missing_value,normalization,fselection,outlier,whitespace,punctuation,stopword,deduplication,model,utility_rmse
7,4,1,8,1,1,1,1,1,192.1071765720795
7,4,1,8,1,1,1,2,1,262.24256477609845
7,4,1,8,1,1,2,1,1,192.1071765720795
7,4,1,8,1,1,2,2,1,262.24256477609845
7,4,1,8,1,2,1,1,1,192.1071765720795
7,4,1,8,1,2,1,2,1,262.24256477609845
7,4,1,8,1,2,2,1,1,192.1071765720795
7,4,1,8,1,2,2,2,1,262.24256477609845
7,4,1,8,2,1,1,1,1,192.1071765720795
7,4,1,8,2,1,1,2,1,262.24256477609845
7,4,1,8,2,1,2,1,1,192.1071765720795
7,4,1,8,2,1,2,2,1,262.24256477609845
7,4,1,8,2,2,1,1,1,192.1071765720795
7,4,1,8,2,2,1,2,1,262.24256477609845
7,4,1,8,2,2,2,1,1,192.1071765720795
7,4,1,8,2,2,2,2,1,262.24256477609845
7,5,1,1,1,1,1,1,1,188.79983416185624
7,5,1,1,1,1,1,2,1,282.4841684920953
7,5,1,1,1,1,2,1,1,188.79983416185624
7,5,1,1,1,1,2,2,1,282.4841684920953
7,5,1,1,1,2,1,1,1,188.79983416185624
7,5,1,1,1,2,1,2,1,282.4841684920953
7,5,1,1,1,2,2,1,1,188.79983416185624
7,5,1,1,1,2,2,2,1,282.4841684920953
7,5,1,1,2,1,1,1,1,188.79983416185624
7,5,1,1,2,1,1,2,1,282.4841684920953
7,5,1,1,2,1,2,1,1,188.79983416185624
7,5,1,1,2,1,2,2,1,282.4841684920953
7,5,1,1,2,2,1,1,1,188.79983416185624
7,5,1,1,2,2,1,2,1,282.4841684920953
7,5,1,1,2,2,2,1,1,188.79983416185624
7,5,1,1,2,2,2,2,1,282.4841684920953
7,5,1,2,1,1,1,1,1,155.5133505394992
7,5,1,2,1,1,1,2,1,236.807770574814
7,5,1,2,1,1,2,1,1,155.5133505394992
7,5,1,2,1,1,2,2,1,236.807770574814
7,5,1,2,1,2,1,1,1,155.5133505394992
7,5,1,2,1,2,1,2,1,236.807770574814
7,5,1,2,1,2,2,1,1,155.5133505394992
7,5,1,2,1,2,2,2,1,236.807770574814
7,5,1,2,2,1,1,1,1,155.5133505394992
7,5,1,2,2,1,1,2,1,236.807770574814
7,5,1,2,2,1,2,1,1,155.5133505394992
7,5,1,2,2,1,2,2,1,236.807770574814
7,5,1,2,2,2,1,1,1,155.5133505394992
7,5,1,2,2,2,1,2,1,236.807770574814
7,5,1,2,2,2,2,1,1,155.5133505394992
7,5,1,2,2,2,2,2,1,236.807770574814
7,5,1,3,1,1,1,1,1,148.5890216238966
7,5,1,3,1,1,1,2,1,229.7484527766584
7,5,1,3,1,1,2,1,1,148.5890216238966
7,5,1,3,1,1,2,2,1,229.7484527766584
7,5,1,3,1,2,1,1,1,148.5890216238966
7,5,1,3,1,2,1,2,1,229.7484527766584
7,5,1,3,1,2,2,1,1,148.5890216238966
7,5,1,3,1,2,2,2,1,229.7484527766584
7,5,1,3,2,1,1,1,1,148.5890216238966
7,5,1,3,2,1,1,2,1,229.7484527766584
7,5,1,3,2,1,2,1,1,148.5890216238966
7,5,1,3,2,1,2,2,1,229.7484527766584
7,5,1,3,2,2,1,1,1,148.5890216238966
7,5,1,3,2,2,1,2,1,229.7484527766584
7,5,1,3,2,2,2,1,1,148.5890216238966
7,5,1,3,2,2,2,2,1,229.7484527766584
7,5,1,4,1,1,1,1,1,190.3893947862064
7,5,1,4,1,1,1,2,1,282.55513628450944
7,5,1,4,1,1,2,1,1,190.3893947862064
7,5,1,4,1,1,2,2,1,282.55513628450944
7,5,1,4,1,2,1,1,1,190.3893947862064
7,5,1,4,1,2,1,2,1,282.55513628450944
7,5,1,4,1,2,2,1,1,190.3893947862064
7,5,1,4,1,2,2,2,1,282.55513628450944
7,5,1,4,2,1,1,1,1,190.3893947862064
7,5,1,4,2,1,1,2,1,282.55513628450944
7,5,1,4,2,1,2,1,1,190.3893947862064
7,5,1,4,2,1,2,2,1,282.55513628450944
7,5,1,4,2,2,1,1,1,190.3893947862064
7,5,1,4,2,2,1,2,1,282.55513628450944
7,5,1,4,2,2,2,1,1,190.3893947862064
7,5,1,4,2,2,2,2,1,282.55513628450944
7,5,1,5,1,1,1,1,1,176.22314317896377
7,5,1,5,1,1,1,2,1,263.87446327926926
7,5,1,5,1,1,2,1,1,176.22314317896377
7,5,1,5,1,1,2,2,1,263.87446327926926
7,5,1,5,1,2,1,1,1,176.22314317896377
7,5,1,5,1,2,1,2,1,263.87446327926926
7,5,1,5,1,2,2,1,1,176.22314317896377
7,5,1,5,1,2,2,2,1,263.87446327926926
7,5,1,5,2,1,1,1,1,176.22314317896377
7,5,1,5,2,1,1,2,1,263.87446327926926
7,5,1,5,2,1,2,1,1,176.22314317896377
7,5,1,5,2,1,2,2,1,263.87446327926926
7,5,1,5,2,2,1,1,1,176.22314317896377
7,5,1,5,2,2,1,2,1,263.87446327926926
7,5,1,5,2,2,2,1,1,176.22314317896377
7,5,1,5,2,2,2,2,1,263.87446327926926
7,5,1,6,1,1,1,1,1,176.29853384941725
7,5,1,6,1,1,1,2,1,267.54191297341004
7,5,1,6,1,1,2,1,1,176.29853384941725
7,5,1,6,1,1,2,2,1,267.54191297341004
7,5,1,6,1,2,1,1,1,176.29853384941725
7,5,1,6,1,2,1,2,1,267.54191297341004
7,5,1,6,1,2,2,1,1,176.29853384941725
7,5,1,6,1,2,2,2,1,267.54191297341004
7,5,1,6,2,1,1,1,1,176.29853384941725
7,5,1,6,2,1,1,2,1,267.54191297341004
7,5,1,6,2,1,2,1,1,176.29853384941725
7,5,1,6,2,1,2,2,1,267.54191297341004
7,5,1,6,2,2,1,1,1,176.29853384941725
7,5,1,6,2,2,1,2,1,267.54191297341004
7,5,1,6,2,2,2,1,1,176.29853384941725
7,5,1,6,2,2,2,2,1,267.54191297341004
7,5,1,7,1,1,1,1,1,174.5150144750152
7,5,1,7,1,1,1,2,1,260.4652354447319
7,5,1,7,1,1,2,1,1,174.5150144750152
7,5,1,7,1,1,2,2,1,260.4652354447319
7,5,1,7,1,2,1,1,1,174.5150144750152
7,5,1,7,1,2,1,2,1,260.4652354447319
7,5,1,7,1,2,2,1,1,174.5150144750152
7,5,1,7,1,2,2,2,1,260.4652354447319
7,5,1,7,2,1,1,1,1,174.5150144750152
7,5,1,7,2,1,1,2,1,260.4652354447319
7,5,1,7,2,1,2,1,1,174.5150144750152
7,5,1,7,2,1,2,2,1,260.4652354447319
7,5,1,7,2,2,1,1,1,174.5150144750152
7,5,1,7,2,2,1,2,1,260.4652354447319
7,5,1,7,2,2,2,1,1,174.5150144750152
7,5,1,7,2,2,2,2,1,260.4652354447319
7,5,1,8,1,1,1,1,1,184.40656802710762
7,5,1,8,1,1,1,2,1,258.94900540127486
7,5,1,8,1,1,2,1,1,184.40656802710762
7,5,1,8,1,1,2,2,1,258.94900540127486
7,5,1,8,1,2,1,1,1,184.40656802710762
7,5,1,8,1,2,1,2,1,258.94900540127486
7,5,1,8,1,2,2,1,1,184.40656802710762
7,5,1,8,1,2,2,2,1,258.94900540127486
7,5,1,8,2,1,1,1,1,184.40656802710762
7,5,1,8,2,1,1,2,1,258.94900540127486
7,5,1,8,2,1,2,1,1,184.40656802710762
7,5,1,8,2,1,2,2,1,258.94900540127486
7,5,1,8,2,2,1,1,1,184.40656802710762
7,5,1,8,2,2,1,2,1,258.94900540127486
7,5,1,8,2,2,2,1,1,184.40656802710762
7,5,1,8,2,2,2,2,1,258.94900540127486
8,1,1,1,1,1,1,1,1,188.79983416185624
8,1,1,1,1,1,1,2,1,282.48416849209536
8,1,1,1,1,1,2,1,1,188.79983416185624
8,1,1,1,1,1,2,2,1,282.48416849209536
8,1,1,1,1,2,1,1,1,188.79983416185624
8,1,1,1,1,2,1,2,1,282.48416849209536
8,1,1,1,1,2,2,1,1,188.79983416185624
8,1,1,1,1,2,2,2,1,282.48416849209536
8,1,1,1,2,1,1,1,1,188.79983416185624
8,1,1,1,2,1,1,2,1,282.48416849209536
8,1,1,1,2,1,2,1,1,188.79983416185624
8,1,1,1,2,1,2,2,1,282.48416849209536
8,1,1,1,2,2,1,1,1,188.79983416185624
8,1,1,1,2,2,1,2,1,282.48416849209536
8,1,1,1,2,2,2,1,1,188.79983416185624
8,1,1,1,2,2,2,2,1,282.48416849209536
8,1,1,2,1,1,1,1,1,155.5133505394992
8,1,1,2,1,1,1,2,1,236.80777057481401
8,1,1,2,1,1,2,1,1,155.5133505394992
8,1,1,2,1,1,2,2,1,236.80777057481401
8,1,1,2,1,2,1,1,1,155.5133505394992
8,1,1,2,1,2,1,2,1,236.80777057481401
8,1,1,2,1,2,2,1,1,155.5133505394992
8,1,1,2,1,2,2,2,1,236.80777057481401
8,1,1,2,2,1,1,1,1,155.5133505394992
8,1,1,2,2,1,1,2,1,236.80777057481401
8,1,1,2,2,1,2,1,1,155.5133505394992
8,1,1,2,2,1,2,2,1,236.80777057481401
8,1,1,2,2,2,1,1,1,155.5133505394992
8,1,1,2,2,2,1,2,1,236.80777057481401
8,1,1,2,2,2,2,1,1,155.5133505394992
8,1,1,2,2,2,2,2,1,236.80777057481401
8,1,1,3,1,1,1,1,1,156.6729803512847
8,1,1,3,1,1,1,2,1,255.78154868719753
8,1,1,3,1,1,2,1,1,156.6729803512847
8,1,1,3,1,1,2,2,1,255.78154868719753
8,1,1,3,1,2,1,1,1,156.6729803512847
8,1,1,3,1,2,1,2,1,255.78154868719753
8,1,1,3,1,2,2,1,1,156.6729803512847
8,1,1,3,1,2,2,2,1,255.78154868719753
8,1,1,3,2,1,1,1,1,156.6729803512847
8,1,1,3,2,1,1,2,1,255.78154868719753
8,1,1,3,2,1,2,1,1,156.6729803512847
8,1,1,3,2,1,2,2,1,255.78154868719753
8,1,1,3,2,2,1,1,1,156.6729803512847
8,1,1,3,2,2,1,2,1,255.78154868719753
8,1,1,3,2,2,2,1,1,156.6729803512847
8,1,1,3,2,2,2,2,1,255.78154868719753
8,1,1,4,1,1,1,1,1,183.1930240060438
8,1,1,4,1,1,1,2,1,288.58295133530174
8,1,1,4,1,1,2,1,1,183.1930240060438
8,1,1,4,1,1,2,2,1,288.58295133530174
8,1,1,4,1,2,1,1,1,183.1930240060438
8,1,1,4,1,2,1,2,1,288.58295133530174
8,1,1,4,1,2,2,1,1,183.1930240060438
8,1,1,4,1,2,2,2,1,288.58295133530174
8,1,1,4,2,1,1,1,1,183.1930240060438
8,1,1,4,2,1,1,2,1,288.58295133530174
8,1,1,4,2,1,2,1,1,183.1930240060438
8,1,1,4,2,1,2,2,1,288.58295133530174
8,1,1,4,2,2,1,1,1,183.1930240060438
8,1,1,4,2,2,1,2,1,288.58295133530174
8,1,1,4,2,2,2,1,1,183.1930240060438
8,1,1,4,2,2,2,2,1,288.58295133530174
8,1,1,5,1,1,1,1,1,171.74641045573483
8,1,1,5,1,1,1,2,1,274.35690730819937
8,1,1,5,1,1,2,1,1,171.74641045573483
8,1,1,5,1,1,2,2,1,274.35690730819937
8,1,1,5,1,2,1,1,1,171.74641045573483
8,1,1,5,1,2,1,2,1,274.35690730819937
8,1,1,5,1,2,2,1,1,171.74641045573483
8,1,1,5,1,2,2,2,1,274.35690730819937
8,1,1,5,2,1,1,1,1,171.74641045573483
8,1,1,5,2,1,1,2,1,274.35690730819937
8,1,1,5,2,1,2,1,1,171.74641045573483
8,1,1,5,2,1,2,2,1,274.35690730819937
8,1,1,5,2,2,1,1,1,171.74641045573483
8,1,1,5,2,2,1,2,1,274.35690730819937
8,1,1,5,2,2,2,1,1,171.74641045573483
8,1,1,5,2,2,2,2,1,274.35690730819937
8,1,1,6,1,1,1,1,1,165.43035750395777
8,1,1,6,1,1,1,2,1,263.5120597949679
8,1,1,6,1,1,2,1,1,165.43035750395777
8,1,1,6,1,1,2,2,1,263.5120597949679
8,1,1,6,1,2,1,1,1,165.43035750395777
8,1,1,6,1,2,1,2,1,263.5120597949679
8,1,1,6,1,2,2,1,1,165.43035750395777
8,1,1,6,1,2,2,2,1,263.5120597949679
8,1,1,6,2,1,1,1,1,165.43035750395777
8,1,1,6,2,1,1,2,1,263.5120597949679
8,1,1,6,2,1,2,1,1,165.43035750395777
8,1,1,6,2,1,2,2,1,263.5120597949679
8,1,1,6,2,2,1,1,1,165.43035750395777
8,1,1,6,2,2,1,2,1,263.5120597949679
8,1,1,6,2,2,2,1,1,165.43035750395777
8,1,1,6,2,2,2,2,1,263.5120597949679
8,1,1,7,1,1,1,1,1,166.35261258573468
8,1,1,7,1,1,1,2,1,262.9463718450839
8,1,1,7,1,1,2,1,1,166.35261258573468
8,1,1,7,1,1,2,2,1,262.9463718450839
8,1,1,7,1,2,1,1,1,166.35261258573468
8,1,1,7,1,2,1,2,1,262.9463718450839
8,1,1,7,1,2,2,1,1,166.35261258573468
8,1,1,7,1,2,2,2,1,262.9463718450839
8,1,1,7,2,1,1,1,1,166.35261258573468
8,1,1,7,2,1,1,2,1,262.9463718450839
8,1,1,7,2,1,2,1,1,166.35261258573468
8,1,1,7,2,1,2,2,1,262.9463718450839
8,1,1,7,2,2,1,1,1,166.35261258573468
8,1,1,7,2,2,1,2,1,262.9463718450839
8,1,1,7,2,2,2,1,1,166.35261258573468
8,1,1,7,2,2,2,2,1,262.9463718450839
8,1,1,8,1,1,1,1,1,164.63586693626624
8,1,1,8,1,1,1,2,1,257.1940415503809
8,1,1,8,1,1,2,1,1,164.63586693626624
8,1,1,8,1,1,2,2,1,257.1940415503809
8,1,1,8,1,2,1,1,1,164.63586693626624
8,1,1,8,1,2,1,2,1,257.1940415503809
8,1,1,8,1,2,2,1,1,164.63586693626624
8,1,1,8,1,2,2,2,1,257.1940415503809
8,1,1,8,2,1,1,1,1,164.63586693626624
8,1,1,8,2,1,1,2,1,257.1940415503809
8,1,1,8,2,1,2,1,1,164.63586693626624
8,1,1,8,2,1,2,2,1,257.1940415503809
8,1,1,8,2,2,1,1,1,164.63586693626624
8,1,1,8,2,2,1,2,1,257.1940415503809
8,1,1,8,2,2,2,1,1,164.63586693626624
8,1,1,8,2,2,2,2,1,257.1940415503809
8,2,1,1,1,1,1,1,1,188.79983416185627
8,2,1,1,1,1,1,2,1,282.4841684920953
8,2,1,1,1,1,2,1,1,188.79983416185627
8,2,1,1,1,1,2,2,1,282.4841684920953
8,2,1,1,1,2,1,1,1,188.79983416185627
8,2,1,1,1,2,1,2,1,282.4841684920953
8,2,1,1,1,2,2,1,1,188.79983416185627
8,2,1,1,1,2,2,2,1,282.4841684920953
8,2,1,1,2,1,1,1,1,188.79983416185627
8,2,1,1,2,1,1,2,1,282.4841684920953
8,2,1,1,2,1,2,1,1,188.79983416185627
8,2,1,1,2,1,2,2,1,282.4841684920953
8,2,1,1,2,2,1,1,1,188.79983416185627
8,2,1,1,2,2,1,2,1,282.4841684920953
8,2,1,1,2,2,2,1,1,188.79983416185627
8,2,1,1,2,2,2,2,1,282.4841684920953
8,2,1,2,1,1,1,1,1,155.5133505394992
8,2,1,2,1,1,1,2,1,236.80777057481401
8,2,1,2,1,1,2,1,1,155.5133505394992
8,2,1,2,1,1,2,2,1,236.80777057481401
8,2,1,2,1,2,1,1,1,155.5133505394992
8,2,1,2,1,2,1,2,1,236.80777057481401
8,2,1,2,1,2,2,1,1,155.5133505394992
8,2,1,2,1,2,2,2,1,236.80777057481401
8,2,1,2,2,1,1,1,1,155.5133505394992
8,2,1,2,2,1,1,2,1,236.80777057481401
8,2,1,2,2,1,2,1,1,155.5133505394992
8,2,1,2,2,1,2,2,1,236.80777057481401
8,2,1,2,2,2,1,1,1,155.5133505394992
8,2,1,2,2,2,1,2,1,236.80777057481401
8,2,1,2,2,2,2,1,1,155.5133505394992
8,2,1,2,2,2,2,2,1,236.80777057481401
8,2,1,3,1,1,1,1,1,148.58902162389663
8,2,1,3,1,1,1,2,1,229.7484527766584
8,2,1,3,1,1,2,1,1,148.58902162389663
8,2,1,3,1,1,2,2,1,229.7484527766584
8,2,1,3,1,2,1,1,1,148.58902162389663
8,2,1,3,1,2,1,2,1,229.7484527766584
8,2,1,3,1,2,2,1,1,148.58902162389663
8,2,1,3,1,2,2,2,1,229.7484527766584
8,2,1,3,2,1,1,1,1,148.58902162389663
8,2,1,3,2,1,1,2,1,229.7484527766584
8,2,1,3,2,1,2,1,1,148.58902162389663
8,2,1,3,2,1,2,2,1,229.7484527766584
8,2,1,3,2,2,1,1,1,148.58902162389663
8,2,1,3,2,2,1,2,1,229.7484527766584
8,2,1,3,2,2,2,1,1,148.58902162389663
8,2,1,3,2,2,2,2,1,229.7484527766584
8,2,1,4,1,1,1,1,1,190.79986879075548
8,2,1,4,1,1,1,2,1,280.3775254793283
8,2,1,4,1,1,2,1,1,190.79986879075548
8,2,1,4,1,1,2,2,1,280.3775254793283
8,2,1,4,1,2,1,1,1,190.79986879075548
8,2,1,4,1,2,1,2,1,280.3775254793283
8,2,1,4,1,2,2,1,1,190.79986879075548
8,2,1,4,1,2,2,2,1,280.3775254793283
8,2,1,4,2,1,1,1,1,190.79986879075548
8,2,1,4,2,1,1,2,1,280.3775254793283
8,2,1,4,2,1,2,1,1,190.79986879075548
8,2,1,4,2,1,2,2,1,280.3775254793283
8,2,1,4,2,2,1,1,1,190.79986879075548
8,2,1,4,2,2,1,2,1,280.3775254793283
8,2,1,4,2,2,2,1,1,190.79986879075548
8,2,1,4,2,2,2,2,1,280.3775254793283
8,2,1,5,1,1,1,1,1,177.61218828132095
8,2,1,5,1,1,1,2,1,281.1771461968414
8,2,1,5,1,1,2,1,1,177.61218828132095
8,2,1,5,1,1,2,2,1,281.1771461968414
8,2,1,5,1,2,1,1,1,177.61218828132095
8,2,1,5,1,2,1,2,1,281.1771461968414
8,2,1,5,1,2,2,1,1,177.61218828132095
8,2,1,5,1,2,2,2,1,281.1771461968414
8,2,1,5,2,1,1,1,1,177.61218828132095
8,2,1,5,2,1,1,2,1,281.1771461968414
8,2,1,5,2,1,2,1,1,177.61218828132095
8,2,1,5,2,1,2,2,1,281.1771461968414
8,2,1,5,2,2,1,1,1,177.61218828132095
8,2,1,5,2,2,1,2,1,281.1771461968414
8,2,1,5,2,2,2,1,1,177.61218828132095
8,2,1,5,2,2,2,2,1,281.1771461968414
8,2,1,6,1,1,1,1,1,171.07618076754864
8,2,1,6,1,1,1,2,1,257.8659473676309
8,2,1,6,1,1,2,1,1,171.07618076754864
8,2,1,6,1,1,2,2,1,257.8659473676309
8,2,1,6,1,2,1,1,1,171.07618076754864
8,2,1,6,1,2,1,2,1,257.8659473676309
8,2,1,6,1,2,2,1,1,171.07618076754864
8,2,1,6,1,2,2,2,1,257.8659473676309
8,2,1,6,2,1,1,1,1,171.07618076754864
8,2,1,6,2,1,1,2,1,257.8659473676309
8,2,1,6,2,1,2,1,1,171.07618076754864
8,2,1,6,2,1,2,2,1,257.8659473676309
8,2,1,6,2,2,1,1,1,171.07618076754864
8,2,1,6,2,2,1,2,1,257.8659473676309
8,2,1,6,2,2,2,1,1,171.07618076754864
8,2,1,6,2,2,2,2,1,257.8659473676309
8,2,1,7,1,1,1,1,1,170.32549825139142
8,2,1,7,1,1,1,2,1,255.9612611164535
8,2,1,7,1,1,2,1,1,170.32549825139142
8,2,1,7,1,1,2,2,1,255.9612611164535
8,2,1,7,1,2,1,1,1,170.32549825139142
8,2,1,7,1,2,1,2,1,255.9612611164535
8,2,1,7,1,2,2,1,1,170.32549825139142
8,2,1,7,1,2,2,2,1,255.9612611164535
8,2,1,7,2,1,1,1,1,170.32549825139142
8,2,1,7,2,1,1,2,1,255.9612611164535
8,2,1,7,2,1,2,1,1,170.32549825139142
8,2,1,7,2,1,2,2,1,255.9612611164535
8,2,1,7,2,2,1,1,1,170.32549825139142
8,2,1,7,2,2,1,2,1,255.9612611164535
8,2,1,7,2,2,2,1,1,170.32549825139142
8,2,1,7,2,2,2,2,1,255.9612611164535
8,2,1,8,1,1,1,1,1,169.1939251927869
8,2,1,8,1,1,1,2,1,255.8900627869473
8,2,1,8,1,1,2,1,1,169.1939251927869
8,2,1,8,1,1,2,2,1,255.8900627869473
8,2,1,8,1,2,1,1,1,169.1939251927869
8,2,1,8,1,2,1,2,1,255.8900627869473
8,2,1,8,1,2,2,1,1,169.1939251927869
8,2,1,8,1,2,2,2,1,255.8900627869473
8,2,1,8,2,1,1,1,1,169.1939251927869
8,2,1,8,2,1,1,2,1,255.8900627869473
8,2,1,8,2,1,2,1,1,169.1939251927869
8,2,1,8,2,1,2,2,1,255.8900627869473
8,2,1,8,2,2,1,1,1,169.1939251927869
8,2,1,8,2,2,1,2,1,255.8900627869473
8,2,1,8,2,2,2,1,1,169.1939251927869
8,2,1,8,2,2,2,2,1,255.8900627869473
8,3,1,1,1,1,1,1,1,188.79983416185624
8,3,1,1,1,1,1,2,1,282.4841684920953
8,3,1,1,1,1,2,1,1,188.79983416185624
8,3,1,1,1,1,2,2,1,282.4841684920953
8,3,1,1,1,2,1,1,1,188.79983416185624
8,3,1,1,1,2,1,2,1,282.4841684920953
8,3,1,1,1,2,2,1,1,188.79983416185624
8,3,1,1,1,2,2,2,1,282.4841684920953
8,3,1,1,2,1,1,1,1,188.79983416185624
8,3,1,1,2,1,1,2,1,282.4841684920953
8,3,1,1,2,1,2,1,1,188.79983416185624
8,3,1,1,2,1,2,2,1,282.4841684920953
8,3,1,1,2,2,1,1,1,188.79983416185624
8,3,1,1,2,2,1,2,1,282.4841684920953
8,3,1,1,2,2,2,1,1,188.79983416185624
8,3,1,1,2,2,2,2,1,282.4841684920953
8,3,1,2,1,1,1,1,1,155.5133505394992
8,3,1,2,1,1,1,2,1,236.807770574814
8,3,1,2,1,1,2,1,1,155.5133505394992
8,3,1,2,1,1,2,2,1,236.807770574814
8,3,1,2,1,2,1,1,1,155.5133505394992
8,3,1,2,1,2,1,2,1,236.807770574814
8,3,1,2,1,2,2,1,1,155.5133505394992
8,3,1,2,1,2,2,2,1,236.807770574814
8,3,1,2,2,1,1,1,1,155.5133505394992
8,3,1,2,2,1,1,2,1,236.807770574814
8,3,1,2,2,1,2,1,1,155.5133505394992
8,3,1,2,2,1,2,2,1,236.807770574814
8,3,1,2,2,2,1,1,1,155.5133505394992
8,3,1,2,2,2,1,2,1,236.807770574814
8,3,1,2,2,2,2,1,1,155.5133505394992
8,3,1,2,2,2,2,2,1,236.807770574814
8,3,1,3,1,1,1,1,1,148.58902162389663
8,3,1,3,1,1,1,2,1,229.7484527766584
8,3,1,3,1,1,2,1,1,148.58902162389663
8,3,1,3,1,1,2,2,1,229.7484527766584
8,3,1,3,1,2,1,1,1,148.58902162389663
8,3,1,3,1,2,1,2,1,229.7484527766584
8,3,1,3,1,2,2,1,1,148.58902162389663
8,3,1,3,1,2,2,2,1,229.7484527766584
8,3,1,3,2,1,1,1,1,148.58902162389663
8,3,1,3,2,1,1,2,1,229.7484527766584
8,3,1,3,2,1,2,1,1,148.58902162389663
8,3,1,3,2,1,2,2,1,229.7484527766584
8,3,1,3,2,2,1,1,1,148.58902162389663
8,3,1,3,2,2,1,2,1,229.7484527766584
8,3,1,3,2,2,2,1,1,148.58902162389663
8,3,1,3,2,2,2,2,1,229.7484527766584
8,3,1,4,1,1,1,1,1,189.95967735291796
8,3,1,4,1,1,1,2,1,279.73493116455023
8,3,1,4,1,1,2,1,1,189.95967735291796
8,3,1,4,1,1,2,2,1,279.73493116455023
8,3,1,4,1,2,1,1,1,189.95967735291796
8,3,1,4,1,2,1,2,1,279.73493116455023
8,3,1,4,1,2,2,1,1,189.95967735291796
8,3,1,4,1,2,2,2,1,279.73493116455023
8,3,1,4,2,1,1,1,1,189.95967735291796
8,3,1,4,2,1,1,2,1,279.73493116455023
8,3,1,4,2,1,2,1,1,189.95967735291796
8,3,1,4,2,1,2,2,1,279.73493116455023
8,3,1,4,2,2,1,1,1,189.95967735291796
8,3,1,4,2,2,1,2,1,279.73493116455023
8,3,1,4,2,2,2,1,1,189.95967735291796
8,3,1,4,2,2,2,2,1,279.73493116455023
8,3,1,5,1,1,1,1,1,171.13347493267298
8,3,1,5,1,1,1,2,1,271.7612342283095
8,3,1,5,1,1,2,1,1,171.13347493267298
8,3,1,5,1,1,2,2,1,271.7612342283095
8,3,1,5,1,2,1,1,1,171.13347493267298
8,3,1,5,1,2,1,2,1,271.7612342283095
8,3,1,5,1,2,2,1,1,171.13347493267298
8,3,1,5,1,2,2,2,1,271.7612342283095
8,3,1,5,2,1,1,1,1,171.13347493267298
8,3,1,5,2,1,1,2,1,271.7612342283095
8,3,1,5,2,1,2,1,1,171.13347493267298
8,3,1,5,2,1,2,2,1,271.7612342283095
8,3,1,5,2,2,1,1,1,171.13347493267298
8,3,1,5,2,2,1,2,1,271.7612342283095
8,3,1,5,2,2,2,1,1,171.13347493267298
8,3,1,5,2,2,2,2,1,271.7612342283095
8,3,1,6,1,1,1,1,1,172.25212532886107
8,3,1,6,1,1,1,2,1,257.8517488545039
8,3,1,6,1,1,2,1,1,172.25212532886107
8,3,1,6,1,1,2,2,1,257.8517488545039
8,3,1,6,1,2,1,1,1,172.25212532886107
8,3,1,6,1,2,1,2,1,257.8517488545039
8,3,1,6,1,2,2,1,1,172.25212532886107
8,3,1,6,1,2,2,2,1,257.8517488545039
8,3,1,6,2,1,1,1,1,172.25212532886107
8,3,1,6,2,1,1,2,1,257.8517488545039
8,3,1,6,2,1,2,1,1,172.25212532886107
8,3,1,6,2,1,2,2,1,257.8517488545039
8,3,1,6,2,2,1,1,1,172.25212532886107
8,3,1,6,2,2,1,2,1,257.8517488545039
8,3,1,6,2,2,2,1,1,172.25212532886107
8,3,1,6,2,2,2,2,1,257.8517488545039
8,3,1,7,1,1,1,1,1,171.2953013733695
8,3,1,7,1,1,1,2,1,256.1198590997161
8,3,1,7,1,1,2,1,1,171.2953013733695
8,3,1,7,1,1,2,2,1,256.1198590997161
8,3,1,7,1,2,1,1,1,171.2953013733695
8,3,1,7,1,2,1,2,1,256.1198590997161
8,3,1,7,1,2,2,1,1,171.2953013733695
8,3,1,7,1,2,2,2,1,256.1198590997161
8,3,1,7,2,1,1,1,1,171.2953013733695
8,3,1,7,2,1,1,2,1,256.1198590997161
8,3,1,7,2,1,2,1,1,171.2953013733695
8,3,1,7,2,1,2,2,1,256.1198590997161
8,3,1,7,2,2,1,1,1,171.2953013733695
8,3,1,7,2,2,1,2,1,256.1198590997161
8,3,1,7,2,2,2,1,1,171.2953013733695
8,3,1,7,2,2,2,2,1,256.1198590997161
8,3,1,8,1,1,1,1,1,170.89584146885642
8,3,1,8,1,1,1,2,1,252.96570860841513
8,3,1,8,1,1,2,1,1,170.89584146885642
8,3,1,8,1,1,2,2,1,252.96570860841513
8,3,1,8,1,2,1,1,1,170.89584146885642
8,3,1,8,1,2,1,2,1,252.96570860841513
8,3,1,8,1,2,2,1,1,170.89584146885642
8,3,1,8,1,2,2,2,1,252.96570860841513
8,3,1,8,2,1,1,1,1,170.89584146885642
8,3,1,8,2,1,1,2,1,252.96570860841513
8,3,1,8,2,1,2,1,1,170.89584146885642
8,3,1,8,2,1,2,2,1,252.96570860841513
8,3,1,8,2,2,1,1,1,170.89584146885642
8,3,1,8,2,2,1,2,1,252.96570860841513
8,3,1,8,2,2,2,1,1,170.89584146885642
8,3,1,8,2,2,2,2,1,252.96570860841513
8,4,1,1,1,1,1,1,1,190.17612341332608
8,4,1,1,1,1,1,2,1,285.87030819265823
8,4,1,1,1,1,2,1,1,190.17612341332608
8,4,1,1,1,1,2,2,1,285.87030819265823
8,4,1,1,1,2,1,1,1,190.17612341332608
8,4,1,1,1,2,1,2,1,285.87030819265823
8,4,1,1,1,2,2,1,1,190.17612341332608
8,4,1,1,1,2,2,2,1,285.87030819265823
8,4,1,1,2,1,1,1,1,190.17612341332608
