Utility Goal,Method,Iteration,Value
0.95,PipeLens,iterations q1,11.0
0.95,PipeLens,iterations q2,18.0
0.95,PipeLens,iterations q3,20.0
0.95,PipeLens,iterations q4,21.0
0.95,PipeLens,Fairness q1,0.0174
0.95,PipeLens,Fairness q2,0.03533
0.95,PipeLens,Fairness q3,0.03697
0.95,PipeLens,Fairness q4,0.03806

