Utility Goal,Method,Iteration,Value
0.95,PipeLens,iterations q1,15.0
0.95,PipeLens,iterations q2,18.0
0.95,PipeLens,iterations q3,23.0
0.95,PipeLens,iterations q4,28.0
0.95,PipeLens,Fairness q1,0.02326
0.95,PipeLens,Fairness q2,0.03051
0.95,PipeLens,Fairness q3,0.03469
0.95,PipeLens,Fairness q4,0.03661

