Utility Goal,Method,Iteration,Value
0.95,PipeLens,iterations q1,15.0
0.95,PipeLens,iterations q2,19.5
0.95,PipeLens,iterations q3,25.0
0.95,PipeLens,iterations q4,27.0
0.95,PipeLens,Fairness q1,0.01777
0.95,PipeLens,Fairness q2,0.02522
0.95,PipeLens,Fairness q3,0.03546
0.95,PipeLens,Fairness q4,0.03876

