Utility Goal,Method,Iteration,Value
0.95,PipeLens,iterations q1,2.5
0.95,PipeLens,iterations q2,3.5
0.95,PipeLens,iterations q3,6.0
0.95,PipeLens,iterations q4,8.0
0.95,PipeLens,Fairness q1,0.03204
0.95,PipeLens,Fairness q2,0.03981
0.95,PipeLens,Fairness q3,0.04489
0.95,PipeLens,Fairness q4,0.04814

