missing_value,normalization,outlier,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
1,2,5,1,0.1414267834793492,0.1414267834793492,0.20954,2.32035,0.04415834641085777,2.9947916666666665,49.07,0.46,38.16,0.3,48.96,0.33,145.81,0.3,45.07,0.3,150.7,0.19,111.2,0.46,153.95,0.35,14.12,0.15,36.66,0.3,40.02,0.08,44.51,0.03,44.66,0.35,28.8,0.08,0.20723492924985462
1,2,6,1,0.1414267834793492,0.1414267834793492,0.21464,2.27426,0.04559195211173921,3.06282722513089,42.68,0.48,37.23,0.31,51.38,0.3,133.68,0.3,46.92,0.3,148.5,0.19,113.8,0.46,151.48,0.35,15.73,0.15,39.72,0.31,319.95,0.07,44.81,0.03,50.64,0.35,31.18,0.07,0.20710332464401182
1,2,7,1,0.1414267834793492,0.1414267834793492,0.21603,2.25105,0.046070002255569224,3.068062827225131,41.64,0.44,39.05,0.31,49.43,0.3,133.29,0.3,42.66,0.3,153.54,0.19,115.96,0.46,155.66,0.35,15.01,0.14,40.5,0.31,353.04,0.07,37.0,0.04,52.53,0.34,31.54,0.07,0.20584529716445538
1,2,8,1,0.1414267834793492,0.1414267834793492,0.20957,2.2605,0.04461922181576319,3.06282722513089,46.84,0.48,36.34,0.3,47.68,0.32,131.08,0.29,41.91,0.29,153.16,0.19,114.81,0.46,154.54,0.35,14.71,0.14,37.93,0.31,356.8,0.07,39.12,0.03,48.65,0.35,28.86,0.07,0.19549529849114367
1,3,1,1,0.1414267834793492,0.1414267834793492,0.21726,2.28807,0.04603812409622299,2.935960591133005,57.22,0.51,40.11,0.31,30.43,0.27,144.08,0.3,62.65,0.3,154.76,0.2,119.47,0.46,156.38,0.35,15.22,0.14,40.98,0.3,18.82,0.08,28.41,0.04,10.21,0.31,32.07,0.08,0.19266068626580216
1,3,2,1,0.1414267834793492,0.1414267834793492,0.24189,2.87273,0.0464038147379575,2.8727272727272726,84.16,0.44,31.89,0.26,54.65,0.33,99.12,0.24,41.44,0.24,131.12,0.15,90.31,0.44,135.64,0.31,5.83,0.08,36.14,0.26,26.42,0.06,8.86,0.01,3.27,0.31,13.51,0.05,0.23498273878020715
1,3,3,1,0.1414267834793492,0.1414267834793492,0.16071,2.29114,0.03412533412533415,3.193548387096774,42.63,0.36,0.0,1.0,38.89,0.34,28.42,0.15,5.9,0.15,57.47,0.17,30.52,0.47,55.39,0.32,0.0,1.0,6.96,0.3,81.1,1.0,81.1,1.0,6.4,0.26,0.0,1.0,0.12777117280928735
1,3,4,1,0.1414267834793492,0.1414267834793492,0.22376,2.29255,0.047396102911575685,2.893081761006289,50.71,0.49,34.66,0.3,34.07,0.33,109.7,0.3,54.06,0.3,126.77,0.19,93.12,0.47,125.92,0.34,9.55,0.13,33.17,0.3,15.16,0.08,19.26,0.03,7.37,0.29,18.36,0.08,0.20270770597818039
1,3,5,1,0.1414267834793492,0.1414267834793492,0.20368,2.32,0.04292774314415838,3.0161290322580645,63.4,0.41,37.5,0.3,36.21,0.37,135.76,0.29,55.75,0.29,161.05,0.19,117.27,0.46,156.97,0.35,18.13,0.14,33.8,0.3,13.43,0.06,20.17,0.03,10.93,0.31,26.15,0.08,0.1918007662835249
1,3,6,1,0.1414267834793492,0.1414267834793492,0.20791,2.26957,0.044199932005552924,3.021390374331551,64.92,0.51,42.61,0.3,38.84,0.35,128.03,0.29,55.87,0.29,158.85,0.18,117.43,0.46,159.29,0.35,15.92,0.14,35.83,0.31,36.62,0.06,16.12,0.02,10.65,0.35,28.42,0.08,0.18257537897717807
1,3,7,1,0.1414267834793492,0.1414267834793492,0.19737,2.22414,0.04228679423576663,3.25,62.5,0.46,39.74,0.3,35.3,0.34,117.69,0.29,57.92,0.29,150.97,0.19,108.25,0.46,152.77,0.36,13.85,0.14,33.56,0.31,30.06,0.05,26.51,0.03,20.16,0.34,28.26,0.07,0.1950681635926223
1,3,8,1,0.1414267834793492,0.1414267834793492,0.19221,2.17937,0.041498330584175964,3.515923566878981,57.51,0.43,46.32,0.3,30.88,0.35,103.5,0.29,56.41,0.29,138.51,0.19,97.47,0.46,142.72,0.36,11.83,0.14,31.65,0.31,23.29,0.03,201.37,1.0,27.08,0.3,31.08,0.07,0.18988171031021056
1,4,1,1,0.1414267834793492,0.1414267834793492,0.21726,2.28807,0.04603812409622299,2.935960591133005,144.64,0.51,40.11,0.31,6.65,0.27,144.08,0.3,509.94,0.3,154.76,0.2,119.47,0.46,156.38,0.35,15.22,0.14,40.98,0.3,229.45,0.08,193.88,0.04,89.79,0.31,32.07,0.08,0.18961127394380792
1,4,2,1,0.1414267834793492,0.1414267834793492,0.24189,2.87273,0.0464038147379575,2.8727272727272726,96.41,0.44,31.89,0.26,9.23,0.33,99.12,0.24,427.4,0.24,131.12,0.15,90.31,0.44,135.64,0.31,5.83,0.08,36.14,0.26,212.34,0.06,193.68,0.01,74.92,0.31,13.51,0.05,0.17537399309551208
1,4,3,1,0.1414267834793492,0.1414267834793492,0.16071,2.29114,0.03412533412533415,3.193548387096774,45.3,0.36,0.0,1.0,2.65,0.34,28.42,0.15,225.84,0.15,57.47,0.17,30.52,0.47,55.39,0.32,0.0,1.0,6.96,0.3,81.1,1.0,81.1,1.0,42.44,0.26,0.0,1.0,0.03867403314917127
1,4,4,1,0.1414267834793492,0.1414267834793492,0.2018,2.23497,0.043170073626926396,3.111111111111111,122.71,0.48,35.03,0.3,3.93,0.29,122.99,0.28,404.28,0.28,113.73,0.2,96.54,0.46,117.72,0.34,12.02,0.15,26.88,0.31,167.48,0.06,123.84,0.04,79.5,0.33,23.55,0.07,0.1455502558552781
1,4,5,1,0.1414267834793492,0.1414267834793492,0.23616,2.32444,0.04973548382478227,2.9368421052631577,132.03,0.45,40.79,0.3,6.84,0.35,139.19,0.3,479.73,0.3,141.73,0.19,117.21,0.45,149.33,0.34,14.76,0.14,45.06,0.3,216.97,0.08,196.85,0.03,85.13,0.31,29.96,0.07,0.19632037391119608
1,4,6,1,0.1414267834793492,0.1414267834793492,0.23458,2.30172,0.049594702981279486,3.074468085106383,152.93,0.49,37.07,0.3,4.55,0.31,133.87,0.29,522.72,0.29,147.83,0.2,116.76,0.46,153.83,0.34,15.1,0.14,46.8,0.3,234.92,0.07,185.65,0.03,98.41,0.26,26.18,0.07,0.18295557277541005
1,4,7,1,0.1414267834793492,0.1414267834793492,0.21847,2.2839,0.046328248728848956,3.0789473684210527,153.37,0.44,34.92,0.3,4.4,0.32,130.57,0.29,527.67,0.29,151.85,0.2,113.15,0.46,152.26,0.35,14.79,0.14,41.16,0.3,237.74,0.07,178.8,0.03,99.47,0.29,25.83,0.07,0.1696330304078488
1,4,8,1,0.1414267834793492,0.1414267834793492,0.21633,2.21097,0.04645203679369244,3.135869565217391,154.56,0.47,35.36,0.3,3.56,0.29,130.05,0.29,532.85,0.29,147.55,0.2,109.2,0.46,147.99,0.36,14.08,0.14,40.49,0.31,228.78,0.07,199.08,0.02,101.06,0.3,19.95,0.07,0.17095049441169838
1,5,1,1,0.1414267834793492,0.1414267834793492,0.21726,2.28807,0.04603812409622299,2.935960591133005,11.89,0.51,40.11,0.31,13.68,0.27,144.08,0.3,359.86,0.3,154.76,0.2,119.47,0.46,156.38,0.35,15.22,0.14,40.98,0.3,229.45,0.08,193.88,0.04,75.71,0.31,32.07,0.08,0.18909316990851763
1,5,2,1,0.1414267834793492,0.1414267834793492,0.24189,2.87273,0.0464038147379575,2.8727272727272726,3.88,0.44,31.89,0.26,16.44,0.33,99.12,0.24,308.04,0.24,131.12,0.15,90.31,0.44,135.64,0.31,5.83,0.08,36.14,0.26,212.34,0.06,193.68,0.01,63.53,0.31,13.51,0.05,0.18803222094361333
1,5,3,1,0.1414267834793492,0.1414267834793492,0.16071,2.29114,0.03412533412533415,3.193548387096774,2.22,0.36,0.0,1.0,5.32,0.34,28.42,0.15,170.88,0.15,57.47,0.17,30.52,0.47,55.39,0.32,0.0,1.0,6.96,0.3,81.1,1.0,81.1,1.0,36.7,0.26,0.0,1.0,0.06077348066298342
1,5,4,1,0.1414267834793492,0.1414267834793492,0.2094,2.17742,0.045237890389744476,3.1619718309859155,13.93,0.42,35.51,0.3,8.33,0.25,123.53,0.28,290.7,0.28,113.12,0.2,92.39,0.56,118.99,0.35,11.59,0.15,29.48,0.31,168.27,0.06,120.28,0.04,69.52,0.34,20.55,0.07,0.16702508960573478
1,5,5,1,0.1414267834793492,0.1414267834793492,0.23661,2.33632,0.04972937379701586,2.9157894736842107,10.23,0.45,39.9,0.29,13.84,0.33,139.56,0.29,334.67,0.29,137.17,0.19,117.15,0.45,145.0,0.33,15.31,0.14,44.74,0.3,216.92,0.08,194.66,0.03,72.91,0.25,26.51,0.07,0.20472874689068107
1,5,6,1,0.1414267834793492,0.1414267834793492,0.23399,2.30603,0.04943304250734441,3.0797872340425534,15.36,0.47,36.87,0.3,10.27,0.36,131.99,0.29,372.48,0.29,147.15,0.2,114.56,0.57,153.06,0.34,15.13,0.14,46.63,0.3,234.82,0.07,187.56,0.03,85.5,0.25,25.83,0.07,0.19008217853689977
1,5,7,1,0.1414267834793492,0.1414267834793492,0.21974,2.28814,0.04656468240771536,3.06282722513089,13.71,0.49,35.95,0.3,10.64,0.3,132.46,0.29,375.82,0.29,151.85,0.19,115.01,0.46,152.28,0.35,14.9,0.14,41.56,0.3,239.37,0.07,180.28,0.03,84.17,0.26,26.17,0.07,0.17485875706214687
1,5,8,1,0.1414267834793492,0.1414267834793492,0.22097,2.23207,0.047277257291080135,3.074468085106383,13.35,0.46,35.38,0.3,10.36,0.3,131.08,0.29,371.76,0.29,151.09,0.2,110.53,0.46,151.76,0.36,14.5,0.14,41.97,0.31,235.18,0.07,196.5,0.02,83.06,0.35,23.36,0.07,0.17448732980785336
2,1,1,1,0.12024539877300613,0.12024539877300613,0.21726,2.28807,0.04603812409622299,2.935960591133005,6135.7,0.51,40.11,0.0,2390.49,0.27,144.08,0.0,11872.86,0.3,154.76,0.0,119.47,0.0,156.38,0.0,15.22,0.0,40.98,0.0,18.82,0.08,28.41,0.04,7464.51,0.31,32.07,0.0,0.08371080913047341
2,1,2,1,0.12024539877300613,0.12024539877300613,0.24189,2.87273,0.0464038147379575,2.8727272727272726,5435.8,0.44,31.89,0.0,2341.4,0.33,99.12,0.0,12771.95,0.24,131.12,0.0,90.31,0.0,135.64,0.0,5.83,0.0,36.14,0.0,26.42,0.06,8.86,0.01,7705.22,0.31,13.51,0.0,0.12896049098580742
2,1,3,1,0.12024539877300613,0.12024539877300613,0.16032,2.28758,0.0339991920984056,3.4910714285714284,4399.84,0.36,32.31,0.0,2017.0,0.37,85.68,0.0,11120.72,0.24,88.69,0.0,77.75,0.0,88.7,0.0,14.39,0.0,14.9,0.0,143.8,1.0,143.8,1.0,33211.2,0.37,20.62,0.0,0.08853408029878618
2,1,4,1,0.12024539877300613,0.12024539877300613,0.22968,2.2093,0.04935690049711993,3.2790697674418605,4237.16,0.44,44.43,0.0,1603.61,0.32,101.24,0.0,8917.14,0.28,93.55,0.0,88.95,0.0,94.34,0.0,15.35,0.0,33.61,0.0,9.36,0.06,6.79,0.01,5196.28,0.27,31.51,0.0,0.06927784577723378
2,1,5,1,0.12024539877300613,0.12024539877300613,0.17833,2.11872,0.038902461539782635,3.8098591549295775,4966.32,0.45,36.87,0.0,2218.96,0.36,113.08,0.0,10580.37,0.29,127.36,0.0,100.16,0.0,131.91,0.0,12.21,0.0,27.66,0.0,6.84,0.01,8.77,0.01,6015.57,0.31,26.59,0.0,0.02622618485277909
2,1,6,1,0.12024539877300613,0.12024539877300613,0.18571,2.14103,0.04035477951398542,3.6226415094339623,5492.7,0.46,31.92,0.0,2408.28,0.35,124.68,0.0,11274.44,0.29,139.7,0.0,111.73,0.0,144.72,0.0,14.42,0.0,31.36,0.0,9.97,0.02,19.0,0.03,6766.52,0.31,27.92,0.0,0.043374788883770915
2,1,7,1,0.12024539877300613,0.12024539877300613,0.18992,2.1822,0.04098180204172217,3.391812865497076,5642.29,0.45,35.19,0.0,2792.28,0.38,123.75,0.0,11403.48,0.29,147.35,0.0,113.46,0.0,151.09,0.0,12.27,0.0,32.12,0.0,22.05,0.05,28.51,0.04,6842.47,0.31,32.6,0.0,0.04959684054632219
2,1,8,1,0.12024539877300613,0.12024539877300613,0.19418,2.19328,0.04182095555093274,3.269662921348315,5708.15,0.43,34.87,0.0,2801.55,0.36,127.65,0.0,11458.76,0.29,149.67,0.0,113.69,0.0,151.65,0.0,12.94,0.0,33.29,0.0,28.42,0.06,28.49,0.04,6967.92,0.31,32.2,0.0,0.04536527254579993
2,2,1,1,0.12024539877300613,0.12024539877300613,0.21164,2.2996,0.044756636167679116,2.9563106796116503,43.74,0.48,42.08,0.31,43.74,0.28,143.87,0.3,43.74,0.3,155.13,0.21,121.64,0.46,157.51,0.34,13.48,0.14,39.71,0.3,43.74,0.08,43.74,0.03,43.74,0.35,32.82,0.08,0.21162399498203796
2,2,2,1,0.12024539877300613,0.12024539877300613,0.22998,2.81287,0.04456569883049193,2.975609756097561,60.95,0.44,41.54,0.27,77.36,0.34,95.96,0.24,22.46,0.24,122.1,0.17,94.18,0.44,123.36,0.3,3.79,0.09,34.23,0.26,322.17,0.07,298.97,0.01,26.78,0.26,14.11,0.04,0.21868427131585028
2,2,3,1,0.12024539877300613,0.12024539877300613,0.16149,2.3125,0.03416237850200114,3.2063492063492065,41.21,0.32,0.0,1.0,53.77,0.32,27.96,0.15,1.61,0.15,57.32,0.18,32.27,0.47,55.85,0.31,0.0,1.0,7.17,0.3,221.99,1.0,263.41,1.0,31.39,0.26,0.0,1.0,0.13006756756756757
2,2,4,1,0.12024539877300613,0.12024539877300613,0.21607,2.1407,0.046966666666666705,2.9556962025316458,28.41,0.47,36.37,0.3,34.7,0.29,133.07,0.3,32.67,0.3,129.24,0.2,95.7,0.44,132.31,0.35,9.77,0.15,32.39,0.32,31.06,0.08,24.5,0.04,38.71,0.34,32.0,0.08,0.218675537310968
2,2,5,1,0.12024539877300613,0.12024539877300613,0.20269,2.33333,0.04261874197689349,3.020618556701031,49.18,0.5,38.58,0.29,48.51,0.3,145.41,0.3,44.68,0.3,152.9,0.2,112.24,0.46,154.21,0.34,12.52,0.15,34.94,0.3,39.95,0.08,44.41,0.03,46.16,0.29,29.17,0.08,0.199023199023199
2,2,6,1,0.12024539877300613,0.12024539877300613,0.20951,2.28216,0.04443982140856792,3.077319587628866,45.41,0.4,39.15,0.3,51.53,0.32,131.7,0.29,46.48,0.29,147.4,0.21,119.05,0.46,152.21,0.34,13.62,0.15,38.61,0.3,322.73,0.07,45.28,0.03,49.7,0.35,31.9,0.07,0.20107129385137684
2,2,7,1,0.12024539877300613,0.12024539877300613,0.21046,2.27572,0.04469043329856837,3.082051282051282,42.69,0.44,40.6,0.31,50.04,0.36,132.32,0.29,43.93,0.29,151.69,0.21,119.25,0.46,154.95,0.34,13.26,0.14,39.3,0.31,338.03,0.07,38.07,0.04,53.54,0.35,32.59,0.08,0.20315674324113142
2,2,8,1,0.12024539877300613,0.12024539877300613,0.20713,2.28631,0.0439045958957464,3.1036269430051813,46.94,0.44,38.29,0.3,48.69,0.27,130.0,0.29,42.64,0.29,152.58,0.21,116.29,0.46,155.79,0.35,12.77,0.14,37.91,0.3,358.4,0.07,39.23,0.03,52.17,0.31,29.59,0.08,0.20014910649065074
2,3,1,1,0.12024539877300613,0.12024539877300613,0.21164,2.2996,0.044756636167679116,2.9563106796116503,58.43,0.48,42.08,0.31,30.92,0.28,143.87,0.3,62.23,0.3,155.13,0.21,121.64,0.46,157.51,0.34,13.48,0.14,39.71,0.3,18.96,0.08,28.39,0.03,9.99,0.35,32.82,0.08,0.2029993727547471
2,3,2,1,0.12024539877300613,0.12024539877300613,0.22998,2.81287,0.04456569883049193,2.975609756097561,72.73,0.44,41.54,0.27,58.08,0.34,95.96,0.24,36.13,0.24,122.1,0.17,94.18,0.44,123.36,0.3,3.79,0.09,34.23,0.26,29.84,0.07,3.82,0.01,2.91,0.26,14.11,0.04,0.1820403399350768
2,3,3,1,0.12024539877300613,0.12024539877300613,0.16149,2.3125,0.03416237850200114,3.2063492063492065,43.93,0.32,0.0,1.0,40.32,0.32,27.96,0.15,5.03,0.15,57.32,0.18,32.27,0.47,55.85,0.31,0.0,1.0,7.17,0.3,82.34,1.0,82.34,1.0,5.41,0.26,0.0,1.0,0.13175675675675677
2,3,4,1,0.12024539877300613,0.12024539877300613,0.20916,2.28205,0.04438086854460091,2.950617283950617,51.56,0.45,36.51,0.3,32.71,0.37,114.76,0.31,51.87,0.31,131.91,0.21,94.29,0.46,129.79,0.34,8.24,0.13,30.28,0.3,15.45,0.08,19.24,0.03,6.95,0.35,18.98,0.08,0.20040334197637572
2,3,5,1,0.12024539877300613,0.12024539877300613,0.1978,2.31878,0.041696137577144486,3.0425531914893615,64.94,0.43,38.86,0.3,37.56,0.35,136.52,0.29,54.3,0.29,163.08,0.2,117.43,0.46,157.45,0.34,15.22,0.14,32.57,0.3,13.55,0.06,20.15,0.03,10.65,0.34,26.86,0.08,0.18540448523425357
2,3,6,1,0.12024539877300613,0.12024539877300613,0.20215,2.28205,0.04288217079530637,3.042105263157895,66.18,0.38,44.3,0.3,39.47,0.33,127.7,0.29,55.47,0.29,158.75,0.2,119.95,0.46,160.48,0.34,13.87,0.14,34.63,0.3,37.35,0.06,16.11,0.02,10.41,0.34,29.14,0.08,0.1937481993661769
2,3,7,1,0.12024539877300613,0.12024539877300613,0.19131,2.24153,0.0408650720323034,3.2737430167597767,63.35,0.45,41.34,0.3,36.17,0.33,117.55,0.29,57.66,0.29,149.93,0.21,110.23,0.46,153.35,0.35,12.15,0.14,32.27,0.31,31.04,0.05,26.49,0.03,19.73,0.34,28.96,0.07,0.19718208323988337
2,3,8,1,0.12024539877300613,0.12024539877300613,0.1843,2.18341,0.03976167865056752,3.5849056603773586,56.45,0.44,47.05,0.29,32.05,0.34,105.14,0.29,57.56,0.29,135.67,0.21,100.47,0.46,141.77,0.36,10.33,0.14,30.21,0.31,26.75,0.04,203.07,1.0,27.94,0.3,29.28,0.08,0.1821659388646288
2,4,1,1,0.12024539877300613,0.12024539877300613,0.21164,2.2996,0.044756636167679116,2.9563106796116503,149.86,0.48,42.08,0.31,6.51,0.28,143.87,0.3,525.2,0.3,155.13,0.21,121.64,0.46,157.51,0.34,13.48,0.14,39.71,0.3,232.92,0.08,197.42,0.03,93.9,0.35,32.82,0.08,0.18151622284313165
2,4,2,1,0.12024539877300613,0.12024539877300613,0.22998,2.81287,0.04456569883049193,2.975609756097561,110.99,0.44,41.54,0.27,8.05,0.34,95.96,0.24,460.22,0.24,122.1,0.17,94.18,0.44,123.36,0.3,3.79,0.09,34.23,0.26,209.39,0.07,206.72,0.01,84.98,0.26,14.11,0.04,0.1683991683991684
2,4,3,1,0.12024539877300613,0.12024539877300613,0.16149,2.3125,0.03416237850200114,3.2063492063492065,46.54,0.32,0.0,1.0,2.7,0.32,27.96,0.15,232.63,0.15,57.32,0.18,32.27,0.47,55.85,0.31,0.0,1.0,7.17,0.3,82.34,1.0,82.34,1.0,44.02,0.26,0.0,1.0,0.03783783783783784
2,4,4,1,0.12024539877300613,0.12024539877300613,0.20241,2.24194,0.04324721905423052,3.1301369863013697,127.75,0.48,36.44,0.3,3.84,0.27,123.33,0.49,414.71,0.28,113.8,0.21,98.62,0.46,121.27,0.33,11.75,0.15,27.62,0.31,169.75,0.06,126.15,0.04,82.5,0.3,23.93,0.07,0.14512261158814885
2,4,5,1,0.12024539877300613,0.12024539877300613,0.22644,2.34802,0.04749497260938909,2.979057591623037,138.16,0.38,42.33,0.29,6.24,0.29,140.52,0.29,496.45,0.29,143.49,0.2,116.33,0.45,147.97,0.33,12.83,0.14,42.19,0.3,217.43,0.08,199.5,0.02,91.03,0.25,30.74,0.07,0.19259283748377978
2,4,6,1,0.12024539877300613,0.12024539877300613,0.22902,2.30932,0.048353524409862424,3.089005235602094,157.88,0.43,38.67,0.3,4.51,0.31,133.21,0.29,536.46,0.29,147.71,0.21,118.5,0.46,155.34,0.34,13.25,0.14,45.52,0.3,238.5,0.07,189.29,0.03,102.12,0.24,26.87,0.07,0.1792489503965169
2,4,7,1,0.12024539877300613,0.12024539877300613,0.21214,2.3,0.04486074397578827,3.1036269430051813,159.6,0.38,36.36,0.3,4.2,0.31,130.15,0.29,545.52,0.29,151.47,0.21,115.94,0.46,152.87,0.34,12.9,0.14,39.7,0.3,241.12,0.07,182.28,0.03,104.84,0.24,26.86,0.07,0.16376811594202897
2,4,8,1,0.12024539877300613,0.12024539877300613,0.21053,2.22407,0.045104751290318296,3.1550802139037435,159.71,0.49,36.75,0.3,3.47,0.32,129.7,0.29,548.99,0.29,147.77,0.21,112.14,0.46,149.27,0.35,11.96,0.14,39.18,0.31,232.28,0.07,202.7,0.02,105.14,0.35,20.95,0.07,0.15359664333932
2,5,1,1,0.12024539877300613,0.12024539877300613,0.21164,2.2996,0.044756636167679116,2.9563106796116503,12.64,0.48,42.08,0.31,13.58,0.28,143.87,0.3,371.02,0.3,155.13,0.21,121.64,0.46,157.51,0.34,13.48,0.14,39.71,0.3,232.92,0.08,197.42,0.03,79.32,0.35,32.82,0.08,0.18679791298397674
2,5,2,1,0.12024539877300613,0.12024539877300613,0.22998,2.81287,0.04456569883049193,2.975609756097561,6.67,0.44,41.54,0.27,15.02,0.34,95.96,0.24,333.81,0.24,122.1,0.17,94.18,0.44,123.36,0.3,3.79,0.09,34.23,0.26,209.39,0.07,206.72,0.01,72.59,0.26,14.11,0.04,0.17086722349880246
2,5,3,1,0.12024539877300613,0.12024539877300613,0.16149,2.3125,0.03416237850200114,3.2063492063492065,2.31,0.32,0.0,1.0,5.43,0.32,27.96,0.15,176.37,0.15,57.32,0.18,32.27,0.47,55.85,0.31,0.0,1.0,7.17,0.3,82.34,1.0,82.34,1.0,38.12,0.26,0.0,1.0,0.06486486486486487
2,5,4,1,0.12024539877300613,0.12024539877300613,0.21059,2.17989,0.045474209650582326,3.173611111111111,15.0,0.43,36.59,0.3,8.31,0.25,123.65,0.28,296.87,0.28,112.75,0.21,93.99,0.46,122.17,0.34,11.5,0.15,30.39,0.31,170.62,0.06,122.64,0.04,71.62,0.3,20.89,0.07,0.17145682436944573
