missing_value,normalization,outlier,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
1,2,5,1,0.13909774436090225,0.13909774436090225,0.20589,2.31778,0.04338207434515677,2.9919786096256686,84.5,0.46,63.87,0.31,93.01,0.29,231.47,0.29,69.67,0.29,280.47,0.2,227.97,0.42,295.53,0.33,22.28,0.14,69.89,0.3,79.08,0.09,88.45,0.04,81.86,0.26,34.86,0.09,0.190365398956003
1,2,6,1,0.13909774436090225,0.13909774436090225,0.20316,2.30361,0.042908686631564094,3.1055408970976255,86.24,0.4,65.66,0.32,93.2,0.3,240.0,0.29,78.05,0.29,298.84,0.2,232.82,0.43,312.89,0.33,22.13,0.14,72.47,0.3,84.57,0.09,84.16,0.04,89.33,0.27,35.7,0.09,0.18069408161867584
1,2,7,1,0.13909774436090225,0.13909774436090225,0.19707,2.28662,0.04174371000636384,3.1837837837837837,87.93,0.45,58.97,0.32,98.32,0.33,224.25,0.29,84.37,0.29,297.54,0.2,228.91,0.43,310.53,0.34,21.51,0.14,68.89,0.3,651.82,0.08,79.84,0.04,103.67,0.26,36.39,0.09,0.17242398973321743
1,2,8,1,0.13909774436090225,0.13909774436090225,0.19762,2.28238,0.041892010700963385,3.1783783783783783,85.63,0.49,61.82,0.32,96.21,0.29,221.68,0.29,83.57,0.29,305.14,0.2,226.32,0.43,316.76,0.34,21.69,0.14,69.18,0.3,689.59,0.08,72.91,0.04,117.5,0.31,35.76,0.09,0.1728040290327359
1,3,1,1,0.13909774436090225,0.13909774436090225,0.20309,2.33891,0.04263480016656063,3.050761421319797,79.4,0.45,70.94,0.32,49.9,0.28,243.7,0.29,103.29,0.29,296.56,0.21,239.81,0.42,313.02,0.34,22.58,0.14,73.19,0.3,39.82,0.09,68.78,0.04,24.23,0.27,39.34,0.09,0.16030568633468312
1,3,2,1,0.13909774436090225,0.13909774436090225,0.23397,2.9052,0.044606407552968706,3.0411392405063293,121.37,0.5,62.64,0.28,82.86,0.32,175.55,0.24,74.64,0.24,257.11,0.17,194.23,0.42,266.52,0.31,11.65,0.09,70.26,0.26,35.09,0.07,17.84,0.01,9.15,0.34,23.18,0.04,0.16089811685176242
1,3,3,1,0.13909774436090225,0.13909774436090225,0.21032,2.42282,0.04358026118109327,3.358974358974359,75.25,0.36,0.0,1.0,65.43,0.34,35.47,0.42,8.42,0.15,115.04,0.22,55.58,0.38,116.99,0.3,0.0,1.0,25.21,0.29,151.53,1.0,151.53,1.0,5.31,0.27,0.0,1.0,0.14564316124114596
1,3,4,1,0.13909774436090225,0.13909774436090225,0.21653,2.30769,0.04570905968867817,2.8487654320987654,80.57,0.4,57.72,0.31,59.59,0.28,192.59,0.28,90.02,0.28,229.64,0.2,201.39,0.42,241.2,0.34,20.22,0.13,63.0,0.3,31.68,0.09,49.92,0.04,15.5,0.3,35.5,0.09,0.20079575596816976
1,3,5,1,0.13909774436090225,0.13909774436090225,0.20992,2.30512,0.04432717246493505,3.0546448087431695,84.06,0.43,71.09,0.31,61.1,0.3,228.9,0.28,90.62,0.28,292.08,0.2,226.97,0.42,303.58,0.34,22.34,0.13,73.14,0.3,30.94,0.08,51.46,0.03,24.69,0.25,37.29,0.09,0.17016235757399695
1,3,6,1,0.13909774436090225,0.13909774436090225,0.20064,2.30501,0.042366808535802686,3.2022160664819945,82.6,0.39,67.77,0.32,62.13,0.3,221.81,0.28,95.25,0.28,319.86,0.2,225.23,0.43,329.01,0.34,19.43,0.13,69.96,0.3,27.32,0.08,54.84,0.04,25.18,0.3,40.65,0.09,0.16580797410331494
1,3,7,1,0.13909774436090225,0.13909774436090225,0.18677,2.33775,0.03921769457838282,3.223463687150838,86.37,0.43,60.27,0.32,61.13,0.32,203.67,0.28,103.11,0.28,305.45,0.2,217.73,0.43,313.54,0.34,17.87,0.13,60.22,0.3,77.51,0.07,53.94,0.04,24.77,0.32,37.69,0.09,0.16927127303653952
1,3,8,1,0.13909774436090225,0.13909774436090225,0.19755,2.33853,0.04147624896348345,3.152354570637119,87.53,0.44,70.31,0.32,64.58,0.35,210.21,0.28,104.01,0.28,319.93,0.2,226.7,0.43,328.66,0.34,20.22,0.13,66.06,0.3,82.94,0.07,40.61,0.03,38.14,0.26,38.68,0.09,0.18659242761692652
1,4,1,1,0.13909774436090225,0.13909774436090225,0.20309,2.33891,0.04263480016656063,3.050761421319797,245.09,0.45,70.94,0.32,10.2,0.28,243.7,0.29,1095.12,0.29,296.56,0.21,239.81,0.42,313.02,0.34,22.58,0.14,73.19,0.3,443.9,0.09,349.78,0.04,197.33,0.27,39.34,0.09,0.1636552121615856
1,4,2,1,0.13909774436090225,0.13909774436090225,0.23397,2.9052,0.044606407552968706,3.0411392405063293,171.89,0.5,62.64,0.28,12.21,0.32,175.55,0.24,921.85,0.24,257.11,0.17,194.23,0.42,266.52,0.31,11.65,0.09,70.26,0.26,396.87,0.07,367.93,0.01,171.43,0.34,23.18,0.04,0.17894736842105263
1,4,3,1,0.13909774436090225,0.13909774436090225,0.21032,2.42282,0.04358026118109327,3.358974358974359,76.57,0.36,0.0,1.0,3.5,0.34,35.47,0.42,478.09,0.15,115.04,0.22,55.58,0.38,116.99,0.3,0.0,1.0,25.21,0.29,151.53,1.0,151.53,1.0,96.51,0.27,0.0,1.0,0.05263157894736842
1,4,4,1,0.13909774436090225,0.13909774436090225,0.18509,2.28177,0.03924672163930795,3.0408163265306123,180.71,0.45,54.84,0.32,8.64,0.26,180.59,0.27,823.56,0.27,220.33,0.2,171.41,0.43,227.44,0.33,18.51,0.14,45.31,0.3,334.94,0.09,260.55,0.04,147.84,0.29,30.48,0.08,0.14357283319732989
1,4,5,1,0.13909774436090225,0.13909774436090225,0.20963,2.31002,0.044228726835998294,2.9444444444444446,199.5,0.38,62.37,0.3,15.82,0.27,217.87,0.29,953.42,0.29,272.44,0.2,226.71,0.53,290.16,0.32,20.03,0.14,68.42,0.3,408.83,0.09,340.83,0.04,159.23,0.34,33.53,0.09,0.17098878249231428
1,4,6,1,0.13909774436090225,0.13909774436090225,0.21089,2.3223,0.04439943097476501,2.9814814814814814,212.46,0.44,71.58,0.31,14.0,0.33,230.49,0.28,1017.75,0.28,285.9,0.2,236.13,0.42,299.42,0.33,20.21,0.13,73.76,0.3,428.25,0.09,361.97,0.04,173.74,0.3,37.36,0.08,0.16926447259083927
1,4,7,1,0.13909774436090225,0.13909774436090225,0.20547,2.31887,0.043284730504366556,3.1463414634146343,245.01,0.43,61.83,0.32,8.18,0.25,217.6,0.28,1093.61,0.28,298.02,0.2,222.55,0.43,310.98,0.34,20.63,0.14,73.19,0.3,455.99,0.09,341.11,0.04,201.72,0.28,36.69,0.08,0.15723738811588264
1,4,8,1,0.13909774436090225,0.13909774436090225,0.20322,2.33623,0.042683169296917865,3.168021680216802,250.83,0.43,58.0,0.32,7.49,0.33,221.62,0.28,1107.59,0.28,295.17,0.2,220.65,0.43,306.39,0.34,22.35,0.14,72.0,0.3,455.66,0.08,340.57,0.04,205.58,0.29,35.68,0.08,0.16123964495253745
1,5,1,1,0.13909774436090225,0.13909774436090225,0.20309,2.33891,0.04263480016656063,3.050761421319797,14.94,0.45,70.94,0.32,22.3,0.28,243.7,0.29,941.38,0.29,296.56,0.21,239.81,0.42,313.02,0.34,22.58,0.14,73.19,0.3,443.9,0.09,349.78,0.04,167.37,0.27,39.34,0.09,0.16723302969289153
1,5,2,1,0.13909774436090225,0.13909774436090225,0.23397,2.9052,0.044606407552968706,3.0411392405063293,5.31,0.5,62.64,0.28,23.85,0.32,175.55,0.24,798.1,0.24,257.11,0.17,194.23,0.42,266.52,0.31,11.65,0.09,70.26,0.26,396.87,0.07,367.93,0.01,146.56,0.34,23.18,0.04,0.18210526315789474
1,5,3,1,0.13909774436090225,0.13909774436090225,0.21113,2.41611,0.043798245749733136,3.3504273504273505,2.19,0.39,0.0,1.0,7.92,0.34,37.28,0.42,419.62,0.15,114.59,0.22,56.21,0.53,116.57,0.3,0.0,1.0,25.36,0.29,151.62,1.0,151.62,1.0,83.53,0.27,0.0,1.0,0.06388888888888888
1,5,4,1,0.13909774436090225,0.13909774436090225,0.20161,2.26027,0.04290732272724055,2.966666666666667,9.13,0.44,60.8,0.32,21.48,0.28,192.2,0.28,684.79,0.28,218.0,0.2,181.87,0.42,225.99,0.33,21.4,0.14,53.49,0.31,345.28,0.08,262.87,0.04,114.3,0.25,31.17,0.08,0.16327106683271067
1,5,5,1,0.13909774436090225,0.13909774436090225,0.21073,2.32401,0.0443547156812087,2.928374655647383,9.78,0.41,63.07,0.3,30.55,0.32,218.16,0.29,818.2,0.29,271.75,0.2,223.93,0.41,290.71,0.32,19.8,0.14,69.08,0.3,412.9,0.09,341.54,0.04,133.47,0.29,34.51,0.08,0.17823867874018326
1,5,6,1,0.13909774436090225,0.13909774436090225,0.20811,2.3348,0.043720603732862066,2.9427083333333335,8.22,0.46,69.73,0.31,29.04,0.32,230.71,0.28,867.92,0.28,285.36,0.2,236.46,0.42,297.8,0.33,21.57,0.13,71.63,0.3,437.06,0.09,367.43,0.04,143.63,0.26,34.31,0.08,0.17640678247859698
1,5,7,1,0.13909774436090225,0.13909774436090225,0.20238,2.30538,0.04273196906853175,3.165311653116531,16.54,0.44,61.0,0.31,18.31,0.29,221.51,0.28,953.33,0.28,296.84,0.2,220.22,0.43,308.45,0.34,22.38,0.14,71.71,0.3,455.44,0.08,338.48,0.04,174.88,0.3,35.74,0.08,0.16368761033541968
1,5,8,1,0.13909774436090225,0.13909774436090225,0.20212,2.31116,0.042635121333699906,3.17027027027027,16.81,0.41,60.28,0.32,18.03,0.28,219.36,0.28,959.02,0.28,296.81,0.2,219.52,0.43,308.8,0.34,22.32,0.13,71.79,0.3,456.89,0.08,333.01,0.04,176.54,0.26,36.42,0.08,0.1601153259132625
2,1,1,1,0.13505217925107427,0.13505217925107427,0.20309,2.33891,0.04263480016656063,3.050761421319797,12459.93,0.45,70.94,0.0,5194.5,0.28,243.7,0.0,23921.64,0.29,296.56,0.0,239.81,0.0,313.02,0.0,22.58,0.0,73.19,0.0,39.82,0.09,68.78,0.04,15541.54,0.27,39.34,0.0,0.07023899521710167
2,1,2,1,0.13505217925107427,0.13505217925107427,0.23397,2.9052,0.044606407552968706,3.0411392405063293,11077.96,0.5,62.64,0.0,4991.61,0.32,175.55,0.0,24464.01,0.24,257.11,0.0,194.23,0.0,266.52,0.0,11.65,0.0,70.26,0.0,35.09,0.07,17.84,0.01,15619.53,0.34,23.18,0.0,0.1079671656204732
2,1,3,1,0.13505217925107427,0.13505217925107427,0.17791,2.42466,0.03681681681681677,3.6511627906976742,9124.64,0.38,37.51,0.0,4325.96,0.36,125.82,0.0,22052.56,0.24,195.8,0.0,135.97,0.0,199.23,0.0,15.99,0.0,37.72,0.0,273.61,1.0,273.61,1.0,59209.21,0.25,29.11,0.0,0.02165080102159276
2,1,4,1,0.13505217925107427,0.13505217925107427,0.20775,2.23288,0.04442144304998491,3.2753623188405796,9198.37,0.46,54.27,0.0,3758.89,0.26,177.37,0.0,18509.18,0.28,212.32,0.0,190.56,0.0,228.39,0.0,18.89,0.0,59.57,0.0,27.56,0.08,22.7,0.02,11596.23,0.27,38.01,0.0,0.059971426170266406
2,1,5,1,0.13505217925107427,0.13505217925107427,0.1852,2.26733,0.03936407287430789,3.647887323943662,9998.7,0.37,45.77,0.0,4439.88,0.32,199.27,0.0,19718.31,0.28,232.54,0.0,187.0,0.0,241.94,0.0,18.47,0.0,55.85,0.0,14.92,0.03,9.6,0.01,12483.27,0.27,34.9,0.0,0.02480651995330537
2,1,6,1,0.13505217925107427,0.13505217925107427,0.1785,2.22676,0.0382025059475979,3.992982456140351,10643.88,0.48,46.89,0.0,4860.21,0.36,191.33,0.0,21794.79,0.28,253.71,0.0,203.83,0.0,266.32,0.0,17.94,0.0,59.43,0.0,12.54,0.02,26.14,0.02,13470.45,0.27,33.24,0.0,0.020094120472357306
2,1,7,1,0.13505217925107427,0.13505217925107427,0.17508,2.21491,0.03754545581531791,3.903010033444816,11125.99,0.48,52.03,0.0,5409.04,0.35,182.28,0.0,22491.48,0.28,260.66,0.0,209.22,0.0,275.45,0.0,16.97,0.0,58.24,0.0,26.25,0.03,54.07,0.04,14301.62,0.3,35.66,0.0,0.019228764981761334
2,1,8,1,0.13505217925107427,0.13505217925107427,0.17206,2.20815,0.03693928445107066,3.746031746031746,11403.57,0.42,54.58,0.0,5554.61,0.31,185.0,0.0,22757.8,0.28,273.31,0.0,213.94,0.0,287.19,0.0,18.38,0.0,56.07,0.0,37.69,0.04,69.06,0.05,14616.18,0.26,37.55,0.0,0.02340703295419946
2,2,1,1,0.13505217925107427,0.13505217925107427,0.2038,2.32449,0.04288894620386329,3.022222222222222,84.79,0.43,70.6,0.32,84.79,0.28,249.73,0.29,84.79,0.29,286.63,0.22,249.0,0.42,315.93,0.34,22.27,0.14,75.09,0.3,84.79,0.09,84.79,0.04,84.79,0.3,39.28,0.09,0.18740750031355824
2,2,2,1,0.13505217925107427,0.13505217925107427,0.24303,3.08464,0.0449659476594836,2.9604863221884496,117.99,0.43,59.03,0.27,141.09,0.32,176.58,0.24,53.66,0.24,245.53,0.19,202.35,0.41,262.97,0.29,12.39,0.08,74.1,0.24,561.22,0.08,312.01,0.02,50.19,0.33,24.97,0.05,0.22433544868364044
2,2,3,1,0.13505217925107427,0.13505217925107427,0.21606,2.37419,0.045141865013955715,3.3583333333333334,88.93,0.28,0.0,1.0,97.49,0.34,38.39,0.42,3.55,0.15,113.08,0.24,57.26,0.48,121.43,0.3,0.0,1.0,27.59,0.3,442.44,1.0,572.47,1.0,40.17,0.26,0.0,1.0,0.16304347826086957
2,2,4,1,0.13505217925107427,0.13505217925107427,0.2128,2.23018,0.04552025025315167,2.9716981132075473,64.78,0.42,56.34,0.31,75.94,0.26,210.21,0.29,60.27,0.29,220.07,0.22,195.11,0.42,245.85,0.33,22.17,0.14,63.77,0.31,69.58,0.08,61.36,0.05,63.53,0.32,28.87,0.08,0.19575482765902533
2,2,5,1,0.13505217925107427,0.13505217925107427,0.20856,2.30803,0.044016608579665245,2.9713541666666665,85.5,0.44,62.34,0.31,97.32,0.26,237.38,0.29,70.68,0.29,272.52,0.22,236.98,0.42,301.63,0.33,23.19,0.14,73.16,0.3,91.07,0.09,90.27,0.04,86.05,0.29,35.65,0.08,0.19548464436579518
2,2,6,1,0.13505217925107427,0.13505217925107427,0.20686,2.30625,0.04367015735511817,3.0588235294117645,90.3,0.45,66.35,0.32,97.18,0.32,245.38,0.29,81.04,0.29,285.53,0.22,244.03,0.42,314.05,0.33,22.01,0.14,76.05,0.3,86.1,0.09,94.32,0.04,92.52,0.26,36.59,0.09,0.18971883468834688
2,2,7,1,0.13505217925107427,0.13505217925107427,0.19825,2.27593,0.042070312907609514,3.177248677248677,88.08,0.5,59.23,0.32,101.16,0.29,228.19,0.29,86.56,0.29,291.05,0.22,237.91,0.42,318.55,0.34,22.19,0.13,71.2,0.31,736.16,0.08,81.06,0.04,104.71,0.26,36.5,0.09,0.1802085657980838
2,2,8,1,0.13505217925107427,0.13505217925107427,0.20041,2.27651,0.04252517927644826,3.1473684210526316,87.1,0.43,60.27,0.31,100.26,0.33,230.07,0.29,85.8,0.29,294.38,0.22,237.43,0.42,321.34,0.34,22.67,0.14,72.27,0.31,716.68,0.08,81.6,0.04,124.33,0.26,33.87,0.09,0.17977387292455785
2,3,1,1,0.13505217925107427,0.13505217925107427,0.2038,2.32449,0.04288894620386329,3.022222222222222,83.55,0.43,70.6,0.32,51.39,0.28,249.73,0.29,104.62,0.29,286.63,0.22,249.0,0.42,315.93,0.34,22.27,0.14,75.09,0.3,40.45,0.09,71.96,0.04,22.7,0.3,39.28,0.09,0.16344089874755874
2,3,2,1,0.13505217925107427,0.13505217925107427,0.24303,3.08464,0.0449659476594836,2.9604863221884496,111.93,0.43,59.03,0.27,94.55,0.32,176.58,0.24,69.69,0.24,245.53,0.19,202.35,0.41,262.97,0.29,12.39,0.08,74.1,0.24,67.64,0.08,24.43,0.02,6.21,0.33,24.97,0.05,0.20781723883069553
2,3,3,1,0.13505217925107427,0.13505217925107427,0.21606,2.37419,0.045141865013955715,3.3583333333333334,76.81,0.28,0.0,1.0,65.72,0.34,38.39,0.42,7.04,0.15,113.08,0.24,57.26,0.48,121.43,0.3,0.0,1.0,27.59,0.3,155.43,1.0,155.43,1.0,4.77,0.26,0.0,1.0,0.15760869565217392
2,3,4,1,0.13505217925107427,0.13505217925107427,0.21523,2.30649,0.04544309238316858,2.8575757575757574,81.03,0.41,57.51,0.31,63.03,0.29,198.12,0.28,88.23,0.28,225.68,0.22,207.28,0.42,241.69,0.34,20.82,0.13,63.67,0.3,31.81,0.09,52.02,0.04,13.64,0.29,35.82,0.09,0.17725517725517725
2,3,5,1,0.13505217925107427,0.13505217925107427,0.21304,2.28478,0.045140931184558246,3.029333333333333,88.16,0.47,71.18,0.31,61.95,0.27,232.55,0.28,91.23,0.28,282.17,0.22,236.0,0.42,310.66,0.34,23.31,0.13,76.69,0.3,31.0,0.08,51.43,0.03,25.04,0.26,37.21,0.09,0.17834774335001863
2,3,6,1,0.13505217925107427,0.13505217925107427,0.2014,2.28723,0.04265598537820484,3.164420485175202,87.63,0.47,67.82,0.31,62.98,0.32,226.16,0.28,96.35,0.28,303.59,0.22,233.64,0.42,331.12,0.34,19.44,0.13,71.59,0.3,28.2,0.08,54.94,0.03,24.84,0.26,40.19,0.09,0.11772389905987136
2,3,7,1,0.13505217925107427,0.13505217925107427,0.18967,2.32189,0.03993559260317129,3.2065217391304346,87.52,0.5,60.35,0.31,59.33,0.32,210.36,0.28,104.25,0.28,295.83,0.22,228.11,0.43,319.65,0.34,19.17,0.13,63.62,0.3,78.59,0.07,57.08,0.04,24.52,0.3,37.81,0.09,0.13169460465042482
2,3,8,1,0.13505217925107427,0.13505217925107427,0.19962,2.34061,0.04189504011763845,3.123989218328841,90.05,0.42,69.19,0.31,63.56,0.3,217.14,0.28,104.69,0.28,308.3,0.21,234.76,0.42,332.43,0.34,21.12,0.13,68.53,0.3,83.25,0.07,40.61,0.03,36.15,0.3,38.86,0.09,0.1889460991983315
2,4,1,1,0.13505217925107427,0.13505217925107427,0.2038,2.32449,0.04288894620386329,3.022222222222222,243.68,0.43,70.6,0.32,11.29,0.28,249.73,0.29,1104.98,0.29,286.63,0.22,249.0,0.42,315.93,0.34,22.27,0.14,75.09,0.3,455.53,0.09,357.7,0.04,198.31,0.3,39.28,0.09,0.16745265270287218
2,4,2,1,0.13505217925107427,0.13505217925107427,0.24303,3.08464,0.0449659476594836,2.9604863221884496,168.82,0.43,59.03,0.27,15.98,0.32,176.58,0.24,913.33,0.24,245.53,0.19,202.35,0.41,262.97,0.29,12.39,0.08,74.1,0.24,416.78,0.08,373.76,0.02,168.33,0.33,24.97,0.05,0.18588959400565794
2,4,3,1,0.13505217925107427,0.13505217925107427,0.21606,2.37419,0.045141865013955715,3.3583333333333334,78.67,0.28,0.0,1.0,3.5,0.34,38.39,0.42,493.62,0.15,113.08,0.24,57.26,0.48,121.43,0.3,0.0,1.0,27.59,0.3,155.43,1.0,155.43,1.0,99.4,0.26,0.0,1.0,0.057065217391304345
2,4,4,1,0.13505217925107427,0.13505217925107427,0.18476,2.24798,0.03940323403316745,3.057239057239057,185.39,0.43,54.2,0.32,8.56,0.29,183.85,0.27,842.57,0.27,218.12,0.21,176.03,0.42,232.27,0.33,18.04,0.14,46.21,0.31,338.46,0.08,255.78,0.05,153.71,0.33,29.94,0.08,0.14719437388094914
2,4,5,1,0.13505217925107427,0.13505217925107427,0.21049,2.30979,0.04441271881677314,2.937669376693767,202.98,0.45,62.08,0.3,16.52,0.26,224.75,0.28,971.66,0.28,266.84,0.22,237.55,0.41,294.95,0.32,20.77,0.14,70.54,0.3,420.94,0.09,346.49,0.04,163.5,0.35,34.28,0.08,0.17826510852619143
2,4,6,1,0.13505217925107427,0.13505217925107427,0.21349,2.31533,0.045001252818842326,2.9561855670103094,211.03,0.48,70.57,0.31,15.32,0.31,238.62,0.28,1028.15,0.28,277.83,0.21,246.43,0.42,306.19,0.33,21.13,0.13,76.9,0.3,442.32,0.09,373.09,0.04,175.31,0.33,38.15,0.08,0.17670086393088552
2,4,7,1,0.13505217925107427,0.13505217925107427,0.20805,2.30932,0.043898121710286134,3.1213720316622693,245.06,0.46,62.22,0.31,8.9,0.3,224.17,0.28,1107.22,0.28,289.47,0.22,232.71,0.42,317.49,0.34,21.53,0.13,76.45,0.3,470.0,0.08,347.48,0.04,203.83,0.29,36.9,0.08,0.1664709998445032
2,4,8,1,0.13505217925107427,0.13505217925107427,0.20575,2.32347,0.04330842253762938,3.1477572559366753,252.2,0.52,59.09,0.31,8.01,0.29,228.81,0.28,1124.86,0.28,286.32,0.22,230.73,0.42,312.7,0.34,23.21,0.13,75.39,0.3,469.46,0.08,348.11,0.04,209.06,0.26,36.95,0.08,0.16624761699565432
2,5,1,1,0.13505217925107427,0.13505217925107427,0.2038,2.32449,0.04288894620386329,3.022222222222222,13.86,0.43,70.6,0.32,24.02,0.28,249.73,0.29,949.56,0.29,286.63,0.22,249.0,0.42,315.93,0.34,22.27,0.14,75.09,0.3,455.53,0.09,357.7,0.04,168.07,0.3,39.28,0.09,0.17359839458171328
2,5,2,1,0.13505217925107427,0.13505217925107427,0.24303,3.08464,0.0449659476594836,2.9604863221884496,4.91,0.43,59.03,0.27,29.1,0.32,176.58,0.24,790.46,0.24,245.53,0.19,202.35,0.41,262.97,0.29,12.39,0.08,74.1,0.24,416.78,0.08,373.76,0.02,143.69,0.33,24.97,0.05,0.18995463465606444
2,5,3,1,0.13505217925107427,0.13505217925107427,0.21686,2.36774,0.045359278134445236,3.35,2.29,0.39,0.0,1.0,7.98,0.31,40.19,0.42,433.73,0.15,112.63,0.24,57.96,0.38,121.01,0.3,0.0,1.0,27.74,0.3,155.52,1.0,155.52,1.0,86.09,0.26,0.0,1.0,0.0681198910081744
2,5,4,1,0.13505217925107427,0.13505217925107427,0.2011,2.23529,0.04298067523873973,2.9802631578947367,9.88,0.42,61.62,0.32,21.74,0.29,195.41,0.28,703.55,0.28,215.01,0.22,187.26,0.42,230.06,0.33,21.23,0.14,54.49,0.31,350.19,0.08,260.88,0.05,118.94,0.29,30.62,0.08,0.1699268224036026
