Utility Goal,Method,Iteration,Value
0.95,grid search,iterations q1,62.0
0.95,grid search,iterations q2,62.0
0.95,grid search,iterations q3,62.0
0.95,grid search,iterations q4,62.0
0.95,grid search,Fairness q1,0.04042
0.95,grid search,Fairness q2,0.04042
0.95,grid search,Fairness q3,0.04042
0.95,grid search,Fairness q4,0.04042

