Utility Goal,Method,Iteration,Value
0.94,ranking,iterations q1,8.0
0.94,ranking,iterations q2,8.0
0.94,ranking,iterations q3,8.0
0.94,ranking,iterations q4,8.0
0.94,ranking,Fairness q1,0.05191
0.94,ranking,Fairness q2,0.05191
0.94,ranking,Fairness q3,0.05191
0.94,ranking,Fairness q4,0.05191

