Utility Goal,Method,Iteration,Value
0.94,ranking,iterations q1,10.0
0.94,ranking,iterations q2,10.0
0.94,ranking,iterations q3,10.0
0.94,ranking,iterations q4,10.0
0.94,ranking,Fairness q1,0.04392
0.94,ranking,Fairness q2,0.04392
0.94,ranking,Fairness q3,0.04392
0.94,ranking,Fairness q4,0.04392

