missing_value,normalization,outlier,out_before_out_strat,out_before_norm_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,fairness
5,1,2,0.4961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
5,1,3,0.4961089494163424,0.4961089494163424,0.7677,38.70814,15.4864,2.62148,15.4864,9.45939,15.4864,1.35324,15.4864,21.50966,15.4864,15.65847,15.4864,293.03828,15.4864,92.34136,15.4864,0.09162062615101285
5,1,4,0.4961089494163424,0.4961089494163424,0.62763,30.96205,30.0,0.88878,30.0,2.72481,30.0,5.55973,30.0,33.91425,30.0,18.0605,30.0,226.71418,30.0,71.3683,30.0,0.10116731517509725
5,1,5,0.4961089494163424,0.4961089494163424,0.63619,24.81214,30.0,0.24246,30.0,4.23969,30.0,1.66446,30.0,24.28996,30.0,12.44208,30.0,225.92608,30.0,59.38746,30.0,0.08949416342412453
5,1,6,0.4961089494163424,0.4961089494163424,0.64436,20.38765,30.0,0.0,30.0,7.02769,30.0,3.62891,30.0,4.9985,30.0,10.27953,30.0,130.94823,30.0,21.35358,30.0,0.07948860478043362
5,2,1,0.4964980544747082,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
5,2,2,0.4964980544747082,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
5,2,3,0.4964980544747082,0.4961089494163424,0.76887,35.31143,16.4202,1.11153,16.4202,8.68781,16.4202,5.1714,16.4202,19.27698,16.4202,15.13531,16.4202,191.20294,16.4202,34.29735,16.4202,0.08007448789571692
5,2,4,0.4964980544747082,0.4961089494163424,0.64125,37.6863,30.0,1.47913,30.0,8.81655,30.0,0.97296,30.0,16.19311,30.0,21.03612,30.0,150.83891,30.0,46.30729,30.0,0.08393551973318514
5,2,5,0.4964980544747082,0.4961089494163424,0.64747,42.50025,30.0,0.00311,30.0,12.9069,30.0,5.36738,30.0,3.55017,30.0,17.38885,30.0,57.20802,30.0,16.49813,30.0,0.075041689827682
5,2,6,0.4964980544747082,0.4961089494163424,0.64708,48.92029,30.0,0.0,30.0,10.04711,30.0,6.48913,30.0,0.43746,30.0,21.97264,30.0,72.493,30.0,25.1771,30.0,0.07559755419677594
5,3,1,0.49961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
5,3,2,0.49961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
5,3,3,0.49961089494163424,0.4961089494163424,0.77043,37.04643,15.8755,1.62207,15.8755,10.73862,15.8755,3.29199,15.8755,22.75774,15.8755,15.27439,15.8755,208.43059,15.8755,48.76083,15.8755,0.08418131359851988
5,3,4,0.49961089494163424,0.4961089494163424,0.64319,33.40664,30.0,1.81879,30.0,6.57047,30.0,4.95156,30.0,1.792,30.0,22.10766,30.0,153.71492,30.0,72.49539,30.0,0.0806003335186215
5,3,5,0.49961089494163424,0.4961089494163424,0.64397,38.61871,30.0,1.51031,30.0,9.38089,30.0,4.69137,30.0,0.2293,30.0,19.67268,30.0,135.16243,30.0,51.37287,30.0,0.08004446914952756
5,3,6,0.49961089494163424,0.4961089494163424,0.63619,33.33659,30.0,0.0421,30.0,9.91632,30.0,2.28663,30.0,0.68961,30.0,14.2631,30.0,160.10039,30.0,51.5966,30.0,0.09116175653140635
5,4,1,0.5046692607003891,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
5,4,2,0.5046692607003891,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
5,4,3,0.5046692607003891,0.4961089494163424,0.77004,40.86914,15.9533,1.80604,15.9533,12.19375,15.9533,4.63354,15.9533,18.03123,15.9533,15.36615,15.9533,226.95946,15.9533,40.80195,15.9533,0.08379629629629626
5,4,4,0.5046692607003891,0.4961089494163424,0.64241,32.33193,30.0,0.62581,30.0,12.81584,30.0,2.89368,30.0,11.60542,30.0,23.04009,30.0,130.89815,30.0,49.34238,30.0,0.08226792662590332
5,4,5,0.5046692607003891,0.4961089494163424,0.64903,37.32215,30.0,0.0,30.0,14.0162,30.0,4.20529,30.0,12.84639,30.0,17.46701,30.0,25.45015,30.0,17.10475,30.0,0.07281823235130624
5,4,6,0.5046692607003891,0.4961089494163424,0.64475,44.56523,30.0,0.06232,30.0,8.57081,30.0,4.40612,30.0,0.35963,30.0,19.63515,30.0,105.27,30.0,25.15956,30.0,0.07893274041133969
5,5,1,0.49571984435797667,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
5,5,2,0.49571984435797667,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
5,5,3,0.49571984435797667,0.4961089494163424,0.76965,38.03925,16.0311,2.07779,16.0311,12.21714,16.0311,5.33362,16.0311,18.07274,16.0311,16.08582,16.0311,235.47669,16.0311,41.88698,16.0311,0.08341056533827618
5,5,4,0.49571984435797667,0.4961089494163424,0.64397,34.91766,29.9222,1.50777,29.9222,11.00387,29.9222,0.99481,29.9222,6.82152,29.9222,17.94528,29.9222,137.92677,29.9222,51.34907,29.9222,0.08106607440310942
5,5,5,0.49571984435797667,0.4961089494163424,0.64864,44.92309,30.0,0.05776,30.0,14.52497,30.0,4.25896,30.0,13.19657,30.0,21.14481,30.0,59.63011,30.0,18.27089,30.0,0.07337409672040018
5,5,6,0.49571984435797667,0.4961089494163424,0.64747,46.11068,29.9611,0.24149,29.9611,11.04607,29.9611,5.41244,29.9611,1.24144,29.9611,20.60459,29.9611,77.53333,29.9611,19.48457,29.9611,0.0755555555555556
6,1,1,0.4961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
6,1,2,0.4961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
6,1,3,0.4961089494163424,0.4961089494163424,0.7677,38.70814,15.4864,2.62148,15.4864,9.45939,15.4864,1.35324,15.4864,21.50966,15.4864,15.65847,15.4864,293.03828,15.4864,92.34136,15.4864,0.09162062615101285
6,1,4,0.4961089494163424,0.4961089494163424,0.62763,30.96205,30.0,0.88878,30.0,2.72481,30.0,5.55973,30.0,33.91425,30.0,18.0605,30.0,226.71418,30.0,71.3683,30.0,0.10116731517509725
6,1,5,0.4961089494163424,0.4961089494163424,0.63619,24.81214,30.0,0.24246,30.0,4.23969,30.0,1.66446,30.0,24.28996,30.0,12.44208,30.0,225.92608,30.0,59.38746,30.0,0.08949416342412453
6,1,6,0.4961089494163424,0.4961089494163424,0.64436,20.38765,30.0,0.0,30.0,7.02769,30.0,3.62891,30.0,4.9985,30.0,10.27953,30.0,130.94823,30.0,21.35358,30.0,0.07948860478043362
6,2,1,0.4964980544747082,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
6,2,2,0.4964980544747082,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
6,2,3,0.4964980544747082,0.4961089494163424,0.76887,35.31143,16.4202,1.11153,16.4202,8.68781,16.4202,5.1714,16.4202,19.27698,16.4202,15.13531,16.4202,191.20294,16.4202,34.29735,16.4202,0.08007448789571692
6,2,4,0.4964980544747082,0.4961089494163424,0.64125,37.6863,30.0,1.47913,30.0,8.81655,30.0,0.97296,30.0,16.19311,30.0,21.03612,30.0,150.83891,30.0,46.30729,30.0,0.08393551973318514
6,2,5,0.4964980544747082,0.4961089494163424,0.64747,42.50025,30.0,0.00311,30.0,12.9069,30.0,5.36738,30.0,3.55017,30.0,17.38885,30.0,57.20802,30.0,16.49813,30.0,0.075041689827682
6,2,6,0.4964980544747082,0.4961089494163424,0.64708,48.92029,30.0,0.0,30.0,10.04711,30.0,6.48913,30.0,0.43746,30.0,21.97264,30.0,72.493,30.0,25.1771,30.0,0.07559755419677594
6,3,1,0.49961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
6,3,2,0.49961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
6,3,3,0.49961089494163424,0.4961089494163424,0.77043,37.04643,15.8755,1.62207,15.8755,10.73862,15.8755,3.29199,15.8755,22.75774,15.8755,15.27439,15.8755,208.43059,15.8755,48.76083,15.8755,0.08418131359851988
6,3,4,0.49961089494163424,0.4961089494163424,0.64319,33.40664,30.0,1.81879,30.0,6.57047,30.0,4.95156,30.0,1.792,30.0,22.10766,30.0,153.71492,30.0,72.49539,30.0,0.0806003335186215
6,3,5,0.49961089494163424,0.4961089494163424,0.64397,38.61871,30.0,1.51031,30.0,9.38089,30.0,4.69137,30.0,0.2293,30.0,19.67268,30.0,135.16243,30.0,51.37287,30.0,0.08004446914952756
6,3,6,0.49961089494163424,0.4961089494163424,0.63619,33.33659,30.0,0.0421,30.0,9.91632,30.0,2.28663,30.0,0.68961,30.0,14.2631,30.0,160.10039,30.0,51.5966,30.0,0.09116175653140635
6,4,1,0.5046692607003891,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
6,4,2,0.5046692607003891,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
6,4,3,0.5046692607003891,0.4961089494163424,0.77004,40.86914,15.9533,1.80604,15.9533,12.19375,15.9533,4.63354,15.9533,18.03123,15.9533,15.36615,15.9533,226.95946,15.9533,40.80195,15.9533,0.08379629629629626
6,4,4,0.5046692607003891,0.4961089494163424,0.64241,32.33193,30.0,0.62581,30.0,12.81584,30.0,2.89368,30.0,11.60542,30.0,23.04009,30.0,130.89815,30.0,49.34238,30.0,0.08226792662590332
6,4,5,0.5046692607003891,0.4961089494163424,0.64903,37.32215,30.0,0.0,30.0,14.0162,30.0,4.20529,30.0,12.84639,30.0,17.46701,30.0,25.45015,30.0,17.10475,30.0,0.07281823235130624
6,4,6,0.5046692607003891,0.4961089494163424,0.64475,44.56523,30.0,0.06232,30.0,8.57081,30.0,4.40612,30.0,0.35963,30.0,19.63515,30.0,105.27,30.0,25.15956,30.0,0.07893274041133969
6,5,1,0.49571984435797667,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
6,5,2,0.49571984435797667,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
6,5,3,0.49571984435797667,0.4961089494163424,0.76965,38.03925,16.0311,2.07779,16.0311,12.21714,16.0311,5.33362,16.0311,18.07274,16.0311,16.08582,16.0311,235.47669,16.0311,41.88698,16.0311,0.08341056533827618
6,5,4,0.49571984435797667,0.4961089494163424,0.64397,34.91766,29.9222,1.50777,29.9222,11.00387,29.9222,0.99481,29.9222,6.82152,29.9222,17.94528,29.9222,137.92677,29.9222,51.34907,29.9222,0.08106607440310942
6,5,5,0.49571984435797667,0.4961089494163424,0.64864,44.92309,30.0,0.05776,30.0,14.52497,30.0,4.25896,30.0,13.19657,30.0,21.14481,30.0,59.63011,30.0,18.27089,30.0,0.07337409672040018
6,5,6,0.49571984435797667,0.4961089494163424,0.64747,46.11068,29.9611,0.24149,29.9611,11.04607,29.9611,5.41244,29.9611,1.24144,29.9611,20.60459,29.9611,77.53333,29.9611,19.48457,29.9611,0.0755555555555556
7,1,1,0.4961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
7,1,2,0.4961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
7,1,3,0.4961089494163424,0.4961089494163424,0.7677,38.70814,15.4864,2.62148,15.4864,9.45939,15.4864,1.35324,15.4864,21.50966,15.4864,15.65847,15.4864,293.03828,15.4864,92.34136,15.4864,0.09162062615101285
7,1,4,0.4961089494163424,0.4961089494163424,0.62763,30.96205,30.0,0.88878,30.0,2.72481,30.0,5.55973,30.0,33.91425,30.0,18.0605,30.0,226.71418,30.0,71.3683,30.0,0.10116731517509725
7,1,5,0.4961089494163424,0.4961089494163424,0.63619,24.81214,30.0,0.24246,30.0,4.23969,30.0,1.66446,30.0,24.28996,30.0,12.44208,30.0,225.92608,30.0,59.38746,30.0,0.08949416342412453
7,1,6,0.4961089494163424,0.4961089494163424,0.64436,20.38765,30.0,0.0,30.0,7.02769,30.0,3.62891,30.0,4.9985,30.0,10.27953,30.0,130.94823,30.0,21.35358,30.0,0.07948860478043362
7,2,1,0.4964980544747082,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
7,2,2,0.4964980544747082,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
7,2,3,0.4964980544747082,0.4961089494163424,0.76887,35.31143,16.4202,1.11153,16.4202,8.68781,16.4202,5.1714,16.4202,19.27698,16.4202,15.13531,16.4202,191.20294,16.4202,34.29735,16.4202,0.08007448789571692
7,2,4,0.4964980544747082,0.4961089494163424,0.64125,37.6863,30.0,1.47913,30.0,8.81655,30.0,0.97296,30.0,16.19311,30.0,21.03612,30.0,150.83891,30.0,46.30729,30.0,0.08393551973318514
7,2,5,0.4964980544747082,0.4961089494163424,0.64747,42.50025,30.0,0.00311,30.0,12.9069,30.0,5.36738,30.0,3.55017,30.0,17.38885,30.0,57.20802,30.0,16.49813,30.0,0.075041689827682
7,2,6,0.4964980544747082,0.4961089494163424,0.64708,48.92029,30.0,0.0,30.0,10.04711,30.0,6.48913,30.0,0.43746,30.0,21.97264,30.0,72.493,30.0,25.1771,30.0,0.07559755419677594
7,3,1,0.49961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
7,3,2,0.49961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
7,3,3,0.49961089494163424,0.4961089494163424,0.77043,37.04643,15.8755,1.62207,15.8755,10.73862,15.8755,3.29199,15.8755,22.75774,15.8755,15.27439,15.8755,208.43059,15.8755,48.76083,15.8755,0.08418131359851988
7,3,4,0.49961089494163424,0.4961089494163424,0.64319,33.40664,30.0,1.81879,30.0,6.57047,30.0,4.95156,30.0,1.792,30.0,22.10766,30.0,153.71492,30.0,72.49539,30.0,0.0806003335186215
7,3,5,0.49961089494163424,0.4961089494163424,0.64397,38.61871,30.0,1.51031,30.0,9.38089,30.0,4.69137,30.0,0.2293,30.0,19.67268,30.0,135.16243,30.0,51.37287,30.0,0.08004446914952756
7,3,6,0.49961089494163424,0.4961089494163424,0.63619,33.33659,30.0,0.0421,30.0,9.91632,30.0,2.28663,30.0,0.68961,30.0,14.2631,30.0,160.10039,30.0,51.5966,30.0,0.09116175653140635
7,4,1,0.5046692607003891,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
7,4,2,0.5046692607003891,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
7,4,3,0.5046692607003891,0.4961089494163424,0.77004,40.86914,15.9533,1.80604,15.9533,12.19375,15.9533,4.63354,15.9533,18.03123,15.9533,15.36615,15.9533,226.95946,15.9533,40.80195,15.9533,0.08379629629629626
7,4,4,0.5046692607003891,0.4961089494163424,0.64241,32.33193,30.0,0.62581,30.0,12.81584,30.0,2.89368,30.0,11.60542,30.0,23.04009,30.0,130.89815,30.0,49.34238,30.0,0.08226792662590332
7,4,5,0.5046692607003891,0.4961089494163424,0.64903,37.32215,30.0,0.0,30.0,14.0162,30.0,4.20529,30.0,12.84639,30.0,17.46701,30.0,25.45015,30.0,17.10475,30.0,0.07281823235130624
7,4,6,0.5046692607003891,0.4961089494163424,0.64475,44.56523,30.0,0.06232,30.0,8.57081,30.0,4.40612,30.0,0.35963,30.0,19.63515,30.0,105.27,30.0,25.15956,30.0,0.07893274041133969
7,5,1,0.49571984435797667,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
7,5,2,0.49571984435797667,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
7,5,3,0.49571984435797667,0.4961089494163424,0.76965,38.03925,16.0311,2.07779,16.0311,12.21714,16.0311,5.33362,16.0311,18.07274,16.0311,16.08582,16.0311,235.47669,16.0311,41.88698,16.0311,0.08341056533827618
7,5,4,0.49571984435797667,0.4961089494163424,0.64397,34.91766,29.9222,1.50777,29.9222,11.00387,29.9222,0.99481,29.9222,6.82152,29.9222,17.94528,29.9222,137.92677,29.9222,51.34907,29.9222,0.08106607440310942
7,5,5,0.49571984435797667,0.4961089494163424,0.64864,44.92309,30.0,0.05776,30.0,14.52497,30.0,4.25896,30.0,13.19657,30.0,21.14481,30.0,59.63011,30.0,18.27089,30.0,0.07337409672040018
7,5,6,0.49571984435797667,0.4961089494163424,0.64747,46.11068,29.9611,0.24149,29.9611,11.04607,29.9611,5.41244,29.9611,1.24144,29.9611,20.60459,29.9611,77.53333,29.9611,19.48457,29.9611,0.0755555555555556
8,1,1,0.4961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
8,1,2,0.4961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
8,1,3,0.4961089494163424,0.4961089494163424,0.7677,38.70814,15.4864,2.62148,15.4864,9.45939,15.4864,1.35324,15.4864,21.50966,15.4864,15.65847,15.4864,293.03828,15.4864,92.34136,15.4864,0.09162062615101285
8,1,4,0.4961089494163424,0.4961089494163424,0.62763,30.96205,30.0,0.88878,30.0,2.72481,30.0,5.55973,30.0,33.91425,30.0,18.0605,30.0,226.71418,30.0,71.3683,30.0,0.10116731517509725
8,1,5,0.4961089494163424,0.4961089494163424,0.63619,24.81214,30.0,0.24246,30.0,4.23969,30.0,1.66446,30.0,24.28996,30.0,12.44208,30.0,225.92608,30.0,59.38746,30.0,0.08949416342412453
8,1,6,0.4961089494163424,0.4961089494163424,0.64436,20.38765,30.0,0.0,30.0,7.02769,30.0,3.62891,30.0,4.9985,30.0,10.27953,30.0,130.94823,30.0,21.35358,30.0,0.07948860478043362
8,2,1,0.4964980544747082,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
8,2,2,0.4964980544747082,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
8,2,3,0.4964980544747082,0.4961089494163424,0.76887,35.31143,16.4202,1.11153,16.4202,8.68781,16.4202,5.1714,16.4202,19.27698,16.4202,15.13531,16.4202,191.20294,16.4202,34.29735,16.4202,0.08007448789571692
8,2,4,0.4964980544747082,0.4961089494163424,0.64125,37.6863,30.0,1.47913,30.0,8.81655,30.0,0.97296,30.0,16.19311,30.0,21.03612,30.0,150.83891,30.0,46.30729,30.0,0.08393551973318514
8,2,5,0.4964980544747082,0.4961089494163424,0.64747,42.50025,30.0,0.00311,30.0,12.9069,30.0,5.36738,30.0,3.55017,30.0,17.38885,30.0,57.20802,30.0,16.49813,30.0,0.075041689827682
8,2,6,0.4964980544747082,0.4961089494163424,0.64708,48.92029,30.0,0.0,30.0,10.04711,30.0,6.48913,30.0,0.43746,30.0,21.97264,30.0,72.493,30.0,25.1771,30.0,0.07559755419677594
8,3,1,0.49961089494163424,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10038910505836574
8,3,2,0.49961089494163424,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
8,3,3,0.49961089494163424,0.4961089494163424,0.77043,37.04643,15.8755,1.62207,15.8755,10.73862,15.8755,3.29199,15.8755,22.75774,15.8755,15.27439,15.8755,208.43059,15.8755,48.76083,15.8755,0.08418131359851988
8,3,4,0.49961089494163424,0.4961089494163424,0.64319,33.40664,30.0,1.81879,30.0,6.57047,30.0,4.95156,30.0,1.792,30.0,22.10766,30.0,153.71492,30.0,72.49539,30.0,0.0806003335186215
8,3,5,0.49961089494163424,0.4961089494163424,0.64397,38.61871,30.0,1.51031,30.0,9.38089,30.0,4.69137,30.0,0.2293,30.0,19.67268,30.0,135.16243,30.0,51.37287,30.0,0.08004446914952756
8,3,6,0.49961089494163424,0.4961089494163424,0.63619,33.33659,30.0,0.0421,30.0,9.91632,30.0,2.28663,30.0,0.68961,30.0,14.2631,30.0,160.10039,30.0,51.5966,30.0,0.09116175653140635
8,4,1,0.5046692607003891,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
8,4,2,0.5046692607003891,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
8,4,3,0.5046692607003891,0.4961089494163424,0.77004,40.86914,15.9533,1.80604,15.9533,12.19375,15.9533,4.63354,15.9533,18.03123,15.9533,15.36615,15.9533,226.95946,15.9533,40.80195,15.9533,0.08379629629629626
8,4,4,0.5046692607003891,0.4961089494163424,0.64241,32.33193,30.0,0.62581,30.0,12.81584,30.0,2.89368,30.0,11.60542,30.0,23.04009,30.0,130.89815,30.0,49.34238,30.0,0.08226792662590332
8,4,5,0.5046692607003891,0.4961089494163424,0.64903,37.32215,30.0,0.0,30.0,14.0162,30.0,4.20529,30.0,12.84639,30.0,17.46701,30.0,25.45015,30.0,17.10475,30.0,0.07281823235130624
8,4,6,0.5046692607003891,0.4961089494163424,0.64475,44.56523,30.0,0.06232,30.0,8.57081,30.0,4.40612,30.0,0.35963,30.0,19.63515,30.0,105.27,30.0,25.15956,30.0,0.07893274041133969
8,5,1,0.49571984435797667,0.4961089494163424,0.89844,53.79062,0.0,0.82577,0.0,8.58089,0.0,2.73579,0.0,26.60844,0.0,22.06241,0.0,356.61104,0.0,82.63362,0.0,0.10116731517509725
8,5,2,0.49571984435797667,0.4961089494163424,0.65136,34.03573,30.0,0.47839,30.0,5.29391,30.0,0.2305,30.0,9.7417,30.0,11.98619,30.0,169.07408,30.0,10.61263,30.0,0.06948304613674261
8,5,3,0.49571984435797667,0.4961089494163424,0.76965,38.03925,16.0311,2.07779,16.0311,12.21714,16.0311,5.33362,16.0311,18.07274,16.0311,16.08582,16.0311,235.47669,16.0311,41.88698,16.0311,0.08341056533827618
8,5,4,0.49571984435797667,0.4961089494163424,0.64397,34.91766,29.9222,1.50777,29.9222,11.00387,29.9222,0.99481,29.9222,6.82152,29.9222,17.94528,29.9222,137.92677,29.9222,51.34907,29.9222,0.08106607440310942
8,5,5,0.49571984435797667,0.4961089494163424,0.64864,44.92309,30.0,0.05776,30.0,14.52497,30.0,4.25896,30.0,13.19657,30.0,21.14481,30.0,59.63011,30.0,18.27089,30.0,0.07337409672040018
8,5,6,0.49571984435797667,0.4961089494163424,0.64747,46.11068,29.9611,0.24149,29.9611,11.04607,29.9611,5.41244,29.9611,1.24144,29.9611,20.60459,29.9611,77.53333,29.9611,19.48457,29.9611,0.0755555555555556
