sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
4,1,6,1,2,4,1,4,8,2,1,1,1,1,0.1555985980446412,0.1555985980446412,0.18943,0.99415,0.047363448207425496,3.9203208556149733,10136.36,0.45,295.25,0.3,546.93,0.34,1107.96,0.28,18250.84,0.28,2099.4,0.26,986.42,0.51,2148.93,0.71,105.52,0.16,508.58,1.0,563.17,0.16,1629.52,0.04,86.61,0.29,93.84,0.08,0.1690399424165597
2,1,8,4,2,1,1,5,3,2,2,1,1,1,0.14967239967239968,0.14967239967239968,0.17244,1.87954,0.0391130935835837,3.6338461538461537,22.64,0.45,0.0,1.0,102.14,0.47,76.6,0.4,1364.67,0.15,314.86,0.3,119.79,0.47,336.93,0.32,0.0,1.0,58.97,0.35,377.07,1.0,414.16,1.0,398.56,0.25,0.0,1.0,0.08138351983723296
1,1,1,4,2,5,2,5,2,1,2,1,1,1,0.15765765765765766,0.15827190827190826,0.20806,2.36327,0.043472365023776605,3.171174377224199,340.16,0.28,1289.31,0.24,2377.32,0.18,1278.06,0.4,2439.41,0.3,82.66,0.09,580.46,0.3,89.18,0.04,1687.62,0.46,3468.28,0.28,5269.98,0.24,308.02,0.15,3170.93,0.01,21655.78,0.24,0.18223922270077197
3,4,9,4,1,4,2,4,7,2,1,1,1,1,0.15689284617746393,0.15689284617746393,0.19953,2.01711,0.04423032926807803,3.1979166666666665,84.96,0.32,350.5,0.3,635.97,0.21,338.01,0.41,639.18,0.34,32.94,0.15,136.05,0.33,53.16,0.09,2366.29,0.43,571.39,0.24,4341.5,0.3,483.33,0.18,583.78,0.04,2262.47,0.29,0.1615546015957718
1,1,2,3,2,3,2,3,6,1,2,1,1,1,0.16786438179473007,0.16786438179473007,0.19194,1.97335,0.04284592050699253,3.2203542479735816,527.43,0.31,1858.0,0.29,2906.91,0.21,1741.17,0.41,2984.55,0.34,153.99,0.14,638.32,0.34,160.92,0.09,1619.25,0.48,2193.13,0.27,1179.5,0.29,1674.29,0.17,48.66,0.04,985.76,0.24,0.18769688413011898
4,3,1,1,1,2,1,4,5,2,2,2,2,1,0.14980047068453903,0.14980047068453903,0.19306,1.00048,0.04826955420931903,3.810592976396085,14704.78,0.55,286.24,0.3,70.65,0.32,1000.89,0.29,5309.32,0.29,1921.35,0.26,937.65,0.52,1979.5,0.71,93.17,0.17,471.66,1.0,2457.94,0.16,1067.49,0.04,20370.58,0.26,90.54,0.09,0.17156389698415123
1,1,6,1,1,2,2,3,6,1,1,1,1,1,0.14483139856274185,0.14483139856274185,0.19218,1.9798,0.04285346615851083,3.2925857843137254,511.87,0.31,1826.81,0.29,2897.61,0.21,1707.82,0.41,2976.5,0.34,150.53,0.14,644.63,0.34,149.2,0.09,1424.39,0.45,1561.94,0.37,466.28,0.29,449.54,0.16,3557.42,0.05,85.59,0.25,0.17023389822438725
4,1,4,4,2,3,2,4,3,2,2,2,1,1,0.18898727172108468,0.18898727172108468,0.18618,1.11011,0.04643403887113943,3.9858407079646017,0.0,1.0,209.27,0.39,517.84,0.23,239.56,0.61,696.41,0.66,0.0,1.0,150.67,1.0,0.0,1.0,6002.8,0.49,7191.83,0.27,7480.65,0.15,2794.79,1.0,706.5,1.0,751.67,0.29,0.0708502024291498
1,1,9,3,1,3,2,3,6,1,2,1,2,1,0.16786438179473007,0.16786438179473007,0.19194,1.97335,0.04284592050699253,3.2203542479735816,527.43,0.31,1858.0,0.29,2906.91,0.21,1741.17,0.41,2984.55,0.34,153.99,0.14,638.32,0.34,160.92,0.09,1619.25,0.48,2193.13,0.27,1179.5,0.29,1674.29,0.17,48.66,0.04,985.76,0.24,0.18769688413011898
1,1,5,3,2,3,2,3,2,1,2,1,2,1,0.16786438179473007,0.16786438179473007,0.21373,2.39247,0.0444349615476787,3.163765541740675,371.56,0.28,1357.98,0.25,2350.33,0.18,1309.34,0.4,2415.05,0.3,84.31,0.09,608.78,0.29,107.68,0.05,1638.57,0.45,1311.67,0.23,980.07,0.25,1086.18,0.14,209.93,0.01,488.98,0.2,0.1911932232992507
2,1,3,3,1,4,2,3,6,2,1,1,1,1,0.1648239148239148,0.1648239148239148,0.18614,1.93291,0.04183704688968217,3.2393939393939393,187.56,0.31,499.65,0.28,882.56,0.21,481.62,0.41,906.0,0.35,37.59,0.13,180.26,0.34,56.88,0.08,339.87,0.41,703.15,0.34,292.05,0.28,19.9,0.16,150.46,0.04,431.02,0.29,0.1668409907062549
4,1,9,3,2,2,2,1,3,1,1,1,1,1,0.16537539199409704,0.16537539199409704,0.1707,1.05762,0.042648078228591915,4.477669902912622,121.11,0.0,501.53,0.0,1144.81,0.0,519.73,0.0,1196.7,0.0,64.26,0.0,274.04,0.0,72.91,0.0,266742.42,0.36,14792.31,0.39,69740.04,0.26,1259.81,1.0,1259.81,1.0,92137.08,0.29,0.046433763424633415
1,1,6,2,2,3,2,3,6,2,2,2,1,1,0.16786438179473007,0.16786438179473007,0.19194,1.97335,0.04284592050699253,3.2203542479735816,527.43,0.31,1858.0,0.29,2906.91,0.21,1741.17,0.41,2984.55,0.34,153.99,0.14,638.32,0.34,160.92,0.09,1619.25,0.48,2193.13,0.27,1179.5,0.29,1674.29,0.17,48.66,0.04,985.76,0.24,0.18769688413011898
1,4,4,3,1,3,2,4,5,1,2,2,2,1,0.1714268165346109,0.1714268165346109,0.19661,1.99698,0.0437169822357422,3.0304524361948957,513.59,0.31,1817.76,0.29,2287.78,0.18,1765.1,0.4,2951.2,0.33,156.08,0.15,639.2,0.33,151.9,0.1,22243.64,0.41,25991.73,0.23,24734.55,0.29,2137.75,0.07,2612.64,0.05,22070.26,0.25,0.18384335593458756
3,3,8,1,2,5,2,4,5,1,2,1,1,1,0.1722443966840651,0.1722443966840651,0.2063,2.01854,0.045719563288134944,3.168,74.62,0.31,337.07,0.3,580.73,0.21,346.49,0.4,585.03,0.34,28.33,0.15,133.55,0.33,48.2,0.09,3485.55,0.52,1019.26,0.29,1018.32,0.3,11.74,0.17,16083.57,0.05,4794.71,0.23,0.18759819762050783
3,4,4,2,1,1,1,1,7,2,2,1,1,1,0.14983113294442738,0.14983113294442738,0.17592,1.92707,0.039581121817018665,3.9326599326599325,22421.87,0.5,75.86,0.0,8723.81,0.3,330.44,0.0,40306.75,0.29,464.49,0.0,332.24,0.0,570.45,0.0,24.27,0.0,125.09,0.0,44.25,0.03,59.75,0.02,33660.21,0.3,63.38,0.0,0.02583937576161527
2,3,4,2,1,4,1,1,6,2,1,1,2,1,0.15315315315315314,0.15315315315315314,0.18386,1.95675,0.04116028079584892,3.3453510436432636,113738.41,0.44,200.0,0.0,23049.34,0.33,481.77,0.0,113396.58,0.27,728.67,0.0,502.33,0.0,943.32,0.0,41.94,0.0,194.55,0.0,8644.74,0.15,127.38,0.04,1308.67,0.22,65.0,0.0,0.09208993616426259
3,4,4,2,2,1,1,4,6,1,2,1,2,1,0.14983113294442738,0.14983113294442738,0.19464,1.94829,0.04363948280851599,3.2384291725105188,542.11,0.44,76.8,0.32,35.64,0.32,404.27,0.3,2250.67,0.3,558.19,0.19,398.26,0.41,684.62,0.35,27.27,0.15,141.26,0.34,781.71,0.07,685.59,0.04,452.95,0.3,57.16,0.09,0.17019480440172452
4,1,9,2,2,3,1,4,6,1,2,2,1,1,0.15891901863124885,0.15891901863124885,0.19735,0.99444,0.04934252282336069,3.8120805369127515,17688.95,0.51,284.56,0.31,11072.5,0.26,1042.47,0.28,19860.18,0.28,1981.7,0.26,954.94,0.51,2036.4,0.71,123.67,0.16,507.67,1.0,4980.43,0.16,1249.35,0.04,2697.18,0.24,89.86,0.08,0.17558023802808226
4,3,4,1,2,2,2,3,4,1,2,1,1,1,0.16675890057185022,0.16675890057185022,0.1916,0.97263,0.047896946304902495,3.886031560490941,277.24,0.3,1024.65,0.28,1465.43,0.23,942.16,0.51,1946.98,0.71,93.23,0.16,470.09,1.0,84.03,0.09,862.09,0.44,765.99,0.33,215.3,0.28,227.01,0.17,1839.62,0.04,12.89,0.21,0.1585072009697616
4,4,9,4,2,2,2,5,8,2,1,2,1,1,0.19913300129127467,0.1992252351964582,0.18958,0.99259,0.047398246016971846,3.844570252187339,297.56,0.3,1156.15,0.28,2114.74,0.26,1040.94,0.52,2180.55,0.71,102.07,0.16,515.13,1.0,85.73,0.08,2163.84,0.47,484.79,0.29,5472.03,0.28,89.88,0.15,1258.79,0.04,1434.95,0.27,0.18126905007106728
4,2,3,1,2,4,1,3,4,1,2,1,1,1,0.15467625899280577,0.15467625899280577,0.18824,0.99678,0.04706576427061515,3.8165910563836682,548.09,0.57,269.91,0.31,483.07,0.25,894.69,0.28,431.19,0.28,1708.35,0.26,833.87,0.52,1760.31,0.7,80.23,0.15,399.04,1.0,429.02,0.07,265.62,0.04,716.07,0.26,83.09,0.09,0.16965996602122443
1,1,9,4,1,4,1,1,3,1,1,2,2,1,0.16319636385971378,0.16319636385971378,0.17682,2.10189,0.03863126597979651,3.697142857142857,221466.22,0.44,185.26,0.0,98833.51,0.3,666.54,0.0,244941.63,0.23,1480.68,0.0,709.55,0.0,1516.07,0.0,81.96,0.0,300.47,0.0,43506290.51,1.0,2000.73,1.0,671036.13,0.28,85.9,0.0,0.11538678680713163
3,2,1,1,1,2,2,5,7,2,2,2,1,1,0.1952247191011236,0.1952247191011236,0.18751,1.95751,0.04198495705030409,3.3682008368200838,45.81,0.33,223.26,0.29,463.18,0.21,231.48,0.53,462.78,0.36,22.0,0.15,92.02,0.34,44.03,0.09,382.1,0.53,398.72,0.24,913.85,0.29,185.13,0.08,301.31,0.05,327.88,0.3,0.16263738966805097
3,4,7,3,1,4,1,4,5,2,1,2,2,1,0.15873503223825605,0.15873503223825605,0.2047,2.0,0.04550669216061192,3.132701421800948,2145.68,0.46,84.17,0.32,503.83,0.28,329.69,0.3,3925.54,0.3,590.82,0.21,351.87,0.4,598.05,0.34,27.43,0.15,131.69,0.33,489.69,0.14,525.61,0.05,2054.82,0.23,57.78,0.09,0.1731651376146789
2,2,5,4,2,5,1,3,4,2,1,2,1,1,0.1685094185094185,0.16871416871416872,0.18818,1.92321,0.042364129951697464,3.1468788249694004,377.29,0.46,158.22,0.31,344.74,0.29,394.29,0.28,141.91,0.28,723.89,0.21,420.11,0.41,751.65,0.35,27.36,0.13,146.52,0.34,309.4,0.08,174.5,0.05,21.49,0.35,63.23,0.1,0.22879673424011898
4,2,4,3,1,5,2,3,1,1,1,2,2,1,0.17801143700424277,0.18040951853901493,0.19443,1.0,0.04861175168342403,3.853178155774396,357.01,0.31,1324.88,0.28,1862.76,0.24,1194.4,0.52,2500.43,0.71,116.7,0.16,625.14,1.0,107.16,0.09,1127.87,0.48,629.36,0.24,271.43,0.28,751.43,0.06,483.61,0.04,32.54,0.31,0.18557461722929347
3,3,4,1,1,2,1,1,3,1,2,2,2,1,0.16211237334970832,0.16211237334970832,0.16732,2.0432,0.03693390661066645,4.031746031746032,87241.06,0.41,35.12,0.0,5432.41,0.37,181.64,0.0,17376.66,0.28,274.64,0.0,204.15,0.0,333.41,0.0,23.93,0.0,72.73,0.0,471.51,1.0,471.51,1.0,27218.48,0.29,51.31,0.0,0.08559812059514488
2,2,3,1,2,3,1,3,3,1,2,2,2,1,0.15622440622440623,0.15622440622440623,0.16747,1.88011,0.03799435939336597,3.6977777777777776,193.14,0.42,0.0,1.0,109.41,0.32,62.57,0.55,41.15,0.15,240.02,0.23,79.86,0.59,230.01,0.33,0.0,1.0,39.11,0.35,285.58,1.0,285.58,1.0,0.33,0.14,0.0,1.0,0.11228922323579356
3,4,8,3,2,3,2,4,6,2,2,2,1,1,0.18053423395762971,0.18053423395762971,0.19782,1.93819,0.04442865205767362,3.0953846153846154,79.09,0.31,330.65,0.29,586.7,0.21,332.39,0.39,597.09,0.34,25.94,0.15,125.65,0.34,52.09,0.08,4338.79,0.55,5650.18,0.23,4827.61,0.29,129.96,0.18,493.37,0.04,4318.73,0.24,0.1657464536599838
4,3,8,2,2,1,1,3,6,2,1,2,2,1,0.1604869950193691,0.1604869950193691,0.19291,0.98978,0.04822966684166923,4.066764850270005,360.92,0.52,327.21,0.3,404.18,0.42,1189.61,0.28,352.35,0.28,2051.66,0.33,1082.08,0.52,2437.14,0.71,109.33,0.15,604.89,1.0,103.14,0.16,329.99,0.03,1120.54,0.27,89.39,0.09,0.10055445617129335
4,3,4,4,1,5,1,2,7,2,2,2,2,1,0.14554510237963475,0.14619073971591956,0.19648,0.98126,0.049121470514709525,3.851251158480074,379.71,0.48,343.64,0.31,413.6,0.29,1329.73,0.28,370.67,0.28,1867.97,0.24,1157.0,0.52,2483.27,0.71,121.8,0.16,616.2,1.0,428.37,0.17,372.7,0.04,310.08,0.21,104.92,0.09,0.18254423572335327
2,1,2,2,1,3,2,5,4,2,2,2,1,1,0.18243243243243243,0.18243243243243243,0.19014,1.957,0.04257027374046603,3.04,171.41,0.3,435.91,0.28,703.3,0.2,434.61,0.4,723.66,0.34,31.35,0.13,139.4,0.34,59.43,0.09,560.6,0.45,3241.55,0.27,4688.58,0.28,1412.94,0.16,585.68,0.05,420.87,0.23,0.19236699862741652
2,4,3,2,1,4,2,1,2,2,2,2,1,1,0.1386158886158886,0.1386158886158886,0.19477,2.43559,0.04020159052261028,3.2300242130750605,122.59,0.0,350.08,0.0,748.26,0.0,356.75,0.0,752.94,0.0,18.43,0.0,150.43,0.0,44.17,0.0,92255.04,0.42,51365.12,0.25,94798.25,0.23,122.65,0.04,46.95,0.02,142047.33,0.27,0.10322697429924628
4,2,8,1,1,1,1,5,1,1,1,2,2,1,0.1375207526286663,0.1375207526286663,0.1922,0.9998,0.04805597501264789,3.854942871336314,367.7,0.52,327.8,0.31,447.76,0.31,1191.42,0.28,8159.2,0.28,2160.63,0.26,1075.4,0.52,2234.95,0.71,103.4,0.16,550.7,1.0,2183.38,0.14,1925.22,0.04,1877.72,0.23,102.03,0.09,0.1688553029954667
4,3,6,4,1,5,2,4,4,2,1,1,2,1,0.16675890057185022,0.16675890057185022,0.19396,1.00543,0.04849576115066122,3.8401102687801516,246.87,0.3,873.27,0.28,1619.79,0.25,820.73,0.52,1683.74,0.71,80.21,0.16,401.75,1.0,90.3,0.09,11735.44,0.48,2483.98,0.29,3977.34,0.28,130.26,0.15,46402.98,0.04,15544.27,0.25,0.17598618130492563
1,1,6,1,2,3,1,5,5,1,2,2,1,1,0.17118113138013635,0.17118113138013635,0.19306,1.99677,0.04292817168732488,3.1599358974358975,2598.14,0.41,469.94,0.3,13918.83,0.27,1730.12,0.29,19440.11,0.29,2731.39,0.21,1645.02,0.41,2805.09,0.33,156.92,0.15,587.97,0.33,5714.37,0.17,2319.69,0.05,1803.68,0.24,152.52,0.09,0.1846950090467129
4,2,7,4,2,4,1,2,4,2,2,1,2,1,0.15135583840619812,0.15135583840619812,0.19365,0.98925,0.04841852259070805,3.707379134860051,281.13,0.37,262.48,0.31,351.99,0.27,910.43,0.28,269.6,0.28,1702.7,0.26,882.04,0.52,1757.82,0.71,86.36,0.16,413.51,1.0,297.28,0.11,286.52,0.04,281.03,0.26,86.89,0.09,0.18333333333333335
4,4,3,3,2,3,1,1,3,2,2,2,1,1,0.15596753366537539,0.15596753366537539,0.15274,0.99168,0.03819433116981815,5.183890577507599,196761.48,0.47,91.78,0.0,1665097.33,0.36,337.77,0.0,121690.06,0.23,896.48,0.0,351.04,0.0,930.36,0.0,54.01,0.0,173.94,0.0,784.74,1.0,784.74,1.0,378582.71,1.0,60.25,0.0,0.09181472961147762
3,1,7,2,1,4,1,5,5,2,2,1,2,1,0.16518268345102854,0.16518268345102854,0.21029,1.9833,0.04687789659902863,3.1470588235294117,206.45,0.44,73.25,0.31,293.14,0.35,352.22,0.3,2922.86,0.3,582.91,0.21,330.9,0.4,585.32,0.33,29.34,0.15,143.12,0.34,262.18,0.18,541.95,0.05,103.5,0.22,52.75,0.08,0.18313702294324277
2,3,2,1,2,1,2,5,6,2,2,1,1,1,0.15335790335790336,0.15335790335790336,0.19633,1.96549,0.04388893707832711,3.2320075757575757,201.97,0.3,488.32,0.28,799.51,0.3,499.04,0.41,930.33,0.33,40.98,0.14,212.25,0.34,64.39,0.09,84.03,0.4,373.46,0.39,2992.89,0.28,1162.96,0.17,1088.16,0.04,270.1,0.29,0.16320528956250527
2,4,2,2,1,1,1,2,1,1,1,1,2,1,0.12612612612612611,0.12612612612612611,0.18387,1.97143,0.04106409962833139,3.208092485549133,224.98,0.46,197.69,0.31,209.99,0.3,520.34,0.28,208.22,0.28,887.02,0.21,507.01,0.41,906.41,0.35,38.88,0.14,180.99,0.34,218.83,0.17,202.66,0.05,217.05,0.3,59.66,0.09,0.15917381445331755
1,2,5,4,2,5,1,3,4,2,2,2,2,1,0.17658620477857626,0.1741907745224495,0.18459,1.92402,0.04154171158594675,3.276245210727969,1145.79,0.41,439.27,0.31,1068.2,0.3,1445.5,0.29,430.24,0.29,2371.45,0.21,1388.62,0.41,2423.82,0.34,114.73,0.15,476.6,0.34,920.11,0.08,553.06,0.05,57.47,0.31,132.98,0.1,0.15473107780066586
3,3,9,2,1,5,1,2,5,1,2,2,1,1,0.15750690819772797,0.1565858151673319,0.20024,1.98357,0.044635004041819186,3.139817629179331,135.39,0.44,73.08,0.31,132.81,0.31,344.39,0.3,128.32,0.3,611.45,0.21,331.68,0.41,616.18,0.34,27.91,0.15,131.75,0.34,157.73,0.18,136.04,0.05,135.94,0.24,57.15,0.09,0.19837817209302044
3,4,7,1,2,4,2,1,3,2,1,1,1,1,0.15013816395455942,0.15013816395455942,0.17995,1.85646,0.04096647108915153,4.0027932960893855,39.21,0.0,150.26,0.0,371.3,0.0,176.27,0.0,368.01,0.0,18.57,0.0,81.39,0.0,41.66,0.0,52979.55,0.43,29161.68,0.31,56757.32,0.25,447.19,1.0,447.19,1.0,214191.49,0.27,0.0538811884444006
1,1,4,4,1,2,1,3,3,2,2,2,2,1,0.14605982433511455,0.14605982433511455,0.17101,2.20129,0.03673890351488694,3.5086599817684596,818.78,0.51,0.0,1.0,686.25,0.36,365.46,0.41,57.92,0.18,821.77,0.19,464.36,0.46,1041.29,0.29,0.0,1.0,179.0,0.31,1409.37,1.0,1409.37,1.0,0.18,0.29,0.0,1.0,0.12554559909564006
2,4,5,4,2,3,2,2,7,2,2,1,2,1,0.16216216216216217,0.16216216216216217,0.1869,1.92344,0.04207283372042632,3.193137254901961,192.56,0.31,515.67,0.28,887.62,0.21,500.46,0.41,908.59,0.35,39.55,0.14,184.12,0.34,56.66,0.09,239.35,0.47,216.59,0.24,193.77,0.28,239.45,0.08,240.15,0.04,195.93,0.24,0.18232487596195374
2,1,2,3,1,1,1,4,3,2,2,2,2,1,0.14967239967239968,0.14967239967239968,0.17244,1.87954,0.0391130935835837,3.6338461538461537,297.64,0.45,0.0,1.0,103.27,0.47,76.6,0.4,1541.07,0.15,314.86,0.3,119.79,0.47,336.93,0.32,0.0,1.0,58.97,0.35,414.16,1.0,414.16,1.0,398.19,0.25,0.0,1.0,0.07934893184130214
2,1,1,4,2,4,1,2,1,1,1,2,1,1,0.16735347985347984,0.16735347985347984,0.18387,1.97143,0.04106409962833139,3.208092485549133,208.79,0.36,197.69,0.31,208.79,0.31,520.34,0.28,208.79,0.28,887.02,0.21,507.01,0.41,906.41,0.35,38.88,0.14,180.99,0.34,208.79,0.17,208.79,0.05,208.79,0.25,59.66,0.09,0.16153997831016464
4,2,3,3,2,2,1,1,7,1,2,1,2,1,0.16657443276148312,0.16657443276148312,0.19098,0.99562,0.047750189400034164,3.8604060913705585,380452.14,0.43,317.28,0.0,178266.5,0.23,1179.78,0.0,99633.52,0.28,2126.92,0.0,1063.88,0.0,2201.93,0.0,105.61,0.0,533.12,0.0,1506.55,0.07,2105.15,0.04,100378.22,0.24,94.21,0.0,0.13558908215105678
1,4,7,2,1,5,1,3,4,1,1,1,1,1,0.16884712241262823,0.1701983907622382,0.18781,1.95257,0.04206841409311053,3.2261815453863467,1156.69,0.49,456.09,0.31,1003.43,0.25,1479.74,0.29,410.89,0.29,2410.05,0.21,1357.04,0.41,2469.48,0.34,118.95,0.15,491.73,0.34,1586.75,0.12,540.71,0.05,70.96,0.27,141.23,0.1,0.21919123880491612
2,1,4,4,1,1,1,3,3,1,1,1,1,1,0.13902538902538902,0.13902538902538902,0.17244,1.87954,0.0391130935835837,3.6338461538461537,152.56,0.45,0.0,1.0,148.54,0.47,76.6,0.4,26.14,0.15,259.34,0.21,119.79,0.47,336.93,0.32,0.0,1.0,58.97,0.35,414.16,1.0,414.16,1.0,0.43,0.25,0.0,1.0,0.11723389397968136
2,3,8,2,2,3,1,2,3,2,1,2,1,1,0.17813267813267813,0.17813267813267813,0.17027,1.99242,0.03791695176188854,3.4052044609665426,123.48,0.44,0.0,1.0,59.39,0.27,76.48,0.38,3.76,0.14,266.04,0.22,102.63,0.46,265.2,0.3,0.0,1.0,42.6,0.33,0.25,1.0,1370.87,1.0,1570.43,0.27,0.0,1.0,0.13689173099819488
4,3,4,1,2,2,1,5,4,1,1,1,2,1,0.14914222468179303,0.14914222468179303,0.18982,0.99237,0.0474608355123328,3.8845913911416097,1779.93,0.47,270.51,0.3,1.69,0.34,947.95,0.28,4530.37,0.28,1364.31,0.23,855.29,0.52,1842.53,0.71,82.39,0.16,432.05,1.0,34.17,0.16,998.96,0.04,15552.43,0.24,90.62,0.09,0.17115482481894695
3,1,2,3,1,2,1,1,8,1,1,2,1,1,0.15719987718759595,0.15719987718759595,0.18139,1.9337,0.04076992834608454,3.7580645161290325,106824.85,0.56,77.0,0.0,8090.92,0.36,276.49,0.0,23320.46,0.29,550.5,0.0,300.55,0.0,546.53,0.0,27.56,0.0,117.15,0.0,251.62,0.11,559.59,0.05,33171.45,0.25,57.16,0.0,0.14456511444356748
4,1,2,1,2,4,1,2,1,2,1,2,2,1,0.1555985980446412,0.1555985980446412,0.1922,0.9998,0.04805597501264789,3.854942871336314,348.9,0.51,327.8,0.31,373.57,0.34,1191.42,0.28,365.19,0.28,2160.63,0.26,1075.4,0.52,2234.95,0.71,103.4,0.16,550.7,1.0,360.7,0.17,358.34,0.04,362.24,0.25,102.03,0.09,0.17151625927291206
4,2,1,2,2,3,2,3,2,2,2,2,2,1,0.18100764223039909,0.18100764223039909,0.19887,0.9863,0.04972445722411076,4.504381694255112,130.24,0.27,487.09,0.24,1277.23,0.25,540.83,0.53,1327.28,0.71,52.85,0.12,374.61,1.0,51.61,0.05,729.52,0.5,578.16,0.21,330.14,0.24,14.97,0.01,123.52,0.01,325.81,0.26,0.17070339911690505
2,2,3,4,2,3,2,4,8,2,1,1,2,1,0.16502866502866503,0.16502866502866503,0.18976,1.86195,0.0431481504623844,3.216016859852476,185.34,0.3,486.8,0.27,864.46,0.2,484.85,0.4,892.57,0.35,41.11,0.13,179.97,0.35,51.19,0.08,6768.83,0.46,8038.72,0.24,7757.73,0.27,602.61,0.06,771.95,0.04,6770.99,0.28,0.14900711570285632
4,1,3,3,2,1,2,2,2,2,1,2,1,1,0.14702084486257147,0.14702084486257147,0.20222,1.04697,0.05053480911408903,4.165574746873139,228.9,0.26,846.5,0.24,1674.6,0.31,860.06,0.51,1965.3,0.7,79.68,0.1,566.38,1.0,75.32,0.05,547.98,0.46,420.39,0.41,249.16,0.24,2964.9,0.15,3587.67,0.01,1386.47,0.23,0.1663193286503266
4,1,8,1,2,2,1,1,6,1,2,2,2,1,0.14434606161224867,0.14434606161224867,0.19097,0.99743,0.047747647890640156,3.900787401574803,371460.48,0.42,298.37,0.0,23989.2,0.32,1114.13,0.0,98161.99,0.28,2132.75,0.0,1011.85,0.0,2195.27,0.0,107.36,0.0,522.92,0.0,358.65,0.16,2022.42,0.04,123258.07,0.27,91.9,0.0,0.13329770261734317
3,2,7,4,1,1,2,1,5,1,1,2,1,1,0.13847098556954252,0.13847098556954252,0.18403,1.91981,0.041459936112332514,3.7964071856287425,68.47,0.0,238.1,0.0,488.57,0.0,250.24,0.0,484.28,0.0,20.23,0.0,109.95,0.0,53.38,0.0,18535.38,0.45,9432.31,0.31,32766.24,0.29,81.89,0.08,14.4,0.01,27871.47,0.27,0.03843456326806834
3,3,1,1,2,3,1,5,3,1,2,1,2,1,0.163772557030984,0.163772557030984,0.19439,2.03704,0.04298904590131378,3.6125,153.1,0.54,0.0,1.0,1858.49,0.24,49.48,0.37,1504.13,0.14,175.96,0.21,66.18,0.61,173.07,0.3,0.0,1.0,35.14,0.33,635.63,1.0,204.01,1.0,89.87,0.27,0.0,1.0,0.07878787878787878
4,3,6,2,1,3,2,1,8,1,2,1,2,1,0.18308430178933777,0.18308430178933777,0.18647,0.96171,0.046604225137931915,3.9894853348090757,327.57,0.0,1149.92,0.0,2067.31,0.0,1003.4,0.0,2118.66,0.0,109.89,0.0,487.7,0.0,93.75,0.0,361167.14,0.56,70836.68,0.27,185490.86,0.29,65337.01,0.17,42.72,0.04,45322.13,0.29,0.09255027980262198
1,2,7,1,1,3,1,2,3,2,2,2,1,1,0.16399484061175604,0.16399484061175604,0.1809,2.10939,0.03947635125561419,3.3884462151394423,451.93,0.42,0.0,1.0,61.55,0.3,339.64,0.39,1.88,0.16,959.34,0.22,373.63,0.45,959.71,0.29,0.0,1.0,177.76,0.32,8798.66,1.0,5058.87,1.0,0.6,0.28,0.0,1.0,0.14795912464734845
1,1,6,1,1,5,2,5,3,2,2,1,2,1,0.1564400221116639,0.15404459185553712,0.17447,2.26154,0.03710215479475807,3.500558659217877,0.0,1.0,287.21,0.41,837.64,0.22,345.05,0.46,845.19,0.28,0.0,1.0,149.83,0.31,0.0,1.0,673.55,0.39,2096.16,0.29,2289.35,0.18,247.07,1.0,1150.39,1.0,8182.71,0.28,0.1201905863559999
3,2,7,3,2,4,2,3,3,2,2,2,1,1,0.15013816395455942,0.15013816395455942,0.18671,1.94822,0.04189454891979588,3.7447916666666665,0.0,1.0,65.65,0.39,215.67,0.21,83.95,0.63,213.73,0.3,0.0,1.0,41.68,0.34,0.0,1.0,153.9,0.44,88.26,0.31,36.41,0.15,243.0,1.0,243.0,1.0,0.02,0.26,0.1463514283563956
2,4,5,4,1,1,2,2,5,1,1,2,1,1,0.13718263718263718,0.13718263718263718,0.1947,1.91534,0.04388799377305006,3.1280737704918034,189.1,0.31,494.74,0.28,853.32,0.21,488.01,0.41,873.14,0.35,39.37,0.13,186.45,0.34,57.64,0.08,223.36,0.42,276.04,0.3,184.47,0.28,264.19,0.07,191.69,0.05,212.39,0.32,0.17052753929987638
4,4,6,2,1,4,1,1,3,2,1,1,2,1,0.15522966242390704,0.15522966242390704,0.17204,0.99128,0.0430155294286188,4.603856266432953,187005.29,0.47,144.39,0.0,95931.45,0.31,557.17,0.0,238787.09,0.23,1361.08,0.0,586.57,0.0,1400.61,0.0,67.79,0.0,321.53,0.0,1388.62,1.0,1388.62,1.0,763396.71,0.28,64.96,0.0,0.04462295950350532
