sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
3,3,1,3,2,2,2,1,3,1,2,1,1,1,0.1775127768313458,0.1775127768313458,0.17006,1.944,0.0381690952620222,4.146853146853147,31.23,0.0,115.94,0.0,280.9,0.0,141.19,0.0,277.08,0.0,10.87,0.0,59.91,0.0,44.34,0.0,67663.26,0.42,3199.03,0.36,8675.27,0.28,354.73,1.0,354.73,1.0,153834.94,0.36,0.0709958847736625
2,4,8,1,1,5,1,5,3,2,1,1,2,1,0.1826371826371826,0.1826371826371826,0.16016,1.97297,0.0357777930939417,3.664310954063604,223.71,0.34,0.0,1.0,47.18,0.31,76.57,0.41,786.62,0.18,268.22,0.22,81.93,0.47,262.17,0.31,0.0,1.0,43.93,0.34,359.96,1.0,359.96,1.0,295.47,0.3,0.0,1.0,0.0753424657534246
1,3,5,4,2,4,1,3,4,2,1,1,1,1,0.1628892574166206,0.1628892574166206,0.19482,1.97922,0.0434475840320634,3.1863216266173753,828.62,0.37,469.89,0.31,1747.74,0.32,1541.27,0.29,1303.01,0.37,2407.43,0.21,1435.79,0.41,2467.72,0.34,135.46,0.14,526.09,0.34,642.47,0.08,1201.33,0.14,260.08,0.26,124.7,0.1,0.0851270695850448
1,1,1,4,2,4,1,4,2,2,2,2,1,1,0.1608654108654108,0.1608654108654108,0.21516,2.52511,0.0437249381452094,3.092527932960894,9353.76,0.43,356.77,0.27,349.78,0.31,1388.59,0.26,24023.08,0.31,2446.08,0.18,1359.83,0.39,2496.15,0.29,93.92,0.09,595.99,0.28,3211.22,0.06,16464.31,0.1,9545.77,0.3,130.3,0.06,0.1253004832233036
2,3,5,2,1,2,1,2,6,2,2,1,2,1,0.1607289107289107,0.1607289107289107,0.20079,1.92961,0.0451545811505247,3.2663316582914574,225.7,0.41,180.72,0.31,241.86,0.35,488.6,0.28,198.28,0.36,892.68,0.21,448.38,0.41,919.31,0.35,40.54,0.14,213.31,0.34,209.6,0.09,213.58,0.14,241.69,0.33,52.64,0.09,0.1588382693999413
1,2,2,2,2,2,2,3,6,1,1,2,2,1,0.2142988759904182,0.2142988759904182,0.19387,1.98405,0.0431996050532481,3.216424547880225,528.4,0.31,1911.19,0.29,2974.25,0.21,1755.75,0.41,3046.22,0.34,161.08,0.15,657.24,0.34,154.37,0.1,1400.75,0.46,1954.69,0.27,539.39,0.27,2188.96,0.08,942.0,0.14,56.7,0.3,0.1817953755201998
2,4,3,3,2,3,2,2,1,1,1,2,1,1,0.157043407043407,0.157043407043407,0.19761,1.96556,0.0441747464075175,3.280701754385965,189.03,0.32,482.68,0.28,898.99,0.21,467.01,0.41,919.69,0.35,40.94,0.14,212.99,0.34,56.48,0.09,212.63,0.46,192.37,0.23,202.48,0.25,200.28,0.08,217.97,0.04,211.77,0.21,0.1741783187058982
2,3,2,3,1,5,2,3,2,1,2,1,2,1,0.1889844389844389,0.1889844389844389,0.21429,2.44074,0.0441919437533352,3.113583138173302,122.62,0.29,355.65,0.26,730.42,0.17,362.95,0.39,740.48,0.3,33.17,0.1,179.59,0.29,59.76,0.06,443.71,0.47,561.65,0.27,231.03,0.31,207.82,0.06,123.34,0.08,6.21,0.32,0.0858881623939014
2,3,6,2,1,4,1,3,1,2,2,1,2,1,0.1629811629811629,0.1629811629811629,0.19761,1.96556,0.0441747464075175,3.280701754385965,312.31,0.42,189.03,0.32,633.05,0.31,482.68,0.28,525.9,0.36,898.99,0.21,467.01,0.41,919.69,0.35,40.94,0.14,212.99,0.34,271.25,0.09,456.97,0.14,100.33,0.34,56.48,0.09,0.1029263143293813
2,4,1,1,1,1,1,4,2,2,1,1,2,1,0.1411430375749921,0.1411430375749921,0.206,2.28961,0.0436021763901336,3.389948006932409,499.8,0.39,78.27,0.27,151.47,0.3,215.84,0.23,2193.34,0.23,564.77,0.17,242.28,0.39,569.21,0.32,16.91,0.09,128.12,0.3,665.35,0.06,674.59,0.02,462.2,0.3,51.71,0.05,0.1511178554854108
4,1,3,4,2,3,1,2,5,2,1,1,1,1,0.1794871794871795,0.1794871794871795,0.19839,0.99086,0.049602454207646,3.711873350923483,333.24,0.47,291.42,0.3,358.99,0.27,1125.29,0.28,348.77,0.36,2082.75,0.26,975.39,0.51,2145.77,0.71,111.38,0.16,524.32,1.0,333.38,0.08,338.91,0.14,303.87,0.2,92.18,0.09,0.1174773999139044
4,2,5,2,2,1,1,2,4,2,1,1,2,1,0.1426858513189448,0.1426858513189448,0.19242,0.98621,0.0481089020586678,3.8006535947712417,282.72,0.49,250.33,0.31,303.89,0.28,949.79,0.29,273.75,0.29,1676.77,0.26,883.72,0.51,1729.42,0.71,85.21,0.15,411.07,1.0,269.4,0.07,273.67,0.04,272.09,0.29,73.8,0.09,0.1666328800589266
1,3,5,2,2,2,2,2,5,2,2,1,1,1,0.1809471162704993,0.1809471162704993,0.19581,1.99109,0.0435803853432364,3.135776509462301,485.9,0.31,1840.08,0.29,2890.11,0.21,1703.14,0.41,2953.96,0.33,166.66,0.15,639.74,0.33,157.91,0.1,664.76,0.41,799.77,0.33,656.44,0.37,650.82,0.08,697.36,0.14,671.51,0.29,0.1690103432389915
1,2,8,1,2,3,1,2,5,1,1,2,2,1,0.1494379952091395,0.1494379952091395,0.19623,1.99848,0.0436204122820258,3.1236897274633124,629.61,0.49,499.42,0.31,730.21,0.24,1827.22,0.29,647.41,0.25,2895.57,0.21,1699.69,0.41,2966.35,0.33,160.52,0.15,640.47,0.33,661.71,0.08,628.91,0.1,658.0,0.21,157.77,0.1,0.1878835476815049
1,2,3,3,2,4,2,4,3,1,2,2,2,1,0.1508506848473681,0.1508506848473681,0.17554,2.12466,0.0382090582663648,3.4091350826044704,0.0,1.0,352.31,0.4,986.18,0.22,381.73,0.46,996.72,0.29,0.0,1.0,172.5,0.32,0.0,1.0,4050.39,0.46,305.26,0.32,8477.48,0.14,1330.54,1.0,1330.54,1.0,4568.08,0.29,0.0972456255497363
1,1,1,1,2,3,1,2,7,1,2,2,1,1,0.2025662025662025,0.2025662025662025,0.19668,1.95863,0.0440102332054418,3.15742397137746,679.17,0.46,485.13,0.31,685.56,0.26,1876.44,0.29,679.8,0.36,2975.86,0.21,1738.52,0.41,3048.78,0.34,163.19,0.15,659.58,0.34,751.51,0.08,677.48,0.14,629.18,0.25,147.83,0.1,0.1207676841815428
1,4,6,2,2,3,2,2,8,2,1,1,2,1,0.1707511823598059,0.1707511823598059,0.19529,1.97479,0.0435838553323031,3.1910771940123275,515.12,0.31,1907.88,0.29,2992.24,0.21,1762.96,0.41,3069.37,0.34,161.51,0.14,667.88,0.34,148.67,0.1,699.5,0.51,722.22,0.22,665.1,0.26,745.58,0.08,701.53,0.06,653.5,0.25,0.185594669796392
1,2,4,4,2,1,2,1,6,2,2,1,2,1,0.1323628769731589,0.1323628769731589,0.18883,1.98337,0.0420811087064864,3.36944683290341,517.72,0.0,1930.97,0.0,2502.95,0.0,1807.46,0.0,3174.85,0.0,161.11,0.0,685.29,0.0,158.79,0.0,118371.08,0.43,51421.29,0.31,232446.41,0.26,653.91,0.06,251.56,0.02,159119.03,0.31,0.0450326656671143
1,3,5,2,1,4,1,4,4,1,2,1,2,1,0.1628892574166206,0.1628892574166206,0.19339,2.01342,0.0428825518289645,3.197429906542056,9166.55,0.41,411.52,0.31,339.06,0.32,1459.93,0.29,17587.79,0.36,2276.73,0.21,1366.02,0.41,2321.49,0.33,144.74,0.15,491.44,0.33,2619.21,0.07,12434.07,0.13,8630.86,0.27,126.54,0.1,0.105114388673913
3,2,3,1,2,5,1,1,1,1,2,2,1,1,0.1685600245624808,0.1685600245624808,0.19722,2.05411,0.0434470329068003,3.1338028169014085,106190.02,0.49,83.51,0.0,43822.54,0.24,393.09,0.0,23318.89,0.27,643.08,0.0,381.07,0.0,646.74,0.0,27.04,0.0,136.02,0.0,30397.08,0.09,70043.02,0.04,29247.7,0.31,57.81,0.0,0.0838312210663706
3,1,4,3,2,5,1,1,3,1,2,2,1,1,0.1753147067853853,0.1753147067853853,0.17083,1.81673,0.0391444967972684,3.859106529209622,60450.45,0.44,24.5,0.0,57692.76,0.28,128.08,0.0,132581104.07,0.25,249.83,0.0,141.83,0.0,283.07,0.0,15.7,0.0,56.77,0.0,19599179856.34,1.0,127473559.99,1.0,132184.17,0.19,37.39,0.0,0.0552264625707695
4,2,5,2,1,5,1,1,2,1,1,1,2,1,0.1788415421508946,0.1788415421508946,0.2135,1.08979,0.0532823730799094,4.136363636363637,302522.88,0.44,214.82,0.0,160035.19,0.27,843.97,0.0,86431.32,0.23,1878.03,0.0,863.87,0.0,1932.52,0.0,86.41,0.0,564.28,0.0,227716.63,0.03,1058614.39,0.01,88476.85,0.27,69.53,0.0,0.0562003411151012
4,1,3,3,2,4,2,3,4,1,2,2,1,1,0.1555985980446412,0.1555985980446412,0.19754,0.99105,0.0493895347475354,3.811704834605598,293.79,0.31,950.26,0.28,1807.18,0.25,893.68,0.51,1860.54,0.71,90.16,0.15,446.98,1.0,74.61,0.09,596.75,0.41,1010.66,0.32,867.92,0.36,412.92,0.08,822.13,0.14,432.38,0.23,0.0956205361933856
3,1,7,4,1,3,1,3,8,1,1,2,1,1,0.1897451642615904,0.1897451642615904,0.20082,2.0678,0.0441378243362633,3.1012084592145017,377.46,0.55,79.5,0.31,378.07,0.27,366.82,0.29,255.95,0.35,609.5,0.21,345.56,0.41,608.75,0.34,22.41,0.14,129.38,0.33,100.61,0.08,399.16,0.12,111.14,0.26,45.26,0.07,0.1227933685282949
1,2,5,3,1,5,2,2,8,2,1,1,2,1,0.1921257907990909,0.1893618328112523,0.19547,1.97972,0.0435884681801798,3.1908823529411765,510.05,0.31,1893.7,0.29,3015.17,0.21,1761.09,0.41,3076.26,0.34,167.59,0.14,667.14,0.34,135.4,0.1,703.26,0.49,746.62,0.24,678.47,0.29,722.47,0.08,697.32,0.05,774.07,0.31,0.1885934132861616
3,1,6,4,1,4,1,4,4,1,2,1,2,1,0.1707092416334049,0.1707092416334049,0.20307,2.02813,0.0449370809642291,3.093155893536122,1731.77,0.45,72.68,0.32,254.75,0.35,289.44,0.29,3455.16,0.37,508.86,0.2,294.87,0.52,512.16,0.35,28.65,0.15,105.27,0.33,538.93,0.08,2526.67,0.14,1642.28,0.27,47.09,0.09,0.1067180876692981
1,4,7,4,1,3,2,4,7,1,2,1,1,1,0.1774461028192371,0.1774461028192371,0.19989,2.00755,0.0443665859120424,3.0232700551132883,490.27,0.31,1709.26,0.29,2729.78,0.21,1600.93,0.41,2785.22,0.32,180.22,0.15,622.78,0.33,136.74,0.09,21006.47,0.44,24742.85,0.21,23551.39,0.3,1834.48,0.08,1926.45,0.08,20763.93,0.27,0.1858589837256555
4,2,8,2,1,2,2,4,5,2,2,2,2,1,0.1965504519461354,0.1972883231876037,0.1979,1.00943,0.0494808179903298,3.678375411635565,298.92,0.3,1076.6,0.29,1978.44,0.25,977.31,0.51,2027.53,0.72,112.8,0.16,495.44,1.0,76.52,0.09,14348.51,0.47,1479.25,0.25,4899.65,0.29,621.32,0.08,478.57,0.09,1382.02,0.28,0.1818517742879912
2,2,2,2,2,3,1,4,8,2,1,1,2,1,0.157043407043407,0.157043407043407,0.19328,1.8331,0.0441532374705807,3.40499457111835,7309.73,0.47,174.75,0.31,8709.1,0.23,423.16,0.27,8391.43,0.25,875.26,0.2,421.14,0.4,898.16,0.36,47.61,0.14,196.16,0.35,502.88,0.07,326.81,0.14,7243.73,0.19,49.95,0.08,0.1287640329874966
1,2,3,4,2,5,2,5,1,2,1,1,2,1,0.1878263005957865,0.1866592961120324,0.1931,2.01172,0.0428295055624248,3.2176165803108807,524.03,0.31,1934.94,0.29,3012.31,0.21,1789.04,0.41,3085.58,0.34,158.1,0.14,668.79,0.33,151.86,0.1,2305.79,0.47,347.46,0.25,6005.75,0.27,1507.02,0.08,2540.42,0.04,2094.61,0.3,0.182340922281807
2,1,2,4,1,2,2,1,8,2,2,1,1,1,0.1742424242424242,0.1742424242424242,0.18597,1.89565,0.0420555724685887,3.494938132733408,161.55,0.0,431.3,0.0,788.45,0.0,414.35,0.0,806.7,0.0,28.76,0.0,179.56,0.0,48.3,0.0,149947.8,0.53,8409.69,0.36,8931.69,0.36,417.36,0.09,242.87,0.07,40690.44,0.32,0.1013495545805079
2,3,2,2,1,3,1,4,1,1,1,2,1,1,0.1846846846846846,0.1846846846846846,0.19761,1.96556,0.0441747464075175,3.280701754385965,7660.9,0.46,189.03,0.32,4978.16,0.28,482.68,0.28,6951.63,0.36,898.99,0.21,467.01,0.41,919.69,0.35,40.94,0.14,212.99,0.34,538.74,0.09,6850.85,0.14,7387.84,0.21,56.48,0.09,0.1073334491559293
2,3,5,3,2,2,2,2,8,2,2,2,2,1,0.1742424242424242,0.1742424242424242,0.19817,1.9372,0.0445098848251459,3.2901296111665004,183.5,0.31,496.16,0.28,895.64,0.21,463.12,0.41,913.02,0.35,43.81,0.14,211.17,0.34,54.22,0.09,224.82,0.48,239.03,0.37,194.3,0.36,215.95,0.08,212.56,0.14,264.74,0.33,0.1553502322214124
4,3,1,2,1,5,1,2,2,2,2,2,1,1,0.1996716601682741,0.1999794787605171,0.21603,1.08643,0.0539224937720255,3.876172607879925,472.63,0.47,218.73,0.27,154.4,0.29,880.44,0.26,0.31,0.29,1828.06,0.24,846.59,0.5,1878.38,0.71,96.7,0.11,555.75,1.0,770.73,0.05,48.99,0.1,213.51,0.3,63.47,0.05,0.132089503052289
2,1,1,2,2,3,2,1,1,2,1,1,1,1,0.177823315118397,0.177823315118397,0.19761,1.96556,0.0441747464075175,3.280701754385965,189.03,0.0,482.68,0.0,898.99,0.0,467.01,0.0,919.69,0.0,40.94,0.0,212.99,0.0,56.48,0.0,164755.34,0.46,35904.21,0.28,33842.56,0.36,195.71,0.09,37320.94,0.14,151122.87,0.21,0.0867456347909429
4,3,1,4,2,5,2,2,8,1,2,2,2,1,0.2140365278062795,0.2140365278062795,0.19558,0.99101,0.0488991824250107,3.861593462717058,311.6,0.31,1195.09,0.28,2202.77,0.26,1064.56,0.51,2272.01,0.71,111.99,0.16,555.94,1.0,82.64,0.09,360.21,0.54,358.23,0.31,354.8,0.36,400.43,0.07,354.63,0.14,428.67,0.27,0.1285178094767798
3,3,6,4,2,1,2,3,3,2,2,2,2,1,0.1482959778937672,0.1482959778937672,0.16659,1.91519,0.0375875257428656,3.881656804733728,0.0,1.0,56.15,0.37,144.02,0.3,87.07,0.62,174.26,0.31,0.0,1.0,30.66,0.34,0.0,1.0,96.61,0.4,91.66,0.41,114.26,0.14,212.28,1.0,212.28,1.0,0.59,0.21,0.1202391352535433
2,4,4,3,2,2,1,1,2,1,1,1,1,1,0.1668714168714168,0.1668714168714168,0.20782,2.38562,0.0432634271649439,3.19656283566058,153668.17,0.44,141.64,0.0,97208.92,0.2,367.38,0.0,63941.77,0.21,664.81,0.0,403.56,0.0,819.06,0.0,30.92,0.0,192.34,0.0,741.13,0.06,1193.35,0.01,52129.2,0.32,59.14,0.0,0.1631470568423544
3,1,4,2,2,2,2,2,4,1,1,2,1,1,0.1771568928461774,0.1771568928461774,0.19339,1.96209,0.043265306122449,3.347826086956522,71.12,0.3,330.52,0.29,448.76,0.18,337.42,0.41,547.68,0.34,22.2,0.15,116.98,0.34,44.74,0.09,120.07,0.55,135.27,0.36,112.9,0.37,100.12,0.1,102.66,0.14,126.76,0.32,0.154887011470568
2,4,9,3,2,5,1,4,3,1,2,2,2,1,0.1883701883701883,0.1883701883701883,0.16437,1.9768,0.03669672897594,3.6824817518248176,1812.2,0.31,0.0,1.0,213.91,0.3,79.02,0.41,770.81,0.18,265.87,0.22,85.21,0.47,260.67,0.31,0.0,1.0,45.07,0.34,11241.48,1.0,11241.48,1.0,291.0,0.3,0.0,1.0,0.0645539906103286
2,3,2,4,2,3,2,4,1,1,1,2,1,1,0.1850941850941851,0.1850941850941851,0.19761,1.96556,0.0441747464075175,3.280701754385965,189.03,0.32,482.68,0.28,898.99,0.21,467.01,0.41,919.69,0.35,40.94,0.14,212.99,0.34,56.48,0.09,7660.9,0.46,4978.16,0.28,6951.63,0.36,538.74,0.09,6850.85,0.14,7387.84,0.21,0.1073334491559293
1,3,7,3,2,5,1,5,5,2,1,2,2,1,0.1876420367299306,0.1876420367299306,0.19748,2.00158,0.0438758779799242,3.0699663916895816,1934.78,0.43,500.49,0.31,3394.34,0.28,1806.81,0.29,20691.39,0.36,2856.47,0.21,1646.55,0.41,2921.12,0.33,173.68,0.15,621.66,0.33,1386.15,0.08,15288.83,0.14,1694.54,0.32,141.99,0.1,0.1353004409585388
3,1,5,4,2,1,2,5,2,2,1,2,1,1,0.1482959778937672,0.1482959778937672,0.2172,2.5394,0.0440443021366803,3.0959119496855347,66.68,0.28,289.06,0.27,524.1,0.25,304.35,0.39,558.03,0.3,11.25,0.09,133.81,0.28,41.86,0.06,16.5,0.44,38.67,0.35,5152.5,0.32,784.53,0.08,2822.03,0.09,356.81,0.28,0.1139646869983948
4,4,8,4,2,1,1,4,5,1,1,2,2,1,0.1270983213429256,0.1270983213429256,0.20237,1.01648,0.0505959648058508,3.747048903878583,2067.96,0.51,295.15,0.31,370.51,0.3,1076.19,0.29,7889.0,0.29,2021.47,0.25,958.1,0.51,2084.84,0.72,108.14,0.16,518.75,1.0,1986.99,0.07,1796.77,0.09,1617.96,0.35,87.83,0.09,0.176525197332154
1,1,2,3,1,3,1,3,6,2,2,2,2,1,0.181008537559118,0.1809471162704993,0.19514,1.99745,0.0433856424992661,3.1907308377896615,1644.93,0.43,506.63,0.31,2070.4,0.27,1884.34,0.29,1509.78,0.36,2947.76,0.21,1746.99,0.41,3020.75,0.34,160.24,0.14,656.21,0.33,493.04,0.08,2342.66,0.14,540.64,0.2,143.88,0.09,0.1100260419021439
4,3,5,1,2,1,2,5,1,2,1,2,1,1,0.1490499907766095,0.1490499907766095,0.19443,1.0,0.048611751683424,3.853178155774396,357.01,0.31,1324.88,0.28,2151.01,0.33,1194.4,0.52,2500.43,0.71,116.7,0.16,625.14,1.0,107.16,0.09,403.25,0.46,485.69,0.35,20543.2,0.36,2456.61,0.08,10458.92,0.14,2066.31,0.28,0.107544733444014
2,3,7,2,2,4,1,4,6,1,2,2,2,1,0.1629811629811629,0.1629811629811629,0.20401,1.87641,0.0462790565306921,3.3375931842385516,3636.87,0.48,173.66,0.31,154.76,0.31,418.64,0.27,6570.07,0.35,892.81,0.21,418.27,0.4,914.13,0.35,40.72,0.14,215.58,0.35,967.73,0.08,4951.37,0.14,3451.96,0.31,50.66,0.09,0.1067394198035675
4,3,3,4,1,3,1,2,2,2,1,1,2,1,0.1794871794871795,0.1794871794871795,0.20621,1.05671,0.0515196310588468,3.919242902208202,466.09,0.44,230.0,0.27,58.54,0.25,873.12,0.26,5.49,0.29,1800.35,0.24,865.44,0.5,1852.68,0.71,82.01,0.11,510.11,1.0,879.7,0.05,47.41,0.1,110.22,0.32,68.85,0.06,0.1201250748514527
3,2,7,2,1,4,1,3,8,2,1,2,2,1,0.145225667792447,0.145225667792447,0.20143,2.04077,0.0444745751565441,3.2172619047619047,248.11,0.46,79.75,0.32,222.4,0.24,376.43,0.29,200.91,0.29,643.52,0.2,361.69,0.41,644.81,0.35,25.48,0.14,139.19,0.33,203.21,0.08,105.42,0.05,74.07,0.31,54.69,0.09,0.184618179192447
2,1,4,3,2,1,2,5,8,1,1,1,2,1,0.1648239148239148,0.1648239148239148,0.18926,1.89006,0.0428360971003677,3.324399260628466,197.57,0.3,493.23,0.28,822.74,0.19,519.92,0.41,1004.39,0.35,44.44,0.14,212.27,0.35,67.13,0.09,84.69,0.48,325.62,0.37,7492.44,0.36,1326.52,0.08,3859.04,0.14,687.9,0.33,0.0996697711409043
4,3,2,1,1,3,1,4,5,1,1,1,2,1,0.1794871794871795,0.1794871794871795,0.19805,1.01676,0.0495139834709457,3.6402203856749313,16397.64,0.51,290.06,0.3,10573.19,0.28,1079.23,0.28,15121.96,0.36,1929.13,0.25,974.3,0.51,1987.52,0.72,127.43,0.16,487.26,1.0,953.99,0.08,14274.71,0.14,16086.71,0.28,81.54,0.09,0.1029966450280904
4,2,3,4,1,2,1,1,3,2,2,2,2,1,0.1659287954251983,0.1659287954251983,0.16137,0.98407,0.0403457258118807,5.317530319735392,274199.95,0.41,119.23,0.0,132324.06,0.29,326.64,0.0,118507.67,0.32,1236.86,0.0,424.66,0.0,1277.24,0.0,55.2,0.0,278.73,0.0,1077.38,1.0,1077.38,1.0,388381.34,0.39,54.87,0.0,0.0221955101650938
3,1,4,4,1,5,2,2,7,2,1,1,2,1,0.1872889161805342,0.1872889161805342,0.19668,1.96973,0.0439405079012753,3.1797603195739015,91.4,0.32,417.41,0.29,561.2,0.18,401.68,0.53,692.0,0.35,29.62,0.14,147.92,0.34,62.57,0.09,175.29,0.52,150.27,0.3,156.68,0.37,180.71,0.09,146.74,0.14,208.47,0.34,0.1480510061917394
4,1,6,1,2,4,1,4,8,2,1,1,1,1,0.1617782696919387,0.1617782696919387,0.19872,0.9797,0.0496810227989853,3.924508240297714,10079.76,0.47,308.86,0.3,656.43,0.32,1130.52,0.28,17776.59,0.36,2268.8,0.26,1019.53,0.51,2322.51,0.71,107.0,0.16,563.82,1.0,1832.11,0.07,13073.35,0.14,9385.09,0.24,80.84,0.09,0.1113351512662682
2,1,8,4,2,1,1,5,3,2,2,1,1,1,0.1451678951678951,0.1451678951678951,0.16374,1.8548,0.0372946949705739,3.670498084291187,21.39,0.46,0.0,1.0,76.44,0.38,52.33,0.56,4464.25,0.31,209.61,0.31,70.69,0.57,246.25,0.32,0.0,1.0,43.23,0.35,331.84,1.0,1898.17,1.0,285.78,0.38,0.0,1.0,0.0265151515151515
1,1,1,4,2,5,2,5,2,1,2,1,1,1,0.2073437073437073,0.2073437073437073,0.21427,2.50508,0.0436951864058937,3.122757650369328,368.96,0.28,1436.72,0.26,2434.92,0.18,1365.8,0.4,2486.59,0.3,94.44,0.1,596.1,0.29,115.18,0.06,1621.52,0.48,3524.86,0.26,25180.19,0.3,1872.63,0.05,17980.75,0.1,1766.08,0.29,0.1319605958557065
