sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,4,6,2,1,5,1,2,1,1,2,1,0.28871595330739297,0.2914396887159533,8.846743295019158,457.71,0.34,744.38,1.0,8514.65,0.25,2677.94,0.36,18499.89,0.02,865.33,0.32,457.8,0.39,18498.43,0.1,0.10155642023346301
2,3,7,3,2,3,2,2,1,2,1,1,0.1569390402075227,0.1556420233463035,10.020408163265307,2681.63,0.25,2921.54,1.0,813.76,0.22,672.34,0.3,5401.0,1.0,1753.24,0.31,2681.59,0.4,699.65,0.26,0.0981481481481481
1,4,8,3,1,5,5,1,1,1,1,1,0.27431906614785995,0.2766536964980545,9.77245508982036,306.55,0.32,555.36,1.0,6471.34,0.25,1981.16,0.37,14941.24,0.02,665.4,0.35,306.62,0.51,14940.02,0.12,0.09171762090050029
2,4,1,4,2,2,6,1,2,2,1,1,0.3836065573770492,0.3836065573770492,11.93939393939394,338.03,0.35,284.04,0.36,394.32,0.25,344.25,0.33,6343.33,1.0,442.03,0.22,338.03,0.34,6343.31,0.3,0.12177985948477754
1,4,5,4,2,4,7,1,1,1,1,1,0.3638132295719844,0.36459143968871593,9.459302325581396,317.64,0.33,494.21,1.0,3568.24,0.22,1961.81,0.33,3196.41,0.01,672.08,0.32,317.72,0.51,3196.48,0.17,0.09560867148415786
1,3,2,3,2,5,6,1,2,1,1,1,0.233852140077821,0.233852140077821,9.903030303030302,305.29,0.32,546.65,1.0,10383.57,0.26,10122.61,0.35,15737.01,0.09,10830.45,0.21,305.36,0.47,15735.68,0.16,0.09171762090050029
2,2,1,2,2,1,4,1,2,1,1,1,0.3704918032786885,0.3704918032786885,9.948717948717949,89.7,0.35,122.58,1.0,177.72,0.27,468.64,0.33,46.82,0.01,2159.31,0.34,89.7,0.32,46.82,0.15,0.09133489461358313
1,3,7,4,1,1,7,2,2,1,1,1,0.18326848249027236,0.18326848249027236,9.459302325581396,366.84,0.35,554.27,1.0,109.5,0.28,101.13,0.36,194.57,0.01,80.51,0.2,366.84,0.44,194.57,0.17,0.09560867148415786
2,4,4,4,2,2,8,1,1,2,2,1,0.3852140077821012,0.38910505836575876,10.48936170212766,438.83,0.37,399.0,1.0,422.26,0.25,243.54,1.0,6901.46,1.0,494.79,0.24,438.83,0.39,6901.33,0.29,0.08703703703703702
1,4,2,4,1,4,7,2,2,1,2,1,0.35136186770428013,0.3529182879377432,10.24375,336.69,0.33,454.32,0.37,3861.86,0.22,2066.06,0.36,3722.72,0.02,782.41,0.35,336.77,0.45,3722.79,0.16,0.08893829905503059
1,4,6,2,2,3,1,1,1,1,1,1,0.28871595330739297,0.2906614785992218,8.846743295019158,12472.04,0.34,13234.35,1.0,110.95,0.25,2677.94,0.36,18499.89,0.02,7910.97,0.32,12471.87,0.37,51.03,0.1,0.10155642023346301
2,3,5,4,2,1,7,2,2,2,2,1,0.16990920881971466,0.16990920881971466,9.423076923076923,103.19,0.34,124.72,0.37,36.71,0.3,27.19,0.36,58.4,0.0,40.0,0.22,103.19,0.41,58.4,0.19,0.09594095940959413
1,3,8,2,2,1,3,1,2,1,1,1,0.188715953307393,0.188715953307393,9.7720207253886,422.79,0.34,658.17,1.0,841.58,0.26,2242.78,0.33,212.65,1.0,9666.4,0.36,422.79,0.34,212.65,0.28,0.0947570947570947
1,4,8,1,1,5,1,2,1,2,1,1,0.2747081712062257,0.2747081712062257,8.846743295019158,457.71,0.34,744.38,1.0,8502.08,0.27,2679.81,0.37,18553.43,0.04,871.13,0.33,457.8,0.39,18551.96,0.09,0.10155642023346301
1,3,2,3,2,4,8,2,1,1,1,1,0.233852140077821,0.233852140077821,10.314465408805031,242.43,0.28,422.53,0.36,12562.0,0.24,11873.69,0.35,3739.12,0.11,13207.01,0.16,242.51,0.47,3739.19,0.25,0.08838243468593665
2,2,2,2,1,1,1,2,2,2,1,1,0.3463035019455253,0.3463035019455253,9.012987012987013,159.01,0.36,236.94,1.0,344.5,0.3,744.84,0.38,94.02,0.1,3664.18,0.56,159.02,0.3,94.02,0.17,0.10505836575875482
2,1,9,3,2,1,4,2,1,1,1,1,0.17120622568093385,0.17120622568093385,8.642857142857142,104.77,0.35,158.84,1.0,32.21,0.3,18.52,0.37,67.22,0.03,26.53,0.26,104.77,0.39,67.22,0.1,0.10370370370370374
1,1,3,3,2,4,3,2,1,1,1,1,0.19221789883268484,0.19105058365758754,9.77948717948718,430.72,0.34,655.89,1.0,20487.07,0.26,20545.21,0.33,4139.89,1.0,20528.08,0.54,430.82,0.47,4139.97,0.34,0.09324452901998093
1,4,4,4,1,4,4,1,2,2,1,1,0.3782101167315175,0.3782101167315175,8.468421052631578,294.84,0.33,499.27,1.0,2959.83,0.24,1928.94,0.32,2726.41,0.02,520.63,0.34,294.92,0.52,2726.51,0.26,0.10505836575875482
2,2,7,4,1,4,3,1,1,1,2,1,0.2905317769130999,0.2892347600518807,9.657142857142857,165.01,0.36,247.95,1.0,1281.95,0.3,746.64,0.37,1445.43,1.0,265.71,0.32,165.05,0.42,1445.46,0.36,0.0951742627345844
1,2,7,1,2,2,7,2,2,1,1,1,0.2766536964980545,0.27782101167315176,9.339080459770114,1344.12,0.34,1232.87,1.0,1613.91,0.23,1396.89,0.33,1012.6,0.02,1485.09,0.33,1344.12,0.34,1012.6,0.13,0.10728182323513058
2,1,7,2,2,4,4,1,2,1,2,1,0.15953307392996108,0.15953307392996108,8.818181818181818,106.81,0.35,163.17,1.0,2739.16,0.31,3258.65,0.37,895.92,0.02,3032.95,0.26,106.84,0.27,895.94,0.1,0.662962962962963
1,3,6,1,2,3,7,1,1,1,1,1,0.18482490272373542,0.18443579766536966,8.884615384615385,8686.66,0.33,9302.62,1.0,112.43,0.27,106.74,0.39,12716.73,0.02,101.41,0.18,8686.53,0.37,34.59,0.18,0.10116731517509725
1,3,2,3,1,1,5,2,1,1,2,1,0.233852140077821,0.233852140077821,9.58235294117647,308.47,0.32,512.73,1.0,71.0,0.26,80.18,0.35,204.81,0.07,85.97,0.23,308.47,0.5,204.81,0.15,0.09672040022234574
2,3,5,2,2,3,3,1,1,2,1,1,0.16731517509727625,0.16472114137483787,9.507936507936508,3343.44,0.36,3486.8,1.0,479.28,0.28,693.76,0.34,6284.75,1.0,1961.44,0.36,3343.4,0.3,812.29,0.24,0.11027190332326287
1,2,8,1,1,2,4,2,1,1,2,1,0.2747081712062257,0.27431906614785995,9.708333333333334,1370.1,0.34,1333.88,1.0,1339.66,0.26,1426.2,0.35,1290.08,0.04,1388.91,0.33,1370.1,0.33,1290.09,0.1,0.09449694274596998
1,3,5,2,2,2,8,1,2,2,2,1,0.19299610894941635,0.19377431906614787,8.321243523316062,1315.14,0.34,1134.08,0.38,1313.71,0.28,1616.22,0.34,1386.13,0.02,1419.77,0.18,1315.14,0.43,1386.13,0.14,0.10728182323513058
1,2,1,2,2,1,8,2,1,1,2,1,0.34984833164812945,0.34984833164812945,10.728813559322035,251.22,0.32,363.54,0.37,470.33,0.23,1584.8,0.33,129.9,0.0,6397.37,0.3,251.22,0.41,129.9,0.2,0.08453757225433522
1,1,6,3,1,2,2,2,2,2,2,1,0.18638132295719845,0.1859922178988327,10.913907284768213,1047.61,0.25,1372.06,1.0,30728.4,0.2,30708.96,0.29,26075.42,1.0,30708.92,0.32,1047.61,0.44,26075.56,0.29,0.08504724847137302
2,2,1,3,2,5,2,1,1,1,2,1,0.3836065573770492,0.3836065573770492,11.93939393939394,39.78,0.23,125.02,0.38,2581.14,0.2,725.95,0.26,5086.18,1.0,206.1,0.26,39.79,0.32,5085.81,0.32,0.10772833723653397
2,2,3,4,1,5,8,1,1,2,2,1,0.377431906614786,0.3787289234760052,11.272727272727273,147.68,0.37,190.49,1.0,2211.46,0.23,409.53,1.0,6076.0,1.0,233.19,0.24,147.7,0.41,6075.55,0.37,0.0888888888888889
1,3,5,4,1,5,8,1,1,2,1,1,0.1894941634241245,0.188715953307393,9.398843930635838,239.08,0.29,415.81,0.37,11428.32,0.26,10819.46,0.35,13351.48,0.02,12031.62,0.16,239.14,0.46,13350.46,0.19,0.0961645358532518
1,2,9,4,1,5,1,2,2,2,1,1,0.27276264591439686,0.2723735408560311,8.846743295019158,457.71,0.34,744.38,1.0,8496.27,0.27,2678.61,0.37,18563.31,0.05,871.84,0.33,457.8,0.5,18561.83,0.11,0.10155642023346301
2,1,5,2,1,1,7,1,2,1,1,1,0.16731517509727625,0.16731517509727625,9.403846153846153,103.26,0.34,123.32,0.37,36.71,0.3,27.2,0.36,58.41,0.0,40.01,0.22,103.26,0.29,58.41,0.15,0.09426987060998149
2,1,7,3,1,2,1,2,2,1,1,1,0.1569390402075227,0.1556420233463035,9.012987012987013,572.42,0.36,572.42,1.0,572.42,0.3,572.42,0.38,572.42,0.02,572.42,0.27,572.42,0.44,572.42,0.1,0.09987029831387806
1,1,8,4,1,4,2,1,2,2,2,1,0.18832684824902723,0.18832684824902723,10.532051282051283,205.6,0.26,587.81,1.0,18885.97,0.21,18935.42,0.29,3877.84,1.0,18919.95,0.31,205.67,0.41,3877.92,0.26,0.08782657031684271
1,1,3,2,2,4,3,2,1,2,1,1,0.18832684824902723,0.18910505836575875,9.77948717948718,432.14,0.35,655.89,1.0,20487.11,0.25,20545.21,0.33,4139.89,1.0,20528.08,0.54,432.24,0.33,4139.97,0.31,0.09324452901998093
1,4,1,1,1,2,2,1,2,2,1,1,0.34984833164812945,0.35136501516683516,12.307692307692308,757.71,0.22,997.03,0.38,3762.57,0.17,1971.11,0.24,22482.98,1.0,1371.9,0.29,757.71,0.34,22483.01,0.21,0.07875722543352603
1,3,9,3,2,3,4,1,2,2,1,1,0.18715953307392996,0.1867704280155642,10.036809815950921,9143.57,0.34,9755.12,1.0,80.26,0.27,94.47,0.37,14541.13,0.05,93.63,0.26,9143.45,0.45,35.73,0.11,0.09060589216231241
2,1,7,4,1,3,1,2,2,1,1,1,0.1569390402075227,0.1556420233463035,9.012987012987013,3808.51,0.36,4024.74,1.0,34.62,0.3,28.93,0.38,6162.4,0.02,40.59,0.27,3808.46,0.43,8.66,0.1,0.09987029831387806
2,2,2,2,2,4,3,2,2,1,2,1,0.3463035019455253,0.3463035019455253,10.311475409836065,156.76,0.35,232.19,1.0,1235.39,0.31,731.1,0.37,1448.36,1.0,269.32,0.39,156.79,0.28,1448.38,0.21,0.08985507246376812
2,2,1,3,2,1,6,2,1,2,1,1,0.3836065573770492,0.3836065573770492,12.774193548387096,104.13,0.34,118.65,0.36,157.26,0.26,521.06,0.33,33.35,1.0,1996.69,0.28,104.13,0.39,33.35,0.31,0.08196721311475408
2,2,1,4,1,3,2,2,2,2,1,1,0.3836065573770492,0.3836065573770492,11.93939393939394,2279.18,0.23,2350.41,0.38,966.79,0.2,717.74,0.26,5086.18,1.0,1681.06,0.26,2279.15,0.35,635.67,0.27,0.08899297423887587
1,3,8,4,1,4,1,1,2,1,2,1,0.18832684824902723,0.18832684824902723,8.846743295019158,457.71,0.34,744.38,1.0,13279.25,0.28,13305.47,0.37,4088.59,0.04,13297.8,0.27,457.82,0.47,4088.68,0.09,0.10155642023346301
1,1,4,3,2,4,8,2,2,2,1,1,0.20077821011673153,0.20116731517509728,10.104938271604938,275.55,0.3,468.56,0.38,12074.63,0.26,11180.6,0.36,3665.24,0.0,12678.22,0.16,275.63,0.46,3665.34,0.2,0.09005002779321847
1,1,4,4,1,1,6,2,2,1,1,1,0.20077821011673153,0.20077821011673153,9.96951219512195,300.79,0.31,511.35,1.0,93.75,0.25,102.24,0.34,194.34,0.01,96.99,0.35,300.79,0.41,194.33,0.22,0.09116175653140635
2,1,3,1,2,4,7,2,2,1,2,1,0.17250324254215305,0.17250324254215305,9.8,103.37,0.34,150.43,1.0,5267.91,0.18,5147.05,0.33,1064.8,1.0,5142.99,0.15,103.4,0.31,1064.82,0.25,0.10925925925925928
1,2,6,2,1,1,7,1,1,2,1,1,0.28871595330739297,0.28871595330739297,10.036809815950921,350.98,0.33,543.27,1.0,637.89,0.23,2001.31,0.34,181.89,0.0,8088.38,0.34,350.98,0.34,181.89,0.17,0.09060589216231241
2,4,6,1,1,2,5,1,1,1,2,1,0.2840466926070039,0.2827496757457847,10.48936170212766,355.71,0.31,396.16,1.0,636.8,0.23,419.04,0.35,288.73,0.01,462.84,0.34,355.71,0.35,288.73,0.16,0.08703703703703702
1,3,1,1,1,5,1,1,2,2,2,1,0.19412019022913965,0.1949848681366191,9.012987012987013,408.99,0.34,669.63,1.0,11955.06,0.28,12238.41,0.37,16694.81,0.02,12137.46,0.27,409.08,0.38,16693.52,0.13,0.09987029831387806
2,2,8,2,2,3,6,2,2,2,2,1,0.27367055771725035,0.2827496757457847,9.384615384615385,2721.04,0.36,2846.84,1.0,438.09,0.28,495.35,0.38,5040.15,0.03,1924.68,0.19,2721.0,0.3,14.11,0.17,0.09629629629629632
1,2,2,4,1,2,2,2,2,2,1,1,0.35136186770428013,0.3529182879377432,11.238095238095237,1008.26,0.24,1330.05,1.0,4769.9,0.19,2226.15,0.28,26829.15,0.01,1671.36,0.35,1008.26,0.43,26829.22,0.18,0.08282379099499726
1,1,1,2,2,3,8,1,1,2,1,1,0.19412019022913965,0.19541720709035884,9.055900621118013,7849.68,0.32,8268.68,1.0,104.26,0.24,100.67,0.39,11140.28,0.02,96.52,0.19,7849.56,0.41,37.8,0.16,0.09944410129709702
1,2,9,3,1,5,7,2,2,1,2,1,0.27276264591439686,0.2723735408560311,9.837349397590362,331.05,0.33,465.1,0.38,6952.8,0.23,2075.97,0.33,14239.17,0.03,728.4,0.33,331.12,0.47,14238.07,0.09,0.09227348526959422
1,4,6,4,2,4,5,2,2,1,2,1,0.2964980544747082,0.29961089494163423,9.903030303030302,313.12,0.32,569.79,1.0,3434.95,0.25,2067.91,0.34,3469.09,0.01,665.91,0.35,313.2,0.49,3469.17,0.17,0.09171762090050029
2,2,5,4,2,5,4,2,1,2,2,1,0.383916990920882,0.38261997405966275,8.152542372881356,98.82,0.35,146.33,1.0,1492.22,0.28,497.82,0.34,4017.89,0.01,137.55,0.52,98.84,0.39,4017.61,0.17,0.1166666666666667
1,2,1,1,1,3,2,1,2,1,1,1,0.34984833164812945,0.3518705763397371,12.307692307692308,7516.86,0.22,7693.89,0.38,3715.18,0.17,2604.64,0.24,17021.54,1.0,5477.49,0.29,7516.75,0.34,2247.23,0.21,0.07875722543352603
1,3,4,3,1,3,4,1,2,1,1,1,0.20077821011673153,0.2019455252918288,9.708333333333334,9071.31,0.35,9658.33,1.0,81.35,0.27,96.69,0.37,14183.39,0.02,96.96,0.27,9071.19,0.44,29.39,0.23,0.0933852140077821
2,4,7,4,2,3,7,1,1,2,2,1,0.2905317769130999,0.29701686121919585,9.384615384615385,2703.42,0.36,2857.6,1.0,588.45,0.22,550.27,0.04,5058.31,1.0,1982.26,0.34,2703.38,0.35,888.51,0.36,0.09999999999999998
2,2,6,1,2,3,5,2,2,1,1,1,0.2840466926070039,0.2840466926070039,8.818181818181818,2663.79,0.37,2812.45,1.0,413.42,0.26,502.43,0.02,4050.28,0.01,1760.19,0.19,2663.75,0.3,7.07,0.16,0.1166666666666667
1,3,1,1,2,4,5,2,2,1,2,1,0.19412019022913965,0.19455252918287938,9.512987012987013,288.91,0.33,487.75,1.0,9351.94,0.27,9767.31,0.35,2858.09,0.01,9645.17,0.24,288.98,0.39,2858.16,0.15,0.0951204447189623
2,3,1,3,2,3,1,2,2,2,1,1,0.17739628040057226,0.17882689556509299,9.921875,3562.38,0.35,3755.57,1.0,30.48,0.3,27.96,0.38,6052.24,0.01,37.5,0.27,3562.34,0.38,7.04,0.17,0.09155937052932761
2,4,2,4,1,3,4,2,2,2,2,1,0.35667963683527887,0.3527885862516213,9.18867924528302,2672.93,0.35,2859.01,1.0,378.63,0.28,504.96,0.37,4490.05,0.09,1701.2,0.38,2672.89,0.44,4.94,0.15,0.10185185185185186
2,1,3,3,2,1,1,2,2,1,1,1,0.16601815823605706,0.16601815823605706,9.012987012987013,159.01,0.36,236.94,1.0,36.23,0.3,28.93,0.38,92.42,0.01,41.54,0.27,159.02,0.41,92.42,0.18,0.09987029831387806
1,3,1,3,1,3,6,2,2,2,2,1,0.19455252918287938,0.19282317336792046,9.44516129032258,7979.3,0.32,8425.21,1.0,99.82,0.27,95.05,0.38,13129.27,0.01,80.96,0.2,7979.19,0.45,19.17,0.17,0.09573810994441012
2,3,5,1,2,1,8,2,1,2,1,1,0.16731517509727625,0.16731517509727625,9.384615384615385,104.71,0.34,167.6,1.0,36.71,0.3,29.41,0.39,63.44,0.01,42.31,0.27,104.71,0.28,63.44,0.13,0.11851851851851847
2,1,5,3,2,3,8,2,1,2,2,1,0.16990920881971466,0.16861219195849547,9.0,2741.73,0.39,2897.95,1.0,33.23,0.29,608.97,0.31,4851.0,1.0,35.92,0.24,2741.7,0.36,862.36,0.3,0.10555555555555551
1,3,9,4,2,4,3,2,1,2,1,1,0.18715953307392996,0.18638132295719845,9.637305699481866,422.14,0.35,637.56,1.0,19717.8,0.26,19774.31,0.33,3971.17,1.0,19757.67,0.53,422.24,0.49,3971.25,0.29,0.09595713589868482
1,1,9,1,1,5,5,1,2,1,1,1,0.19066147859922178,0.19027237354085602,9.58235294117647,296.87,0.32,570.44,1.0,11036.03,0.26,10920.86,0.36,14559.13,0.04,10796.86,0.23,296.93,0.42,14557.94,0.09,0.09449694274596998
2,1,5,4,2,2,7,2,1,1,1,1,0.16990920881971466,0.16861219195849547,10.25,337.86,0.3,353.45,0.38,366.96,0.22,278.66,0.39,6836.34,1.0,287.38,0.17,337.86,0.43,6836.32,0.28,0.08518518518518514
2,4,1,3,2,5,4,1,1,2,2,1,0.3836065573770492,0.3836065573770492,9.675,88.95,0.35,119.99,1.0,1335.71,0.27,457.03,0.33,3639.04,0.01,135.54,0.34,88.96,0.39,3638.8,0.18,0.09367681498829039
2,1,2,2,2,1,6,2,1,1,1,1,0.2178988326848249,0.2178988326848249,11.0,123.1,0.35,156.8,0.39,32.16,0.29,26.1,0.38,49.35,0.03,35.43,0.19,123.1,0.29,49.35,0.14,0.08333333333333337
2,4,4,2,2,3,3,1,1,1,2,1,0.3761348897535668,0.3735408560311284,10.14516129032258,3551.59,0.35,3747.23,1.0,529.83,0.26,747.5,0.34,7000.16,1.0,2069.73,0.51,3551.54,0.28,932.6,0.21,0.09117221418234445
2,3,8,3,1,2,8,1,2,2,1,1,0.16601815823605706,0.16601815823605706,11.0,416.54,0.35,397.79,1.0,248.67,0.24,3528.54,0.32,7405.12,1.0,245.08,0.21,416.54,0.37,7405.13,0.34,0.0888888888888889
2,4,1,1,2,5,1,2,1,2,2,1,0.3704918032786885,0.37540983606557377,10.296296296296296,138.82,0.35,187.76,1.0,1961.46,0.27,658.75,0.34,5360.0,0.01,222.15,0.35,138.84,0.3,5359.67,0.15,0.09344262295081962
1,3,9,4,1,2,2,1,1,2,2,1,0.18715953307392996,0.18638132295719845,10.386075949367088,1094.84,0.27,1350.49,1.0,29286.21,0.21,29273.7,0.29,24894.17,1.0,29272.38,0.31,1094.84,0.44,24894.22,0.28,0.09116175653140635
2,1,1,4,1,4,8,1,1,1,1,1,0.17739628040057226,0.17882689556509299,10.372093023255815,120.88,0.37,135.42,0.38,5047.72,0.21,5061.23,0.31,1033.16,1.0,5057.25,0.32,120.91,0.37,1033.18,0.35,0.11042944785276076
1,4,6,4,2,5,2,1,2,1,1,1,0.2964980544747082,0.29961089494163423,11.5,144.76,0.22,549.7,0.39,12495.96,0.15,3016.07,0.27,20688.5,1.0,968.09,0.33,144.82,0.36,20686.53,0.27,0.08111111111111113
2,4,9,4,1,4,7,2,2,2,1,1,0.2594033722438392,0.26588845654993515,11.55813953488372,142.1,0.36,195.49,1.0,1191.52,0.26,460.3,0.41,1284.2,0.01,270.29,0.29,142.12,0.46,1284.22,0.11,0.0888888888888889
1,2,2,1,1,4,5,2,2,2,2,1,0.34747081712062255,0.34552529182879377,9.339080459770114,298.16,0.32,509.22,1.0,3282.91,0.26,2113.87,0.34,3212.16,0.07,609.15,0.54,298.24,0.38,3212.23,0.14,0.09672040022234574
1,4,5,1,2,4,1,1,1,1,1,1,0.3649805447470817,0.35992217898832685,8.846743295019158,457.71,0.34,744.38,1.0,4384.37,0.24,2587.72,0.34,4075.1,0.02,853.03,0.37,457.82,0.39,4075.2,0.15,0.10233463035019452
2,3,9,3,2,3,1,1,2,1,1,1,0.17120622568093385,0.17250324254215305,9.012987012987013,3808.51,0.36,4024.74,1.0,34.62,0.3,28.93,0.38,6167.62,0.04,40.59,0.27,3808.46,0.43,8.57,0.09,0.09987029831387806
1,4,5,3,1,1,3,1,2,1,1,1,0.3638132295719844,0.3638132295719844,10.8,159.01,0.23,608.23,1.0,174.72,1.0,1924.1,0.36,174.72,1.0,6445.4,0.39,159.01,0.37,174.72,0.32,0.0847457627118644
2,3,5,3,2,2,6,2,2,1,1,1,0.16990920881971466,0.16861219195849547,9.588235294117647,363.45,0.32,419.22,1.0,582.45,0.24,274.13,0.38,6402.9,1.0,435.62,0.16,363.45,0.34,6402.88,0.23,0.09999999999999998
1,4,5,2,1,3,5,2,1,2,1,1,0.3649805447470817,0.36536964980544745,9.58235294117647,8907.8,0.32,9448.52,1.0,1791.08,0.22,2005.66,0.32,14593.42,0.01,5874.81,0.33,8907.66,0.34,23.24,0.14,0.10227904391328513
2,1,2,2,2,4,4,2,1,1,1,1,0.2178988326848249,0.2178988326848249,8.642857142857142,100.68,0.35,155.41,1.0,2742.87,0.3,3265.53,0.37,874.63,0.09,2935.58,0.26,100.7,0.31,874.65,0.16,0.10370370370370374
2,1,9,2,1,2,5,1,2,2,1,1,0.17380025940337224,0.17380025940337224,9.588235294117647,390.26,0.34,479.69,1.0,341.82,0.3,371.64,0.34,268.27,0.04,413.73,0.23,390.26,0.26,268.27,0.1,0.09444444444444444
2,4,4,1,1,5,2,2,2,2,1,1,0.3761348897535668,0.3735408560311284,11.0,50.51,0.24,167.26,1.0,3270.39,0.18,787.31,0.28,5929.0,1.0,231.61,0.45,50.53,0.33,5928.58,0.23,0.0888888888888889
2,1,3,2,1,3,2,1,1,2,1,1,0.17250324254215305,0.16861219195849547,10.48936170212766,2729.96,0.25,2903.74,1.0,724.43,0.23,699.63,0.3,5653.77,1.0,1774.27,0.32,2729.92,0.35,737.29,0.19,0.1166666666666667
2,3,7,3,2,3,6,2,1,1,2,1,0.1569390402075227,0.1556420233463035,10.25,2781.99,0.35,2954.55,1.0,32.13,0.28,27.2,0.4,5524.75,1.0,31.39,0.19,2781.95,0.37,865.98,0.3,0.09074074074074079
1,3,2,2,2,4,5,1,2,2,2,1,0.2396887159533074,0.2396887159533074,9.28,300.09,0.32,521.95,1.0,10578.31,0.27,10600.14,0.35,3094.4,0.09,10707.76,0.23,300.17,0.38,3094.47,0.15,0.09727626459143968
2,3,8,1,2,5,5,2,2,1,2,1,0.16861219195849547,0.16861219195849547,11.0,107.13,0.33,209.14,1.0,3266.35,0.29,3581.23,0.37,5915.05,0.02,3265.94,0.23,107.15,0.33,5914.61,0.12,0.11111111111111116
1,2,5,4,1,3,1,1,1,1,2,1,0.3638132295719844,0.36536964980544745,8.846743295019158,12472.04,0.34,13234.35,1.0,2235.48,0.24,2587.72,0.34,18304.32,0.02,7710.67,0.37,12471.88,0.51,46.76,0.17,0.10233463035019452
2,4,1,1,1,3,3,1,1,2,1,1,0.3704918032786885,0.37868852459016394,10.51923076923077,3124.62,0.36,3246.68,1.0,442.0,0.28,660.17,0.34,6290.5,1.0,1826.34,0.35,3124.58,0.28,790.89,0.22,0.09181969949916524
1,3,9,1,1,5,6,2,1,1,2,1,0.19066147859922178,0.19027237354085602,9.77245508982036,276.12,0.31,537.78,1.0,10074.63,0.25,10505.32,0.34,15553.97,0.03,10554.77,0.22,276.18,0.42,15552.65,0.09,0.09505280711506392
1,1,6,3,1,3,3,2,2,1,2,1,0.18638132295719845,0.18560311284046693,9.786802030456853,10720.86,0.34,11324.81,1.0,1785.49,0.26,2310.52,0.33,20787.17,1.0,6462.27,0.37,10720.72,0.43,2865.43,0.34,0.0927058823529412
1,4,4,2,2,4,2,2,2,1,2,1,0.3595330739299611,0.36070038910505836,11.58041958041958,135.73,0.21,554.44,1.0,5974.87,0.15,3347.49,0.23,4345.21,1.0,905.95,0.27,135.79,0.34,4345.33,0.21,0.0833796553640912
2,2,1,3,1,4,5,1,1,2,1,1,0.3836065573770492,0.3819672131147541,12.774193548387096,83.44,0.31,137.81,0.39,1114.62,0.22,478.95,0.35,1155.79,1.0,213.1,0.33,83.46,0.39,1155.81,0.33,0.09367681498829039
1,4,9,4,2,3,2,2,2,2,2,1,0.27276264591439686,0.27431906614785995,10.993333333333334,9362.14,0.22,9799.61,1.0,40.72,0.19,2993.19,0.28,19766.01,1.0,7169.34,0.27,9362.0,0.38,2911.4,0.23,0.08282379099499726
1,3,5,4,1,2,1,2,2,1,1,1,0.1894941634241245,0.18832684824902723,8.846743295019158,1900.31,0.34,1900.31,1.0,1900.31,0.28,1900.31,0.37,1900.31,0.02,1900.31,0.27,1900.31,0.5,1900.31,0.17,0.10155642023346301
1,2,9,1,1,1,2,2,2,1,2,1,0.2821011673151751,0.2821011673151751,10.993333333333334,125.41,0.21,563.17,1.0,495.29,0.18,2948.65,0.28,163.55,1.0,8813.0,0.27,125.41,0.32,163.55,0.2,0.08727070594774877
1,1,3,1,1,5,5,2,1,1,1,1,0.18832684824902723,0.18832684824902723,9.398843930635838,287.37,0.32,562.26,1.0,10756.79,0.26,10368.12,0.36,14341.81,0.01,10639.9,0.23,287.43,0.37,14340.63,0.15,0.0961645358532518
1,1,8,4,2,4,5,2,1,2,2,1,0.18832684824902723,0.18832684824902723,9.221590909090908,289.3,0.32,564.88,1.0,10583.86,0.26,10778.01,0.35,3070.99,0.03,10057.45,0.24,289.37,0.47,3071.06,0.09,0.09783212896053362
2,3,1,3,1,4,5,2,1,2,2,1,0.17739628040057226,0.17882689556509299,12.583333333333334,91.67,0.3,189.04,1.0,3554.97,0.29,3484.38,0.39,1300.86,1.0,3639.88,0.23,91.69,0.37,1300.89,0.27,0.09202453987730064
1,2,5,4,2,5,3,2,1,2,1,1,0.3638132295719844,0.3665369649805447,10.834394904458598,162.96,0.23,592.89,1.0,20119.47,1.0,1925.81,0.35,20119.47,1.0,1192.53,0.38,163.01,0.38,20117.53,0.37,0.08396124865446719
2,1,8,2,1,3,4,2,2,2,1,1,0.16861219195849547,0.16861219195849547,8.818181818181818,2667.55,0.37,2835.21,1.0,23.38,0.31,21.75,0.36,4219.21,0.03,29.18,0.26,2667.52,0.3,6.28,0.1,0.09999999999999998
1,2,9,4,2,4,4,1,1,1,1,1,0.27276264591439686,0.2731517509727626,8.518518518518519,304.36,0.34,500.07,1.0,2942.52,0.28,1845.24,0.37,2737.74,0.05,586.82,0.33,304.44,0.46,2737.8,0.11,0.1061700944969427
1,2,1,3,2,4,4,1,1,1,2,1,0.34529828109201216,0.34277047522750254,8.678321678321678,239.69,0.34,384.71,1.0,2230.36,0.25,1414.18,0.33,2109.65,0.02,442.75,0.37,239.75,0.47,2109.7,0.21,0.10476878612716767
2,1,4,2,1,4,5,2,2,2,2,1,0.17898832684824903,0.17898832684824903,10.73913043478261,104.96,0.33,198.0,1.0,3207.88,0.28,3519.17,0.38,1190.15,1.0,3212.06,0.23,104.98,0.25,1190.17,0.25,0.08518518518518514
