sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,2,3,3,2,3,2,4,3,1,2,2,2,1,0.38443579766536967,0.38443579766536967,11.305970149253731,173.36,0.25,549.36,1.0,3870.5,1.0,1911.09,0.33,1828.48,1.0,212.25,0.55,704.48,0.57,504.8,0.19,0.08126137052759252
1,1,1,1,2,3,1,2,7,1,2,2,1,1,0.2206225680933852,0.2206225680933852,11.32876712328767,1407.67,0.34,1307.15,1.0,1689.9,0.25,1524.63,0.32,1425.26,0.02,1574.06,0.34,1597.25,0.17,1476.66,0.27,0.07999999999999996
1,4,6,2,2,3,2,2,8,2,1,1,2,1,0.34941634241245134,0.34941634241245134,10.835526315789474,1398.8,0.34,1291.26,1.0,1986.76,0.21,1336.77,0.34,969.41,0.02,1819.96,0.34,1622.4,0.33,1464.1,0.22,0.08282379099499726
1,2,4,4,2,1,2,1,6,2,2,1,2,1,0.4233463035019455,0.4233463035019455,10.036809815950921,353.76,0.34,566.33,1.0,630.56,0.23,1912.9,0.34,192.13,0.01,8350.24,0.33,6376.45,0.56,3868.27,0.25,0.08949416342412453
1,3,5,2,1,4,1,4,4,1,2,1,2,1,0.22140077821011672,0.22140077821011672,10.122340425531915,374.69,0.32,646.62,1.0,12729.97,0.26,2468.83,0.32,998.3,0.01,11830.32,0.22,29.66,0.19,37.87,0.27,0.08990913438546155
3,2,3,1,2,4,1,1,1,1,2,2,1,1,0.3443579766536965,0.3443579766536965,7.426229508196721,76.67,0.34,119.93,1.0,177.96,0.22,412.58,0.36,77.13,0.02,1871.19,0.39,1919.9,0.44,554.63,0.29,0.11867704280155644
3,1,4,3,2,4,1,1,3,1,2,2,1,1,0.2198443579766537,0.2198443579766537,8.279069767441861,72.62,0.35,116.63,1.0,137.57,0.24,328.26,0.37,48.07,1.0,1766.92,0.59,3888483.82,0.59,3903868.27,0.31,0.10776942355889729
4,2,5,2,1,4,1,1,2,1,1,1,2,1,0.3586206896551724,0.3586206896551724,9.778761061946902,558.96,1.0,396.55,1.0,401.49,0.25,2094.1,0.23,124.45,1.0,8363.61,0.43,6123.06,0.41,2380.87,0.21,0.09277504105090317
4,1,3,3,2,3,2,3,4,1,2,2,1,1,0.21091954022988504,0.21091954022988504,8.568345323741006,3106.96,1.0,6917.56,1.0,6.43,0.08,1568.81,0.3,11252.09,0.0,108.09,0.34,68.13,0.2,65.63,0.11,0.10451127819548878
3,1,7,4,1,2,1,3,8,1,1,2,1,1,0.4066147859922179,0.31712062256809337,9.0,1760.48,0.34,1873.99,1.0,237.1,0.28,355.36,0.34,3231.0,0.01,180.71,0.57,357.46,0.39,580.24,0.1,0.09999999999999998
1,2,5,3,1,4,2,2,8,2,1,1,2,1,0.3614785992217899,0.3614785992217899,10.405063291139241,1476.88,0.36,1390.22,1.0,1769.65,0.22,1300.11,0.35,994.88,0.02,1667.56,0.5,1603.54,0.43,1396.38,0.19,0.08657047724750278
3,1,6,4,1,3,1,4,4,1,2,1,2,1,0.23540856031128404,0.23540856031128404,8.894736842105264,65.49,0.34,108.99,1.0,1539.67,0.28,316.52,0.38,280.21,0.01,1061.21,0.3,11.86,0.19,11.97,0.12,0.10106382978723405
1,4,7,4,1,2,2,4,7,1,2,1,1,1,0.5280155642023346,0.5280155642023346,11.58041958041958,372.36,0.33,614.7,1.0,137.25,0.06,1859.13,0.36,155.26,1.0,1810.38,0.2,2026.55,0.16,2169.27,0.24,0.07948860478043362
4,2,8,2,1,2,2,4,5,2,2,2,2,1,0.5706896551724138,0.5706896551724138,9.099173553719009,541.85,1.0,423.61,1.0,90.05,0.09,1348.57,0.32,134.19,1.0,846.83,0.37,978.14,0.34,1292.27,0.27,0.09901800327332244
2,2,2,2,2,2,1,4,8,2,1,1,2,1,0.5642023346303502,0.5642023346303502,10.25,113.3,0.34,205.78,1.0,42.21,0.3,396.47,1.0,52.59,1.0,416.7,0.46,492.08,0.28,723.67,0.22,0.0888888888888889
1,2,3,4,2,4,2,5,1,2,1,1,2,1,0.3595330739299611,0.3595330739299611,8.846743295019158,457.71,0.34,744.38,1.0,7912.23,0.23,2592.36,0.34,18304.32,0.02,172.22,0.35,2069.09,0.48,605.03,0.26,0.09844357976653695
2,1,2,4,1,2,2,1,8,2,2,1,1,1,0.3527885862516213,0.3527885862516213,11.0,158.17,0.28,53.79,0.39,1079.3,0.29,3492.12,0.36,5663.93,1.0,100.26,0.38,813.96,0.32,1126.32,0.24,0.08333333333333337
2,3,2,2,1,3,1,4,1,1,1,2,1,1,0.1893644617380026,0.1893644617380026,9.012987012987013,159.01,0.36,236.94,1.0,3571.42,0.3,720.6,0.35,590.69,0.01,2818.86,0.26,18.83,0.2,19.0,0.13,0.09987029831387806
2,3,5,3,2,2,2,2,8,2,2,2,2,1,0.3527885862516213,0.2710765239948119,8.818181818181818,496.86,1.0,453.58,1.0,717.42,0.28,412.36,0.35,4753.0,0.01,1109.43,0.51,461.86,0.57,630.62,0.06,0.10185185185185186
4,3,1,2,1,4,1,2,2,2,2,2,1,1,0.21264367816091953,0.21264367816091953,8.82258064516129,929.59,1.0,800.18,1.0,17132.79,0.29,1375.47,0.26,14012.3,1.0,16011.61,0.48,5953.03,0.43,5926.83,0.28,0.1018062397372742
2,1,1,2,2,3,2,1,1,2,1,1,1,1,0.1893644617380026,0.1893644617380026,9.012987012987013,793.74,0.36,923.73,1.0,22.77,0.3,1652.03,0.35,343.13,0.01,470.9,0.26,12288.78,0.2,12287.33,0.13,0.09987029831387806
4,3,1,4,2,4,2,2,8,1,2,2,2,1,0.21264367816091953,0.21264367816091953,10.383177570093459,900.96,1.0,900.73,1.0,799.08,0.11,935.08,0.33,16428.05,1.0,830.47,0.31,893.14,0.22,940.84,0.13,0.08784893267651883
3,3,6,4,2,1,2,3,3,2,2,2,2,1,0.23540856031128404,0.23540856031128404,8.372093023255815,1921.61,0.35,2044.42,1.0,368.25,0.23,331.8,0.37,3365.58,1.0,1219.69,0.41,630.11,0.59,732.22,0.31,0.10669975186104219
2,4,4,3,2,1,1,1,2,1,1,1,1,1,0.41893644617380027,0.41893644617380027,13.210526315789474,82.07,0.27,186.04,0.39,152.52,0.17,817.0,0.29,40.8,1.0,3387.49,0.43,2394.59,0.37,1713.34,0.18,0.07037037037037042
3,1,4,2,2,2,2,2,4,1,1,2,1,1,0.4066147859922179,0.31712062256809337,8.0,251.86,0.33,234.31,0.38,290.14,0.29,255.16,0.36,2872.0,0.02,296.44,0.26,297.25,0.4,261.45,0.13,0.11111111111111116
2,4,9,3,2,4,1,4,3,1,2,2,2,1,0.3086900129701686,0.3086900129701686,10.296875,155.7,0.35,236.0,1.0,493.43,0.1,738.81,0.35,373.76,1.0,67.37,0.3,269.5,0.33,193.44,0.26,0.0885200553250346
2,3,2,4,2,3,2,4,1,1,1,2,1,1,0.1893644617380026,0.1893644617380026,9.012987012987013,159.01,0.36,236.94,1.0,3571.42,0.3,720.6,0.35,590.69,0.01,2818.86,0.26,18.83,0.2,19.0,0.13,0.09987029831387806
1,3,7,3,2,4,1,5,5,2,1,2,2,1,0.22140077821011672,0.22140077821011672,11.58041958041958,360.97,0.32,552.67,0.39,12470.81,0.25,2188.87,0.32,18083.0,0.01,11751.34,0.23,22.85,0.16,28.34,0.25,0.07948860478043362
3,1,5,4,2,1,2,5,2,2,1,2,1,1,0.23540856031128404,0.23540856031128404,8.473684210526315,39.19,0.29,102.97,1.0,3041.91,0.2,385.6,0.32,3042.05,1.0,3015.81,0.39,39.3,0.59,40.99,0.29,0.10555555555555551
4,4,8,4,2,1,1,4,5,1,1,2,2,1,0.37126436781609196,0.37126436781609196,9.243697478991596,611.12,1.0,405.39,1.0,1834.96,0.1,1331.49,0.32,2143.74,0.01,353.0,0.31,1266.39,0.32,1137.45,0.29,0.09762100082034453
1,1,2,3,1,3,1,3,6,2,2,2,2,1,0.2206225680933852,0.2206225680933852,11.85,9638.95,0.33,9999.09,1.0,17.54,0.28,2045.59,0.34,20686.04,0.01,88.26,0.23,102.77,0.19,91.73,0.13,0.0778210116731517
4,3,5,1,2,1,2,5,1,2,1,2,1,1,0.20689655172413793,0.20689655172413793,7.365384615384615,708.57,1.0,484.76,1.0,7667.42,0.11,1655.03,0.32,10730.31,0.02,7985.02,0.28,49.81,0.23,51.29,0.15,0.11839080459770113
2,3,7,2,2,4,1,4,6,1,2,2,2,1,0.18417639429312582,0.18417639429312582,9.18867924528302,134.92,0.38,133.36,0.38,4495.82,0.28,631.88,0.31,230.94,1.0,4002.79,0.28,28.68,0.16,57.61,0.26,0.0981481481481481
4,3,3,4,1,3,1,2,2,2,1,1,2,1,0.21091954022988504,0.21091954022988504,8.44186046511628,970.15,1.0,782.03,1.0,14480.83,0.31,1411.23,0.25,13422.98,1.0,9115.47,0.47,5677.84,0.44,5654.23,0.29,0.10591133004926112
3,2,7,2,1,3,1,3,8,2,1,2,2,1,0.3229571984435798,0.3229571984435798,10.612903225806452,1824.49,0.26,1944.62,1.0,11.98,0.04,412.41,0.33,3658.54,0.01,1386.17,0.27,412.88,0.32,173.59,0.28,0.08611111111111114
2,1,4,3,2,1,2,5,8,1,1,1,2,1,0.18417639429312582,0.18417639429312582,10.73913043478261,139.29,0.37,210.04,1.0,5787.97,0.28,484.39,0.38,5788.39,1.0,5734.83,0.5,45.88,0.4,48.16,0.24,0.08518518518518514
4,3,2,1,1,3,1,4,5,1,1,1,2,1,0.21091954022988504,0.21091954022988504,8.98360655737705,588.63,1.0,400.95,1.0,5610.69,0.33,1374.61,0.31,952.8,0.01,4245.7,0.37,27.14,0.19,35.98,0.1,0.10016420361247946
4,2,3,4,1,2,1,1,3,2,2,2,2,1,0.5942528735632184,0.5942528735632184,8.714285714285714,2280.23,1.0,339.33,1.0,9512.37,0.28,9812.49,0.32,13542.64,1.0,6093.97,0.47,6189.95,0.55,3934.69,0.25,0.1029411764705882
3,1,4,4,1,4,2,2,7,2,1,1,2,1,0.2198443579766537,0.2198443579766537,10.612903225806452,259.28,0.32,272.33,1.0,204.03,0.29,227.24,1.0,1849.7,0.0,183.63,0.32,272.07,0.21,670.64,0.12,0.08611111111111114
4,1,6,1,2,3,1,4,8,2,1,1,1,1,0.21091954022988504,0.21091954022988504,8.022222222222222,565.37,1.0,366.42,1.0,7203.76,0.3,1002.91,0.37,814.91,0.0,5007.44,0.29,140.13,0.29,134.4,0.1,0.11083743842364535
2,1,8,4,2,1,1,5,3,2,2,1,1,1,0.18417639429312582,0.18417639429312582,9.894736842105264,129.59,0.35,191.93,1.0,6134.31,0.26,591.96,0.36,6134.74,1.0,6080.32,0.37,57.64,0.44,60.39,0.24,0.09178743961352653
1,1,1,4,2,4,2,5,2,1,2,1,1,1,0.22140077821011672,0.22140077821011672,11.155405405405405,266.18,0.29,542.23,0.39,20015.82,0.2,2787.43,0.27,20057.42,1.0,17389.84,0.34,153.75,0.59,157.89,0.24,0.08226792662590332
3,4,9,4,1,4,2,4,7,2,1,1,1,1,0.29766536964980544,0.29766536964980544,9.909090909090908,72.8,0.34,103.87,1.0,282.64,0.25,378.81,0.34,174.59,1.0,28.1,0.29,137.29,0.3,88.42,0.26,0.09166666666666667
1,1,2,3,2,3,2,3,6,1,2,1,1,1,0.2206225680933852,0.2206225680933852,11.85,9638.95,0.33,9999.09,1.0,17.54,0.28,2045.59,0.34,20686.04,0.01,88.26,0.23,102.77,0.19,91.73,0.13,0.0778210116731517
4,3,1,1,1,2,1,4,5,2,2,2,2,1,0.4126436781609195,0.4126436781609195,9.322033898305085,530.72,1.0,373.85,1.0,929.71,0.32,1285.35,0.33,130.55,1.0,955.05,0.29,2398.22,0.31,2209.66,0.13,0.09688013136288998
1,1,6,1,1,1,2,3,6,1,1,1,1,1,0.22334630350194554,0.22334630350194554,10.920529801324504,9442.23,0.34,9849.33,1.0,113.47,0.29,1967.13,0.34,18695.15,0.0,106.77,0.24,120.15,0.19,106.14,0.14,0.0838888888888889
4,1,4,4,2,2,2,4,3,2,2,2,1,1,0.4126436781609195,0.4126436781609195,7.8273809523809526,704.71,1.0,430.74,1.0,959.72,0.32,1561.78,0.31,189.34,1.0,936.99,0.48,2300.11,0.47,2381.99,0.15,0.11328388401888068
1,1,9,3,1,2,2,3,6,1,2,1,2,1,0.4066147859922179,0.33735408560311286,10.45859872611465,9272.7,0.34,9832.68,1.0,1028.36,0.28,1913.73,0.34,18804.56,0.01,1277.65,0.37,2075.01,0.27,924.95,0.12,0.08727070594774877
1,1,5,3,2,2,2,3,2,1,2,1,2,1,0.4066147859922179,0.33735408560311286,13.0546875,9815.68,0.28,10211.23,0.38,3778.74,0.2,3220.98,0.25,23472.33,1.0,3579.53,0.33,2499.76,0.27,774.89,0.24,0.07115063924402443
2,1,3,3,1,4,2,3,6,2,1,1,1,1,0.18417639429312582,0.18417639429312582,9.018518518518519,2675.09,0.36,2921.6,1.0,26.59,0.28,534.41,0.34,4819.55,0.0,1.31,0.33,21.03,0.16,24.37,0.1,0.09981515711645106
4,1,9,3,2,2,2,1,3,1,1,1,1,1,0.4126436781609195,0.4126436781609195,7.8273809523809526,2070.7,1.0,289.16,1.0,1876.92,0.32,8185.21,0.31,11046.75,1.0,328.63,0.48,2243.2,0.47,1559.01,0.15,0.11328388401888068
1,1,6,2,2,3,2,3,6,2,2,2,1,1,0.2206225680933852,0.2206225680933852,11.85,9638.95,0.33,9999.09,1.0,17.54,0.28,2045.59,0.34,20686.04,0.01,88.26,0.23,102.77,0.19,91.73,0.13,0.0778210116731517
1,4,4,3,1,2,2,4,5,1,2,2,2,1,0.5688715953307393,0.5688715953307393,11.669014084507042,324.54,0.31,587.94,1.0,143.9,0.2,2535.08,0.29,154.08,1.0,1526.24,0.29,2062.33,0.52,2173.8,0.21,0.07893274041133969
3,3,8,1,2,4,2,4,5,1,2,1,1,1,0.2198443579766537,0.2198443579766537,9.909090909090908,71.4,0.34,95.54,0.38,2209.84,0.24,338.11,0.36,172.68,0.0,2133.36,0.23,17.36,0.17,35.55,0.31,0.09166666666666667
3,4,4,2,1,1,1,1,7,2,2,1,1,1,0.39105058365758755,0.39105058365758755,10.612903225806452,49.56,0.28,105.75,0.39,111.74,0.19,445.16,0.31,33.83,1.0,1851.55,0.29,1334.39,0.49,992.93,0.22,0.08333333333333337
2,3,4,2,1,3,1,1,6,2,1,1,2,1,0.1893644617380026,0.1893644617380026,11.55813953488372,646.41,0.35,675.64,0.37,17.55,0.3,1527.17,0.31,375.65,0.0,387.22,0.25,8284.59,0.17,7333.7,0.25,0.0796296296296296
3,4,4,2,2,1,1,4,6,1,2,1,2,1,0.39105058365758755,0.39105058365758755,9.083333333333334,81.88,0.37,111.1,1.0,755.15,0.18,301.97,0.38,651.0,1.0,123.03,0.34,424.74,0.5,277.71,0.21,0.09917355371900827
4,1,9,2,2,2,1,4,6,1,2,2,1,1,0.4126436781609195,0.4126436781609195,8.666666666666666,584.22,1.0,303.76,1.0,860.71,0.32,1327.34,0.32,140.42,1.0,889.56,0.3,2295.22,0.29,2220.49,0.11,0.10344827586206895
4,3,4,1,2,1,2,3,4,1,2,1,1,1,0.20689655172413793,0.20689655172413793,8.288590604026846,3202.88,1.0,7087.59,1.0,63.61,0.09,1581.14,0.3,10769.42,0.01,50.16,0.23,77.19,0.2,71.84,0.12,0.10621387283236994
4,4,9,4,2,1,2,5,8,2,1,2,1,1,0.367816091954023,0.367816091954023,10.072727272727272,700.55,1.0,443.21,1.0,4686.86,0.08,1139.79,0.37,12258.51,1.0,411.7,0.28,1813.86,0.32,1213.33,0.27,0.090311986863711
4,2,3,1,2,4,1,3,4,1,2,1,1,1,0.367816091954023,0.367816091954023,8.680272108843537,3303.35,1.0,7417.25,1.0,1381.25,0.27,1645.23,0.3,12176.91,0.0,3494.19,0.43,4190.2,0.57,712.86,0.26,0.10330288123682363
1,1,9,4,1,3,1,1,3,1,1,2,2,1,0.2206225680933852,0.2206225680933852,10.311377245508982,2103.0,0.35,2419.15,1.0,139.26,0.26,4840.71,0.32,1117.91,1.0,6107.65,0.52,843440.33,0.6,842937.86,0.24,0.08840656431974592
3,2,1,1,1,1,2,5,7,2,2,2,1,1,0.375609756097561,0.375609756097561,8.931034482758621,60.58,0.36,87.64,1.0,1250.75,0.19,267.12,0.35,2563.21,1.0,100.4,0.58,410.08,0.54,230.26,0.26,0.10069444444444442
3,4,7,3,1,3,1,4,5,2,1,2,2,1,0.3229571984435798,0.3229571984435798,8.72972972972973,72.78,0.36,110.74,1.0,329.37,0.08,344.94,0.34,272.83,0.0,22.52,0.29,97.61,0.33,93.19,0.28,0.10277777777777775
2,2,5,4,2,4,1,3,4,2,1,2,1,1,0.36964980544747084,0.36964980544747084,9.962264150943396,2931.02,0.33,3141.92,1.0,616.41,0.25,637.76,0.33,5690.45,0.01,1472.46,0.31,964.03,0.4,243.14,0.24,0.09122203098106707
4,2,4,3,1,4,2,3,1,1,1,2,2,1,0.367816091954023,0.367816091954023,7.365384615384615,3794.76,1.0,8545.11,1.0,1273.23,0.29,1655.03,0.32,12297.8,0.02,3774.68,0.48,4576.81,0.6,837.17,0.29,0.11839080459770113
3,3,4,1,1,2,1,1,3,1,2,2,2,1,0.4066147859922179,0.4066147859922179,9.307692307692308,100.31,0.36,11.45,1.0,636.98,0.24,2224.53,0.35,3570.64,1.0,69.3,0.56,623.57,0.42,505.93,0.14,0.09701492537313428
2,2,3,1,2,3,1,3,3,1,2,2,2,1,0.3968871595330739,0.3968871595330739,10.015873015873016,3551.01,0.35,3730.2,1.0,672.67,0.26,745.92,0.34,6941.0,1.0,2267.42,0.48,1183.86,0.29,353.3,0.22,0.09077809798270897
3,4,8,3,2,2,2,4,6,2,2,2,1,1,0.5077821011673151,0.5077821011673151,9.285714285714286,59.36,0.32,129.32,1.0,35.31,0.11,302.64,0.38,38.66,1.0,243.9,0.29,307.31,0.41,388.93,0.09,0.09722222222222221
4,3,8,2,2,1,1,3,6,2,1,2,2,1,0.20689655172413793,0.20689655172413793,10.6,3278.09,1.0,6859.77,1.0,57.41,0.33,1347.11,0.34,12900.2,1.0,54.37,0.21,72.84,0.18,78.49,0.1,0.08620689655172409
4,3,4,4,1,4,1,2,7,2,2,2,2,1,0.21264367816091953,0.21264367816091953,9.68421052631579,928.36,1.0,842.88,1.0,1016.5,0.09,1049.13,0.3,848.3,0.02,734.37,0.2,879.01,0.19,871.18,0.12,0.09195402298850575
2,1,2,2,1,3,2,5,4,2,2,2,1,1,0.1893644617380026,0.1893644617380026,10.541666666666666,102.46,0.32,172.63,1.0,3510.23,0.27,631.05,0.33,5261.18,0.01,2433.48,0.21,11.13,0.18,13.38,0.1,0.08664259927797835
2,4,3,2,1,4,2,1,2,2,2,2,1,1,0.35927367055771725,0.35927367055771725,12.195121951219512,78.59,0.27,164.24,0.38,115.51,0.16,800.12,0.29,44.28,1.0,3457.38,0.45,2703.7,0.25,1368.79,0.18,0.07578558225508314
4,2,8,1,1,1,1,5,1,1,1,2,2,1,0.37126436781609196,0.37126436781609196,7.365384615384615,708.57,1.0,484.76,1.0,4411.43,0.1,1655.03,0.32,10730.31,0.02,338.84,0.33,1699.14,0.36,1311.17,0.14,0.11609195402298855
4,3,6,4,1,4,2,4,4,2,1,1,2,1,0.21264367816091953,0.21264367816091953,8.108108108108109,587.56,1.0,398.26,1.0,6827.84,0.09,1521.56,0.3,437.46,0.01,6450.82,0.23,37.76,0.2,45.7,0.11,0.10979228486646886
1,1,6,1,2,2,1,5,5,1,2,2,1,1,0.4066147859922179,0.33735408560311286,10.842105263157896,289.66,0.3,560.97,1.0,7352.61,0.26,2046.23,0.33,19504.95,0.02,1675.44,0.31,2965.62,0.29,2245.85,0.26,0.08444444444444443
4,2,7,4,2,3,1,2,4,2,2,1,2,1,0.3396551724137931,0.3396551724137931,8.405594405594405,965.68,1.0,964.9,1.0,1191.21,0.06,1079.2,0.31,2218.89,0.01,1045.0,0.33,1012.59,0.34,983.05,0.3,0.1018587360594796
4,4,3,3,2,2,1,1,3,2,2,2,1,1,0.5942528735632184,0.5942528735632184,8.714285714285714,2280.23,1.0,339.33,1.0,9512.37,0.28,9812.49,0.32,13542.64,1.0,6093.97,0.47,6189.95,0.55,3934.69,0.25,0.1029411764705882
3,1,7,2,1,3,1,5,5,2,2,1,2,1,0.23540856031128404,0.23540856031128404,10.612903225806452,71.51,0.33,100.65,0.38,2317.58,0.24,350.12,0.36,3658.14,0.0,1762.31,0.36,16.05,0.28,33.63,0.3,0.08611111111111114
2,3,2,1,2,1,2,5,6,2,2,1,1,1,0.18417639429312582,0.18417639429312582,11.55813953488372,127.91,0.35,180.27,1.0,5723.02,0.28,639.22,0.33,6229.84,1.0,5674.72,0.19,17.88,0.14,44.65,0.24,0.0796296296296296
