sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,2,9,3,1,1,1,5,4,2,1,2,2,1,0.2836575875486381,0.2848249027237354,8.518518518518519,339.43,0.38,506.78,1.0,9152.04,0.31,565.4,0.36,12734.16,0.05,565.39,0.36,1690.71,0.61,1344.49,0.27,0.10839355197331846
2,4,6,2,2,3,2,2,6,1,2,2,1,1,0.25551232166018156,0.2710765239948119,9.384615384615385,424.07,0.39,450.96,1.0,366.85,0.26,6161.49,1.0,486.24,0.27,433.78,0.43,456.35,0.23,0.11481481481481481,,
2,4,1,1,1,3,2,4,7,2,1,1,1,1,0.31965811965811963,0.31965811965811963,10.054054054054054,55.65,0.29,185.81,1.0,203.19,1.0,23.96,0.45,140.32,0.4,89.99,0.14,0.09046454767726164,,,,
1,3,2,2,1,1,1,1,5,1,1,1,2,1,0.25058365758754864,0.25058365758754864,9.221590909090908,126.01,0.39,529.67,1.0,84.93,0.29,7899.64,0.35,123.54,0.17,7899.64,0.53,84.93,0.21,3748.14,0.25,0.10116731517509725
2,3,6,3,2,1,2,1,4,2,1,1,2,1,0.23735408560311283,0.23735408560311283,8.753846153846155,36.21,0.39,186.15,1.0,29.7,0.06,3325.32,0.48,38.57,0.2,1245.07,0.24,0.10410094637223977,,,,
1,1,9,3,1,3,2,1,4,1,1,1,1,1,0.20505836575875486,0.20505836575875486,9.55607476635514,47265.97,0.37,686.38,1.0,72174.16,0.11,9973.01,0.34,166.35,0.2,2946.79,0.25,0.09960159362549803,,,,
1,2,5,1,1,1,2,2,8,2,2,2,1,1,0.3595330739299611,0.3583657587548638,10.993333333333334,1505.38,0.36,1406.34,1.0,1130.77,0.29,947.74,0.02,1864.64,0.31,1667.78,0.58,1458.91,0.22,0.08893829905503059,,
2,2,2,2,1,1,1,5,5,1,2,1,1,1,0.324254215304799,0.3229571984435798,11.0,169.63,0.42,185.58,1.0,3048.16,0.31,236.29,0.34,5918.6,0.13,236.28,0.34,920.91,0.45,552.02,0.27,0.0981481481481481
2,3,4,2,1,1,1,4,6,1,2,1,1,1,0.2490272373540856,0.2490272373540856,9.384615384615385,3443.32,0.41,162.31,1.0,2453.98,0.33,174.01,0.34,3526.81,0.06,174.0,0.29,2453.98,0.21,482.49,0.24,0.09444444444444444
1,4,6,4,1,3,1,2,5,1,2,2,2,1,0.23657587548638132,0.23813229571984434,10.45859872611465,1358.31,0.34,1375.74,1.0,1461.4,0.26,1393.66,0.33,1645.8,0.02,1393.6,0.35,1548.86,0.63,1369.97,0.26,0.08727070594774877
1,1,6,3,2,2,1,1,7,1,2,1,2,1,0.22023346303501945,0.22023346303501945,10.45859872611465,18720.71,0.38,2480.21,1.0,664.55,0.29,3779.62,0.29,25088.96,0.1,3779.53,0.31,664.55,0.36,587.41,0.22,0.08671484157865483
2,2,1,4,1,2,2,4,1,2,1,2,2,1,0.3452991452991453,0.3452991452991453,8.75,122.02,0.36,201.38,1.0,437.75,0.01,32.38,0.34,145.04,0.43,181.52,0.27,0.11111111111111116,,,,
1,2,2,4,1,1,2,4,5,2,2,2,1,1,0.36342412451361866,0.3587548638132296,10.45859872611465,389.4,0.37,594.16,1.0,10853.93,0.29,3648.03,0.1,781.57,0.37,2194.6,0.48,1660.23,0.26,0.09560867148415786,,
2,4,9,4,2,1,2,4,3,2,1,2,2,1,0.3035019455252918,0.30479896238651105,10.60344827586207,155.78,0.39,231.05,1.0,7118.94,0.4,1461.22,1.0,256.65,0.33,789.22,0.43,626.14,0.23,0.15156017830609214,,
1,2,8,2,2,1,2,5,8,1,2,1,1,1,0.2704280155642023,0.267704280155642,11.493055555555555,478.04,0.38,638.34,1.0,11996.67,0.29,20541.87,0.03,955.02,0.34,2568.07,0.57,1809.47,0.22,0.08226792662590332,,
1,3,6,2,1,3,1,1,5,1,2,2,1,1,0.211284046692607,0.211284046692607,10.173913043478262,27500.68,0.36,603.08,1.0,120.64,0.26,7259.5,0.31,32574.55,0.1,7251.6,0.35,120.64,0.2,2407.5,0.25,0.09171762090050029
1,3,8,3,1,2,2,3,8,2,1,1,2,1,0.20622568093385213,0.20622568093385213,10.532051282051283,106.52,0.38,9833.65,1.0,827.77,0.14,5816.02,0.3,38.25,0.32,799.25,0.25,0.08671484157865483,,,,
1,2,3,3,1,2,2,5,8,1,1,1,2,1,0.3085603112840467,0.30894941634241246,10.386075949367088,394.88,0.35,625.02,1.0,10909.99,0.25,18674.16,1.0,126.98,0.3,1192.35,0.27,609.99,0.23,0.08838243468593665,,
2,2,6,3,1,2,1,3,3,2,2,2,1,1,0.27367055771725035,0.2723735408560311,10.189655172413794,3459.96,0.39,3516.46,1.0,2008.02,0.39,2144.73,0.45,6602.9,1.0,2144.74,0.49,2008.03,0.43,316.26,0.23,0.12018489984591685
2,2,4,4,2,1,1,4,5,1,2,2,1,1,0.33722438391699094,0.3398184176394293,10.020408163265307,131.94,0.37,187.07,1.0,2861.17,0.29,204.22,0.32,1094.2,1.0,204.22,0.31,603.36,0.51,518.3,0.27,0.09074074074074079
2,3,8,2,1,2,2,3,7,2,1,2,1,1,0.22568093385214008,0.22568093385214008,9.8,42.17,0.38,2922.37,1.0,245.66,0.14,1645.04,0.47,2.42,0.31,235.39,0.23,0.11111111111111116,,,,
1,1,4,4,1,3,1,4,3,2,2,2,1,1,0.2132295719844358,0.2140077821011673,10.346153846153847,198.73,0.34,662.32,1.0,20423.35,0.4,195.54,0.46,199.27,1.0,195.54,0.53,20423.35,0.63,541.83,0.24,0.08765133171912831
1,1,5,1,2,1,1,1,8,2,2,1,1,1,0.2649805447470817,0.2649805447470817,12.325925925925926,90.16,0.37,612.51,1.0,100.35,0.31,8669.45,0.31,164.71,0.09,8669.46,0.3,100.35,0.18,4374.72,0.23,0.07448582545858806
2,3,2,1,1,3,1,5,6,2,2,1,2,1,0.22178988326848248,0.2243839169909209,10.25,1.52,0.41,188.1,1.0,2454.62,0.31,56.83,0.36,3.23,0.1,56.75,0.32,2454.62,0.19,183.52,0.28,0.09074074074074079
1,2,2,1,1,1,1,2,1,1,2,1,1,1,0.3299610894941634,0.3369649805447471,8.846743295019158,1900.31,0.38,1900.31,1.0,1900.31,0.33,1900.31,0.37,1900.31,0.16,1900.31,0.37,1900.31,0.5,1900.31,0.27,0.10272373540856028
1,1,5,4,2,2,1,4,1,2,1,2,1,1,0.26459143968871596,0.26536964980544747,8.846743295019158,48.7,0.38,744.38,1.0,9594.62,0.3,182.77,0.37,9.18,0.09,182.77,0.37,9594.62,0.22,726.79,0.27,0.10233463035019452
2,2,5,4,2,2,1,4,3,1,1,1,1,1,0.2931258106355383,0.30479896238651105,10.084745762711865,146.93,0.35,211.29,1.0,4231.84,0.39,35.29,0.44,618.67,1.0,35.29,0.49,198.31,0.43,202.56,0.23,0.09480122324159024
1,4,8,2,1,1,2,2,7,2,2,1,2,1,0.2704280155642023,0.2731517509727626,11.406896551724138,1405.18,0.37,1385.79,1.0,1124.08,0.34,1120.49,0.04,1716.56,0.35,1675.12,0.57,1447.3,0.26,0.08727070594774877,,
2,3,8,4,1,3,2,2,3,2,1,1,2,1,0.22568093385214008,0.22568093385214008,9.76923076923077,2980.02,0.35,444.18,1.0,3032.12,1.0,473.29,0.5,8781.58,0.42,593.8,0.23,0.09642857142857142,,,,
2,4,2,2,2,2,1,2,3,2,1,2,1,1,0.27367055771725035,0.26848249027237353,9.62,412.85,0.41,418.13,1.0,5731.57,0.48,445.38,0.43,6135.4,1.0,445.38,0.47,393.86,0.59,546.09,0.22,0.12241054613935964
2,1,6,4,1,1,2,4,6,2,2,2,1,1,0.23735408560311283,0.23735408560311283,9.588235294117647,3418.36,0.42,158.01,1.0,3610.95,0.07,183.55,0.3,2452.55,0.21,485.68,0.24,0.09444444444444444,,,,
2,2,1,2,1,1,2,2,3,1,2,2,2,1,0.4239316239316239,0.4239316239316239,9.823529411764707,395.46,0.35,402.78,1.0,6447.68,1.0,443.33,0.33,430.98,0.43,407.79,0.23,0.10869565217391308,,,,
1,4,8,2,2,1,2,5,4,2,1,1,2,1,0.2704280155642023,0.267704280155642,8.994444444444444,378.58,0.39,552.38,1.0,10025.49,0.28,13353.69,0.04,575.9,0.36,1793.86,0.61,1466.02,0.27,0.10172317954419119,,
2,4,9,2,2,2,2,4,8,2,1,1,1,1,0.2529182879377432,0.2503242542153048,10.73913043478261,86.98,0.32,212.09,1.0,3722.13,0.4,555.95,0.02,38.58,0.48,176.19,0.42,151.15,0.16,0.15000000000000002,,
2,3,5,3,2,2,1,3,4,2,2,2,1,1,0.2490272373540856,0.251621271076524,8.642857142857142,33.03,0.39,2797.95,1.0,9.54,0.27,1170.16,0.37,232.46,0.07,1170.16,0.37,9.54,0.34,243.72,0.26,0.11851851851851847
2,1,4,1,1,1,2,1,6,1,1,2,2,1,0.22697795071335927,0.22697795071335927,10.25,38.83,0.42,167.82,1.0,30.58,0.05,3783.82,0.45,37.74,0.17,1213.07,0.22,0.0888888888888889,,,,
2,3,1,1,2,3,1,1,8,2,1,1,2,1,0.2289855072463768,0.2289855072463768,11.075,5967.64,0.41,151.32,1.0,45.62,0.27,3378.69,0.37,6659.71,0.07,3378.67,0.44,45.62,0.15,1191.71,0.15,0.09316770186335399
1,2,4,3,1,2,1,4,2,1,1,2,2,1,0.3140077821011673,0.3085603112840467,11.942446043165468,266.2,0.28,613.56,1.0,13769.02,0.49,121.75,0.42,2147.41,1.0,121.75,0.44,615.77,0.72,721.63,0.21,0.0778210116731517
2,1,7,2,2,2,2,5,2,2,1,1,1,1,0.22697795071335927,0.22697795071335927,9.18867924528302,58.6,0.34,156.24,1.0,58.21,0.04,21.63,0.46,3752.47,0.4,142.73,0.19,0.09999999999999998,,,,
2,2,6,3,2,3,1,5,1,2,1,2,2,1,0.24254215304798962,0.2438391699092088,9.012987012987013,162.77,0.39,236.94,1.0,3749.81,0.31,55.13,0.35,6435.29,0.01,55.05,0.37,500.47,0.47,195.79,0.27,0.10376134889753563
2,2,9,2,1,2,2,4,7,1,1,2,1,1,0.2529182879377432,0.2503242542153048,10.25,103.27,0.35,201.76,1.0,2488.59,0.24,521.18,0.02,41.75,0.31,155.74,0.43,155.79,0.19,0.0888888888888889,,
1,4,5,4,2,3,2,4,8,1,1,1,2,1,0.2914396887159533,0.2883268482490272,10.993333333333334,461.66,0.36,577.58,1.0,13782.08,0.25,1032.68,1.0,198.35,0.31,744.32,0.43,542.14,0.23,0.08393551973318514,,
2,1,6,1,2,2,2,3,4,2,2,2,1,1,0.2204928664072633,0.2204928664072633,8.825396825396826,25.16,0.38,3200.26,1.0,320.79,0.07,1447.64,0.31,10.47,0.32,289.06,0.25,0.10177705977382878,,,,
1,2,5,1,1,1,2,5,8,1,1,1,1,1,0.3595330739299611,0.3587548638132296,11.787234042553191,485.98,0.36,642.9,1.0,12835.48,0.28,21240.6,1.0,955.34,0.33,2664.93,0.56,1871.3,0.21,0.07931225734886305,,
2,4,5,1,1,3,1,1,2,1,2,2,1,1,0.26459143968871596,0.26459143968871596,11.0,82.05,0.29,172.64,1.0,2908.46,0.36,4050.29,0.38,49.0,1.0,4050.27,0.41,2908.46,0.38,1228.61,0.19,0.08518518518518514
2,1,1,1,2,2,2,1,1,2,1,1,2,1,0.22753623188405797,0.22753623188405797,9.0,8718.55,0.4,834.54,1.0,10464.46,0.06,1397.58,0.36,261.51,0.34,142.04,0.27,0.11014492753623184,,,,
2,1,5,3,1,2,1,3,7,2,2,1,1,1,0.2490272373540856,0.251621271076524,8.818181818181818,41.01,0.4,2846.95,1.0,2.73,0.28,1736.72,0.37,228.46,0.08,1736.72,0.46,2.73,0.33,240.67,0.22,0.10555555555555551
2,1,6,4,1,2,2,1,8,1,2,2,1,1,0.2204928664072633,0.2204928664072633,10.73913043478261,4967.55,0.41,736.99,1.0,6733.15,0.08,1709.74,0.48,211.02,0.31,285.94,0.18,0.08518518518518514,,,,
2,1,6,4,2,3,1,3,3,2,1,2,1,1,0.21660181582360571,0.21660181582360571,10.018867924528301,2977.6,0.35,3179.49,1.0,1829.03,0.4,1678.71,0.4,5841.0,1.0,1678.72,0.51,1829.04,0.42,294.25,0.23,0.08904109589041098
2,1,7,1,1,2,1,4,3,1,1,1,2,1,0.22957198443579765,0.23216601815823606,9.538461538461538,57.29,0.35,180.67,1.0,3343.15,0.39,22.46,0.43,57.33,1.0,22.46,0.48,3343.15,0.42,163.46,0.23,0.09671532846715325
2,1,6,3,2,2,2,2,6,1,1,2,1,1,0.2204928664072633,0.2204928664072633,10.73913043478261,389.96,0.39,381.66,0.4,384.99,0.08,557.86,0.31,325.35,0.32,446.43,0.26,0.08333333333333337,,,,
2,3,7,1,1,1,2,2,5,1,1,1,1,1,0.22827496757457846,0.22827496757457846,10.020408163265307,401.03,0.36,408.94,1.0,385.59,0.07,358.95,0.45,427.42,0.18,513.7,0.28,0.09074074074074079,,,,
1,1,8,3,2,2,1,4,8,2,1,1,2,1,0.2237354085603113,0.22490272373540857,10.036809815950921,10.23,0.36,498.82,0.39,7056.23,0.26,221.33,0.37,20.58,0.14,221.32,0.35,7056.23,0.1,551.16,0.24,0.09282934963868816
2,4,5,1,2,3,2,5,2,2,1,2,1,1,0.2905317769130999,0.2918287937743191,11.857142857142858,84.14,0.29,163.33,0.38,6242.44,0.35,6391.0,1.0,49.36,0.43,544.48,0.37,178.42,0.19,0.08333333333333337,,
2,4,1,1,2,1,2,5,5,1,1,2,2,1,0.4239316239316239,0.4239316239316239,11.393939393939394,117.28,0.38,162.32,1.0,4648.73,1.0,166.62,0.28,675.1,0.54,450.15,0.23,0.08312958435207829,,,,
2,1,6,3,2,1,2,4,2,2,2,1,2,1,0.23735408560311283,0.23735408560311283,10.040816326530612,5414.24,0.35,170.26,1.0,5420.84,0.01,188.39,0.48,5416.88,0.42,513.43,0.2,0.10720887245841038,,,,
2,3,3,4,2,1,2,1,3,2,1,1,1,1,0.22697795071335927,0.22697795071335927,10.071428571428571,126.15,0.34,211.38,1.0,61.46,1.0,2806.67,0.34,2184.31,0.43,1618.74,0.23,0.0903225806451613,,,,
2,2,6,4,2,3,1,2,8,2,2,1,1,1,0.24254215304798962,0.24254215304798962,10.48936170212766,371.59,0.35,434.47,1.0,258.43,0.28,501.97,0.38,6873.69,1.0,502.29,0.44,407.44,0.42,582.84,0.17,0.1333333333333333
2,4,3,3,2,2,2,1,3,1,2,2,2,1,0.29442282749675747,0.29442282749675747,9.810344827586206,667.93,0.34,797.78,1.0,1773.46,0.52,342.62,1.0,2116.55,0.48,1773.46,0.6,251.15,0.22,0.11004784688995217,,
2,1,5,1,2,3,2,2,3,1,1,1,2,1,0.23476005188067445,0.23476005188067445,9.872727272727273,3218.6,0.35,465.25,1.0,3023.63,1.0,530.16,0.51,9467.51,0.43,633.51,0.23,0.10535117056856191,,,,
2,1,3,3,1,1,2,4,5,1,2,1,1,1,0.22697795071335927,0.22697795071335927,10.73913043478261,4154.54,0.36,196.03,1.0,4118.36,0.05,166.53,0.46,3452.09,0.17,582.0,0.24,0.08518518518518514,,,,
2,4,3,3,1,1,1,5,6,1,1,1,1,1,0.32944228274967574,0.3333333333333333,10.25,135.93,0.37,211.9,1.0,3528.3,0.25,240.85,0.29,5524.75,1.0,240.84,0.29,805.11,0.4,553.32,0.24,0.1074074074074074
1,1,7,1,1,2,1,3,2,1,1,2,1,1,0.22178988326848248,0.22529182879377432,10.173913043478262,9195.66,0.34,9646.41,1.0,5923.15,0.36,6321.07,0.43,18323.13,0.07,6321.08,0.47,5923.18,0.41,941.74,0.22,0.09116175653140635
2,3,3,2,1,1,2,4,3,1,1,2,2,1,0.22697795071335927,0.22697795071335927,10.071428571428571,6225.15,0.34,211.38,1.0,6232.84,1.0,230.58,0.34,6228.38,0.43,544.41,0.23,0.0903225806451613,,,,
1,2,1,2,1,2,1,2,4,2,2,1,1,1,0.3294710327455919,0.33249370277078083,8.138157894736842,989.51,0.34,959.02,1.0,1009.77,0.41,1016.05,0.37,1255.55,0.01,1016.05,0.37,1009.77,0.46,1005.83,0.28,0.10511159107271417
2,3,2,3,1,1,2,3,7,1,2,1,2,1,0.2503242542153048,0.2503242542153048,10.25,39.96,0.39,3053.13,1.0,39.13,0.17,1808.91,0.49,34.68,0.16,287.07,0.2,0.0888888888888889,,,,
1,1,8,4,2,1,1,5,5,1,2,2,1,1,0.23424124513618677,0.23151750972762647,9.398843930635838,32.19,0.37,525.43,1.0,10473.1,0.27,649.2,0.34,29.5,0.11,649.19,0.36,10473.1,0.19,1484.05,0.26,0.09783212896053362
2,4,5,3,1,3,2,5,6,1,1,1,2,1,0.29961089494163423,0.29571984435797666,10.48936170212766,130.53,0.36,194.95,1.0,3671.07,0.23,5653.77,1.0,39.67,0.49,447.05,0.4,161.96,0.21,0.0888888888888889,,
2,3,2,4,1,1,2,1,1,1,1,1,2,1,0.2503242542153048,0.2503242542153048,9.012987012987013,43.68,0.4,236.94,1.0,44.57,0.15,3514.99,0.53,47.15,0.21,1381.69,0.27,0.10376134889753563,,,,
2,2,1,2,1,3,1,3,1,1,1,1,2,1,0.3264957264957265,0.3264957264957265,8.75,2868.71,0.36,3102.37,1.0,506.07,0.38,1275.4,0.35,5014.32,0.01,1274.47,0.34,506.05,0.43,240.27,0.27,0.10598290598290594
2,4,3,4,2,1,1,3,4,1,2,2,2,1,0.32944228274967574,0.33073929961089493,7.852459016393443,2484.21,0.33,2679.34,1.0,32.44,0.29,1507.51,0.41,4138.48,0.0,1507.52,0.55,386.02,0.42,251.83,0.26,0.12037037037037035
2,4,9,2,2,2,2,5,2,1,1,1,1,1,0.2529182879377432,0.25421530479896237,10.48936170212766,89.39,0.32,170.6,1.0,4278.14,0.34,5652.61,0.0,29.77,0.44,340.47,0.37,175.81,0.19,0.11111111111111116,,
2,4,4,2,2,3,2,2,2,2,1,1,1,1,0.2788586251621271,0.2840466926070039,12.170731707317072,342.16,0.27,381.76,0.39,10436.7,0.47,7625.41,1.0,510.12,0.44,487.15,0.53,627.78,0.2,0.07592592592592595,,
1,2,6,1,2,3,1,1,5,2,1,1,2,1,0.23813229571984434,0.23813229571984434,10.45859872611465,375.31,0.34,610.92,1.0,135.06,0.26,7002.41,0.34,177.26,0.01,6995.15,0.35,7264.24,0.63,2318.78,0.25,0.08782657031684271
1,2,4,2,2,2,1,4,3,1,2,1,2,1,0.3105058365758755,0.311284046692607,10.02116402116402,431.14,0.34,672.21,1.0,13320.42,0.53,108.38,0.46,1955.04,1.0,108.38,0.5,551.2,0.75,704.68,0.23,0.0912145943350936
1,1,1,4,1,2,2,1,5,1,2,1,2,1,0.21660181582360571,0.21660181582360571,11.358778625954198,39011.76,0.35,2203.71,1.0,52263.57,0.03,4493.33,0.26,681.59,0.17,503.93,0.23,0.08091414453366275,,,,
1,3,7,2,1,1,2,5,8,1,2,1,2,1,0.2171206225680934,0.2171206225680934,9.427745664739884,12.0,0.41,541.97,1.0,20.75,0.09,618.95,0.31,8734.46,0.21,1487.45,0.24,0.09589800443458985,,,,
1,3,7,4,1,2,2,1,1,2,2,2,2,1,0.2077821011673152,0.2077821011673152,8.846743295019158,34814.92,0.38,2984.52,1.0,43887.22,0.13,5030.71,0.37,974.02,0.22,644.5,0.27,0.10311284046692604,,,,
1,2,6,2,1,1,2,4,3,1,1,2,1,1,0.30038910505836575,0.29961089494163423,10.54040404040404,473.47,0.35,734.98,1.0,24052.27,0.4,4930.74,1.0,920.39,0.35,2697.96,0.59,2040.53,0.24,0.08796498905908101,,
2,1,4,2,2,1,1,2,3,1,2,1,1,1,0.2490272373540856,0.24643320363164722,9.928571428571429,3313.25,0.34,470.95,1.0,9796.46,0.39,484.48,0.39,3537.05,1.0,484.48,0.51,9796.46,0.43,480.46,0.23,0.10130718954248363
1,4,4,2,1,1,1,4,1,1,1,1,2,1,0.3256809338521401,0.3284046692607004,8.846743295019158,425.27,0.33,744.38,1.0,13297.44,0.3,844.54,0.37,4140.33,0.01,844.51,0.37,2437.49,0.57,1963.5,0.27,0.1035019455252918
2,4,4,4,1,2,2,3,8,1,1,2,1,1,0.2918287937743191,0.2905317769130999,8.818181818181818,2635.71,0.35,2818.06,1.0,1.56,0.33,4705.91,0.0,1643.56,0.45,1286.05,0.69,290.67,0.22,0.11296296296296293,,
2,3,8,2,2,1,1,1,7,2,2,2,1,1,0.2438391699092088,0.2438391699092088,13.594594594594595,34.28,0.39,202.79,1.0,33.2,0.32,3280.6,0.26,36.83,0.12,3280.61,0.24,33.2,0.16,1312.19,0.22,0.06481481481481477
1,4,5,1,2,3,1,4,1,1,1,2,1,1,0.2918287937743191,0.2856031128404669,8.846743295019158,472.35,0.34,744.38,1.0,12890.08,0.3,193.5,0.35,962.23,0.02,193.53,0.37,658.63,0.65,596.58,0.27,0.10077821011673149
1,3,7,3,2,3,2,3,7,1,1,2,1,1,0.2019455252918288,0.2019455252918288,11.455172413793104,95.93,0.35,10049.28,1.0,154.16,0.12,5177.79,0.3,63.52,0.17,751.99,0.23,0.08139534883720934,,,,
2,2,8,1,2,2,1,2,8,1,2,1,1,1,0.25680933852140075,0.2490272373540856,10.48936170212766,323.8,0.32,437.54,1.0,278.41,0.28,505.47,0.34,5968.59,0.01,505.47,0.46,390.15,0.45,464.71,0.15,0.09259259259259256
2,1,3,4,2,3,1,4,3,2,2,1,1,1,0.2178988326848249,0.2178988326848249,9.928571428571429,61.31,0.34,205.43,1.0,5798.71,0.39,49.43,0.42,61.47,1.0,49.43,0.51,5798.71,0.43,153.4,0.23,0.10130718954248363
1,2,4,3,1,1,2,2,5,2,2,1,1,1,0.35019455252918286,0.3556420233463035,10.173913043478262,1333.05,0.32,1282.43,1.0,1520.57,0.32,1354.16,0.02,1511.83,0.37,1573.8,0.56,1378.76,0.25,0.09282934963868816,,
2,4,3,3,2,1,2,3,8,2,2,1,1,1,0.3476005188067445,0.34889753566796367,10.25,2817.28,0.37,2954.55,1.0,45.06,0.31,5524.75,1.0,1763.07,0.44,489.92,0.37,482.36,0.23,0.09629629629629632,,
2,3,6,1,1,3,1,3,3,1,1,2,2,1,0.2178988326848249,0.21530479896238652,10.018867924528301,2977.6,0.35,3179.49,1.0,1829.03,0.38,1678.71,0.4,5841.0,1.0,1678.72,0.51,1829.04,0.42,294.25,0.23,0.08904109589041098
1,2,6,2,2,1,1,2,5,1,2,1,1,1,0.30894941634241246,0.2914396887159533,9.903030303030302,1355.15,0.35,1363.46,1.0,1314.31,0.31,1413.42,0.33,1432.45,0.02,1413.42,0.35,1477.11,0.76,1474.36,0.26,0.09227348526959422
2,3,3,2,1,2,1,1,4,2,1,2,1,1,0.23994811932555124,0.23994811932555124,8.818181818181818,6573.8,0.41,648.38,1.0,209.07,0.26,1080.05,0.37,9966.91,0.04,1080.04,0.37,209.07,0.34,125.12,0.25,0.10555555555555551
1,2,3,1,2,2,2,3,4,1,1,2,1,1,0.31556420233463034,0.309727626459144,8.994444444444444,8801.05,0.34,9413.02,1.0,71.92,0.28,15882.81,0.01,4239.92,0.36,1664.27,0.49,817.96,0.27,0.1061700944969427,,
2,4,7,2,1,3,1,3,7,2,2,1,2,1,0.2140077821011673,0.21530479896238652,10.020408163265307,2851.9,0.4,3058.05,1.0,32.45,0.27,1813.74,0.35,5364.53,0.01,1813.75,0.47,1457.25,0.43,244.56,0.25,0.09074074074074079
1,3,9,3,2,2,1,2,3,2,1,2,1,1,0.21828793774319066,0.21750972762645915,9.957055214723926,9918.45,0.35,1368.02,1.0,17155.81,0.43,1588.17,0.45,10265.55,1.0,1588.17,0.51,17155.81,0.45,1666.79,0.25,0.09238521836506164
1,1,5,4,2,1,1,4,5,1,2,1,1,1,0.26926070038910505,0.2708171206225681,9.77245508982036,12721.34,0.38,567.87,1.0,10610.57,0.28,680.47,0.37,11400.24,0.09,680.45,0.38,10610.57,0.19,1529.43,0.27,0.0933852140077821
2,1,4,3,2,2,1,4,8,2,2,1,2,1,0.23994811932555124,0.23865110246433205,8.642857142857142,49.78,0.36,173.01,1.0,1815.09,0.27,33.63,0.31,55.76,0.01,33.63,0.29,1815.09,0.31,138.47,0.24,0.10555555555555551
1,1,8,2,2,2,2,3,4,1,2,1,1,1,0.20622568093385213,0.20622568093385213,9.534883720930232,96.71,0.37,11870.58,1.0,1276.86,0.1,5575.03,0.34,88.31,0.21,949.89,0.25,0.09713024282560712,,,,
1,3,3,3,1,1,1,4,3,1,2,1,1,1,0.22957198443579765,0.22879377431906614,10.358695652173912,21607.58,0.33,677.76,1.0,21619.39,0.43,835.3,0.39,21634.57,1.0,835.28,0.35,21619.39,0.59,1832.81,0.24,0.08708133971291865
1,2,7,3,2,3,1,2,3,2,1,2,1,1,0.23035019455252917,0.23151750972762647,10.588541666666666,1690.95,0.37,1704.44,1.0,36693.3,0.41,1920.44,0.42,31747.26,1.0,1922.06,0.52,2381.93,0.45,2332.97,0.24,0.09707865168539331
2,1,9,4,2,2,1,4,4,2,2,2,2,1,0.23346303501945526,0.23346303501945526,10.020408163265307,4.93,0.39,183.29,1.0,2171.63,0.29,47.31,0.43,8.2,0.12,47.31,0.38,2171.63,0.33,189.58,0.26,0.1074074074074074
2,2,1,1,1,2,1,1,6,2,1,2,1,1,0.3299145299145299,0.3299145299145299,10.054054054054054,482.03,0.38,556.04,1.0,1015.6,0.36,1397.99,0.35,232.18,1.0,1397.98,0.46,1015.6,0.39,120.76,0.21,0.10513447432762835
2,4,8,3,2,3,2,3,7,2,2,2,2,1,0.251621271076524,0.25421530479896237,9.588235294117647,2792.2,0.4,2974.04,1.0,32.39,0.27,5108.12,0.02,1700.27,0.48,1474.25,0.44,240.88,0.24,0.12407407407407411,,
1,1,1,3,2,1,1,5,7,2,1,1,1,1,0.22957198443579765,0.23173367920449633,9.581699346405228,15.65,0.36,483.43,1.0,8891.92,0.27,573.38,0.34,20.3,0.07,573.37,0.35,8891.92,0.2,1386.79,0.26,0.09388511426806667
1,4,4,3,2,1,1,4,1,1,2,2,2,1,0.32607003891050584,0.32801556420233463,8.846743295019158,425.27,0.33,744.38,1.0,13297.44,0.3,844.54,0.37,4140.33,0.01,844.51,0.37,2437.49,0.57,1963.5,0.27,0.1035019455252918
1,1,3,2,1,3,1,4,5,2,1,1,2,1,0.21284046692607003,0.2140077821011673,9.96951219512195,37.54,0.36,636.05,1.0,10776.35,0.25,158.26,0.34,42.87,0.05,158.29,0.36,10776.35,0.19,518.28,0.27,0.09116175653140635
1,3,1,1,2,2,1,5,1,2,2,2,2,1,0.22481625594466062,0.22654561175961954,8.6375,48.06,0.38,663.78,1.0,9784.49,0.29,150.11,0.39,49.96,0.07,150.11,0.37,9784.52,0.22,632.92,0.27,0.1046260268050151
1,4,2,2,1,2,2,3,1,1,2,2,2,1,0.3093385214007782,0.30622568093385216,8.846743295019158,12910.01,0.38,13234.35,1.0,94.0,0.29,21792.18,0.16,6029.61,0.37,3003.38,0.37,1053.25,0.27,0.1035019455252918,,
1,2,6,3,2,2,2,5,1,1,1,1,1,1,0.2649805447470817,0.26108949416342414,8.846743295019158,475.08,0.36,744.38,1.0,10963.37,0.3,18723.36,0.03,182.77,0.37,1293.89,0.65,726.79,0.27,0.10155642023346301,,
2,2,2,2,1,1,1,4,7,1,2,2,2,1,0.324254215304799,0.324254215304799,10.73913043478261,116.97,0.34,220.43,1.0,3584.23,0.23,223.03,0.34,1187.47,0.15,223.02,0.3,713.48,0.3,549.71,0.23,0.08333333333333337
