sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
3,3,1,3,2,2,2,1,3,1,2,1,1,1,0.14845080013619338,0.14845080013619338,0.16957,2.03697,0.03747099767981433,4.0,34.76,0.0,147.04,0.0,308.56,0.0,172.05,0.0,304.18,0.0,22.23,0.0,67.41,0.0,43.32,0.0,79395.35,0.43,4912.38,0.36,15910.29,0.28,431.0,1.0,431.0,1.0,24391.62,0.29,0.0651119334850938
2,4,8,1,1,5,1,5,3,2,1,1,2,1,0.18345618345618345,0.1857084357084357,0.15548,1.8742,0.035300447857531496,3.6643598615916955,229.85,0.37,0.0,1.0,44.81,0.29,82.66,0.41,824.84,0.16,291.06,0.23,94.49,0.48,284.53,0.32,0.0,1.0,42.98,0.35,367.59,1.0,367.59,1.0,235.1,0.37,0.0,1.0,0.08774266163089962
1,3,5,4,2,4,1,3,4,2,1,1,1,1,0.16319636385971378,0.16319636385971378,0.1863,1.98436,0.04151267577391159,3.275351310292442,821.67,0.42,457.66,0.31,1819.12,0.36,1475.69,0.29,799.28,0.29,2304.66,0.21,1384.86,0.41,2371.57,0.34,122.23,0.14,484.78,0.34,40.52,0.17,438.51,0.05,1199.06,0.24,142.47,0.1,0.17029081138593907
1,1,1,4,2,4,1,4,2,2,2,2,1,1,0.15902265902265902,0.15902265902265902,0.20338,2.38171,0.04236068222114097,3.287125091441112,10105.66,0.44,320.84,0.28,354.14,0.33,1297.33,0.25,19651.78,0.25,2397.82,0.18,1288.74,0.39,2455.44,0.31,82.48,0.09,563.43,0.3,1132.81,0.15,3134.47,0.01,797.42,0.17,84.4,0.05,0.17017387563116376
2,3,5,2,1,2,1,2,6,2,2,1,2,1,0.15315315315315314,0.15315315315315314,0.18566,1.93217,0.0417347478440075,3.243927125506073,230.7,0.48,192.83,0.31,252.72,0.36,511.95,0.28,196.57,0.28,882.67,0.21,486.46,0.41,900.55,0.35,35.23,0.14,179.32,0.34,212.72,0.16,225.6,0.05,168.47,0.25,58.7,0.09,0.1760984943395367
1,2,2,2,2,2,2,3,6,1,1,2,2,1,0.20889380259197837,0.20889380259197837,0.18868,1.96978,0.04214388824423502,3.234290843806104,529.1,0.31,1862.83,0.29,2899.36,0.21,1738.66,0.41,2979.4,0.34,150.43,0.14,622.7,0.34,157.36,0.1,1404.17,0.48,2014.97,0.26,466.76,0.29,6.75,0.17,3692.8,0.05,28.16,0.31,0.18323439008198902
2,4,3,3,2,3,2,2,1,1,1,2,1,1,0.16502866502866503,0.16502866502866503,0.18387,1.97143,0.04106409962833139,3.208092485549133,197.69,0.31,520.34,0.28,887.02,0.21,507.01,0.41,906.41,0.35,38.88,0.14,180.99,0.34,59.66,0.09,223.54,0.46,208.98,0.24,207.33,0.28,216.48,0.07,204.41,0.05,211.84,0.27,0.1712412501232377
2,3,2,3,1,5,2,3,2,1,2,1,2,1,0.16646191646191646,0.16441441441441443,0.19563,2.35962,0.04090985143072145,3.0961313012895664,142.99,0.28,342.72,0.23,717.23,0.19,350.39,0.4,726.46,0.31,19.29,0.08,150.44,0.3,18.7,0.02,449.49,0.46,609.02,0.27,136.25,0.23,45.97,0.15,68.29,0.02,54.13,0.22,0.09737790734123253
2,3,6,2,1,4,1,3,1,2,2,1,2,1,0.16031941031941033,0.16031941031941033,0.18387,1.97143,0.04106409962833139,3.208092485549133,329.68,0.36,197.69,0.31,682.77,0.31,520.34,0.28,313.09,0.28,887.02,0.21,507.01,0.41,906.41,0.35,38.88,0.14,180.99,0.34,30.83,0.17,171.08,0.05,465.87,0.25,59.66,0.09,0.15914423740510697
2,4,1,1,1,1,1,4,2,2,1,1,2,1,0.1369216241737488,0.1369216241737488,0.19136,2.36556,0.039980694561940124,3.426829268292683,475.28,0.4,89.31,0.27,1.83,0.34,197.02,0.23,2163.34,0.23,533.15,0.18,238.68,0.4,540.15,0.31,13.67,0.07,110.04,0.3,673.88,0.06,650.16,0.02,468.9,0.26,38.94,0.04,0.13880364572132037
