Utility Goal,Method,Iteration,Value
0.95,ranking,iterations q1,24.0
0.95,ranking,iterations q2,24.0
0.95,ranking,iterations q3,24.0
0.95,ranking,iterations q4,24.0
0.95,ranking,Fairness q1,0.04031
0.95,ranking,Fairness q2,0.04031
0.95,ranking,Fairness q3,0.04031
0.95,ranking,Fairness q4,0.04031
