missing_value,normalization,outlier,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
2,3,2,1,0.5000307106443094,0.49173883668079355,0.22161,2.56654,0.044717120496871,0.23916,846.39567,19.9988,346.29024,19.9988,341.20274,19.9988,1350.99386,19.9988,453.51477,19.9988,2405.79783,19.9988,1406.41203,19.9988,2788.52208,19.9988,100.19643,19.9988,708.08031,19.9988,343.86314,19.9988,308.79605,19.9988,9.09786,19.9988,110.03981,19.9988,0.18143328773227008
2,3,3,1,0.5000307106443094,0.49173883668079355,0.18676,1.9643,0.04175275049265343,0.23394,446.14175,23.4936,485.67884,23.4936,344.40931,23.4936,1690.92322,23.4936,583.75202,23.4936,2299.14369,23.4936,1553.82872,23.4936,2653.18313,23.4936,142.96632,23.4936,540.88936,23.4936,257.70657,23.4936,565.70349,23.4936,47.61471,23.4936,142.78178,23.4936,0.1431900325078565
2,3,4,1,0.5000307106443094,0.49173883668079355,0.19574,1.9864,0.04359843593851483,0.23482,589.45502,6.9099,589.14429,6.9099,401.93255,6.9099,1999.35106,6.9099,676.646,6.9099,2779.42203,6.9099,1854.53236,6.9099,3271.1212,6.9099,174.41278,6.9099,718.6818,6.9099,272.5378,6.9099,629.55669,6.9099,58.35421,6.9099,171.08803,6.9099,0.15217135292798287
2,3,5,1,0.5000307106443094,0.49173883668079355,0.19438,1.98475,0.04330798776128876,0.23082,579.57864,5.055,556.7299,5.055,380.20302,5.055,1957.7738,5.055,693.79327,5.055,2783.45997,5.055,1837.83495,5.055,3310.23071,5.055,163.95695,5.055,731.80242,5.055,270.10283,5.055,613.25085,5.055,56.02989,5.055,155.7543,5.055,0.1725921326746657
2,3,6,1,0.5000307106443094,0.49173883668079355,0.1928,1.99271,0.0429001551511326,0.22966,551.42753,4.1766,534.08895,4.1766,384.6824,4.1766,1946.36859,4.1766,713.41691,4.1766,2811.5015,4.1766,1836.55281,4.1766,3321.53251,4.1766,157.74606,4.1766,728.24311,4.1766,260.54378,4.1766,625.07143,4.1766,63.13237,4.1766,151.21648,4.1766,0.14786068432780494
2,3,7,1,0.5000307106443094,0.49173883668079355,0.19214,1.99119,0.04276429861809609,0.23157,553.00207,4.1152,542.58656,4.1152,406.51487,4.1152,1958.95943,4.1152,719.62564,4.1152,2767.3877,4.1152,1857.01156,4.1152,3265.98302,4.1152,155.6386,4.1152,719.74502,4.1152,267.24989,4.1152,586.37186,4.1152,69.26833,4.1152,150.91612,4.1152,0.16823052162842556
2,4,1,1,0.5000307106443094,0.4999692893556907,0.19098,2.00332,0.042419081225051385,0.23623,3018.2307,0.0,571.81821,0.0,1045.30995,0.0,2114.18863,0.0,12216.24514,0.0,2877.52142,0.0,1967.0139,0.0,3391.24845,0.0,161.4409,0.0,729.92987,0.0,4442.92282,0.0,3846.58617,0.0,2446.99475,0.0,167.7667,0.0,0.1712324997630455
2,4,2,1,0.5000307106443094,0.4999692893556907,0.22161,2.56654,0.044717120496871,0.23916,2128.72201,19.9988,346.29024,19.9988,885.04474,19.9988,1350.99386,19.9988,10331.86209,19.9988,2405.79783,19.9988,1406.41203,19.9988,2788.52208,19.9988,100.19643,19.9988,708.08031,19.9988,3880.17028,19.9988,3598.46034,19.9988,2173.78306,19.9988,110.03981,19.9988,0.18908246975857224
2,4,3,1,0.5000307106443094,0.4999692893556907,0.19273,2.04185,0.04253316836708324,0.23515,2199.43406,27.2281,455.56821,27.2281,781.54277,27.2281,1562.29163,27.2281,8905.15163,27.2281,2129.80266,27.2281,1462.97974,27.2281,2510.90163,27.2281,123.9905,27.2281,538.89166,27.2281,3231.38709,27.2281,2811.16443,27.2281,1831.36741,27.2281,139.37638,27.2281,0.17185160507325853
2,4,4,1,0.5000307106443094,0.4999692893556907,0.19516,2.0559,0.042968707706282146,0.24481,2388.1858,12.3641,534.14119,12.3641,1096.53233,12.3641,1894.16747,12.3641,10118.52136,12.3641,2561.72766,12.3641,1803.20873,12.3641,3036.85069,12.3641,149.00442,12.3641,646.07771,12.3641,4125.50498,12.3641,3591.74209,12.3641,1921.05308,12.3641,152.69809,12.3641,0.18165259191724809
2,4,5,1,0.5000307106443094,0.4999692893556907,0.19787,2.04672,0.04363117189759171,0.24512,2464.18298,10.2696,530.73093,10.2696,1120.05412,10.2696,1900.24087,10.2696,10335.58906,10.2696,2633.91515,10.2696,1782.99493,10.2696,3122.48136,10.2696,167.40024,10.2696,680.48623,10.2696,4252.13753,10.2696,3705.65922,10.2696,1957.3389,10.2696,149.81984,10.2696,0.18412486854025012
2,4,6,1,0.5000307106443094,0.4999692893556907,0.19943,2.00201,0.04430563644824418,0.24176,2624.87902,8.2857,527.8851,8.2857,1083.75591,8.2857,1909.54679,8.2857,10854.03124,8.2857,2713.02337,8.2857,1812.75554,8.2857,3210.0403,8.2857,176.34498,8.2857,718.59582,8.2857,4287.71009,8.2857,3764.56742,8.2857,2088.97902,8.2857,155.27787,8.2857,0.18465605401956411
2,4,7,1,0.5000307106443094,0.4999692893556907,0.20103,1.98345,0.04479911688181754,0.24023,2695.72364,6.9836,522.23014,6.9836,1069.03095,6.9836,1943.36112,6.9836,11169.42528,6.9836,2755.94788,6.9836,1846.52407,6.9836,3263.90007,6.9836,174.80675,6.9836,746.09177,6.9836,4306.99764,6.9836,3829.66708,6.9836,2158.383,6.9836,147.90535,6.9836,0.1839050015450492
2,5,1,1,0.5000307106443094,0.5000307106443094,0.19098,2.00332,0.042419081225051385,0.23623,288.78009,0.0,571.81821,0.0,1203.06599,0.0,2114.18863,0.0,10548.83194,0.0,2877.52142,0.0,1967.0139,0.0,3391.24845,0.0,161.4409,0.0,729.92987,0.0,4442.92282,0.0,3846.58617,0.0,2274.14021,0.0,167.7667,0.0,0.17132458079435303
