missing_value,normalization,model,outlier_bef_normalization_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
3,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14988930130647904
3,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1417224531243465
3,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1418147295846215
4,1,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,127342.53311,0.0,501.07903,0.0,51643.53452,0.0,2183.51622,0.0,95566.94988,0.0,2595.64561,0.0,1928.18197,0.0,3450.99488,0.0,144.70594,0.0,794.79412,0.0,342.30123,0.0,757.03665,0.0,172589.31347,0.0,159.92815,0.0,0.057348336652805074
4,2,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1395535070471463
4,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14039811723470827
4,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14338342940929621
4,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14375336595893068
5,1,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,127342.53311,0.0,501.07903,0.0,51643.53452,0.0,2183.51622,0.0,95566.94988,0.0,2943.03483,0.0,1928.18197,0.0,3450.99488,0.0,144.70594,0.0,794.79412,0.0,342.30123,0.0,757.03665,0.0,172589.31347,0.0,159.92815,0.0,0.07075251394017926
5,2,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.13844535881531198
5,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14988930130647904
5,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1417224531243465
5,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1418147295846215
6,1,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,127342.53311,0.0,501.07903,0.0,51643.53452,0.0,2183.51622,0.0,95566.94988,0.0,2943.03483,0.0,1928.18197,0.0,3450.99488,0.0,144.70594,0.0,794.79412,0.0,342.30123,0.0,757.03665,0.0,172589.31347,0.0,159.92815,0.0,0.07075251394017926
6,2,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.13844535881531198
6,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14988930130647904
6,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1417224531243465
6,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1418147295846215
7,1,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,127342.53311,0.0,501.07903,0.0,51643.53452,0.0,2183.51622,0.0,95566.94988,0.0,2943.03483,0.0,1928.18197,0.0,3450.99488,0.0,144.70594,0.0,794.79412,0.0,342.30123,0.0,757.03665,0.0,172589.31347,0.0,159.92815,0.0,0.07075251394017926
7,2,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.13844535881531198
7,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14988930130647904
7,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1417224531243465
7,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1418147295846215
8,1,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,127342.53311,0.0,501.07903,0.0,51643.53452,0.0,2183.51622,0.0,95566.94988,0.0,2943.03483,0.0,1928.18197,0.0,3450.99488,0.0,144.70594,0.0,794.79412,0.0,342.30123,0.0,757.03665,0.0,172589.31347,0.0,159.92815,0.0,0.07075251394017926
8,2,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.13844535881531198
8,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14988930130647904
8,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1417224531243465
8,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1418147295846215
9,1,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,127342.53311,0.0,501.07903,0.0,51643.53452,0.0,2183.51622,0.0,95566.94988,0.0,2943.03483,0.0,1928.18197,0.0,3450.99488,0.0,144.70594,0.0,794.79412,0.0,342.30123,0.0,757.03665,0.0,172589.31347,0.0,159.92815,0.0,0.07075251394017926
9,2,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.13844535881531198
9,3,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.14988930130647904
9,4,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1417224531243465
9,5,1,0.39588452088452086,0.20036,1.991,0.04459308528661681,0.24066,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.1418147295846215
