missing_value,normalization,outlier,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,1,4,1,0.12343366093366093,0.12343366093366093,31263.26,0.22,631.77,0.13,78462.22,0.29,2458.18,0.13,357299.5,0.28,3586.81,0.13,2257.75,0.13,4124.55,0.13,219.1,0.13,1407.03,0.13,502.92,0.08,1146.64,0.05,322213.54,0.3,203.17,0.13,0.0,0.0,0.0,0.0
