missing_value,normalization,outlier,model,outlier_bef_normalization_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,1,6,1,0.12128378378378378,33076.81,0.25,704.43,0.13,105269.14,0.32,2856.77,0.13,459897.17,0.29,4565.32,0.13,2781.33,0.13,5274.56,0.13,267.13,0.13,2081.2,0.13,692.95,0.08,1517.93,0.05,344135.32,0.33,218.51,0.13,0.0,0.0,0.0,0.0
