missing_value,normalization,outlier,model,outlier_bef_normalization_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,1,4,1,0.12343366093366093,33117.68,0.24,811.35,0.13,105269.15,0.32,3048.9,0.13,460312.42,0.29,4502.52,0.13,2838.47,0.13,5210.39,0.13,274.86,0.13,2011.31,0.13,692.95,0.08,1518.05,0.05,344195.64,0.33,231.66,0.13,0.0,0.0,0.0,0.0
