outlier,missing_value,normalization,model,outlier_bef_outlier_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
4,2,1,1,0.12223587223587223,31332.58,0.22,581.61,0.13,78432.06,0.31,2439.19,0.13,358839.53,0.28,3656.31,0.13,2241.24,0.13,4211.49,0.13,219.97,0.13,1435.13,0.13,504.48,0.08,1147.68,0.05,317144.15,0.3,191.4,0.13,0.0,0.0,0.0,0.0
