missing_value,normalization,outlier,model,outlier_bef_normalization_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,1,1,1,0.12294226044226045,33075.57,0.25,757.22,0.13,105269.14,0.32,2958.35,0.13,460212.29,0.29,4528.86,0.13,2777.11,0.13,5250.33,0.13,268.18,0.13,2028.05,0.13,692.95,0.08,1518.02,0.05,344181.11,0.33,200.03,0.13,0.0,0.0,0.0,0.0
