missing_value,outlier,normalization,model,outlier_bef_outlier_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,2,1,1,0.12211302211302211,33905.54,0.22,478.27,0.13,100846.25,0.3,2290.8,0.13,452890.14,0.25,3893.88,0.13,2268.25,0.13,4499.07,0.13,220.01,0.13,1660.26,0.13,1318.79,0.07,482.83,0.02,356877.53,0.31,180.16,0.13,0.0,0.0,0.0,0.0
