missing_value,outlier,normalization,model,outlier_bef_outlier_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,5,1,1,0.12214373464373464,74576.38,0.21,858.73,0.13,94869.67,0.29,3403.45,0.13,422574.03,0.28,4799.39,0.13,3139.58,0.13,5538.18,0.13,254.83,0.13,1523.92,0.13,602.67,0.08,1361.49,0.05,338696.39,0.34,249.14,0.13,0.0,0.0,0.0,0.0
