missing_value,normalization,outlier,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,diff_sensitive_attr,ratio_sensitive_attr,class_imbalance_ratio,utility_sp
2,1,8,1,0.12656633906633907,0.12656633906633907,31649.33,0.24,722.6,0.13,103455.66,0.34,2744.26,0.13,431890.52,0.29,4339.03,0.13,2645.16,0.13,4990.2,0.13,241.73,0.13,1895.82,0.13,523.5,0.06,348.2,0.01,322085.78,0.28,192.86,0.13,0.0,0.0,0.0,0.0
