2025-10-12 11:09:00,518 - DEBUG - [GridSearch] iter=17 | order=['deduplication', 'punctuation', 'model'] | vec=[1, 2, 1] | utility=188.80
2025-10-12 11:09:00,612 - DEBUG - [GridSearch] iter=18 | order=['punctuation', 'whitespace', 'stopword', 'outlier', 'model'] | vec=[1, 2, 1, 6, 1] | utility=165.43
2025-10-12 11:09:00,760 - DEBUG - [GridSearch] iter=19 | order=['punctuation', 'deduplication', 'missing_value', 'stopword', 'outlier', 'normalization', 'model'] | vec=[2, 1, 8, 2, 4, 1, 1] | utility=183.19
2025-10-12 11:09:00,897 - DEBUG - [GridSearch] iter=20 | order=['whitespace', 'normalization', 'stopword', 'punctuation', 'outlier', 'model'] | vec=[1, 4, 1, 2, 2, 1] | utility=155.51
2025-10-12 11:09:00,897 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:00,913 - DEBUG - [GridSearch] iter=1 | order=['deduplication', 'punctuation', 'stopword', 'model'] | vec=[2, 2, 2, 1] | utility=282.48
2025-10-12 11:09:00,938 - DEBUG - [GridSearch] iter=2 | order=['stopword', 'deduplication', 'model'] | vec=[2, 2, 1] | utility=282.48
2025-10-12 11:09:00,947 - DEBUG - [GridSearch] iter=3 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:09:01,151 - DEBUG - [GridSearch] iter=4 | order=['outlier', 'normalization', 'model'] | vec=[4, 4, 1] | utility=183.19
2025-10-12 11:09:01,287 - DEBUG - [GridSearch] iter=5 | order=['whitespace', 'punctuation', 'stopword', 'deduplication', 'missing_value', 'outlier', 'normalization', 'model'] | vec=[2, 1, 2, 2, 5, 8, 1, 1] | utility=279.05
2025-10-12 11:09:01,391 - DEBUG - [GridSearch] iter=6 | order=['punctuation', 'outlier', 'stopword', 'deduplication', 'normalization', 'model'] | vec=[1, 3, 2, 1, 3, 1] | utility=156.67
2025-10-12 11:09:01,395 - DEBUG - [GridSearch] iter=7 | order=['whitespace', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:09:01,418 - DEBUG - [GridSearch] iter=8 | order=['deduplication', 'whitespace', 'punctuation', 'missing_value', 'model'] | vec=[1, 2, 2, 1, 1] | utility=188.80
2025-10-12 11:09:01,684 - DEBUG - [GridSearch] iter=9 | order=['outlier', 'whitespace', 'deduplication', 'punctuation', 'normalization', 'model'] | vec=[5, 2, 2, 1, 3, 1] | utility=274.36
2025-10-12 11:09:01,813 - DEBUG - [GridSearch] iter=10 | order=['punctuation', 'normalization', 'whitespace', 'outlier', 'stopword', 'deduplication', 'missing_value', 'model'] | vec=[2, 1, 1, 2, 2, 1, 3, 1] | utility=155.51
2025-10-12 11:09:01,813 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:01,884 - DEBUG - [GridSearch] iter=1 | order=['normalization', 'whitespace', 'missing_value', 'model'] | vec=[3, 2, 3, 1] | utility=188.80
2025-10-12 11:09:02,153 - DEBUG - [GridSearch] iter=2 | order=['stopword', 'outlier', 'missing_value', 'punctuation', 'normalization', 'model'] | vec=[2, 1, 5, 1, 2, 1] | utility=188.80
2025-10-12 11:09:02,384 - DEBUG - [GridSearch] iter=3 | order=['normalization', 'punctuation', 'whitespace', 'model'] | vec=[4, 2, 2, 1] | utility=188.80
2025-10-12 11:09:02,462 - DEBUG - [GridSearch] iter=4 | order=['normalization', 'deduplication', 'model'] | vec=[3, 2, 1] | utility=282.48
2025-10-12 11:09:02,548 - DEBUG - [GridSearch] iter=5 | order=['deduplication', 'punctuation', 'normalization', 'model'] | vec=[2, 1, 2, 1] | utility=282.48
2025-10-12 11:09:02,554 - DEBUG - [GridSearch] iter=6 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:09:02,719 - DEBUG - [GridSearch] iter=7 | order=['stopword', 'punctuation', 'missing_value', 'deduplication', 'normalization', 'outlier', 'whitespace', 'model'] | vec=[1, 1, 8, 2, 2, 6, 1, 1] | utility=284.23
2025-10-12 11:09:02,727 - DEBUG - [GridSearch] iter=8 | order=['stopword', 'deduplication', 'model'] | vec=[2, 1, 1] | utility=188.80
2025-10-12 11:09:02,910 - DEBUG - [GridSearch] iter=9 | order=['whitespace', 'missing_value', 'outlier', 'punctuation', 'deduplication', 'normalization', 'model'] | vec=[1, 8, 7, 1, 1, 2, 1] | utility=166.35
2025-10-12 11:09:03,036 - DEBUG - [GridSearch] iter=10 | order=['normalization', 'outlier', 'model'] | vec=[4, 7, 1] | utility=179.67
2025-10-12 11:09:03,052 - DEBUG - [GridSearch] iter=11 | order=['stopword', 'whitespace', 'model'] | vec=[1, 2, 1] | utility=188.80
2025-10-12 11:09:03,258 - DEBUG - [GridSearch] iter=12 | order=['punctuation', 'deduplication', 'normalization', 'missing_value', 'outlier', 'whitespace', 'model'] | vec=[2, 1, 4, 8, 4, 1, 1] | utility=189.63
2025-10-12 11:09:03,268 - DEBUG - [GridSearch] iter=13 | order=['deduplication', 'punctuation', 'whitespace', 'model'] | vec=[1, 2, 1, 1] | utility=188.80
2025-10-12 11:09:03,284 - DEBUG - [GridSearch] iter=14 | order=['stopword', 'missing_value', 'whitespace', 'model'] | vec=[2, 5, 1, 1] | utility=188.80
2025-10-12 11:09:03,599 - DEBUG - [GridSearch] iter=15 | order=['deduplication', 'stopword', 'missing_value', 'punctuation', 'outlier', 'normalization', 'whitespace', 'model'] | vec=[2, 1, 2, 2, 6, 3, 2, 1] | utility=282.30
2025-10-12 11:09:03,757 - DEBUG - [GridSearch] iter=16 | order=['stopword', 'missing_value', 'outlier', 'normalization', 'deduplication', 'model'] | vec=[2, 8, 7, 5, 2, 1] | utility=262.95
2025-10-12 11:09:03,774 - DEBUG - [GridSearch] iter=17 | order=['deduplication', 'punctuation', 'whitespace', 'model'] | vec=[2, 2, 1, 1] | utility=282.48
2025-10-12 11:09:03,962 - DEBUG - [GridSearch] iter=18 | order=['normalization', 'punctuation', 'missing_value', 'model'] | vec=[2, 2, 2, 1] | utility=188.80
2025-10-12 11:09:04,070 - DEBUG - [GridSearch] iter=19 | order=['stopword', 'punctuation', 'normalization', 'model'] | vec=[1, 1, 4, 1] | utility=188.80
2025-10-12 11:09:04,228 - DEBUG - [GridSearch] iter=20 | order=['normalization', 'deduplication', 'outlier', 'missing_value', 'whitespace', 'stopword', 'punctuation', 'model'] | vec=[3, 2, 4, 7, 1, 1, 1, 1] | utility=287.68
2025-10-12 11:09:04,371 - DEBUG - [GridSearch] iter=21 | order=['missing_value', 'outlier', 'whitespace', 'stopword', 'normalization', 'punctuation', 'deduplication', 'model'] | vec=[1, 8, 2, 1, 3, 2, 1, 1] | utility=164.64
2025-10-12 11:09:04,380 - DEBUG - [GridSearch] iter=22 | order=['deduplication', 'punctuation', 'missing_value', 'model'] | vec=[2, 2, 5, 1] | utility=282.48
2025-10-12 11:09:04,388 - DEBUG - [GridSearch] iter=23 | order=['stopword', 'missing_value', 'model'] | vec=[1, 7, 1] | utility=188.80
2025-10-12 11:09:04,602 - DEBUG - [GridSearch] iter=24 | order=['outlier', 'deduplication', 'whitespace', 'normalization', 'missing_value', 'punctuation', 'stopword', 'model'] | vec=[6, 2, 1, 1, 9, 2, 1, 1] | utility=263.51
2025-10-12 11:09:04,723 - DEBUG - [GridSearch] iter=25 | order=['whitespace', 'stopword', 'normalization', 'outlier', 'punctuation', 'deduplication', 'model'] | vec=[1, 1, 2, 3, 2, 1, 1] | utility=148.59
2025-10-12 11:09:04,723 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:04,850 - DEBUG - [GridSearch] iter=1 | order=['normalization', 'missing_value', 'punctuation', 'outlier', 'whitespace', 'deduplication', 'model'] | vec=[4, 1, 2, 2, 1, 2, 1] | utility=236.81
2025-10-12 11:09:04,854 - DEBUG - [GridSearch] iter=2 | order=['punctuation', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:04,990 - DEBUG - [GridSearch] iter=3 | order=['deduplication', 'outlier', 'stopword', 'punctuation', 'model'] | vec=[2, 3, 2, 1, 1] | utility=279.09
2025-10-12 11:09:05,187 - DEBUG - [GridSearch] iter=4 | order=['outlier', 'stopword', 'punctuation', 'normalization', 'whitespace', 'model'] | vec=[2, 2, 1, 2, 1, 1] | utility=155.51
2025-10-12 11:09:05,187 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:05,196 - DEBUG - [GridSearch] iter=1 | order=['missing_value', 'whitespace', 'model'] | vec=[9, 1, 1] | utility=188.80
2025-10-12 11:09:05,493 - DEBUG - [GridSearch] iter=2 | order=['stopword', 'normalization', 'missing_value', 'outlier', 'whitespace', 'deduplication', 'model'] | vec=[1, 2, 3, 2, 1, 1, 1] | utility=155.51
2025-10-12 11:09:05,493 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:05,516 - DEBUG - [GridSearch] iter=1 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:09:05,707 - DEBUG - [GridSearch] iter=2 | order=['punctuation', 'deduplication', 'normalization', 'missing_value', 'outlier', 'model'] | vec=[1, 1, 5, 8, 4, 1] | utility=190.39
2025-10-12 11:09:05,719 - DEBUG - [GridSearch] iter=3 | order=['missing_value', 'whitespace', 'model'] | vec=[8, 2, 1] | utility=188.80
2025-10-12 11:09:05,732 - DEBUG - [GridSearch] iter=4 | order=['deduplication', 'whitespace', 'model'] | vec=[2, 2, 1] | utility=282.48
2025-10-12 11:09:05,736 - DEBUG - [GridSearch] iter=5 | order=['punctuation', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:09:05,750 - DEBUG - [GridSearch] iter=6 | order=['stopword', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:09:05,935 - DEBUG - [GridSearch] iter=7 | order=['normalization', 'whitespace', 'deduplication', 'outlier', 'model'] | vec=[4, 2, 1, 8, 1] | utility=191.54
2025-10-12 11:09:06,070 - DEBUG - [GridSearch] iter=8 | order=['missing_value', 'stopword', 'punctuation', 'normalization', 'deduplication', 'outlier', 'model'] | vec=[9, 1, 2, 4, 2, 4, 1] | utility=283.23
2025-10-12 11:09:06,128 - DEBUG - [GridSearch] iter=9 | order=['whitespace', 'missing_value', 'deduplication', 'outlier', 'model'] | vec=[2, 9, 2, 7, 1] | utility=278.58
2025-10-12 11:09:06,178 - DEBUG - [GridSearch] iter=10 | order=['normalization', 'model'] | vec=[4, 1] | utility=188.80
2025-10-12 11:09:06,369 - DEBUG - [GridSearch] iter=11 | order=['outlier', 'stopword', 'normalization', 'deduplication', 'punctuation', 'missing_value', 'model'] | vec=[1, 1, 1, 1, 2, 9, 1] | utility=188.80
2025-10-12 11:09:06,584 - DEBUG - [GridSearch] iter=12 | order=['missing_value', 'outlier', 'normalization', 'punctuation', 'stopword', 'whitespace', 'deduplication', 'model'] | vec=[7, 7, 1, 1, 1, 2, 1, 1] | utility=166.35
2025-10-12 11:09:06,662 - DEBUG - [GridSearch] iter=13 | order=['normalization', 'deduplication', 'whitespace', 'stopword', 'missing_value', 'model'] | vec=[5, 1, 1, 2, 2, 1] | utility=188.80
2025-10-12 11:09:06,823 - DEBUG - [GridSearch] iter=14 | order=['punctuation', 'missing_value', 'outlier', 'whitespace', 'normalization', 'model'] | vec=[1, 4, 6, 2, 3, 1] | utility=165.43
2025-10-12 11:09:06,931 - DEBUG - [GridSearch] iter=15 | order=['outlier', 'model'] | vec=[2, 1] | utility=155.51
2025-10-12 11:09:06,931 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:06,950 - DEBUG - [GridSearch] iter=1 | order=['punctuation', 'deduplication', 'model'] | vec=[2, 1, 1] | utility=188.80
2025-10-12 11:09:06,954 - DEBUG - [GridSearch] iter=2 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:09:06,961 - DEBUG - [GridSearch] iter=3 | order=['stopword', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:07,112 - DEBUG - [GridSearch] iter=4 | order=['outlier', 'punctuation', 'normalization', 'stopword', 'missing_value', 'whitespace', 'deduplication', 'model'] | vec=[5, 2, 5, 1, 5, 2, 2, 1] | utility=274.36
2025-10-12 11:09:07,251 - DEBUG - [GridSearch] iter=5 | order=['whitespace', 'normalization', 'punctuation', 'outlier', 'model'] | vec=[2, 2, 2, 7, 1] | utility=170.33
2025-10-12 11:09:07,354 - DEBUG - [GridSearch] iter=6 | order=['whitespace', 'stopword', 'punctuation', 'deduplication', 'outlier', 'normalization', 'model'] | vec=[1, 2, 1, 2, 6, 4, 1] | utility=282.30
2025-10-12 11:09:07,406 - DEBUG - [GridSearch] iter=7 | order=['normalization', 'whitespace', 'model'] | vec=[5, 1, 1] | utility=188.80
2025-10-12 11:09:07,424 - DEBUG - [GridSearch] iter=8 | order=['whitespace', 'deduplication', 'model'] | vec=[2, 1, 1] | utility=188.80
2025-10-12 11:09:07,445 - DEBUG - [GridSearch] iter=9 | order=['missing_value', 'deduplication', 'model'] | vec=[2, 1, 1] | utility=188.80
2025-10-12 11:09:07,714 - DEBUG - [GridSearch] iter=10 | order=['deduplication', 'normalization', 'punctuation', 'missing_value', 'outlier', 'whitespace', 'model'] | vec=[1, 5, 1, 6, 8, 1, 1] | utility=184.41
2025-10-12 11:09:07,775 - DEBUG - [GridSearch] iter=11 | order=['punctuation', 'stopword', 'normalization', 'missing_value', 'whitespace', 'model'] | vec=[1, 2, 4, 6, 1, 1] | utility=188.80
2025-10-12 11:09:07,904 - DEBUG - [GridSearch] iter=12 | order=['stopword', 'normalization', 'whitespace', 'model'] | vec=[1, 1, 2, 1] | utility=188.80
2025-10-12 11:09:08,070 - DEBUG - [GridSearch] iter=13 | order=['punctuation', 'outlier', 'stopword', 'normalization', 'missing_value', 'deduplication', 'whitespace', 'model'] | vec=[1, 5, 1, 3, 1, 2, 2, 1] | utility=274.36
2025-10-12 11:09:08,153 - DEBUG - [GridSearch] iter=14 | order=['punctuation', 'normalization', 'whitespace', 'model'] | vec=[2, 3, 1, 1] | utility=188.80
2025-10-12 11:09:08,335 - DEBUG - [GridSearch] iter=15 | order=['normalization', 'whitespace', 'outlier', 'punctuation', 'stopword', 'model'] | vec=[4, 1, 7, 1, 1, 1] | utility=179.67
2025-10-12 11:09:08,347 - DEBUG - [GridSearch] iter=16 | order=['deduplication', 'stopword', 'model'] | vec=[2, 1, 1] | utility=282.48
2025-10-12 11:09:08,537 - DEBUG - [GridSearch] iter=17 | order=['punctuation', 'deduplication', 'whitespace', 'outlier', 'normalization', 'model'] | vec=[1, 2, 2, 2, 1, 1] | utility=273.53
2025-10-12 11:09:08,672 - DEBUG - [GridSearch] iter=18 | order=['deduplication', 'whitespace', 'outlier', 'punctuation', 'missing_value', 'stopword', 'normalization', 'model'] | vec=[2, 2, 7, 1, 8, 2, 5, 1] | utility=278.58
2025-10-12 11:09:08,751 - DEBUG - [GridSearch] iter=19 | order=['deduplication', 'outlier', 'whitespace', 'missing_value', 'model'] | vec=[1, 2, 2, 5, 1] | utility=155.51
2025-10-12 11:09:08,752 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:08,806 - DEBUG - [GridSearch] iter=1 | order=['outlier', 'model'] | vec=[3, 1] | utility=156.67
2025-10-12 11:09:08,816 - DEBUG - [GridSearch] iter=2 | order=['punctuation', 'missing_value', 'deduplication', 'model'] | vec=[1, 4, 2, 1] | utility=282.48
2025-10-12 11:09:08,894 - DEBUG - [GridSearch] iter=3 | order=['outlier', 'stopword', 'model'] | vec=[6, 2, 1] | utility=165.43
2025-10-12 11:09:08,905 - DEBUG - [GridSearch] iter=4 | order=['whitespace', 'deduplication', 'model'] | vec=[1, 2, 1] | utility=282.48
2025-10-12 11:09:09,025 - DEBUG - [GridSearch] iter=5 | order=['deduplication', 'whitespace', 'outlier', 'model'] | vec=[2, 1, 3, 1] | utility=279.09
2025-10-12 11:09:09,040 - DEBUG - [GridSearch] iter=6 | order=['deduplication', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:09:09,132 - DEBUG - [GridSearch] iter=7 | order=['missing_value', 'normalization', 'model'] | vec=[6, 3, 1] | utility=188.80
2025-10-12 11:09:09,141 - DEBUG - [GridSearch] iter=8 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:09:09,151 - DEBUG - [GridSearch] iter=9 | order=['punctuation', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:09,226 - DEBUG - [GridSearch] iter=10 | order=['deduplication', 'whitespace', 'normalization', 'model'] | vec=[1, 1, 4, 1] | utility=188.80
2025-10-12 11:09:09,233 - DEBUG - [GridSearch] iter=11 | order=['whitespace', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:09:09,257 - DEBUG - [GridSearch] iter=12 | order=['missing_value', 'stopword', 'deduplication', 'model'] | vec=[4, 2, 1, 1] | utility=188.80
2025-10-12 11:09:09,420 - DEBUG - [GridSearch] iter=13 | order=['normalization', 'outlier', 'stopword', 'model'] | vec=[4, 1, 1, 1] | utility=188.80
2025-10-12 11:09:09,428 - DEBUG - [GridSearch] iter=14 | order=['punctuation', 'deduplication', 'model'] | vec=[2, 2, 1] | utility=282.48
2025-10-12 11:09:09,596 - DEBUG - [GridSearch] iter=15 | order=['outlier', 'missing_value', 'deduplication', 'normalization', 'whitespace', 'punctuation', 'stopword', 'model'] | vec=[8, 6, 1, 4, 1, 1, 2, 1] | utility=164.64
2025-10-12 11:09:09,736 - DEBUG - [GridSearch] iter=16 | order=['stopword', 'punctuation', 'normalization', 'outlier', 'missing_value', 'whitespace', 'model'] | vec=[1, 2, 5, 7, 5, 2, 1] | utility=174.52
2025-10-12 11:09:09,748 - DEBUG - [GridSearch] iter=17 | order=['punctuation', 'missing_value', 'whitespace', 'deduplication', 'model'] | vec=[1, 6, 1, 1, 1] | utility=188.80
2025-10-12 11:09:09,982 - DEBUG - [GridSearch] iter=18 | order=['stopword', 'missing_value', 'normalization', 'punctuation', 'outlier', 'deduplication', 'model'] | vec=[2, 5, 2, 1, 5, 1, 1] | utility=177.61
2025-10-12 11:09:10,051 - DEBUG - [GridSearch] iter=19 | order=['deduplication', 'punctuation', 'whitespace', 'stopword', 'missing_value', 'normalization', 'model'] | vec=[1, 1, 2, 2, 8, 5, 1] | utility=188.80
2025-10-12 11:09:10,233 - DEBUG - [GridSearch] iter=20 | order=['outlier', 'missing_value', 'whitespace', 'normalization', 'stopword', 'deduplication', 'model'] | vec=[6, 3, 2, 3, 2, 2, 1] | utility=263.51
2025-10-12 11:09:10,375 - DEBUG - [GridSearch] iter=21 | order=['punctuation', 'missing_value', 'deduplication', 'normalization', 'outlier', 'whitespace', 'stopword', 'model'] | vec=[2, 5, 1, 4, 7, 2, 1, 1] | utility=179.67
2025-10-12 11:09:10,428 - DEBUG - [GridSearch] iter=22 | order=['normalization', 'whitespace', 'stopword', 'deduplication', 'model'] | vec=[4, 2, 1, 1, 1] | utility=188.80
2025-10-12 11:09:10,661 - DEBUG - [GridSearch] iter=23 | order=['normalization', 'punctuation', 'whitespace', 'outlier', 'stopword', 'deduplication', 'model'] | vec=[4, 1, 1, 7, 1, 1, 1] | utility=179.67
2025-10-12 11:09:10,749 - DEBUG - [GridSearch] iter=24 | order=['outlier', 'stopword', 'missing_value', 'punctuation', 'model'] | vec=[1, 1, 8, 2, 1] | utility=188.80
2025-10-12 11:09:10,769 - DEBUG - [GridSearch] iter=25 | order=['whitespace', 'missing_value', 'model'] | vec=[2, 3, 1] | utility=188.80
2025-10-12 11:09:10,889 - DEBUG - [GridSearch] iter=26 | order=['deduplication', 'outlier', 'model'] | vec=[2, 1, 1] | utility=282.48
2025-10-12 11:09:10,989 - DEBUG - [GridSearch] iter=27 | order=['whitespace', 'punctuation', 'missing_value', 'normalization', 'model'] | vec=[2, 2, 1, 5, 1] | utility=188.80
2025-10-12 11:09:10,998 - DEBUG - [GridSearch] iter=28 | order=['whitespace', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:11,232 - DEBUG - [GridSearch] iter=29 | order=['outlier', 'whitespace', 'missing_value', 'normalization', 'deduplication', 'stopword', 'punctuation', 'model'] | vec=[2, 1, 6, 3, 2, 2, 1, 1] | utility=236.81
2025-10-12 11:09:11,345 - DEBUG - [GridSearch] iter=30 | order=['normalization', 'outlier', 'model'] | vec=[1, 4, 1] | utility=183.19
2025-10-12 11:09:11,449 - DEBUG - [GridSearch] iter=31 | order=['deduplication', 'outlier', 'missing_value', 'punctuation', 'normalization', 'model'] | vec=[1, 7, 1, 2, 4, 1] | utility=166.35
2025-10-12 11:09:11,556 - DEBUG - [GridSearch] iter=32 | order=['stopword', 'missing_value', 'normalization', 'punctuation', 'outlier', 'deduplication', 'model'] | vec=[2, 5, 3, 1, 6, 1, 1] | utility=172.25
2025-10-12 11:09:11,662 - DEBUG - [GridSearch] iter=33 | order=['whitespace', 'missing_value', 'outlier', 'normalization', 'stopword', 'punctuation', 'model'] | vec=[2, 2, 8, 2, 2, 2, 1] | utility=164.64
2025-10-12 11:09:11,718 - DEBUG - [GridSearch] iter=34 | order=['deduplication', 'stopword', 'outlier', 'punctuation', 'missing_value', 'model'] | vec=[1, 1, 6, 2, 9, 1] | utility=165.43
2025-10-12 11:09:11,822 - DEBUG - [GridSearch] iter=35 | order=['deduplication', 'missing_value', 'outlier', 'punctuation', 'whitespace', 'normalization', 'stopword', 'model'] | vec=[1, 5, 4, 2, 1, 4, 2, 1] | utility=183.19
2025-10-12 11:09:11,827 - DEBUG - [GridSearch] iter=36 | order=['deduplication', 'whitespace', 'model'] | vec=[1, 1, 1] | utility=188.80
2025-10-12 11:09:12,010 - DEBUG - [GridSearch] iter=37 | order=['deduplication', 'punctuation', 'normalization', 'outlier', 'missing_value', 'model'] | vec=[2, 1, 5, 5, 8, 1] | utility=282.91
2025-10-12 11:09:12,144 - DEBUG - [GridSearch] iter=38 | order=['outlier', 'normalization', 'model'] | vec=[6, 2, 1] | utility=165.43
2025-10-12 11:09:12,270 - DEBUG - [GridSearch] iter=39 | order=['stopword', 'punctuation', 'outlier', 'whitespace', 'normalization', 'deduplication', 'model'] | vec=[2, 2, 2, 2, 4, 2, 1] | utility=236.81
2025-10-12 11:09:12,375 - DEBUG - [GridSearch] iter=40 | order=['outlier', 'punctuation', 'deduplication', 'whitespace', 'stopword', 'normalization', 'model'] | vec=[7, 1, 2, 1, 2, 3, 1] | utility=262.95
2025-10-12 11:09:12,426 - DEBUG - [GridSearch] iter=41 | order=['normalization', 'stopword', 'model'] | vec=[4, 1, 1] | utility=188.80
2025-10-12 11:09:12,704 - DEBUG - [GridSearch] iter=42 | order=['whitespace', 'missing_value', 'normalization', 'outlier', 'punctuation', 'deduplication', 'model'] | vec=[1, 2, 4, 2, 1, 2, 1] | utility=236.81
2025-10-12 11:09:12,829 - DEBUG - [GridSearch] iter=43 | order=['outlier', 'deduplication', 'punctuation', 'normalization', 'model'] | vec=[2, 2, 2, 3, 1] | utility=236.81
2025-10-12 11:09:12,936 - DEBUG - [GridSearch] iter=44 | order=['stopword', 'deduplication', 'whitespace', 'normalization', 'missing_value', 'outlier', 'model'] | vec=[2, 1, 2, 2, 4, 3, 1] | utility=148.59
2025-10-12 11:09:12,936 - INFO - [GridSearch] Start (random). Target utility = 156.00
2025-10-12 11:09:12,947 - DEBUG - [GridSearch] iter=1 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:09:13,028 - DEBUG - [GridSearch] iter=2 | order=['normalization', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:13,042 - DEBUG - [GridSearch] iter=3 | order=['stopword', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:09:13,226 - DEBUG - [GridSearch] iter=4 | order=['normalization', 'deduplication', 'stopword', 'model'] | vec=[1, 2, 2, 1] | utility=282.48
2025-10-12 11:09:13,319 - DEBUG - [GridSearch] iter=5 | order=['outlier', 'model'] | vec=[6, 1] | utility=165.43
2025-10-12 11:09:13,486 - DEBUG - [GridSearch] iter=6 | order=['missing_value', 'outlier', 'punctuation', 'whitespace', 'deduplication', 'normalization', 'stopword', 'model'] | vec=[8, 4, 2, 1, 1, 5, 2, 1] | utility=183.19
2025-10-12 11:09:13,593 - DEBUG - [GridSearch] iter=7 | order=['normalization', 'stopword', 'outlier', 'whitespace', 'missing_value', 'deduplication', 'model'] | vec=[2, 2, 5, 1, 9, 1, 1] | utility=177.61
2025-10-12 11:09:13,646 - DEBUG - [GridSearch] iter=8 | order=['normalization', 'deduplication', 'model'] | vec=[5, 2, 1] | utility=282.48
2025-10-12 11:09:13,865 - DEBUG - [GridSearch] iter=9 | order=['outlier', 'punctuation', 'model'] | vec=[7, 1, 1] | utility=166.35
2025-10-12 11:09:13,878 - DEBUG - [GridSearch] iter=10 | order=['deduplication', 'whitespace', 'missing_value', 'model'] | vec=[2, 2, 4, 1] | utility=282.48
2025-10-12 11:09:13,889 - DEBUG - [GridSearch] iter=11 | order=['stopword', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:13,906 - DEBUG - [GridSearch] iter=12 | order=['missing_value', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:09:14,071 - DEBUG - [GridSearch] iter=13 | order=['whitespace', 'outlier', 'deduplication', 'normalization', 'stopword', 'model'] | vec=[1, 4, 1, 5, 1, 1] | utility=183.19
2025-10-12 11:09:14,205 - DEBUG - [GridSearch] iter=14 | order=['outlier', 'stopword', 'punctuation', 'missing_value', 'normalization', 'deduplication', 'whitespace', 'model'] | vec=[6, 2, 1, 7, 1, 2, 1, 1] | utility=263.51
2025-10-12 11:09:14,261 - DEBUG - [GridSearch] iter=15 | order=['normalization', 'punctuation', 'deduplication', 'missing_value', 'whitespace', 'model'] | vec=[5, 2, 1, 8, 2, 1] | utility=188.80
2025-10-12 11:09:14,450 - DEBUG - [GridSearch] iter=16 | order=['normalization', 'punctuation', 'whitespace', 'deduplication', 'stopword', 'model'] | vec=[2, 1, 1, 1, 2, 1] | utility=188.80
2025-10-12 11:09:14,620 - DEBUG - [GridSearch] iter=17 | order=['deduplication', 'outlier', 'missing_value', 'stopword', 'whitespace', 'normalization', 'model'] | vec=[1, 4, 8, 2, 2, 5, 1] | utility=183.19
2025-10-12 11:09:14,756 - DEBUG - [GridSearch] iter=18 | order=['missing_value', 'outlier', 'normalization', 'stopword', 'deduplication', 'whitespace', 'punctuation', 'model'] | vec=[9, 6, 1, 2, 1, 1, 2, 1] | utility=165.43
2025-10-12 11:09:14,859 - DEBUG - [GridSearch] iter=19 | order=['outlier', 'deduplication', 'punctuation', 'normalization', 'stopword', 'missing_value', 'model'] | vec=[4, 1, 1, 5, 2, 7, 1] | utility=183.19
2025-10-12 11:09:14,911 - DEBUG - [GridSearch] iter=20 | order=['outlier', 'deduplication', 'model'] | vec=[4, 1, 1] | utility=183.19
2025-10-12 11:09:15,017 - DEBUG - [GridSearch] iter=21 | order=['punctuation', 'deduplication', 'outlier', 'normalization', 'stopword', 'whitespace', 'missing_value', 'model'] | vec=[2, 2, 7, 2, 1, 2, 3, 1] | utility=278.58
2025-10-12 11:09:15,120 - DEBUG - [GridSearch] iter=22 | order=['punctuation', 'whitespace', 'outlier', 'normalization', 'model'] | vec=[1, 2, 8, 3, 1] | utility=164.64
2025-10-12 11:09:15,177 - DEBUG - [GridSearch] iter=23 | order=['normalization', 'model'] | vec=[5, 1] | utility=188.80
2025-10-12 11:09:15,287 - DEBUG - [GridSearch] iter=24 | order=['whitespace', 'deduplication', 'normalization', 'model'] | vec=[1, 1, 1, 1] | utility=188.80
2025-10-12 11:09:15,299 - DEBUG - [GridSearch] iter=25 | order=['punctuation', 'whitespace', 'model'] | vec=[2, 2, 1] | utility=188.80
