1.0,1.0,1.0,840,grid,2
1.0,1.0,2.0,840,grid,7
1.0,1.0,3.0,840,grid,7
1.0,1.0,4.0,840,grid,9
1.0,1.0,5.0,840,grid,9
1.0,1.0,6.0,840,grid,7
1.0,1.0,7.0,840,grid,16
1.0,1.0,8.0,840,grid,2
1.0,1.0,9.0,840,grid,2
1.0,1.0,10.0,840,grid,5
1.0,1.0,11.0,840,grid,1
1.0,1.0,12.0,840,grid,2
1.0,2.0,1.0,840,grid,2
1.0,2.0,2.0,840,grid,9
1.0,2.0,3.0,840,grid,20
1.0,2.0,4.0,840,grid,4
1.0,2.0,5.0,840,grid,8
1.0,2.0,6.0,840,grid,2
1.0,2.0,7.0,840,grid,2
1.0,2.0,8.0,840,grid,17
1.0,2.0,9.0,840,grid,2
1.0,2.0,10.0,840,grid,10
1.0,2.0,11.0,840,grid,5
1.0,2.0,12.0,840,grid,2
1.0,3.0,1.0,840,grid,2
1.0,3.0,2.0,840,grid,7
1.0,3.0,3.0,840,grid,4
1.0,3.0,4.0,840,grid,8
1.0,3.0,5.0,840,grid,6
1.0,3.0,6.0,840,grid,13
1.0,3.0,7.0,840,grid,6
1.0,3.0,8.0,840,grid,10
1.0,3.0,9.0,840,grid,7
1.0,3.0,10.0,840,grid,1
1.0,3.0,11.0,840,grid,2
1.0,3.0,12.0,840,grid,5
1.0,4.0,1.0,840,grid,2
1.0,4.0,2.0,840,grid,7
1.0,4.0,3.0,840,grid,2
1.0,4.0,4.0,840,grid,7
1.0,4.0,5.0,840,grid,1
1.0,4.0,6.0,840,grid,14
1.0,4.0,7.0,840,grid,2
1.0,4.0,8.0,840,grid,1
1.0,4.0,9.0,840,grid,1
1.0,4.0,10.0,840,grid,2
1.0,4.0,11.0,840,grid,3
1.0,4.0,12.0,840,grid,8
1.0,5.0,1.0,840,grid,1
1.0,5.0,2.0,840,grid,21
1.0,5.0,3.0,840,grid,3
1.0,5.0,4.0,840,grid,15
1.0,5.0,5.0,840,grid,15
1.0,5.0,6.0,840,grid,16
1.0,5.0,7.0,840,grid,2
1.0,5.0,8.0,840,grid,7
1.0,5.0,9.0,840,grid,3
1.0,5.0,10.0,840,grid,3
1.0,5.0,11.0,840,grid,28
1.0,5.0,12.0,840,grid,4
2.0,1.0,1.0,840,grid,7
2.0,1.0,2.0,840,grid,28
2.0,1.0,3.0,840,grid,20
2.0,1.0,4.0,840,grid,3
2.0,1.0,5.0,840,grid,24
2.0,1.0,6.0,840,grid,2
2.0,1.0,7.0,840,grid,8
2.0,1.0,8.0,840,grid,3
2.0,1.0,9.0,840,grid,6
2.0,1.0,10.0,840,grid,8
2.0,1.0,11.0,840,grid,5
2.0,1.0,12.0,840,grid,1
2.0,2.0,1.0,840,grid,1
2.0,2.0,2.0,840,grid,2
2.0,2.0,3.0,840,grid,2
2.0,2.0,4.0,840,grid,13
2.0,2.0,5.0,840,grid,1
2.0,2.0,6.0,840,grid,29
2.0,2.0,7.0,840,grid,2
2.0,2.0,8.0,840,grid,4
2.0,2.0,9.0,840,grid,10
2.0,2.0,10.0,840,grid,1
2.0,2.0,11.0,840,grid,16
2.0,2.0,12.0,840,grid,3
2.0,3.0,1.0,840,grid,1
2.0,3.0,2.0,840,grid,1
2.0,3.0,3.0,840,grid,4
2.0,3.0,4.0,840,grid,1
2.0,3.0,5.0,840,grid,7
2.0,3.0,6.0,840,grid,11
2.0,3.0,7.0,840,grid,14
2.0,3.0,8.0,840,grid,1
2.0,3.0,9.0,840,grid,5
2.0,3.0,10.0,840,grid,1
2.0,3.0,11.0,840,grid,7
2.0,3.0,12.0,840,grid,8
2.0,4.0,1.0,840,grid,8
2.0,4.0,2.0,840,grid,1
2.0,4.0,3.0,840,grid,2
2.0,4.0,4.0,840,grid,2
2.0,4.0,5.0,840,grid,2
2.0,4.0,6.0,840,grid,1
2.0,4.0,7.0,840,grid,2
2.0,4.0,8.0,840,grid,12
2.0,4.0,9.0,840,grid,1
2.0,4.0,10.0,840,grid,9
2.0,4.0,11.0,840,grid,7
2.0,4.0,12.0,840,grid,5
2.0,5.0,1.0,840,grid,2
2.0,5.0,2.0,840,grid,2
2.0,5.0,3.0,840,grid,6
2.0,5.0,4.0,840,grid,4
2.0,5.0,5.0,840,grid,17
2.0,5.0,6.0,840,grid,11
2.0,5.0,7.0,840,grid,1
2.0,5.0,8.0,840,grid,3
2.0,5.0,9.0,840,grid,2
2.0,5.0,10.0,840,grid,29
2.0,5.0,11.0,840,grid,12
2.0,5.0,12.0,840,grid,9
3.0,1.0,1.0,840,grid,4
3.0,1.0,2.0,840,grid,2
3.0,1.0,3.0,840,grid,6
3.0,1.0,4.0,840,grid,1
3.0,1.0,5.0,840,grid,10
3.0,1.0,6.0,840,grid,15
3.0,1.0,7.0,840,grid,7
3.0,1.0,8.0,840,grid,1
3.0,1.0,9.0,840,grid,23
3.0,1.0,10.0,840,grid,1
3.0,1.0,11.0,840,grid,7
3.0,1.0,12.0,840,grid,8
3.0,2.0,1.0,840,grid,9
3.0,2.0,2.0,840,grid,4
3.0,2.0,3.0,840,grid,10
3.0,2.0,4.0,840,grid,22
3.0,2.0,5.0,840,grid,7
3.0,2.0,6.0,840,grid,6
3.0,2.0,7.0,840,grid,5
3.0,2.0,8.0,840,grid,7
3.0,2.0,9.0,840,grid,16
3.0,2.0,10.0,840,grid,4
3.0,2.0,11.0,840,grid,2
3.0,2.0,12.0,840,grid,14
3.0,3.0,1.0,840,grid,2
3.0,3.0,2.0,840,grid,1
3.0,3.0,3.0,840,grid,5
3.0,3.0,4.0,840,grid,1
3.0,3.0,5.0,840,grid,14
3.0,3.0,6.0,840,grid,15
3.0,3.0,7.0,840,grid,6
3.0,3.0,8.0,840,grid,1
3.0,3.0,9.0,840,grid,23
3.0,3.0,10.0,840,grid,7
3.0,3.0,11.0,840,grid,1
3.0,3.0,12.0,840,grid,2
3.0,4.0,1.0,840,grid,6
3.0,4.0,2.0,840,grid,4
3.0,4.0,3.0,840,grid,1
3.0,4.0,4.0,840,grid,2
3.0,4.0,5.0,840,grid,2
3.0,4.0,6.0,840,grid,4
3.0,4.0,7.0,840,grid,3
3.0,4.0,8.0,840,grid,22
3.0,4.0,9.0,840,grid,11
3.0,4.0,10.0,840,grid,1
3.0,4.0,11.0,840,grid,11
3.0,4.0,12.0,840,grid,1
3.0,5.0,1.0,840,grid,2
3.0,5.0,2.0,840,grid,2
3.0,5.0,3.0,840,grid,3
3.0,5.0,4.0,840,grid,10
3.0,5.0,5.0,840,grid,7
3.0,5.0,6.0,840,grid,3
3.0,5.0,7.0,840,grid,4
3.0,5.0,8.0,840,grid,1
3.0,5.0,9.0,840,grid,12
3.0,5.0,10.0,840,grid,2
3.0,5.0,11.0,840,grid,2
3.0,5.0,12.0,840,grid,8
4.0,1.0,1.0,840,grid,21
4.0,1.0,2.0,840,grid,10
4.0,1.0,3.0,840,grid,8
4.0,1.0,4.0,840,grid,2
4.0,1.0,5.0,840,grid,8
4.0,1.0,6.0,840,grid,5
4.0,1.0,7.0,840,grid,1
4.0,1.0,8.0,840,grid,1
4.0,1.0,9.0,840,grid,15
4.0,1.0,10.0,840,grid,6
4.0,1.0,11.0,840,grid,8
4.0,1.0,12.0,840,grid,2
4.0,2.0,1.0,840,grid,6
4.0,2.0,2.0,840,grid,2
4.0,2.0,3.0,840,grid,1
4.0,2.0,4.0,840,grid,2
4.0,2.0,5.0,840,grid,2
4.0,2.0,6.0,840,grid,6
4.0,2.0,7.0,840,grid,3
4.0,2.0,8.0,840,grid,5
4.0,2.0,9.0,840,grid,1
4.0,2.0,10.0,840,grid,6
4.0,2.0,11.0,840,grid,10
4.0,2.0,12.0,840,grid,1
4.0,3.0,1.0,840,grid,3
4.0,3.0,2.0,840,grid,8
4.0,3.0,3.0,840,grid,11
4.0,3.0,4.0,840,grid,5
4.0,3.0,5.0,840,grid,3
4.0,3.0,6.0,840,grid,1
4.0,3.0,7.0,840,grid,2
4.0,3.0,8.0,840,grid,5
4.0,3.0,9.0,840,grid,4
4.0,3.0,10.0,840,grid,2
4.0,3.0,11.0,840,grid,5
4.0,3.0,12.0,840,grid,6
4.0,4.0,1.0,840,grid,4
4.0,4.0,2.0,840,grid,1
4.0,4.0,3.0,840,grid,1
4.0,4.0,4.0,840,grid,3
4.0,4.0,5.0,840,grid,15
4.0,4.0,6.0,840,grid,1
4.0,4.0,7.0,840,grid,9
4.0,4.0,8.0,840,grid,2
4.0,4.0,9.0,840,grid,5
4.0,4.0,10.0,840,grid,1
4.0,4.0,11.0,840,grid,9
4.0,4.0,12.0,840,grid,5
4.0,5.0,1.0,840,grid,1
4.0,5.0,2.0,840,grid,2
4.0,5.0,3.0,840,grid,2
4.0,5.0,4.0,840,grid,10
4.0,5.0,5.0,840,grid,2
4.0,5.0,6.0,840,grid,2
4.0,5.0,7.0,840,grid,11
4.0,5.0,8.0,840,grid,7
4.0,5.0,9.0,840,grid,1
4.0,5.0,10.0,840,grid,11
4.0,5.0,11.0,840,grid,3
4.0,5.0,12.0,840,grid,2
5.0,1.0,1.0,840,grid,3
5.0,1.0,2.0,840,grid,6
5.0,1.0,3.0,840,grid,2
5.0,1.0,4.0,840,grid,7
5.0,1.0,5.0,840,grid,5
5.0,1.0,6.0,840,grid,1
5.0,1.0,7.0,840,grid,3
5.0,1.0,8.0,840,grid,24
5.0,1.0,9.0,840,grid,15
5.0,1.0,10.0,840,grid,18
5.0,1.0,11.0,840,grid,2
5.0,1.0,12.0,840,grid,6
5.0,2.0,1.0,840,grid,1
5.0,2.0,2.0,840,grid,3
5.0,2.0,3.0,840,grid,14
5.0,2.0,4.0,840,grid,6
5.0,2.0,5.0,840,grid,2
5.0,2.0,6.0,840,grid,5
5.0,2.0,7.0,840,grid,8
5.0,2.0,8.0,840,grid,2
5.0,2.0,9.0,840,grid,3
5.0,2.0,10.0,840,grid,1
5.0,2.0,11.0,840,grid,5
5.0,2.0,12.0,840,grid,2
5.0,3.0,1.0,840,grid,17
5.0,3.0,2.0,840,grid,5
5.0,3.0,3.0,840,grid,8
5.0,3.0,4.0,840,grid,5
5.0,3.0,5.0,840,grid,2
5.0,3.0,6.0,840,grid,6
5.0,3.0,7.0,840,grid,16
5.0,3.0,8.0,840,grid,5
5.0,3.0,9.0,840,grid,2
5.0,3.0,10.0,840,grid,4
5.0,3.0,11.0,840,grid,3
5.0,3.0,12.0,840,grid,1
5.0,4.0,1.0,840,grid,28
5.0,4.0,2.0,840,grid,1
5.0,4.0,3.0,840,grid,12
5.0,4.0,4.0,840,grid,12
5.0,4.0,5.0,840,grid,5
5.0,4.0,6.0,840,grid,5
5.0,4.0,7.0,840,grid,1
5.0,4.0,8.0,840,grid,3
5.0,4.0,9.0,840,grid,3
5.0,4.0,10.0,840,grid,5
5.0,4.0,11.0,840,grid,4
5.0,4.0,12.0,840,grid,2
5.0,5.0,1.0,840,grid,1
5.0,5.0,2.0,840,grid,7
5.0,5.0,3.0,840,grid,2
5.0,5.0,4.0,840,grid,2
5.0,5.0,5.0,840,grid,4
5.0,5.0,6.0,840,grid,2
5.0,5.0,7.0,840,grid,2
5.0,5.0,8.0,840,grid,3
5.0,5.0,9.0,840,grid,2
5.0,5.0,10.0,840,grid,10
5.0,5.0,11.0,840,grid,1
5.0,5.0,12.0,840,grid,5
6.0,1.0,1.0,840,grid,5
6.0,1.0,2.0,840,grid,2
6.0,1.0,3.0,840,grid,8
6.0,1.0,4.0,840,grid,6
6.0,1.0,5.0,840,grid,4
6.0,1.0,6.0,840,grid,10
6.0,1.0,7.0,840,grid,1
6.0,1.0,8.0,840,grid,3
6.0,1.0,9.0,840,grid,5
6.0,1.0,10.0,840,grid,7
6.0,1.0,11.0,840,grid,18
6.0,1.0,12.0,840,grid,1
6.0,2.0,1.0,840,grid,3
6.0,2.0,2.0,840,grid,2
6.0,2.0,3.0,840,grid,15
6.0,2.0,4.0,840,grid,5
6.0,2.0,5.0,840,grid,6
6.0,2.0,6.0,840,grid,2
6.0,2.0,7.0,840,grid,2
6.0,2.0,8.0,840,grid,4
6.0,2.0,9.0,840,grid,3
6.0,2.0,10.0,840,grid,6
6.0,2.0,11.0,840,grid,5
6.0,2.0,12.0,840,grid,4
6.0,3.0,1.0,840,grid,1
6.0,3.0,2.0,840,grid,15
6.0,3.0,3.0,840,grid,5
6.0,3.0,4.0,840,grid,4
6.0,3.0,5.0,840,grid,1
6.0,3.0,6.0,840,grid,2
6.0,3.0,7.0,840,grid,7
6.0,3.0,8.0,840,grid,6
6.0,3.0,9.0,840,grid,1
