,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
31,0,0.05,3,0.5,0.8,1,0.89862,1,0.89862,1,0.89862,3.0,0.91294
32,0,0.05,3,0.6125,0.8,1,0.94367,1,0.94367,1,0.94367,3.0,0.91294
33,0,0.05,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
34,0,0.05,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
35,0,0.05,3,0.95,0.8,12,0.92769,15,0.89862,5,0.96247,3.0,0.91294
36,0,0.1625,0,0.05,0.8,12,0.92769,20,0.80442,7,0.96247,3.0,0.91294
37,0,0.1625,0,0.1625,0.8,12,0.8336,13,0.8,8,0.96247,3.0,0.91294
38,0,0.1625,0,0.275,0.8,12,0.92769,14,0.8,5,0.85537,3.0,0.91294
39,0,0.1625,0,0.3875,0.8,7,0.8,7,0.8,8,0.96247,3.0,0.91294
40,0,0.1625,0,0.5,0.8,1,0.90024,1,0.90024,2,0.90291,3.0,0.91294
41,0,0.1625,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
42,0,0.1625,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
43,0,0.1625,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
44,0,0.1625,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
45,0,0.1625,1,0.05,0.8,21,0.80442,21,0.80442,8,0.96247,3.0,0.91294
46,0,0.1625,1,0.1625,0.8,12,0.92769,14,0.80936,8,0.96247,3.0,0.91294
47,0,0.1625,1,0.275,0.8,13,0.88407,14,0.80936,8,0.96247,3.0,0.91294
48,0,0.1625,1,0.3875,0.8,12,0.92769,7,0.80936,9,0.96247,3.0,0.91294
49,0,0.1625,1,0.5,0.8,1,0.90834,1,0.90834,2,0.91749,3.0,0.91294
50,0,0.1625,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94728,3.0,0.91294
51,0,0.1625,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
52,0,0.1625,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
53,0,0.1625,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
54,0,0.1625,2,0.05,0.8,12,0.92769,20,0.80442,8,0.96247,3.0,0.91294
55,0,0.1625,2,0.1625,0.8,14,0.8336,15,0.8,8,0.96247,3.0,0.91294
56,0,0.1625,2,0.275,0.8,12,0.92769,14,0.82732,8,0.96247,3.0,0.91294
57,0,0.1625,2,0.3875,0.8,9,0.8,9,0.8,5,0.85707,3.0,0.91294
58,0,0.1625,2,0.5,0.8,1,0.90467,1,0.90467,2,0.91265,3.0,0.91294
59,0,0.1625,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94631,3.0,0.91294
60,0,0.1625,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
61,0,0.1625,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
62,0,0.1625,2,0.95,0.8,11,0.92769,15,0.91265,8,0.96247,3.0,0.91294
63,0,0.1625,3,0.05,0.8,21,0.80442,21,0.80442,8,0.96247,3.0,0.91294
64,0,0.1625,3,0.1625,0.8,11,0.92769,13,0.82162,8,0.96247,3.0,0.91294
65,0,0.1625,3,0.275,0.8,14,0.8336,15,0.8,8,0.96247,3.0,0.91294
66,0,0.1625,3,0.3875,0.8,11,0.92769,7,0.82162,4,0.85707,3.0,0.91294
67,0,0.1625,3,0.5,0.8,1,0.89862,1,0.89862,2,0.90991,3.0,0.91294
68,0,0.1625,3,0.6125,0.8,1,0.94367,1,0.94367,2,0.94613,3.0,0.91294
69,0,0.1625,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
70,0,0.1625,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
71,0,0.1625,3,0.95,0.8,12,0.92769,15,0.90991,5,0.96247,3.0,0.91294
72,0,0.275,0,0.05,0.8,12,0.92769,20,0.80442,7,0.96247,3.0,0.91294
73,0,0.275,0,0.1625,0.8,12,0.8336,13,0.8,9,0.96247,3.0,0.91294
74,0,0.275,0,0.275,0.8,12,0.92769,14,0.8,9,0.96247,3.0,0.91294
75,0,0.275,0,0.3875,0.8,7,0.8,7,0.8,9,0.96247,3.0,0.91294
76,0,0.275,0,0.5,0.8,1,0.90024,1,0.90024,2,0.90582,3.0,0.91294
77,0,0.275,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
78,0,0.275,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
79,0,0.275,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
80,0,0.275,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
81,0,0.275,1,0.05,0.8,13,0.80592,15,0.80529,8,0.96247,3.0,0.91294
82,0,0.275,1,0.1625,0.8,12,0.92769,14,0.80936,8,0.96247,3.0,0.91294
83,0,0.275,1,0.275,0.8,13,0.88407,14,0.80936,8,0.96247,3.0,0.91294
84,0,0.275,1,0.3875,0.8,12,0.92769,7,0.80936,9,0.96247,3.0,0.91294
85,0,0.275,1,0.5,0.8,1,0.90834,1,0.90834,2,0.91653,3.0,0.91294
86,0,0.275,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
87,0,0.275,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
88,0,0.275,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
89,0,0.275,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
90,0,0.275,2,0.05,0.8,12,0.92769,20,0.80442,8,0.96247,3.0,0.91294
91,0,0.275,2,0.1625,0.8,13,0.87141,14,0.82732,9,0.96247,3.0,0.91294
92,0,0.275,2,0.275,0.8,12,0.92769,14,0.82732,9,0.96247,3.0,0.91294
93,0,0.275,2,0.3875,0.8,9,0.8,9,0.8,9,0.96247,3.0,0.91294
94,0,0.275,2,0.5,0.8,1,0.90467,1,0.90467,2,0.91835,3.0,0.91294
95,0,0.275,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94843,3.0,0.91294
96,0,0.275,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
97,0,0.275,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
98,0,0.275,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
99,0,0.275,3,0.05,0.8,21,0.80442,21,0.80442,8,0.96247,3.0,0.91294
100,0,0.275,3,0.1625,0.8,11,0.92769,13,0.82162,8,0.96247,3.0,0.91294
101,0,0.275,3,0.275,0.8,14,0.8336,15,0.8,8,0.96247,3.0,0.91294
102,0,0.275,3,0.3875,0.8,11,0.92769,7,0.82162,5,0.88843,3.0,0.91294
103,0,0.275,3,0.5,0.8,1,0.89862,1,0.89862,2,0.91439,3.0,0.91294
104,0,0.275,3,0.6125,0.8,1,0.94367,1,0.94367,2,0.94742,3.0,0.91294
105,0,0.275,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
106,0,0.275,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
107,0,0.275,3,0.95,0.8,12,0.92769,15,0.89862,5,0.96247,3.0,0.91294
108,0,0.3875,0,0.05,0.8,12,0.92769,20,0.80442,8,0.96247,3.0,0.91294
109,0,0.3875,0,0.1625,0.8,12,0.8336,13,0.8,10,0.96247,3.0,0.91294
110,0,0.3875,0,0.275,0.8,12,0.92769,15,0.82162,10,0.96247,3.0,0.91294
111,0,0.3875,0,0.3875,0.8,7,0.8,7,0.8,9,0.96247,3.0,0.91294
112,0,0.3875,0,0.5,0.8,1,0.90024,1,0.90024,2,0.90779,3.0,0.91294
113,0,0.3875,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
114,0,0.3875,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
115,0,0.3875,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
116,0,0.3875,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
117,0,0.3875,1,0.05,0.8,13,0.80592,15,0.80529,9,0.96247,3.0,0.91294
118,0,0.3875,1,0.1625,0.8,12,0.92769,14,0.80936,9,0.96247,3.0,0.91294
119,0,0.3875,1,0.275,0.8,13,0.88407,14,0.80936,9,0.96247,3.0,0.91294
120,0,0.3875,1,0.3875,0.8,12,0.92769,7,0.80936,9,0.96247,3.0,0.91294
121,0,0.3875,1,0.5,0.8,1,0.90834,1,0.90834,2,0.91659,3.0,0.91294
122,0,0.3875,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
123,0,0.3875,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
124,0,0.3875,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
125,0,0.3875,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
126,0,0.3875,2,0.05,0.8,12,0.92769,20,0.80442,8,0.96247,3.0,0.91294
127,0,0.3875,2,0.1625,0.8,13,0.87141,14,0.82732,8,0.96247,3.0,0.91294
128,0,0.3875,2,0.275,0.8,12,0.92769,14,0.82732,8,0.96247,3.0,0.91294
129,0,0.3875,2,0.3875,0.8,8,0.82732,8,0.82732,9,0.96247,3.0,0.91294
130,0,0.3875,2,0.5,0.8,1,0.90467,1,0.90467,2,0.92117,3.0,0.91294
131,0,0.3875,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94948,3.0,0.91294
132,0,0.3875,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
133,0,0.3875,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
134,0,0.3875,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
135,0,0.3875,3,0.05,0.8,21,0.80442,21,0.80442,8,0.96247,3.0,0.91294
136,0,0.3875,3,0.1625,0.8,11,0.92769,13,0.82162,8,0.96247,3.0,0.91294
137,0,0.3875,3,0.275,0.8,13,0.88071,14,0.82162,8,0.96247,3.0,0.91294
138,0,0.3875,3,0.3875,0.8,11,0.92769,7,0.82162,8,0.96247,3.0,0.91294
139,0,0.3875,3,0.5,0.8,1,0.89862,1,0.89862,2,0.91982,3.0,0.91294
140,0,0.3875,3,0.6125,0.8,1,0.94367,1,0.94367,2,0.94824,3.0,0.91294
141,0,0.3875,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
142,0,0.3875,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
143,0,0.3875,3,0.95,0.8,12,0.92769,15,0.89862,5,0.96247,3.0,0.91294
144,0,0.5,0,0.05,0.8,12,0.92769,20,0.80442,8,0.96247,3.0,0.91294
145,0,0.5,0,0.1625,0.8,12,0.8336,13,0.8,10,0.96247,3.0,0.91294
146,0,0.5,0,0.275,0.8,12,0.92769,15,0.82162,10,0.96247,3.0,0.91294
147,0,0.5,0,0.3875,0.8,7,0.8,7,0.8,9,0.96247,3.0,0.91294
148,0,0.5,0,0.5,0.8,1,0.90024,1,0.90024,2,0.90495,3.0,0.91294
149,0,0.5,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
150,0,0.5,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
151,0,0.5,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
152,0,0.5,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
153,0,0.5,1,0.05,0.8,13,0.80592,15,0.80529,8,0.96247,3.0,0.91294
154,0,0.5,1,0.1625,0.8,12,0.92769,13,0.80936,8,0.96247,3.0,0.91294
155,0,0.5,1,0.275,0.8,13,0.88407,13,0.80936,8,0.96247,3.0,0.91294
156,0,0.5,1,0.3875,0.8,3,0.80936,3,0.80936,2,0.80936,3.0,0.91294
157,0,0.5,1,0.5,0.8,1,0.90834,1,0.90834,2,0.90834,3.0,0.91294
158,0,0.5,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
159,0,0.5,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
160,0,0.5,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
161,0,0.5,1,0.95,0.8,12,0.92769,16,0.89862,8,0.96247,3.0,0.91294
162,0,0.5,2,0.05,0.8,12,0.92769,20,0.80442,7,0.96247,3.0,0.91294
163,0,0.5,2,0.1625,0.8,13,0.87141,14,0.82732,8,0.96247,3.0,0.91294
164,0,0.5,2,0.275,0.8,12,0.92769,14,0.82732,8,0.96247,3.0,0.91294
165,0,0.5,2,0.3875,0.8,8,0.82732,8,0.82732,8,0.96247,3.0,0.91294
166,0,0.5,2,0.5,0.8,1,0.90467,1,0.90467,2,0.92124,3.0,0.91294
167,0,0.5,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94563,3.0,0.91294
168,0,0.5,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
169,0,0.5,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
170,0,0.5,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
171,0,0.5,3,0.05,0.8,12,0.80442,15,0.80442,10,0.96247,3.0,0.91294
172,0,0.5,3,0.1625,0.8,12,0.92769,14,0.82162,8,0.96247,3.0,0.91294
173,0,0.5,3,0.275,0.8,12,0.88071,13,0.82162,8,0.96247,3.0,0.91294
174,0,0.5,3,0.3875,0.8,12,0.92769,9,0.8,8,0.96247,3.0,0.91294
175,0,0.5,3,0.5,0.8,1,0.89862,1,0.89862,2,0.92082,3.0,0.91294
176,0,0.5,3,0.6125,0.8,1,0.94367,1,0.94367,2,0.94549,3.0,0.91294
177,0,0.5,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
178,0,0.5,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
179,0,0.5,3,0.95,0.8,11,0.92769,14,0.89862,5,0.96247,3.0,0.91294
180,0,0.6125,0,0.05,0.8,11,0.92667,19,0.80442,9,0.96247,3.0,0.91294
181,0,0.6125,0,0.1625,0.8,14,0.88071,15,0.82162,7,0.96247,3.0,0.91294
182,0,0.6125,0,0.275,0.8,11,0.8336,12,0.8,7,0.96247,3.0,0.91294
183,0,0.6125,0,0.3875,0.8,3,0.8,3,0.8,2,0.8,3.0,0.91294
184,0,0.6125,0,0.5,0.8,1,0.90024,1,0.90024,1,0.90024,3.0,0.91294
185,0,0.6125,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
186,0,0.6125,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
187,0,0.6125,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
188,0,0.6125,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
189,0,0.6125,1,0.05,0.8,13,0.80592,15,0.80529,9,0.96247,3.0,0.91294
190,0,0.6125,1,0.1625,0.8,13,0.88407,14,0.80936,8,0.96247,3.0,0.91294
191,0,0.6125,1,0.275,0.8,13,0.88407,14,0.80936,9,0.96247,3.0,0.91294
192,0,0.6125,1,0.3875,0.8,4,0.82162,4,0.82162,7,0.96247,3.0,0.91294
193,0,0.6125,1,0.5,0.8,1,0.90834,1,0.90834,2,0.90834,3.0,0.91294
194,0,0.6125,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
195,0,0.6125,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
196,0,0.6125,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
197,0,0.6125,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
198,0,0.6125,2,0.05,0.8,12,0.92769,20,0.80442,7,0.96247,3.0,0.91294
199,0,0.6125,2,0.1625,0.8,13,0.87141,13,0.82732,7,0.96247,3.0,0.91294
200,0,0.6125,2,0.275,0.8,12,0.87141,13,0.82732,7,0.96247,3.0,0.91294
201,0,0.6125,2,0.3875,0.8,3,0.82732,3,0.82732,2,0.82732,3.0,0.91294
202,0,0.6125,2,0.5,0.8,1,0.90467,1,0.90467,2,0.90467,3.0,0.91294
203,0,0.6125,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94549,3.0,0.91294
204,0,0.6125,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
205,0,0.6125,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
206,0,0.6125,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
207,0,0.6125,3,0.05,0.8,12,0.80442,15,0.80442,8,0.96247,3.0,0.91294
208,0,0.6125,3,0.1625,0.8,12,0.92769,13,0.82162,8,0.96247,3.0,0.91294
209,0,0.6125,3,0.275,0.8,12,0.88071,12,0.82162,8,0.96247,3.0,0.91294
210,0,0.6125,3,0.3875,0.8,3,0.82162,3,0.82162,2,0.82162,3.0,0.91294
211,0,0.6125,3,0.5,0.8,1,0.89862,1,0.89862,1,0.89862,3.0,0.91294
212,0,0.6125,3,0.6125,0.8,1,0.94367,1,0.94367,1,0.94367,3.0,0.91294
213,0,0.6125,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
214,0,0.6125,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
215,0,0.6125,3,0.95,0.8,12,0.92769,15,0.89862,5,0.96247,3.0,0.91294
216,0,0.725,0,0.05,0.8,12,0.92769,17,0.80442,7,0.96247,3.0,0.91294
217,0,0.725,0,0.1625,0.8,12,0.8336,13,0.8,8,0.96247,3.0,0.91294
218,0,0.725,0,0.275,0.8,14,0.88071,15,0.82162,8,0.96247,3.0,0.91294
219,0,0.725,0,0.3875,0.8,8,0.8,8,0.8,8,0.96247,3.0,0.91294
220,0,0.725,0,0.5,0.8,1,0.90024,1,0.90024,1,0.90024,3.0,0.91294
221,0,0.725,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
222,0,0.725,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
223,0,0.725,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
224,0,0.725,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
225,0,0.725,1,0.05,0.8,21,0.80442,21,0.80442,9,0.96247,3.0,0.91294
226,0,0.725,1,0.1625,0.8,14,0.88071,15,0.82162,8,0.96247,3.0,0.91294
227,0,0.725,1,0.275,0.8,14,0.8336,15,0.8,8,0.96247,3.0,0.91294
228,0,0.725,1,0.3875,0.8,10,0.82162,10,0.82162,8,0.96247,3.0,0.91294
229,0,0.725,1,0.5,0.8,1,0.90834,1,0.90834,2,0.90834,3.0,0.91294
230,0,0.725,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
231,0,0.725,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
232,0,0.725,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
233,0,0.725,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
234,0,0.725,2,0.05,0.8,20,0.80442,20,0.80442,9,0.96247,3.0,0.91294
235,0,0.725,2,0.1625,0.8,13,0.87141,14,0.82732,8,0.96247,3.0,0.91294
236,0,0.725,2,0.275,0.8,13,0.87141,14,0.82732,8,0.96247,3.0,0.91294
237,0,0.725,2,0.3875,0.8,9,0.82732,9,0.82732,8,0.96247,3.0,0.91294
238,0,0.725,2,0.5,0.8,1,0.90467,1,0.90467,2,0.90467,3.0,0.91294
239,0,0.725,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94549,3.0,0.91294
240,0,0.725,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
241,0,0.725,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
242,0,0.725,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
243,0,0.725,3,0.05,0.8,13,0.80442,16,0.80442,9,0.96247,3.0,0.91294
244,0,0.725,3,0.1625,0.8,12,0.88071,13,0.82162,9,0.96247,3.0,0.91294
245,0,0.725,3,0.275,0.8,13,0.88071,14,0.82162,9,0.96247,3.0,0.91294
246,0,0.725,3,0.3875,0.8,8,0.82162,8,0.82162,8,0.96247,3.0,0.91294
247,0,0.725,3,0.5,0.8,1,0.89862,1,0.89862,1,0.89862,3.0,0.91294
248,0,0.725,3,0.6125,0.8,1,0.94367,1,0.94367,1,0.94367,3.0,0.91294
249,0,0.725,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
250,0,0.725,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
251,0,0.725,3,0.95,0.8,12,0.92769,15,0.89862,5,0.96247,3.0,0.91294
252,0,0.8375,0,0.05,0.8,15,0.80442,17,0.80442,7,0.96247,3.0,0.91294
253,0,0.8375,0,0.1625,0.8,12,0.8336,13,0.8,8,0.96247,3.0,0.91294
254,0,0.8375,0,0.275,0.8,14,0.88071,15,0.82162,8,0.96247,3.0,0.91294
255,0,0.8375,0,0.3875,0.8,8,0.8,8,0.8,8,0.96247,3.0,0.91294
256,0,0.8375,0,0.5,0.8,1,0.90024,1,0.90024,1,0.90024,3.0,0.91294
257,0,0.8375,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
258,0,0.8375,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
259,0,0.8375,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
260,0,0.8375,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
261,0,0.8375,1,0.05,0.8,21,0.80442,21,0.80442,8,0.96247,3.0,0.91294
262,0,0.8375,1,0.1625,0.8,14,0.88071,15,0.82162,8,0.96247,3.0,0.91294
263,0,0.8375,1,0.275,0.8,14,0.8336,15,0.8,8,0.96247,3.0,0.91294
264,0,0.8375,1,0.3875,0.8,12,0.92769,7,0.80936,5,0.88843,3.0,0.91294
265,0,0.8375,1,0.5,0.8,1,0.90834,1,0.90834,2,0.90834,3.0,0.91294
266,0,0.8375,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
267,0,0.8375,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
268,0,0.8375,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
269,0,0.8375,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
270,0,0.8375,2,0.05,0.8,21,0.80442,20,0.80442,8,0.96247,3.0,0.91294
271,0,0.8375,2,0.1625,0.8,13,0.87141,14,0.82732,8,0.96247,3.0,0.91294
272,0,0.8375,2,0.275,0.8,13,0.87141,14,0.82732,8,0.96247,3.0,0.91294
273,0,0.8375,2,0.3875,0.8,9,0.82732,9,0.82732,8,0.96247,3.0,0.91294
274,0,0.8375,2,0.5,0.8,1,0.90467,1,0.90467,2,0.90467,3.0,0.91294
275,0,0.8375,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94549,3.0,0.91294
276,0,0.8375,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
277,0,0.8375,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
278,0,0.8375,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
279,0,0.8375,3,0.05,0.8,13,0.80442,16,0.80442,9,0.96247,3.0,0.91294
280,0,0.8375,3,0.1625,0.8,12,0.88071,13,0.82162,8,0.96247,3.0,0.91294
281,0,0.8375,3,0.275,0.8,13,0.88071,14,0.82162,8,0.96247,3.0,0.91294
282,0,0.8375,3,0.3875,0.8,8,0.82162,8,0.82162,8,0.96247,3.0,0.91294
283,0,0.8375,3,0.5,0.8,1,0.89862,1,0.89862,1,0.89862,3.0,0.91294
284,0,0.8375,3,0.6125,0.8,1,0.94367,1,0.94367,1,0.94367,3.0,0.91294
285,0,0.8375,3,0.725,0.8,1,0.96385,1,0.96385,1,0.96385,3.0,0.91294
286,0,0.8375,3,0.8375,0.8,1,0.92769,1,0.92769,1,0.92769,3.0,0.91294
287,0,0.8375,3,0.95,0.8,12,0.92769,15,0.89862,5,0.96247,3.0,0.91294
288,0,0.95,0,0.05,0.8,15,0.80442,17,0.80442,6,0.96247,3.0,0.91294
289,0,0.95,0,0.1625,0.8,12,0.8336,13,0.8,7,0.96247,3.0,0.91294
290,0,0.95,0,0.275,0.8,14,0.88071,15,0.82162,7,0.96247,3.0,0.91294
291,0,0.95,0,0.3875,0.8,7,0.8,7,0.8,4,0.88843,3.0,0.91294
292,0,0.95,0,0.5,0.8,1,0.90024,1,0.90024,1,0.90024,3.0,0.91294
293,0,0.95,0,0.6125,0.8,1,0.94193,1,0.94193,1,0.94193,3.0,0.91294
294,0,0.95,0,0.725,0.8,1,0.96247,1,0.96247,1,0.96247,3.0,0.91294
295,0,0.95,0,0.8375,0.8,1,0.92667,1,0.92667,1,0.92667,3.0,0.91294
296,0,0.95,0,0.95,0.8,11,0.92769,16,0.89862,7,0.96247,3.0,0.91294
297,0,0.95,1,0.05,0.8,13,0.80592,15,0.80529,7,0.96247,3.0,0.91294
298,0,0.95,1,0.1625,0.8,13,0.88407,14,0.80936,7,0.96247,3.0,0.91294
299,0,0.95,1,0.275,0.8,13,0.88407,14,0.80936,7,0.96247,3.0,0.91294
300,0,0.95,1,0.3875,0.8,12,0.92769,7,0.80936,5,0.88843,3.0,0.91294
301,0,0.95,1,0.5,0.8,1,0.90834,1,0.90834,2,0.90834,3.0,0.91294
302,0,0.95,1,0.6125,0.8,1,0.94593,1,0.94593,2,0.94593,3.0,0.91294
303,0,0.95,1,0.725,0.8,1,0.96303,1,0.96303,2,0.96303,3.0,0.91294
304,0,0.95,1,0.8375,0.8,1,0.92352,1,0.92352,2,0.92667,3.0,0.91294
305,0,0.95,1,0.95,0.8,12,0.92667,16,0.90024,8,0.96247,3.0,0.91294
306,0,0.95,2,0.05,0.8,21,0.80442,20,0.80442,7,0.96247,3.0,0.91294
307,0,0.95,2,0.1625,0.8,13,0.87141,14,0.82732,7,0.96247,3.0,0.91294
308,0,0.95,2,0.275,0.8,13,0.87141,14,0.82732,7,0.96247,3.0,0.91294
309,0,0.95,2,0.3875,0.8,8,0.8,8,0.8,5,0.88843,3.0,0.91294
310,0,0.95,2,0.5,0.8,1,0.90467,1,0.90467,2,0.90467,3.0,0.91294
311,0,0.95,2,0.6125,0.8,1,0.94549,1,0.94549,2,0.94549,3.0,0.91294
312,0,0.95,2,0.725,0.8,1,0.96385,1,0.96385,2,0.96385,3.0,0.91294
313,0,0.95,2,0.8375,0.8,1,0.92769,1,0.92769,2,0.92769,3.0,0.91294
314,0,0.95,2,0.95,0.8,11,0.92769,15,0.90467,8,0.96247,3.0,0.91294
315,0,0.95,3,0.05,0.8,13,0.80442,16,0.80442,7,0.96247,3.0,0.91294
