,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
274,1,0.05,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
275,1,0.05,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
276,1,0.05,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
277,1,0.05,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
278,1,0.05,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
279,1,0.05,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
280,1,0.05,3,0.05,0.8,11,0.94306,3,0.83362,7,0.96062,3.0,0.91242
281,1,0.05,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
282,1,0.05,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
283,1,0.05,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
284,1,0.05,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
285,1,0.05,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
286,1,0.05,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
287,1,0.05,3,0.95,0.8,12,0.94306,16,0.93207,6,0.96062,3.0,0.91242
288,1,0.17857,0,0.05,0.8,4,0.83362,4,0.83362,8,0.96062,3.0,0.91242
289,1,0.17857,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
290,1,0.17857,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
291,1,0.17857,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
292,1,0.17857,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
293,1,0.17857,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
294,1,0.17857,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
295,1,0.17857,0,0.95,0.8,18,0.93113,18,0.93113,8,0.96062,3.0,0.91242
296,1,0.17857,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
297,1,0.17857,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
298,1,0.17857,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
299,1,0.17857,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
300,1,0.17857,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
301,1,0.17857,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
302,1,0.17857,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
303,1,0.17857,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
304,1,0.17857,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
305,1,0.17857,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
306,1,0.17857,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
307,1,0.17857,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
308,1,0.17857,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
309,1,0.17857,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
310,1,0.17857,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
311,1,0.17857,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
312,1,0.17857,3,0.05,0.8,4,0.83362,2,0.83362,3,0.83362,3.0,0.91242
313,1,0.17857,3,0.17857,0.8,1,0.83553,1,0.83553,3,0.84451,3.0,0.91242
314,1,0.17857,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
315,1,0.17857,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
316,1,0.17857,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
317,1,0.17857,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
318,1,0.17857,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
319,1,0.17857,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
320,1,0.30714,0,0.05,0.8,19,0.93113,17,0.93113,7,0.96062,3.0,0.91242
321,1,0.30714,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
322,1,0.30714,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
323,1,0.30714,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
324,1,0.30714,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
325,1,0.30714,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
326,1,0.30714,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
327,1,0.30714,0,0.95,0.8,18,0.93113,19,0.93113,8,0.96062,3.0,0.91242
328,1,0.30714,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
329,1,0.30714,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
330,1,0.30714,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
331,1,0.30714,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
332,1,0.30714,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
333,1,0.30714,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
334,1,0.30714,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
335,1,0.30714,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
336,1,0.30714,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
337,1,0.30714,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
338,1,0.30714,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
339,1,0.30714,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
340,1,0.30714,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
341,1,0.30714,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
342,1,0.30714,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
343,1,0.30714,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
344,1,0.30714,3,0.05,0.8,5,0.83362,5,0.83362,8,0.96062,3.0,0.91242
345,1,0.30714,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
346,1,0.30714,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
347,1,0.30714,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
348,1,0.30714,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
349,1,0.30714,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
350,1,0.30714,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
351,1,0.30714,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
352,1,0.43571,0,0.05,0.8,19,0.93113,17,0.93113,7,0.96062,3.0,0.91242
353,1,0.43571,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
354,1,0.43571,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
355,1,0.43571,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
356,1,0.43571,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
357,1,0.43571,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
358,1,0.43571,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
359,1,0.43571,0,0.95,0.8,18,0.93113,19,0.93113,8,0.96062,3.0,0.91242
360,1,0.43571,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
361,1,0.43571,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
362,1,0.43571,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
363,1,0.43571,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
364,1,0.43571,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
365,1,0.43571,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
366,1,0.43571,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
367,1,0.43571,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
368,1,0.43571,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
369,1,0.43571,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
370,1,0.43571,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
371,1,0.43571,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
372,1,0.43571,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
373,1,0.43571,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
374,1,0.43571,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
375,1,0.43571,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
376,1,0.43571,3,0.05,0.8,11,0.94306,18,0.93113,7,0.96062,3.0,0.91242
377,1,0.43571,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
378,1,0.43571,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
379,1,0.43571,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
380,1,0.43571,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
381,1,0.43571,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
382,1,0.43571,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
383,1,0.43571,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
384,1,0.56429,0,0.05,0.8,19,0.93113,17,0.93113,7,0.96062,3.0,0.91242
385,1,0.56429,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
386,1,0.56429,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
387,1,0.56429,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
388,1,0.56429,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
389,1,0.56429,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
390,1,0.56429,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
391,1,0.56429,0,0.95,0.8,18,0.93113,19,0.93113,8,0.96062,3.0,0.91242
392,1,0.56429,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
393,1,0.56429,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
394,1,0.56429,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
395,1,0.56429,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
396,1,0.56429,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
397,1,0.56429,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
398,1,0.56429,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
399,1,0.56429,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
400,1,0.56429,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
401,1,0.56429,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
402,1,0.56429,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
403,1,0.56429,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
404,1,0.56429,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
405,1,0.56429,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
406,1,0.56429,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
407,1,0.56429,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
408,1,0.56429,3,0.05,0.8,11,0.94306,18,0.93113,7,0.96062,3.0,0.91242
409,1,0.56429,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
410,1,0.56429,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
411,1,0.56429,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
412,1,0.56429,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
413,1,0.56429,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
414,1,0.56429,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
415,1,0.56429,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
416,1,0.69286,0,0.05,0.8,19,0.93113,17,0.93113,7,0.96062,3.0,0.91242
417,1,0.69286,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
418,1,0.69286,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
419,1,0.69286,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
420,1,0.69286,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
421,1,0.69286,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
422,1,0.69286,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
423,1,0.69286,0,0.95,0.8,18,0.93113,19,0.93113,8,0.96062,3.0,0.91242
424,1,0.69286,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
425,1,0.69286,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
426,1,0.69286,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
427,1,0.69286,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
428,1,0.69286,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
429,1,0.69286,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
430,1,0.69286,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
431,1,0.69286,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
432,1,0.69286,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
433,1,0.69286,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
434,1,0.69286,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
435,1,0.69286,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
436,1,0.69286,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
437,1,0.69286,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
438,1,0.69286,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
439,1,0.69286,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
440,1,0.69286,3,0.05,0.8,11,0.94306,18,0.93113,7,0.96062,3.0,0.91242
441,1,0.69286,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
442,1,0.69286,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
443,1,0.69286,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
444,1,0.69286,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
445,1,0.69286,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
446,1,0.69286,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
447,1,0.69286,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
448,1,0.82143,0,0.05,0.8,19,0.93113,17,0.93113,7,0.96062,3.0,0.91242
449,1,0.82143,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
450,1,0.82143,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
451,1,0.82143,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
452,1,0.82143,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
453,1,0.82143,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
454,1,0.82143,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
455,1,0.82143,0,0.95,0.8,18,0.93113,19,0.93113,8,0.96062,3.0,0.91242
456,1,0.82143,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
457,1,0.82143,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
458,1,0.82143,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
459,1,0.82143,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
460,1,0.82143,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
461,1,0.82143,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
462,1,0.82143,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
463,1,0.82143,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
464,1,0.82143,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
465,1,0.82143,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
466,1,0.82143,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
467,1,0.82143,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
468,1,0.82143,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
469,1,0.82143,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
470,1,0.82143,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
471,1,0.82143,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
472,1,0.82143,3,0.05,0.8,11,0.94306,18,0.93113,7,0.96062,3.0,0.91242
473,1,0.82143,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
474,1,0.82143,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
475,1,0.82143,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
476,1,0.82143,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
477,1,0.82143,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
478,1,0.82143,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
479,1,0.82143,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
480,1,0.95,0,0.05,0.8,19,0.93113,17,0.93113,7,0.96062,3.0,0.91242
481,1,0.95,0,0.17857,0.8,1,0.81384,1,0.81384,2,0.81384,3.0,0.91242
482,1,0.95,0,0.30714,0.8,1,0.8279,1,0.8279,2,0.8279,3.0,0.91242
483,1,0.95,0,0.43571,0.8,1,0.88976,1,0.88976,2,0.88976,3.0,0.91242
484,1,0.95,0,0.56429,0.8,1,0.90158,1,0.90158,2,0.93035,3.0,0.91242
485,1,0.95,0,0.69286,0.8,1,0.90931,1,0.90931,2,0.96062,3.0,0.91242
486,1,0.95,0,0.82143,0.8,1,0.87801,1,0.87801,2,0.94206,3.0,0.91242
487,1,0.95,0,0.95,0.8,18,0.93113,19,0.93113,8,0.96062,3.0,0.91242
488,1,0.95,1,0.05,0.8,12,0.84271,11,0.8219,8,0.96062,3.0,0.91242
489,1,0.95,1,0.17857,0.8,1,0.8219,1,0.8219,2,0.8219,3.0,0.91242
490,1,0.95,1,0.30714,0.8,1,0.83189,1,0.83189,2,0.83189,3.0,0.91242
491,1,0.95,1,0.43571,0.8,1,0.85756,1,0.85756,2,0.85756,3.0,0.91242
492,1,0.95,1,0.56429,0.8,1,0.86899,1,0.86899,3,0.93591,3.0,0.91242
493,1,0.95,1,0.69286,0.8,1,0.87475,1,0.87475,3,0.9607,3.0,0.91242
494,1,0.95,1,0.82143,0.8,1,0.84271,1,0.84271,3,0.94206,3.0,0.91242
495,1,0.95,1,0.95,0.8,12,0.84271,12,0.8219,9,0.96062,3.0,0.91242
496,1,0.95,2,0.05,0.8,12,0.92609,11,0.86237,8,0.96062,3.0,0.91242
497,1,0.95,2,0.17857,0.8,1,0.86237,1,0.86237,2,0.86237,3.0,0.91242
498,1,0.95,2,0.30714,0.8,1,0.87572,1,0.87572,2,0.87572,3.0,0.91242
499,1,0.95,2,0.43571,0.8,1,0.92178,1,0.92178,2,0.92178,3.0,0.91242
500,1,0.95,2,0.56429,0.8,1,0.94183,1,0.94183,2,0.94183,3.0,0.91242
501,1,0.95,2,0.69286,0.8,1,0.95774,1,0.95774,3,0.96071,3.0,0.91242
502,1,0.95,2,0.82143,0.8,1,0.92609,1,0.92609,3,0.94306,3.0,0.91242
503,1,0.95,2,0.95,0.8,12,0.92609,12,0.86237,9,0.96062,3.0,0.91242
504,1,0.95,3,0.05,0.8,11,0.94306,18,0.93113,7,0.96062,3.0,0.91242
505,1,0.95,3,0.17857,0.8,1,0.83553,1,0.83553,2,0.83553,3.0,0.91242
506,1,0.95,3,0.30714,0.8,1,0.85228,1,0.85228,2,0.85228,3.0,0.91242
507,1,0.95,3,0.43571,0.8,1,0.91816,1,0.91816,2,0.91816,3.0,0.91242
508,1,0.95,3,0.56429,0.8,1,0.94241,1,0.94241,2,0.94241,3.0,0.91242
509,1,0.95,3,0.69286,0.8,1,0.95808,1,0.95808,2,0.96071,3.0,0.91242
510,1,0.95,3,0.82143,0.8,1,0.92615,1,0.92615,2,0.94306,3.0,0.91242
511,1,0.95,3,0.95,0.8,12,0.94306,15,0.93207,6,0.96062,3.0,0.91242
512,0,0.05,0,0.05,0.9,11,0.94306,28,0.93207,6,0.96062,6.0,0.93874
513,0,0.05,0,0.17857,0.9,22,0.94306,29,0.93207,7,0.96062,6.0,0.93874
514,0,0.05,0,0.30714,0.9,11,0.94306,29,0.93207,7,0.96062,6.0,0.93874
515,0,0.05,0,0.43571,0.9,12,0.90853,15,0.90853,4,0.91816,6.0,0.93874
516,0,0.05,0,0.56429,0.9,1,0.93035,1,0.93035,1,0.93035,6.0,0.93874
517,0,0.05,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
518,0,0.05,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
519,0,0.05,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
520,0,0.05,1,0.05,0.9,22,0.94306,18,0.94107,7,0.96062,6.0,0.93874
521,0,0.05,1,0.17857,0.9,11,0.94306,30,0.93207,8,0.96062,6.0,0.93874
522,0,0.05,1,0.30714,0.9,23,0.94306,19,0.94107,8,0.96062,6.0,0.93874
523,0,0.05,1,0.43571,0.9,12,0.90429,14,0.9198,5,0.91816,6.0,0.93874
524,0,0.05,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
525,0,0.05,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
526,0,0.05,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
527,0,0.05,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
528,0,0.05,2,0.05,0.9,11,0.94306,29,0.93207,7,0.96062,6.0,0.93874
529,0,0.05,2,0.17857,0.9,23,0.94306,29,0.93207,8,0.96062,6.0,0.93874
530,0,0.05,2,0.30714,0.9,11,0.94306,30,0.93207,8,0.96062,6.0,0.93874
531,0,0.05,2,0.43571,0.9,13,0.90853,14,0.92536,5,0.91816,6.0,0.93874
532,0,0.05,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.93562,6.0,0.93874
533,0,0.05,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96071,6.0,0.93874
534,0,0.05,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
535,0,0.05,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
536,0,0.05,3,0.05,0.9,22,0.94306,26,0.93207,7,0.96062,6.0,0.93874
537,0,0.05,3,0.17857,0.9,10,0.94306,28,0.93207,7,0.96062,6.0,0.93874
538,0,0.05,3,0.30714,0.9,23,0.94306,27,0.93207,7,0.96062,6.0,0.93874
539,0,0.05,3,0.43571,0.9,10,0.94306,15,0.90853,3,0.91816,6.0,0.93874
540,0,0.05,3,0.56429,0.9,1,0.93207,1,0.93207,1,0.93207,6.0,0.93874
541,0,0.05,3,0.69286,0.9,1,0.96071,1,0.96071,1,0.96071,6.0,0.93874
542,0,0.05,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
543,0,0.05,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
544,0,0.17857,0,0.05,0.9,11,0.94306,28,0.93207,7,0.96062,6.0,0.93874
545,0,0.17857,0,0.17857,0.9,22,0.94306,29,0.93207,9,0.96062,6.0,0.93874
546,0,0.17857,0,0.30714,0.9,11,0.94306,29,0.93207,9,0.96062,6.0,0.93874
547,0,0.17857,0,0.43571,0.9,12,0.90853,15,0.90853,6,0.96062,6.0,0.93874
548,0,0.17857,0,0.56429,0.9,1,0.93035,1,0.93035,2,0.93113,6.0,0.93874
549,0,0.17857,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
550,0,0.17857,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
551,0,0.17857,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
552,0,0.17857,1,0.05,0.9,23,0.94306,18,0.94107,8,0.96062,6.0,0.93874
553,0,0.17857,1,0.17857,0.9,11,0.94306,19,0.94107,8,0.96062,6.0,0.93874
554,0,0.17857,1,0.30714,0.9,19,0.94107,19,0.94107,8,0.96062,6.0,0.93874
