,q size,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,f-score
47,0,0,0.17857,1,0.95,0,1.0,1.0,1.0,1.0,0.0
48,0,0,0.17857,2,0.05,0,0.0,0.0,0.0,0.0,0.0
49,0,0,0.17857,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
50,0,0,0.17857,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
51,0,0,0.17857,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
52,0,0,0.17857,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
53,0,0,0.17857,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
54,0,0,0.17857,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
55,0,0,0.17857,2,0.95,0,0.0,0.0,0.0,0.0,0.0
56,0,0,0.17857,3,0.05,0,1.0,1.0,1.0,1.0,0.04511
57,0,0,0.17857,3,0.17857,0,1.0,1.0,1.0,1.0,0.04511
58,0,0,0.17857,3,0.30714,0,1.0,1.0,1.0,1.0,0.04511
59,0,0,0.17857,3,0.43571,0,1.0,1.0,1.0,1.0,0.0491
60,0,0,0.17857,3,0.56429,0,1.0,1.0,1.0,1.0,0.0491
61,0,0,0.17857,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
62,0,0,0.17857,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
63,0,0,0.17857,3,0.95,0,1.0,1.0,1.0,1.0,0.0
64,0,0,0.30714,0,0.05,0,1.0,1.0,1.0,1.0,0.03385
65,0,0,0.30714,0,0.17857,0,1.0,1.0,1.0,1.0,0.03385
66,0,0,0.30714,0,0.30714,0,1.0,1.0,1.0,1.0,0.03385
67,0,0,0.30714,0,0.43571,0,1.0,1.0,1.0,1.0,0.03438
68,0,0,0.30714,0,0.56429,0,1.0,1.0,1.0,1.0,0.03438
69,0,0,0.30714,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
70,0,0,0.30714,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
71,0,0,0.30714,0,0.95,0,1.0,1.0,1.0,1.0,0.0
72,0,0,0.30714,1,0.05,0,1.0,1.0,1.0,1.0,0.04511
