,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
133,0,0.56429,0,0.69286,0.8,1,0.98428,2.0,0.94587
134,0,0.56429,0,0.82143,0.8,1,0.95785,2.0,0.94587
135,0,0.56429,0,0.95,0.8,1,0.80673,2.0,0.94587
136,0,0.56429,1,0.05,0.8,6,0.88954,2.0,0.94587
137,0,0.56429,1,0.17857,0.8,5,0.85255,2.0,0.94587
138,0,0.56429,1,0.30714,0.8,1,0.80054,2.0,0.94587
139,0,0.56429,1,0.43571,0.8,1,0.92609,2.0,0.94587
140,0,0.56429,1,0.56429,0.8,1,0.95596,2.0,0.94587
141,0,0.56429,1,0.69286,0.8,1,0.97063,2.0,0.94587
142,0,0.56429,1,0.82143,0.8,1,0.95766,2.0,0.94587
143,0,0.56429,1,0.95,0.8,1,0.80504,2.0,0.94587
144,0,0.56429,2,0.05,0.8,6,0.88807,2.0,0.94587
145,0,0.56429,2,0.17857,0.8,5,0.83558,2.0,0.94587
146,0,0.56429,2,0.30714,0.8,1,0.80054,2.0,0.94587
147,0,0.56429,2,0.43571,0.8,1,0.92609,2.0,0.94587
148,0,0.56429,2,0.56429,0.8,1,0.95596,2.0,0.94587
149,0,0.56429,2,0.69286,0.8,1,0.97063,2.0,0.94587
150,0,0.56429,2,0.82143,0.8,1,0.95766,2.0,0.94587
151,0,0.56429,2,0.95,0.8,1,0.80504,2.0,0.94587
152,0,0.56429,3,0.05,0.8,6,0.82628,2.0,0.94587
153,0,0.56429,3,0.17857,0.8,6,0.88974,2.0,0.94587
154,0,0.56429,3,0.30714,0.8,1,0.80054,2.0,0.94587
155,0,0.56429,3,0.43571,0.8,1,0.92609,2.0,0.94587
156,0,0.56429,3,0.56429,0.8,1,0.95596,2.0,0.94587
157,0,0.56429,3,0.69286,0.8,1,0.97063,2.0,0.94587
158,0,0.56429,3,0.82143,0.8,1,0.95766,2.0,0.94587
159,0,0.56429,3,0.95,0.8,1,0.80504,2.0,0.94587
160,0,0.69286,0,0.05,0.8,10,0.8654,2.0,0.94587
161,0,0.69286,0,0.17857,0.8,1,0.8654,2.0,0.94587
162,0,0.69286,0,0.30714,0.8,1,0.88136,2.0,0.94587
163,0,0.69286,0,0.43571,0.8,1,0.95156,2.0,0.94587
164,0,0.69286,0,0.56429,0.8,1,0.96714,2.0,0.94587
165,0,0.69286,0,0.69286,0.8,1,0.98428,2.0,0.94587
166,0,0.69286,0,0.82143,0.8,1,0.95785,2.0,0.94587
167,0,0.69286,0,0.95,0.8,1,0.80673,2.0,0.94587
168,0,0.69286,1,0.05,0.8,6,0.88954,2.0,0.94587
169,0,0.69286,1,0.17857,0.8,5,0.85255,2.0,0.94587
170,0,0.69286,1,0.30714,0.8,1,0.80054,2.0,0.94587
171,0,0.69286,1,0.43571,0.8,1,0.92609,2.0,0.94587
172,0,0.69286,1,0.56429,0.8,1,0.95596,2.0,0.94587
173,0,0.69286,1,0.69286,0.8,1,0.97063,2.0,0.94587
174,0,0.69286,1,0.82143,0.8,1,0.95766,2.0,0.94587
175,0,0.69286,1,0.95,0.8,1,0.80504,2.0,0.94587
176,0,0.69286,2,0.05,0.8,6,0.88807,2.0,0.94587
177,0,0.69286,2,0.17857,0.8,5,0.83558,2.0,0.94587
178,0,0.69286,2,0.30714,0.8,1,0.80054,2.0,0.94587
179,0,0.69286,2,0.43571,0.8,1,0.92609,2.0,0.94587
180,0,0.69286,2,0.56429,0.8,1,0.95596,2.0,0.94587
181,0,0.69286,2,0.69286,0.8,1,0.97063,2.0,0.94587
182,0,0.69286,2,0.82143,0.8,1,0.95766,2.0,0.94587
183,0,0.69286,2,0.95,0.8,1,0.80504,2.0,0.94587
184,0,0.69286,3,0.05,0.8,6,0.82628,2.0,0.94587
185,0,0.69286,3,0.17857,0.8,6,0.88974,2.0,0.94587
186,0,0.69286,3,0.30714,0.8,1,0.80054,2.0,0.94587
187,0,0.69286,3,0.43571,0.8,1,0.92609,2.0,0.94587
188,0,0.69286,3,0.56429,0.8,1,0.95596,2.0,0.94587
189,0,0.69286,3,0.69286,0.8,1,0.97063,2.0,0.94587
190,0,0.69286,3,0.82143,0.8,1,0.95766,2.0,0.94587
191,0,0.69286,3,0.95,0.8,1,0.80504,2.0,0.94587
192,0,0.82143,0,0.05,0.8,10,0.8654,2.0,0.94587
193,0,0.82143,0,0.17857,0.8,1,0.8654,2.0,0.94587
194,0,0.82143,0,0.30714,0.8,1,0.88136,2.0,0.94587
195,0,0.82143,0,0.43571,0.8,1,0.95156,2.0,0.94587
196,0,0.82143,0,0.56429,0.8,1,0.96714,2.0,0.94587
197,0,0.82143,0,0.69286,0.8,1,0.98428,2.0,0.94587
198,0,0.82143,0,0.82143,0.8,1,0.95785,2.0,0.94587
199,0,0.82143,0,0.95,0.8,1,0.80673,2.0,0.94587
200,0,0.82143,1,0.05,0.8,6,0.88954,2.0,0.94587
201,0,0.82143,1,0.17857,0.8,5,0.85255,2.0,0.94587
202,0,0.82143,1,0.30714,0.8,1,0.80054,2.0,0.94587
203,0,0.82143,1,0.43571,0.8,1,0.92609,2.0,0.94587
204,0,0.82143,1,0.56429,0.8,1,0.95596,2.0,0.94587
205,0,0.82143,1,0.69286,0.8,1,0.97063,2.0,0.94587
206,0,0.82143,1,0.82143,0.8,1,0.95766,2.0,0.94587
207,0,0.82143,1,0.95,0.8,1,0.80504,2.0,0.94587
208,0,0.82143,2,0.05,0.8,6,0.88807,2.0,0.94587
209,0,0.82143,2,0.17857,0.8,5,0.83558,2.0,0.94587
210,0,0.82143,2,0.30714,0.8,1,0.80054,2.0,0.94587
211,0,0.82143,2,0.43571,0.8,1,0.92609,2.0,0.94587
212,0,0.82143,2,0.56429,0.8,1,0.95596,2.0,0.94587
213,0,0.82143,2,0.69286,0.8,1,0.97063,2.0,0.94587
214,0,0.82143,2,0.82143,0.8,1,0.95766,2.0,0.94587
215,0,0.82143,2,0.95,0.8,1,0.80504,2.0,0.94587
216,0,0.82143,3,0.05,0.8,6,0.82628,2.0,0.94587
217,0,0.82143,3,0.17857,0.8,6,0.88974,2.0,0.94587
218,0,0.82143,3,0.30714,0.8,1,0.80054,2.0,0.94587
219,0,0.82143,3,0.43571,0.8,1,0.92609,2.0,0.94587
220,0,0.82143,3,0.56429,0.8,1,0.95596,2.0,0.94587
221,0,0.82143,3,0.69286,0.8,1,0.97063,2.0,0.94587
222,0,0.82143,3,0.82143,0.8,1,0.95766,2.0,0.94587
223,0,0.82143,3,0.95,0.8,1,0.80504,2.0,0.94587
224,0,0.95,0,0.05,0.8,10,0.8654,2.0,0.94587
225,0,0.95,0,0.17857,0.8,1,0.8654,2.0,0.94587
226,0,0.95,0,0.30714,0.8,1,0.88136,2.0,0.94587
227,0,0.95,0,0.43571,0.8,1,0.95156,2.0,0.94587
228,0,0.95,0,0.56429,0.8,1,0.96714,2.0,0.94587
229,0,0.95,0,0.69286,0.8,1,0.98428,2.0,0.94587
230,0,0.95,0,0.82143,0.8,1,0.95785,2.0,0.94587
231,0,0.95,0,0.95,0.8,1,0.80673,2.0,0.94587
232,0,0.95,1,0.05,0.8,6,0.88954,2.0,0.94587
233,0,0.95,1,0.17857,0.8,5,0.85255,2.0,0.94587
234,0,0.95,1,0.30714,0.8,1,0.80054,2.0,0.94587
235,0,0.95,1,0.43571,0.8,1,0.92609,2.0,0.94587
236,0,0.95,1,0.56429,0.8,1,0.95596,2.0,0.94587
237,0,0.95,1,0.69286,0.8,1,0.97063,2.0,0.94587
238,0,0.95,1,0.82143,0.8,1,0.95766,2.0,0.94587
239,0,0.95,1,0.95,0.8,1,0.80504,2.0,0.94587
240,0,0.95,2,0.05,0.8,6,0.88807,2.0,0.94587
241,0,0.95,2,0.17857,0.8,5,0.83558,2.0,0.94587
242,0,0.95,2,0.30714,0.8,1,0.80054,2.0,0.94587
243,0,0.95,2,0.43571,0.8,1,0.92609,2.0,0.94587
244,0,0.95,2,0.56429,0.8,1,0.95596,2.0,0.94587
245,0,0.95,2,0.69286,0.8,1,0.97063,2.0,0.94587
246,0,0.95,2,0.82143,0.8,1,0.95766,2.0,0.94587
247,0,0.95,2,0.95,0.8,1,0.80504,2.0,0.94587
248,0,0.95,3,0.05,0.8,6,0.82628,2.0,0.94587
249,0,0.95,3,0.17857,0.8,6,0.88974,2.0,0.94587
250,0,0.95,3,0.30714,0.8,1,0.80054,2.0,0.94587
251,0,0.95,3,0.43571,0.8,1,0.92609,2.0,0.94587
252,0,0.95,3,0.56429,0.8,1,0.95596,2.0,0.94587
253,0,0.95,3,0.69286,0.8,1,0.97063,2.0,0.94587
254,0,0.95,3,0.82143,0.8,1,0.95766,2.0,0.94587
255,0,0.95,3,0.95,0.8,1,0.80504,2.0,0.94587
256,1,0.05,0,0.05,0.8,10,0.87156,2.0,0.94587
257,1,0.05,0,0.17857,0.8,2,0.87156,2.0,0.94587
258,1,0.05,0,0.30714,0.8,2,0.88963,2.0,0.94587
259,1,0.05,0,0.43571,0.8,2,0.94729,2.0,0.94587
260,1,0.05,0,0.56429,0.8,1,0.93251,2.0,0.94587
261,1,0.05,0,0.69286,0.8,1,0.96296,2.0,0.94587
262,1,0.05,0,0.82143,0.8,1,0.9445,2.0,0.94587
263,1,0.05,0,0.95,0.8,11,0.87156,2.0,0.94587
264,1,0.05,1,0.05,0.8,10,0.87794,2.0,0.94587
265,1,0.05,1,0.17857,0.8,2,0.87794,2.0,0.94587
266,1,0.05,1,0.30714,0.8,2,0.895,2.0,0.94587
267,1,0.05,1,0.43571,0.8,2,0.95356,2.0,0.94587
268,1,0.05,1,0.56429,0.8,1,0.94237,2.0,0.94587
269,1,0.05,1,0.69286,0.8,1,0.96761,2.0,0.94587
270,1,0.05,1,0.82143,0.8,1,0.94587,2.0,0.94587
271,1,0.05,1,0.95,0.8,5,0.8179,2.0,0.94587
272,1,0.05,2,0.05,0.8,5,0.88807,2.0,0.94587
273,1,0.05,2,0.17857,0.8,4,0.83558,2.0,0.94587
274,1,0.05,2,0.30714,0.8,4,0.86232,2.0,0.94587
275,1,0.05,2,0.43571,0.8,3,0.8562,2.0,0.94587
276,1,0.05,2,0.56429,0.8,1,0.93681,2.0,0.94587
277,1,0.05,2,0.69286,0.8,1,0.96198,2.0,0.94587
278,1,0.05,2,0.82143,0.8,1,0.94438,2.0,0.94587
279,1,0.05,2,0.95,0.8,5,0.81708,2.0,0.94587
280,1,0.05,3,0.05,0.8,5,0.82628,2.0,0.94587
281,1,0.05,3,0.17857,0.8,5,0.88974,2.0,0.94587
282,1,0.05,3,0.30714,0.8,5,0.90211,2.0,0.94587
283,1,0.05,3,0.43571,0.8,3,0.84767,2.0,0.94587
284,1,0.05,3,0.56429,0.8,1,0.93325,2.0,0.94587
285,1,0.05,3,0.69286,0.8,1,0.96198,2.0,0.94587
286,1,0.05,3,0.82143,0.8,1,0.94438,2.0,0.94587
287,1,0.05,3,0.95,0.8,5,0.8133,2.0,0.94587
288,1,0.17857,0,0.05,0.8,10,0.8654,2.0,0.94587
289,1,0.17857,0,0.17857,0.8,5,0.81796,2.0,0.94587
290,1,0.17857,0,0.30714,0.8,5,0.8359,2.0,0.94587
291,1,0.17857,0,0.43571,0.8,1,0.83809,2.0,0.94587
292,1,0.17857,0,0.56429,0.8,1,0.93758,2.0,0.94587
293,1,0.17857,0,0.69286,0.8,1,0.96518,2.0,0.94587
294,1,0.17857,0,0.82143,0.8,1,0.94568,2.0,0.94587
295,1,0.17857,0,0.95,0.8,5,0.80271,2.0,0.94587
296,1,0.17857,1,0.05,0.8,5,0.88954,2.0,0.94587
297,1,0.17857,1,0.17857,0.8,4,0.85255,2.0,0.94587
298,1,0.17857,1,0.30714,0.8,4,0.87907,2.0,0.94587
299,1,0.17857,1,0.43571,0.8,1,0.86706,2.0,0.94587
300,1,0.17857,1,0.56429,0.8,1,0.95422,2.0,0.94587
301,1,0.17857,1,0.69286,0.8,1,0.97349,2.0,0.94587
302,1,0.17857,1,0.82143,0.8,1,0.94744,2.0,0.94587
303,1,0.17857,1,0.95,0.8,5,0.8179,2.0,0.94587
304,1,0.17857,2,0.05,0.8,5,0.88807,2.0,0.94587
305,1,0.17857,2,0.17857,0.8,4,0.83558,2.0,0.94587
306,1,0.17857,2,0.30714,0.8,4,0.86232,2.0,0.94587
307,1,0.17857,2,0.43571,0.8,1,0.8562,2.0,0.94587
308,1,0.17857,2,0.56429,0.8,1,0.94757,2.0,0.94587
309,1,0.17857,2,0.69286,0.8,1,0.96794,2.0,0.94587
310,1,0.17857,2,0.82143,0.8,1,0.94571,2.0,0.94587
311,1,0.17857,2,0.95,0.8,5,0.81708,2.0,0.94587
312,1,0.17857,3,0.05,0.8,5,0.82628,2.0,0.94587
313,1,0.17857,3,0.17857,0.8,5,0.88974,2.0,0.94587
314,1,0.17857,3,0.30714,0.8,5,0.90211,2.0,0.94587
315,1,0.17857,3,0.43571,0.8,1,0.84767,2.0,0.94587
316,1,0.17857,3,0.56429,0.8,1,0.94595,2.0,0.94587
317,1,0.17857,3,0.69286,0.8,1,0.96773,2.0,0.94587
318,1,0.17857,3,0.82143,0.8,1,0.94571,2.0,0.94587
319,1,0.17857,3,0.95,0.8,5,0.8133,2.0,0.94587
320,1,0.30714,0,0.05,0.8,10,0.8654,2.0,0.94587
321,1,0.30714,0,0.17857,0.8,5,0.81796,2.0,0.94587
322,1,0.30714,0,0.30714,0.8,5,0.8359,2.0,0.94587
323,1,0.30714,0,0.43571,0.8,1,0.91697,2.0,0.94587
324,1,0.30714,0,0.56429,0.8,1,0.95538,2.0,0.94587
325,1,0.30714,0,0.69286,0.8,1,0.97327,2.0,0.94587
326,1,0.30714,0,0.82143,0.8,1,0.94829,2.0,0.94587
327,1,0.30714,0,0.95,0.8,5,0.80271,2.0,0.94587
328,1,0.30714,1,0.05,0.8,5,0.88954,2.0,0.94587
329,1,0.30714,1,0.17857,0.8,1,0.85255,2.0,0.94587
330,1,0.30714,1,0.30714,0.8,1,0.87907,2.0,0.94587
331,1,0.30714,1,0.43571,0.8,1,0.93699,2.0,0.94587
332,1,0.30714,1,0.56429,0.8,1,0.96597,2.0,0.94587
333,1,0.30714,1,0.69286,0.8,1,0.97962,2.0,0.94587
334,1,0.30714,1,0.82143,0.8,1,0.95243,2.0,0.94587
335,1,0.30714,1,0.95,0.8,5,0.8179,2.0,0.94587
336,1,0.30714,2,0.05,0.8,5,0.88807,2.0,0.94587
337,1,0.30714,2,0.17857,0.8,1,0.83558,2.0,0.94587
338,1,0.30714,2,0.30714,0.8,1,0.86232,2.0,0.94587
339,1,0.30714,2,0.43571,0.8,1,0.93313,2.0,0.94587
340,1,0.30714,2,0.56429,0.8,1,0.96545,2.0,0.94587
341,1,0.30714,2,0.69286,0.8,1,0.97892,2.0,0.94587
342,1,0.30714,2,0.82143,0.8,1,0.95126,2.0,0.94587
343,1,0.30714,2,0.95,0.8,5,0.81708,2.0,0.94587
344,1,0.30714,3,0.05,0.8,5,0.82628,2.0,0.94587
345,1,0.30714,3,0.17857,0.8,5,0.88974,2.0,0.94587
346,1,0.30714,3,0.30714,0.8,5,0.90211,2.0,0.94587
347,1,0.30714,3,0.43571,0.8,1,0.9253,2.0,0.94587
348,1,0.30714,3,0.56429,0.8,1,0.95995,2.0,0.94587
349,1,0.30714,3,0.69286,0.8,1,0.97403,2.0,0.94587
350,1,0.30714,3,0.82143,0.8,1,0.95041,2.0,0.94587
351,1,0.30714,3,0.95,0.8,5,0.8133,2.0,0.94587
352,1,0.43571,0,0.05,0.8,10,0.8654,2.0,0.94587
353,1,0.43571,0,0.17857,0.8,1,0.81796,2.0,0.94587
354,1,0.43571,0,0.30714,0.8,1,0.8359,2.0,0.94587
355,1,0.43571,0,0.43571,0.8,1,0.95285,2.0,0.94587
356,1,0.43571,0,0.56429,0.8,1,0.9723,2.0,0.94587
357,1,0.43571,0,0.69286,0.8,1,0.98409,2.0,0.94587
358,1,0.43571,0,0.82143,0.8,1,0.95684,2.0,0.94587
359,1,0.43571,0,0.95,0.8,1,0.80271,2.0,0.94587
360,1,0.43571,1,0.05,0.8,1,0.88954,2.0,0.94587
361,1,0.43571,1,0.17857,0.8,1,0.90963,2.0,0.94587
362,1,0.43571,1,0.30714,0.8,1,0.92086,2.0,0.94587
363,1,0.43571,1,0.43571,0.8,1,0.96469,2.0,0.94587
364,1,0.43571,1,0.56429,0.8,1,0.97791,2.0,0.94587
365,1,0.43571,1,0.69286,0.8,1,0.98599,2.0,0.94587
366,1,0.43571,1,0.82143,0.8,1,0.96214,2.0,0.94587
367,1,0.43571,1,0.95,0.8,1,0.8179,2.0,0.94587
368,1,0.43571,2,0.05,0.8,1,0.88807,2.0,0.94587
369,1,0.43571,2,0.17857,0.8,1,0.90925,2.0,0.94587
