,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
225,0,0.95,0,0.17857,0.8,1,0.8654,2.0,0.94438
226,0,0.95,0,0.30714,0.8,1,0.88136,2.0,0.94438
227,0,0.95,0,0.43571,0.8,1,0.95156,2.0,0.94438
228,0,0.95,0,0.56429,0.8,1,0.96714,2.0,0.94438
229,0,0.95,0,0.69286,0.8,1,0.98428,2.0,0.94438
230,0,0.95,0,0.82143,0.8,1,0.95785,2.0,0.94438
231,0,0.95,0,0.95,0.8,1,0.80673,2.0,0.94438
232,0,0.95,1,0.05,0.8,6,0.88954,2.0,0.94438
233,0,0.95,1,0.17857,0.8,5,0.85255,2.0,0.94438
234,0,0.95,1,0.30714,0.8,1,0.80054,2.0,0.94438
235,0,0.95,1,0.43571,0.8,1,0.92609,2.0,0.94438
236,0,0.95,1,0.56429,0.8,1,0.95596,2.0,0.94438
237,0,0.95,1,0.69286,0.8,1,0.97063,2.0,0.94438
238,0,0.95,1,0.82143,0.8,1,0.95766,2.0,0.94438
239,0,0.95,1,0.95,0.8,1,0.80504,2.0,0.94438
240,0,0.95,2,0.05,0.8,6,0.88807,2.0,0.94438
241,0,0.95,2,0.17857,0.8,5,0.83558,2.0,0.94438
242,0,0.95,2,0.30714,0.8,1,0.80054,2.0,0.94438
243,0,0.95,2,0.43571,0.8,1,0.92609,2.0,0.94438
244,0,0.95,2,0.56429,0.8,1,0.95596,2.0,0.94438
245,0,0.95,2,0.69286,0.8,1,0.97063,2.0,0.94438
246,0,0.95,2,0.82143,0.8,1,0.95766,2.0,0.94438
247,0,0.95,2,0.95,0.8,1,0.80504,2.0,0.94438
248,0,0.95,3,0.05,0.8,6,0.82628,2.0,0.94438
249,0,0.95,3,0.17857,0.8,6,0.88974,2.0,0.94438
250,0,0.95,3,0.30714,0.8,1,0.80054,2.0,0.94438
251,0,0.95,3,0.43571,0.8,1,0.92609,2.0,0.94438
252,0,0.95,3,0.56429,0.8,1,0.95596,2.0,0.94438
253,0,0.95,3,0.69286,0.8,1,0.97063,2.0,0.94438
254,0,0.95,3,0.82143,0.8,1,0.95766,2.0,0.94438
255,0,0.95,3,0.95,0.8,1,0.80504,2.0,0.94438
256,1,0.05,0,0.05,0.8,13,0.87156,2.0,0.94438
257,1,0.05,0,0.17857,0.8,2,0.87156,2.0,0.94438
258,1,0.05,0,0.30714,0.8,2,0.88963,2.0,0.94438
259,1,0.05,0,0.43571,0.8,2,0.94729,2.0,0.94438
260,1,0.05,0,0.56429,0.8,1,0.93251,2.0,0.94438
261,1,0.05,0,0.69286,0.8,1,0.96296,2.0,0.94438
262,1,0.05,0,0.82143,0.8,1,0.9445,2.0,0.94438
263,1,0.05,0,0.95,0.8,14,0.87156,2.0,0.94438
264,1,0.05,1,0.05,0.8,13,0.87156,2.0,0.94438
265,1,0.05,1,0.17857,0.8,2,0.87794,2.0,0.94438
266,1,0.05,1,0.30714,0.8,2,0.895,2.0,0.94438
267,1,0.05,1,0.43571,0.8,2,0.95356,2.0,0.94438
268,1,0.05,1,0.56429,0.8,1,0.94237,2.0,0.94438
269,1,0.05,1,0.69286,0.8,1,0.96761,2.0,0.94438
270,1,0.05,1,0.82143,0.8,1,0.94587,2.0,0.94438
271,1,0.05,1,0.95,0.8,5,0.8179,2.0,0.94438
272,1,0.05,2,0.05,0.8,5,0.88807,2.0,0.94438
273,1,0.05,2,0.17857,0.8,4,0.83558,2.0,0.94438
274,1,0.05,2,0.30714,0.8,4,0.86232,2.0,0.94438
275,1,0.05,2,0.43571,0.8,3,0.8562,2.0,0.94438
276,1,0.05,2,0.56429,0.8,1,0.93681,2.0,0.94438
277,1,0.05,2,0.69286,0.8,1,0.96198,2.0,0.94438
278,1,0.05,2,0.82143,0.8,1,0.94438,2.0,0.94438
279,1,0.05,2,0.95,0.8,5,0.81708,2.0,0.94438
280,1,0.05,3,0.05,0.8,5,0.82628,2.0,0.94438
281,1,0.05,3,0.17857,0.8,5,0.88974,2.0,0.94438
282,1,0.05,3,0.30714,0.8,5,0.90211,2.0,0.94438
283,1,0.05,3,0.43571,0.8,3,0.84767,2.0,0.94438
284,1,0.05,3,0.56429,0.8,1,0.93325,2.0,0.94438
285,1,0.05,3,0.69286,0.8,1,0.96198,2.0,0.94438
286,1,0.05,3,0.82143,0.8,1,0.94438,2.0,0.94438
287,1,0.05,3,0.95,0.8,5,0.8133,2.0,0.94438
288,1,0.17857,0,0.05,0.8,13,0.8654,2.0,0.94438
289,1,0.17857,0,0.17857,0.8,5,0.81796,2.0,0.94438
290,1,0.17857,0,0.30714,0.8,5,0.8359,2.0,0.94438
291,1,0.17857,0,0.43571,0.8,1,0.83809,2.0,0.94438
292,1,0.17857,0,0.56429,0.8,1,0.93758,2.0,0.94438
293,1,0.17857,0,0.69286,0.8,1,0.96518,2.0,0.94438
294,1,0.17857,0,0.82143,0.8,1,0.94568,2.0,0.94438
295,1,0.17857,0,0.95,0.8,5,0.80271,2.0,0.94438
296,1,0.17857,1,0.05,0.8,5,0.88954,2.0,0.94438
297,1,0.17857,1,0.17857,0.8,4,0.85255,2.0,0.94438
298,1,0.17857,1,0.30714,0.8,4,0.87907,2.0,0.94438
299,1,0.17857,1,0.43571,0.8,1,0.86706,2.0,0.94438
300,1,0.17857,1,0.56429,0.8,1,0.95422,2.0,0.94438
301,1,0.17857,1,0.69286,0.8,1,0.97349,2.0,0.94438
302,1,0.17857,1,0.82143,0.8,1,0.94744,2.0,0.94438
303,1,0.17857,1,0.95,0.8,5,0.8179,2.0,0.94438
304,1,0.17857,2,0.05,0.8,5,0.88807,2.0,0.94438
305,1,0.17857,2,0.17857,0.8,4,0.83558,2.0,0.94438
306,1,0.17857,2,0.30714,0.8,4,0.86232,2.0,0.94438
307,1,0.17857,2,0.43571,0.8,1,0.8562,2.0,0.94438
308,1,0.17857,2,0.56429,0.8,1,0.94757,2.0,0.94438
309,1,0.17857,2,0.69286,0.8,1,0.96794,2.0,0.94438
310,1,0.17857,2,0.82143,0.8,1,0.94571,2.0,0.94438
311,1,0.17857,2,0.95,0.8,5,0.81708,2.0,0.94438
312,1,0.17857,3,0.05,0.8,5,0.82628,2.0,0.94438
313,1,0.17857,3,0.17857,0.8,5,0.88974,2.0,0.94438
314,1,0.17857,3,0.30714,0.8,5,0.90211,2.0,0.94438
315,1,0.17857,3,0.43571,0.8,1,0.84767,2.0,0.94438
316,1,0.17857,3,0.56429,0.8,1,0.94595,2.0,0.94438
317,1,0.17857,3,0.69286,0.8,1,0.96773,2.0,0.94438
318,1,0.17857,3,0.82143,0.8,1,0.94571,2.0,0.94438
319,1,0.17857,3,0.95,0.8,5,0.8133,2.0,0.94438
320,1,0.30714,0,0.05,0.8,13,0.8654,2.0,0.94438
321,1,0.30714,0,0.17857,0.8,5,0.81796,2.0,0.94438
322,1,0.30714,0,0.30714,0.8,5,0.8359,2.0,0.94438
