,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
1883,1,0.30714,3,0.43571,0.98,38,0.98409,31.5,0.98428
1884,1,0.30714,3,0.56429,0.98,38,0.98409,31.5,0.98428
1885,1,0.30714,3,0.69286,0.98,9,0.98586,31.5,0.98428
1886,1,0.30714,3,0.82143,0.98,39,0.98409,31.5,0.98428
1887,1,0.30714,3,0.95,0.98,39,0.98409,31.5,0.98428
1888,1,0.43571,0,0.05,0.98,38,0.98179,31.5,0.98428
1889,1,0.43571,0,0.17857,0.98,38,0.98179,31.5,0.98428
1890,1,0.43571,0,0.30714,0.98,39,0.98179,31.5,0.98428
1891,1,0.43571,0,0.43571,0.98,39,0.98409,31.5,0.98428
1892,1,0.43571,0,0.56429,0.98,39,0.98409,31.5,0.98428
1893,1,0.43571,0,0.69286,0.98,10,0.98409,31.5,0.98428
1894,1,0.43571,0,0.82143,0.98,40,0.98428,31.5,0.98428
1895,1,0.43571,0,0.95,0.98,40,0.98428,31.5,0.98428
1896,1,0.43571,1,0.05,0.98,38,0.98409,31.5,0.98428
1897,1,0.43571,1,0.17857,0.98,38,0.98409,31.5,0.98428
1898,1,0.43571,1,0.30714,0.98,39,0.98409,31.5,0.98428
1899,1,0.43571,1,0.43571,0.98,39,0.98409,31.5,0.98428
1900,1,0.43571,1,0.56429,0.98,39,0.98179,31.5,0.98428
1901,1,0.43571,1,0.69286,0.98,10,0.98599,31.5,0.98428
1902,1,0.43571,1,0.82143,0.98,40,0.98409,31.5,0.98428
1903,1,0.43571,1,0.95,0.98,40,0.98409,31.5,0.98428
1904,1,0.43571,2,0.05,0.98,38,0.98409,31.5,0.98428
1905,1,0.43571,2,0.17857,0.98,38,0.98409,31.5,0.98428
1906,1,0.43571,2,0.30714,0.98,39,0.98409,31.5,0.98428
1907,1,0.43571,2,0.43571,0.98,39,0.98409,31.5,0.98428
1908,1,0.43571,2,0.56429,0.98,39,0.98409,31.5,0.98428
1909,1,0.43571,2,0.69286,0.98,10,0.98565,31.5,0.98428
1910,1,0.43571,2,0.82143,0.98,40,0.98409,31.5,0.98428
1911,1,0.43571,2,0.95,0.98,40,0.98409,31.5,0.98428
1912,1,0.43571,3,0.05,0.98,37,0.98409,31.5,0.98428
1913,1,0.43571,3,0.17857,0.98,37,0.98409,31.5,0.98428
1914,1,0.43571,3,0.30714,0.98,38,0.98409,31.5,0.98428
1915,1,0.43571,3,0.43571,0.98,38,0.98409,31.5,0.98428
1916,1,0.43571,3,0.56429,0.98,38,0.98409,31.5,0.98428
1917,1,0.43571,3,0.69286,0.98,9,0.98586,31.5,0.98428
1918,1,0.43571,3,0.82143,0.98,39,0.98409,31.5,0.98428
1919,1,0.43571,3,0.95,0.98,39,0.98409,31.5,0.98428
1920,1,0.56429,0,0.05,0.98,38,0.98179,31.5,0.98428
1921,1,0.56429,0,0.17857,0.98,38,0.98179,31.5,0.98428
1922,1,0.56429,0,0.30714,0.98,39,0.98179,31.5,0.98428
1923,1,0.56429,0,0.43571,0.98,39,0.98409,31.5,0.98428
1924,1,0.56429,0,0.56429,0.98,39,0.98409,31.5,0.98428
1925,1,0.56429,0,0.69286,0.98,10,0.98409,31.5,0.98428
1926,1,0.56429,0,0.82143,0.98,40,0.98428,31.5,0.98428
1927,1,0.56429,0,0.95,0.98,40,0.98428,31.5,0.98428
1928,1,0.56429,1,0.05,0.98,38,0.98409,31.5,0.98428
1929,1,0.56429,1,0.17857,0.98,38,0.98409,31.5,0.98428
1930,1,0.56429,1,0.30714,0.98,39,0.98409,31.5,0.98428
1931,1,0.56429,1,0.43571,0.98,39,0.98409,31.5,0.98428
1932,1,0.56429,1,0.56429,0.98,39,0.98179,31.5,0.98428
1933,1,0.56429,1,0.69286,0.98,10,0.98599,31.5,0.98428
1934,1,0.56429,1,0.82143,0.98,40,0.98409,31.5,0.98428
1935,1,0.56429,1,0.95,0.98,40,0.98409,31.5,0.98428
1936,1,0.56429,2,0.05,0.98,38,0.98409,31.5,0.98428
1937,1,0.56429,2,0.17857,0.98,38,0.98409,31.5,0.98428
1938,1,0.56429,2,0.30714,0.98,39,0.98409,31.5,0.98428
1939,1,0.56429,2,0.43571,0.98,39,0.98409,31.5,0.98428
1940,1,0.56429,2,0.56429,0.98,39,0.98409,31.5,0.98428
1941,1,0.56429,2,0.69286,0.98,10,0.98565,31.5,0.98428
1942,1,0.56429,2,0.82143,0.98,40,0.98409,31.5,0.98428
1943,1,0.56429,2,0.95,0.98,40,0.98409,31.5,0.98428
1944,1,0.56429,3,0.05,0.98,37,0.98409,31.5,0.98428
