,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
183,0,0.69286,2,0.95,0.8,1,0.80504,2.0,0.95538
184,0,0.69286,3,0.05,0.8,6,0.82628,2.0,0.95538
185,0,0.69286,3,0.17857,0.8,6,0.88974,2.0,0.95538
186,0,0.69286,3,0.30714,0.8,1,0.80054,2.0,0.95538
187,0,0.69286,3,0.43571,0.8,1,0.92609,2.0,0.95538
188,0,0.69286,3,0.56429,0.8,1,0.95596,2.0,0.95538
189,0,0.69286,3,0.69286,0.8,1,0.97063,2.0,0.95538
190,0,0.69286,3,0.82143,0.8,1,0.95766,2.0,0.95538
191,0,0.69286,3,0.95,0.8,1,0.80504,2.0,0.95538
192,0,0.82143,0,0.05,0.8,10,0.8654,2.0,0.95538
193,0,0.82143,0,0.17857,0.8,1,0.8654,2.0,0.95538
194,0,0.82143,0,0.30714,0.8,1,0.88136,2.0,0.95538
195,0,0.82143,0,0.43571,0.8,1,0.95156,2.0,0.95538
196,0,0.82143,0,0.56429,0.8,1,0.96714,2.0,0.95538
197,0,0.82143,0,0.69286,0.8,1,0.98428,2.0,0.95538
198,0,0.82143,0,0.82143,0.8,1,0.95785,2.0,0.95538
199,0,0.82143,0,0.95,0.8,1,0.80673,2.0,0.95538
200,0,0.82143,1,0.05,0.8,6,0.88954,2.0,0.95538
201,0,0.82143,1,0.17857,0.8,5,0.85255,2.0,0.95538
202,0,0.82143,1,0.30714,0.8,1,0.80054,2.0,0.95538
203,0,0.82143,1,0.43571,0.8,1,0.92609,2.0,0.95538
204,0,0.82143,1,0.56429,0.8,1,0.95596,2.0,0.95538
205,0,0.82143,1,0.69286,0.8,1,0.97063,2.0,0.95538
206,0,0.82143,1,0.82143,0.8,1,0.95766,2.0,0.95538
207,0,0.82143,1,0.95,0.8,1,0.80504,2.0,0.95538
208,0,0.82143,2,0.05,0.8,6,0.88807,2.0,0.95538
209,0,0.82143,2,0.17857,0.8,5,0.83558,2.0,0.95538
210,0,0.82143,2,0.30714,0.8,1,0.80054,2.0,0.95538
211,0,0.82143,2,0.43571,0.8,1,0.92609,2.0,0.95538
212,0,0.82143,2,0.56429,0.8,1,0.95596,2.0,0.95538
213,0,0.82143,2,0.69286,0.8,1,0.97063,2.0,0.95538
214,0,0.82143,2,0.82143,0.8,1,0.95766,2.0,0.95538
215,0,0.82143,2,0.95,0.8,1,0.80504,2.0,0.95538
216,0,0.82143,3,0.05,0.8,6,0.82628,2.0,0.95538
217,0,0.82143,3,0.17857,0.8,6,0.88974,2.0,0.95538
218,0,0.82143,3,0.30714,0.8,1,0.80054,2.0,0.95538
219,0,0.82143,3,0.43571,0.8,1,0.92609,2.0,0.95538
220,0,0.82143,3,0.56429,0.8,1,0.95596,2.0,0.95538
221,0,0.82143,3,0.69286,0.8,1,0.97063,2.0,0.95538
222,0,0.82143,3,0.82143,0.8,1,0.95766,2.0,0.95538
223,0,0.82143,3,0.95,0.8,1,0.80504,2.0,0.95538
224,0,0.95,0,0.05,0.8,10,0.8654,2.0,0.95538
225,0,0.95,0,0.17857,0.8,1,0.8654,2.0,0.95538
226,0,0.95,0,0.30714,0.8,1,0.88136,2.0,0.95538
227,0,0.95,0,0.43571,0.8,1,0.95156,2.0,0.95538
228,0,0.95,0,0.56429,0.8,1,0.96714,2.0,0.95538
229,0,0.95,0,0.69286,0.8,1,0.98428,2.0,0.95538
230,0,0.95,0,0.82143,0.8,1,0.95785,2.0,0.95538
231,0,0.95,0,0.95,0.8,1,0.80673,2.0,0.95538
232,0,0.95,1,0.05,0.8,6,0.88954,2.0,0.95538
233,0,0.95,1,0.17857,0.8,5,0.85255,2.0,0.95538
234,0,0.95,1,0.30714,0.8,1,0.80054,2.0,0.95538
235,0,0.95,1,0.43571,0.8,1,0.92609,2.0,0.95538
236,0,0.95,1,0.56429,0.8,1,0.95596,2.0,0.95538
237,0,0.95,1,0.69286,0.8,1,0.97063,2.0,0.95538
238,0,0.95,1,0.82143,0.8,1,0.95766,2.0,0.95538
239,0,0.95,1,0.95,0.8,1,0.80504,2.0,0.95538
240,0,0.95,2,0.05,0.8,6,0.88807,2.0,0.95538
241,0,0.95,2,0.17857,0.8,5,0.83558,2.0,0.95538
242,0,0.95,2,0.30714,0.8,1,0.80054,2.0,0.95538
243,0,0.95,2,0.43571,0.8,1,0.92609,2.0,0.95538
244,0,0.95,2,0.56429,0.8,1,0.95596,2.0,0.95538
245,0,0.95,2,0.69286,0.8,1,0.97063,2.0,0.95538
