sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
2.0,3.0,8.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.2097665847665847,0.2097665847665847,0.17908,2.12468,0.0389868180717853,3.452380952380953,273.85,0.37,0.0,1.0,136.61,0.25,204.32,0.39,3.33,0.14,526.78,0.21,253.2,0.57,531.29,0.3,0.0,1.0,96.39,0.32,6467.96,1.0,2676.87,1.0,137.03,0.29,0.0,1.0,0.1429231264492229
3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,0.1917997542997543,0.1917997542997543,0.18122,2.06941,0.0398137599475486,3.187878787878788,212810.27,0.49,214.53,0.0,14659.23,0.34,654.31,0.0,55898.0,0.28,1167.84,0.0,691.33,0.0,1182.48,0.0,63.94,0.0,218.4,0.0,6.15,0.07,1442.49,0.05,15263.01,0.39,63.91,0.0,0.1383305670298839
4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,0.2010833333333333,0.2010833333333333,0.19633,0.9795,0.0490831876138498,3.979672781358453,403692.25,0.4,234.8,0.0,25847.24,0.34,1297.49,0.0,102684.57,0.28,2214.74,0.0,1030.78,0.0,2285.8,0.0,115.11,0.0,601.82,0.0,67.33,0.07,2141.92,0.04,23802.24,0.37,129.75,0.0,0.1568897817333643
3.0,3.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,0.2049795361527967,0.2049795361527967,0.19598,1.94903,0.0439476674889819,3.753541076487252,364.71,0.51,0.0,1.0,4178.76,0.27,144.75,0.41,3556.57,0.15,387.37,0.21,189.39,0.52,387.42,0.34,0.0,1.0,85.78,0.34,446.78,1.0,446.78,1.0,6170.55,0.34,0.0,1.0,0.1082055906221821
1.0,1.0,6.0,1.0,1.0,5.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,0.2256142506142506,0.2233415233415233,0.1755,1.94502,0.0393608625606862,3.7900763358778624,0.0,1.0,810.98,0.17,1795.35,0.21,928.55,0.38,1801.82,0.33,0.0,1.0,366.27,0.34,0.0,1.0,1492.13,0.44,5193.26,0.3,5646.89,0.17,2317.63,1.0,2317.63,1.0,31127.67,0.33,0.1321258821244088
4.0,4.0,6.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.1506666666666666,0.1506666666666666,0.18269,0.98216,0.0456764513086648,4.58133971291866,210656.2,0.36,91.51,0.0,108000.38,0.34,600.21,0.0,263431.21,0.22,1549.5,0.0,546.09,0.0,1585.52,0.0,80.49,0.0,395.84,0.0,1527.5,1.0,1527.5,1.0,839650.66,0.27,71.14,0.0,0.140225868947209
2.0,1.0,9.0,3.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,0.1697379197379197,0.1697379197379197,0.18433,2.00291,0.0409461105381281,3.2962107208872458,412.77,0.36,318.93,0.3,556.55,0.4,1178.64,0.29,426.18,0.29,1614.34,0.29,1142.5,0.4,1890.92,0.34,115.44,0.13,391.84,0.33,570.56,0.16,295.34,0.03,948.33,0.27,79.98,0.09,0.1647807180387259
2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.19502457002457,0.19502457002457,0.19337,2.04528,0.0426508772565051,3.111059262715819,334023.47,0.46,307.41,0.0,21572.68,0.35,1139.73,0.0,87503.45,0.29,1699.98,0.0,1086.88,0.0,1755.82,0.0,104.62,0.0,393.62,0.0,18.89,0.07,2441.28,0.04,21395.44,0.36,91.65,0.0,0.1521226254581393
3.0,3.0,3.0,4.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,0.2188267813267813,0.2188267813267813,0.18463,2.08663,0.0404431970999239,3.164353542731921,203923.37,0.41,228.54,0.0,38903.3,0.29,712.45,0.0,49360.96,0.28,1230.38,0.0,727.82,0.0,1241.4,0.0,66.65,0.0,232.24,0.0,27390.86,0.07,119765.73,0.05,46537.88,0.22,75.58,0.0,0.1048462436034928
3.0,4.0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.1810503685503685,0.1810503685503685,0.18894,2.10476,0.041262521395926,3.146263910969793,187.07,0.0,636.94,0.0,894.66,0.0,671.53,0.0,1102.78,0.0,59.8,0.0,221.12,0.0,70.36,0.0,185170.56,0.49,116770.61,0.2,45646.45,0.28,68886.73,0.07,96662.82,0.05,53951.41,0.27,0.1503285929756518
4.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,0.1973333333333333,0.1973333333333333,0.19338,0.99622,0.048348570790698,4.080017490161784,795.57,0.38,286.39,0.29,1498.21,0.34,1469.42,0.28,615.41,0.28,2004.49,0.24,1209.1,0.52,2635.26,0.71,135.58,0.16,685.77,1.0,1761.89,0.16,354.61,0.04,1270.65,0.3,118.4,0.09,0.1727187595201094
4.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.18175,0.18175,0.18206,0.9204,0.0454511309121767,4.418894830659537,0.0,1.0,247.69,0.41,762.46,0.26,259.05,0.51,764.48,0.67,0.0,1.0,165.9,1.0,0.0,1.0,3623.55,0.52,464.42,0.29,7622.5,0.14,687.73,1.0,687.73,1.0,12533.97,0.32,0.1015785861358956
4.0,2.0,8.0,1.0,1.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.2000833333333333,0.2001666666666666,0.17264,1.00633,0.0431722382997515,4.491338582677165,0.0,1.0,273.0,0.41,821.32,0.27,292.11,0.63,833.03,0.67,0.0,1.0,173.29,1.0,0.0,1.0,888.48,0.41,223.12,0.27,2802.59,0.16,776.16,1.0,776.16,1.0,1102.62,0.38,0.120611416288512
4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,0.1873333333333333,0.1873333333333333,0.1933,0.98651,0.0483272403974651,4.108048021342819,392.55,0.44,283.31,0.29,413.43,0.42,1447.77,0.28,392.24,0.28,2218.37,0.33,1195.53,0.52,2566.75,0.71,132.46,0.16,680.34,1.0,749.41,0.16,363.24,0.03,1274.07,0.25,113.06,0.1,0.162057425107257
3.0,4.0,6.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,0.1789004914004914,0.1799754299754299,0.19487,2.07143,0.0428118393234672,3.455421686746988,305.25,0.37,0.0,1.0,73.68,0.33,121.78,0.41,1040.01,0.18,375.89,0.22,166.65,0.46,372.76,0.29,0.0,1.0,87.45,0.33,534.81,1.0,534.81,1.0,307.11,0.23,0.0,1.0,0.1169091533967235
1.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1814086814086814,0.1814086814086814,0.18206,1.91212,0.0410548825573251,3.681567328918322,661.72,0.48,0.0,1.0,758.77,0.31,749.42,0.41,13564.42,0.15,1818.6,0.21,884.95,0.52,1824.32,0.33,0.0,1.0,376.34,0.34,2303.91,1.0,2303.91,1.0,29108.75,0.33,0.0,1.0,0.138556128936033
1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.1814086814086814,0.1814086814086814,0.16903,1.8628,0.0384207155576251,3.978560490045942,434963.64,0.37,399.62,0.0,217356.73,0.3,1709.24,0.0,555580.18,0.23,3279.99,0.0,1620.88,0.0,3331.94,0.0,181.49,0.0,656.55,0.0,4085.4,1.0,4085.4,1.0,92288425.09,0.35,147.6,0.0,0.1386429905345668
3.0,1.0,5.0,4.0,1.0,1.0,2.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,0.1769041769041769,0.1769041769041769,0.17903,2.01111,0.0397170419072611,3.2200406228842247,219.86,0.3,741.63,0.28,1173.31,0.29,773.83,0.41,1345.85,0.34,63.77,0.15,244.09,0.33,74.66,0.1,90.26,0.45,279.52,0.37,4011.21,0.28,1678.88,0.17,1470.63,0.04,8834.53,0.24,0.163976299143246
2.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.1644144144144144,0.1644144144144144,0.17576,1.95983,0.0393238269110448,3.443997702469845,256.53,0.0,931.43,0.0,1509.39,0.0,906.21,0.0,1546.51,0.0,88.82,0.0,305.59,0.0,78.06,0.0,61568.5,0.34,16561.34,0.41,112576.6,0.28,488.83,0.15,97.48,0.01,22.07,0.2,0.1032238904584557
4.0,1.0,6.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.18175,0.18175,0.19733,0.99945,0.0493382332593735,3.892439243924392,289.34,0.29,1413.91,0.28,2367.57,0.27,1149.76,0.51,2449.73,0.71,124.51,0.16,649.58,1.0,139.59,0.11,732.87,0.39,1449.78,0.31,602.01,0.28,1789.78,0.07,371.92,0.04,1210.77,0.26,0.1799910156347046
4.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,7.0,2.0,1.0,2.0,2.0,1.0,0.2103333333333333,0.2103333333333333,0.19788,0.98538,0.0494715486927993,3.903703703703704,1221.58,0.54,281.7,0.29,1522.36,0.26,1385.85,0.28,718.67,0.28,2339.99,0.27,1125.94,0.52,2417.67,0.71,123.09,0.16,637.43,1.0,1535.05,0.07,34.35,0.04,1143.28,0.25,131.47,0.1,0.1875043923227101
3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.1392813267813268,0.1392813267813268,0.17915,2.06591,0.0393808134938529,3.1451304901336727,51321.39,0.38,241.08,0.0,20779.83,0.28,829.2,0.0,94393.92,0.29,1108.21,0.0,835.2,0.0,1390.41,0.0,68.2,0.0,249.98,0.0,301.07,0.07,318.81,0.05,78198.75,0.31,84.18,0.0,0.1150144976798562
1.0,2.0,7.0,2.0,2.0,5.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,0.1818796068796069,0.1818796068796069,0.19403,2.01713,0.0429961001088366,3.1824934459656276,1028866.67,0.48,905.08,0.0,476980.05,0.27,3835.66,0.0,244103.19,0.29,5742.82,0.0,3518.59,0.0,5896.47,0.0,298.87,0.0,1315.75,0.0,208684.09,0.12,648325.23,0.04,325822.99,0.3,266.35,0.0,0.1331154621121842
3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,0.1758292383292383,0.1758292383292383,0.18595,2.12191,0.0404910369512575,3.0536959553695957,940.83,0.46,230.85,0.3,327.8,0.4,730.89,0.29,4042.56,0.29,1082.37,0.29,752.09,0.4,1251.4,0.32,74.36,0.15,234.48,0.32,1610.8,0.17,1361.88,0.05,2038.05,0.27,69.19,0.1,0.1721333380093035
4.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.2135833333333333,0.2135833333333333,0.20965,1.05348,0.0523833862902385,3.776119402985074,391108.11,0.47,225.85,0.0,138316.63,0.23,1176.3,0.0,217785.94,0.23,1705.2,0.0,1017.52,0.0,2243.23,0.0,82.67,0.0,635.57,0.0,999.68,0.06,22.81,0.02,154353.33,0.21,88.37,0.0,0.1981487011048074
4.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,1.0,0.2068806917486891,0.2068806917486891,0.19712,0.98573,0.0492813391099845,3.904033379694019,1217.0,0.42,283.7,0.29,1503.0,0.26,1377.38,0.28,707.49,0.28,2331.24,0.27,1122.49,0.51,2409.75,0.71,119.1,0.16,631.73,1.0,1524.27,0.07,26.02,0.04,1126.27,0.26,129.66,0.1,0.1858090838231283
1.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,0.1263820638820638,0.1263820638820638,0.18746,1.9983,0.0416721614183816,3.364399802404084,205793.57,0.45,823.31,0.0,99050.95,0.31,3434.84,0.0,378960.67,0.29,5296.91,0.0,3220.36,0.0,5419.17,0.0,257.43,0.0,1171.18,0.0,1318.71,0.08,693.83,0.03,305340.22,0.25,276.17,0.0,0.1058977539501506
1.0,2.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1770884520884521,0.1770884520884521,0.22214,2.41984,0.0459652423837952,3.0912739965095986,682.26,0.0,2730.47,0.0,4750.98,0.0,2778.28,0.0,4856.43,0.0,184.78,0.0,1294.9,0.0,193.64,0.0,881265.94,0.47,416881.47,0.29,246471.61,0.23,459964.69,0.05,1003754.34,0.02,295311.23,0.3,0.185534743683842
4.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.2103333333333333,0.2103333333333333,0.18454,0.93308,0.0460958480461623,4.377659574468085,802.31,0.49,0.0,1.0,8588.95,0.27,243.77,0.41,7635.59,0.14,758.9,0.26,264.01,0.51,766.79,0.68,0.0,1.0,169.17,1.0,692.61,1.0,692.61,1.0,13013.71,0.32,0.0,1.0,0.1181693989071038
2.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.2201064701064701,0.2176494676494676,0.17133,2.11628,0.0373505738283344,3.60556464811784,0.0,1.0,252.94,0.42,459.73,0.19,305.02,0.58,579.89,0.31,0.0,1.0,104.9,0.32,0.0,1.0,298.51,0.41,28.18,0.26,88.06,0.17,7540.29,1.0,3069.41,1.0,192.78,0.29,0.1303956287344991
1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.1637899262899262,0.1637899262899262,0.19467,2.06977,0.0427597280584879,3.1512542119056532,726.11,0.0,2929.69,0.0,4504.27,0.0,2705.68,0.0,4595.81,0.0,238.25,0.0,1008.37,0.0,233.92,0.0,185187.62,0.42,48009.3,0.39,324225.92,0.28,1545.7,0.17,982.87,0.04,847.66,0.3,0.1197444224619557
3.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.1802825552825553,0.1802825552825553,0.18743,2.11303,0.0408739256068643,3.181750186985789,216.97,0.0,703.05,0.0,1186.8,0.0,696.33,0.0,1196.02,0.0,59.23,0.0,234.33,0.0,72.62,0.0,140874.43,0.38,28995.34,0.34,130546.59,0.28,865.34,0.07,177.25,0.04,50383.5,0.25,0.1779665542810696
4.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0.1873333333333333,0.1873333333333333,0.18009,0.90239,0.044917065164483,4.635542168674699,1141.35,0.4,0.0,1.0,120.34,0.43,306.21,0.43,5251.18,0.15,788.07,0.33,344.28,0.51,903.45,0.48,0.0,1.0,206.1,1.0,807.03,1.0,807.03,1.0,491.83,0.33,0.0,1.0,0.1184748347737671
2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.1697379197379197,0.1697379197379197,0.18574,2.02707,0.0410952430735036,3.3426613363792117,61060.0,0.39,268.82,0.0,16225.12,0.4,916.95,0.0,109479.68,0.29,1488.98,0.0,874.99,0.0,1531.63,0.0,94.86,0.0,326.37,0.0,444.96,0.15,175.55,0.02,40.37,0.21,87.04,0.0,0.1143385277768048
1.0,1.0,9.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.1726965601965601,0.1726965601965601,0.20301,2.05813,0.0446785217296287,3.135294117647059,757.53,0.0,3194.12,0.0,4920.28,0.0,3011.59,0.0,5046.26,0.0,238.68,0.0,1146.53,0.0,278.74,0.0,590262.06,0.42,121011.51,0.34,530058.88,0.28,4045.19,0.08,845.3,0.05,201751.97,0.28,0.203214722215388
2.0,1.0,6.0,3.0,2.0,4.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,0.1784398034398034,0.1784398034398034,0.1855,2.02766,0.0410366214504332,3.2579324462640735,212366.36,0.41,269.2,0.0,43036.89,0.32,1024.11,0.0,196110.79,0.28,1604.11,0.0,967.76,0.0,1650.71,0.0,93.19,0.0,351.37,0.0,1208.78,0.06,227.32,0.04,90298.47,0.23,78.21,0.0,0.1736024685707598
4.0,4.0,9.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,0.1920833333333333,0.1920833333333333,0.17427,1.00293,0.0435790465152455,4.43879173290938,0.0,1.0,272.01,0.41,811.93,0.26,293.04,0.53,825.62,0.67,0.0,1.0,171.92,1.0,0.0,1.0,6817.16,0.41,902.67,0.32,2985.38,0.16,770.48,1.0,770.48,1.0,1111.52,0.38,0.1190841901918241
2.0,3.0,6.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,0.2133497133497133,0.2133497133497133,0.19285,2.03573,0.0426049334326756,3.133660933660934,295452.81,0.39,327.47,0.0,56838.17,0.27,1090.4,0.0,72485.22,0.29,1643.76,0.0,1063.5,0.0,1692.01,0.0,101.96,0.0,375.77,0.0,36965.3,0.08,188673.39,0.04,74821.87,0.24,88.7,0.0,0.1531007418427145
2.0,3.0,8.0,3.0,1.0,4.0,2.0,3.0,8.0,2.0,1.0,1.0,2.0,1.0,0.1739352989352989,0.1739352989352989,0.18929,2.03883,0.0417970773389795,3.244600703164239,293.91,0.3,1033.63,0.28,1694.08,0.21,1011.77,0.4,1740.81,0.34,101.98,0.13,370.18,0.33,88.4,0.09,699.81,0.39,1448.12,0.35,575.1,0.28,1284.21,0.06,268.56,0.04,844.13,0.23,0.1771904590674817
